branch,hospital-types,type-of-admission-code,type-of-admission-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,6,przyjęcie planowe na podstawie skierowania,505,97.49,3,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,5,0.45,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,87,7.81,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,1021,91.65,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2023,2023
,,8,przeniesienie z innego szpitala,1,0.09,1,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,877,11.21,13,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,1987,25.39,9,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,4572,58.42,7,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,8,przeniesienie z innego szpitala,206,2.63,8,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,2,0.03,9,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,182,2.33,9,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,64,5.09,12,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,244,19.4,9,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,883,70.19,8,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2023,2023
,,8,przeniesienie z innego szpitala,30,2.38,9,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2023,2023
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,37,2.94,7,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,661,18.17,14,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,1138,31.28,9,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,1678,46.12,6,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,8,przeniesienie z innego szpitala,112,3.08,8,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,2,0.06,15,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,47,1.29,6,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,131,12.23,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,294,27.45,7,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,618,57.7,3,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,8,przeniesienie z innego szpitala,26,2.43,6,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,2,0.19,3,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,12,2.35,5,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,80,15.69,3,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,415,81.37,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,8,przeniesienie z innego szpitala,3,0.59,13,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,306,1.5,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,3463,16.93,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,16533,80.83,3,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,7,przyjęcie planowe  - poza kolejnością,13,0.06,3,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,8,przeniesienie z innego szpitala,111,0.54,5,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,29,0.14,7,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,14,0.92,9,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,169,11.13,4,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,1334,87.82,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,8,przeniesienie z innego szpitala,2,0.13,13,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,1,1.85,16,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,13,24.07,3,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,40,74.07,2,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,20,0.21,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,686,7.19,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,8795,92.17,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2023,2023
,,7,przyjęcie planowe  - poza kolejnością,34,0.36,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2023,2023
,,8,przeniesienie z innego szpitala,5,0.05,8,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2023,2023
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,2,0.02,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,10,0.38,3,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,269,10.28,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,2325,88.81,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2023,2023
,,7,przyjęcie planowe  - poza kolejnością,13,0.5,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2023,2023
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,1,0.04,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,24,0.83,6,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,451,15.68,3,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,2393,83.21,1,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,8,przeniesienie z innego szpitala,3,0.1,1,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,5,0.17,4,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,230,4.05,11,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,1745,30.74,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,3689,64.99,4,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2023,2023
,,8,przeniesienie z innego szpitala,12,0.21,10,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,565,7.44,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,3466,45.64,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,3538,46.59,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2023,2023
,,7,przyjęcie planowe  - poza kolejnością,3,0.04,2,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2023,2023
,,8,przeniesienie z innego szpitala,22,0.29,8,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,162,17.38,8,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,399,42.81,7,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,369,39.59,4,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2023,2023
,,8,przeniesienie z innego szpitala,2,0.21,20,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,73,5.36,7,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,398,29.2,5,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,889,65.22,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2023,2023
,,8,przeniesienie z innego szpitala,3,0.22,9,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,702,24.69,4,A33 ZABURZENIA RÓWNOWAGI,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,1452,51.07,4,A33 ZABURZENIA RÓWNOWAGI,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,689,24.24,4,A33 ZABURZENIA RÓWNOWAGI,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,622,14.72,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,1406,33.27,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,2136,50.54,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2023,2023
,,8,przeniesienie z innego szpitala,23,0.54,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2023,2023
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,39,0.92,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,3948,35.34,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,5215,46.68,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,1961,17.55,5,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2023,2023
,,8,przeniesienie z innego szpitala,35,0.31,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2023,2023
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,1,0.01,10,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2023,2023
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,13,0.12,10,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,446,11.9,9,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,1170,31.21,6,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,2126,56.71,3,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2023,2023
,,8,przeniesienie z innego szpitala,7,0.19,24,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,211,8.23,8,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,698,27.21,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,1653,64.44,4,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2023,2023
,,8,przeniesienie z innego szpitala,3,0.12,5,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,503,4.2,6,A36 CHOROBY DEMIELINIZACYJNE,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,5255,43.86,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,6205,51.79,3,A36 CHOROBY DEMIELINIZACYJNE,1a,2023,2023
,,8,przeniesienie z innego szpitala,17,0.14,8,A36 CHOROBY DEMIELINIZACYJNE,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,7500,28.35,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,10603,40.08,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,8138,30.76,4,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2023,2023
,,7,przyjęcie planowe  - poza kolejnością,1,0.0,21,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2023,2023
,,8,przeniesienie z innego szpitala,212,0.8,8,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2023,2023
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,1,0.0,8,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,3132,44.75,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,3029,43.28,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,824,11.77,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2023,2023
,,8,przeniesienie z innego szpitala,14,0.2,3,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,7675,45.41,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,7602,44.97,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,1577,9.33,4,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2023,2023
,,8,przeniesienie z innego szpitala,49,0.29,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,41468,63.32,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,21483,32.8,9,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,1739,2.66,9,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2023,2023
,,8,przeniesienie z innego szpitala,799,1.22,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2023,2023
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,1,0.0,63,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2023,2023
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,3,0.0,14,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,5625,59.1,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,3329,34.98,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,486,5.11,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2023,2023
,,8,przeniesienie z innego szpitala,76,0.8,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2023,2023
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,1,0.01,5,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,7031,67.95,2,A50 UDAR MÓZGU - LECZENIE,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,2885,27.88,2,A50 UDAR MÓZGU - LECZENIE,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,332,3.21,3,A50 UDAR MÓZGU - LECZENIE,1a,2023,2023
,,8,przeniesienie z innego szpitala,100,0.97,3,A50 UDAR MÓZGU - LECZENIE,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,87,6.45,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,834,61.87,6,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,425,31.53,3,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2023,2023
,,8,przeniesienie z innego szpitala,1,0.07,11,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2023,2023
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,1,0.07,3,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,1125,16.93,13,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,3861,58.11,10,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,1525,22.95,6,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2023,2023
,,8,przeniesienie z innego szpitala,133,2.0,12,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,124,42.47,8,A58 ENCEFALOPATIA,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,109,37.33,9,A58 ENCEFALOPATIA,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,55,18.84,5,A58 ENCEFALOPATIA,1a,2023,2023
,,8,przeniesienie z innego szpitala,4,1.37,12,A58 ENCEFALOPATIA,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,744,10.37,4,A59 BÓLE GŁOWY,1a,2023,2023
,,3,przyjęcie w trybie nagłym - inne przypadki,4378,61.03,3,A59 BÓLE GŁOWY,1a,2023,2023
,,6,przyjęcie planowe na podstawie skierowania,2044,28.5,3,A59 BÓLE GŁOWY,1a,2023,2023
,,8,przeniesienie z innego szpitala,7,0.1,6,A59 BÓLE GŁOWY,1a,2023,2023
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,2636,55.42,4,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2023,2023
