branch,hospital-types,contract-product-code,contract-product-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,9440,NEUROCHIRURGIA - HOSPITALIZACJA - ŚWIADCZENIA POZA PAKIETEM ONKOLOGICZNYM,501,6.71,10,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,9025,NEUROCHIRURGIA - HOSPITALIZACJA - PAKIET ONKOLOGICZNY,1188,20.37,9,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,9020,NEUROCHIRURGIA - HOSPITALIZACJA,3795,65.08,10,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,9027,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,472,8.09,9,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,8983,CHIRURGIA DZIECIĘCA - HOSPITALIZACJA,65,1.11,8,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,9440,NEUROCHIRURGIA - HOSPITALIZACJA - ŚWIADCZENIA POZA PAKIETEM ONKOLOGICZNYM,259,4.44,10,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,8977,CHIRURGIA OGÓLNA - HOSPITALIZACJA,360,17.58,2,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,9020,NEUROCHIRURGIA - HOSPITALIZACJA,1093,53.37,6,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,9032,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,145,7.08,2,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,9027,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,211,10.3,6,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,8983,CHIRURGIA DZIECIĘCA - HOSPITALIZACJA,141,6.88,4,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,9072,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,64,3.13,7,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,9020,NEUROCHIRURGIA - HOSPITALIZACJA,144,25.49,3,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,9032,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,239,42.3,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,9088,CHIRURGIA SZCZĘKOWO-TWARZOWA - HOSPITALIZACJA,122,21.59,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,9027,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,15,2.65,4,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,8977,CHIRURGIA OGÓLNA - HOSPITALIZACJA,31,5.49,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,9020,NEUROCHIRURGIA - HOSPITALIZACJA,7908,74.84,5,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,9033,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA PLANOWA,476,4.5,3,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,9027,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,186,1.76,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,9032,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,1649,15.61,5,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,9025,NEUROCHIRURGIA - HOSPITALIZACJA - PAKIET ONKOLOGICZNY,189,1.79,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,8977,CHIRURGIA OGÓLNA - HOSPITALIZACJA,577,24.14,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,8978,CHIRURGIA OGÓLNA - HOSPITALIZACJA PLANOWA,103,4.31,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,9020,NEUROCHIRURGIA - HOSPITALIZACJA,1606,67.2,6,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,9032,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,79,3.31,5,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,9020,NEUROCHIRURGIA - HOSPITALIZACJA,20,86.96,4,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,9027,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,3,13.04,3,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,8977,CHIRURGIA OGÓLNA - HOSPITALIZACJA,2691,31.82,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2017,2017
,,9032,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,3661,43.29,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2017,2017
,,8978,CHIRURGIA OGÓLNA - HOSPITALIZACJA PLANOWA,381,4.51,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2017,2017
,,9020,NEUROCHIRURGIA - HOSPITALIZACJA,1015,12.0,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2017,2017
,,9033,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA PLANOWA,229,2.71,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2017,2017
,,9010,CHIRURGIA PLASTYCZNA - HOSPITALIZACJA,97,1.15,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2017,2017
,,9002,CHIRURGIA ONKOLOGICZNA - HOSPITALIZACJA,302,3.57,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2017,2017
,,9032,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,421,33.73,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2017,2017
,,9020,NEUROCHIRURGIA - HOSPITALIZACJA,760,60.9,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2017,2017
,,8978,CHIRURGIA OGÓLNA - HOSPITALIZACJA PLANOWA,14,1.12,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2017,2017
,,9033,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA PLANOWA,18,1.44,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2017,2017
,,9020,NEUROCHIRURGIA - HOSPITALIZACJA,2003,94.97,6,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,9032,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,39,1.85,6,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,9027,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,31,1.47,7,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,8918,NEUROLOGIA - HOSPITALIZACJA,4253,96.46,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2017,2017
,,8922,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,96,2.18,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2017,2017
,,8918,NEUROLOGIA - HOSPITALIZACJA,11503,73.42,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2017,2017
,,8861,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,2126,13.57,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2017,2017
,,9032,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,583,3.72,2,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2017,2017
,,8922,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,337,2.15,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2017,2017
,,8977,CHIRURGIA OGÓLNA - HOSPITALIZACJA,356,2.27,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2017,2017
,,8945,REUMATOLOGIA - HOSPITALIZACJA,301,1.92,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2017,2017
,,9020,NEUROCHIRURGIA - HOSPITALIZACJA,233,1.49,2,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2017,2017
,,8918,NEUROLOGIA - HOSPITALIZACJA,493,80.29,8,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2017,2017
,,8861,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,66,10.75,8,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2017,2017
,,8945,REUMATOLOGIA - HOSPITALIZACJA,48,7.82,5,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2017,2017
,,8889,GERIATRIA - HOSPITALIZACJA,7,1.14,9,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2017,2017
,,8918,NEUROLOGIA - HOSPITALIZACJA,1151,69.34,5,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2017,2017
,,8922,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,260,15.66,4,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2017,2017
,,8945,REUMATOLOGIA - HOSPITALIZACJA,147,8.86,5,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2017,2017
,,8861,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,94,5.66,6,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2017,2017
,,8918,NEUROLOGIA - HOSPITALIZACJA,6041,89.27,4,A33 ZABURZENIA RÓWNOWAGI,1a,2017,2017
,,8861,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,604,8.93,4,A33 ZABURZENIA RÓWNOWAGI,1a,2017,2017
,,8861,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,667,10.48,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2017,2017
,,9020,NEUROCHIRURGIA - HOSPITALIZACJA,904,14.21,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2017,2017
,,8918,NEUROLOGIA - HOSPITALIZACJA,2233,35.09,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2017,2017
,,8922,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,476,7.48,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2017,2017
,,8895,ONKOLOGIA I HEMATOLOGIA DZIECIĘCA - HOSPITALIZACJA,780,12.26,0,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2017,2017
,,8983,CHIRURGIA DZIECIĘCA - HOSPITALIZACJA,68,1.07,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2017,2017
,,8925,ONKOLOGIA KLINICZNA - HOSPITALIZACJA,391,6.14,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2017,2017
,,9027,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,602,9.46,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2017,2017
,,9440,NEUROCHIRURGIA - HOSPITALIZACJA - ŚWIADCZENIA POZA PAKIETEM ONKOLOGICZNYM,124,1.95,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2017,2017
,,9428,ONKOLOGIA KLINICZNA - HOSPITALIZACJA - ŚWIADCZENIA POZA PAKIETEM ONKOLOGICZNYM,76,1.19,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2017,2017
,,8918,NEUROLOGIA - HOSPITALIZACJA,9819,79.18,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2017,2017
,,8861,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,1085,8.75,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2017,2017
,,9020,NEUROCHIRURGIA - HOSPITALIZACJA,352,2.84,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2017,2017
,,8922,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,631,5.09,5,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2017,2017
,,8925,ONKOLOGIA KLINICZNA - HOSPITALIZACJA,253,2.04,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2017,2017
,,8861,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,716,13.28,5,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2017,2017
,,8918,NEUROLOGIA - HOSPITALIZACJA,4335,80.43,4,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2017,2017
,,8889,GERIATRIA - HOSPITALIZACJA,185,3.43,8,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2017,2017
,,8922,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,154,2.86,2,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2017,2017
,,8918,NEUROLOGIA - HOSPITALIZACJA,2549,94.13,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2017,2017
,,8889,GERIATRIA - HOSPITALIZACJA,155,5.72,9,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2017,2017
,,8918,NEUROLOGIA - HOSPITALIZACJA,14253,96.81,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2017,2017
,,8922,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,437,2.97,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2017,2017
,,8861,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,10786,33.46,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2017,2017
,,8918,NEUROLOGIA - HOSPITALIZACJA,17126,53.12,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2017,2017
,,8889,GERIATRIA - HOSPITALIZACJA,2167,6.72,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2017,2017
,,9020,NEUROCHIRURGIA - HOSPITALIZACJA,986,3.06,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2017,2017
,,8977,CHIRURGIA OGÓLNA - HOSPITALIZACJA,438,1.36,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2017,2017
,,8918,NEUROLOGIA - HOSPITALIZACJA,5905,62.54,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2017,2017
,,8861,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,3362,35.61,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2017,2017
,,8918,NEUROLOGIA - HOSPITALIZACJA,31214,99.07,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2017,2017
,,8921,"NEUROLOGIA - HOSPITALIZACJA - A48, A51",49163,100.0,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2017,2017
,,8918,NEUROLOGIA - HOSPITALIZACJA,12383,78.28,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2017,2017
,,8861,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,3306,20.9,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2017,2017
,,8918,NEUROLOGIA - HOSPITALIZACJA,8605,74.1,3,A50 UDAR MÓZGU - LECZENIE,1a,2017,2017
,,8861,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,2540,21.87,6,A50 UDAR MÓZGU - LECZENIE,1a,2017,2017
,,9020,NEUROCHIRURGIA - HOSPITALIZACJA,403,3.47,5,A50 UDAR MÓZGU - LECZENIE,1a,2017,2017
,,8921,"NEUROLOGIA - HOSPITALIZACJA - A48, A51",8807,100.0,10,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2017,2017
,,8918,NEUROLOGIA - HOSPITALIZACJA,2221,62.3,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2017,2017
,,9072,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,423,11.87,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2017,2017
,,8922,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,703,19.72,7,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2017,2017
,,9040,OKULISTYKA - HOSPITALIZACJA,99,2.78,4,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2017,2017
,,8949,CHOROBY ZAKAŹNE - HOSPITALIZACJA,3036,50.68,11,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2017,2017
,,8918,NEUROLOGIA - HOSPITALIZACJA,2040,34.06,10,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2017,2017
,,8950,CHOROBY ZAKAŹNE DZIECIĘCE - HOSPITALIZACJA,238,3.97,7,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2017,2017
,,8861,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,219,3.66,5,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2017,2017
,,8922,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,331,5.53,8,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2017,2017
,,9020,NEUROCHIRURGIA - HOSPITALIZACJA,62,1.04,7,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2017,2017
,,8918,NEUROLOGIA - HOSPITALIZACJA,647,87.31,6,A58 ENCEFALOPATIA,1a,2017,2017
,,8922,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,92,12.42,3,A58 ENCEFALOPATIA,1a,2017,2017
,,8951,PEDIATRIA - HOSPITALIZACJA,3141,12.7,3,A59 BÓLE GŁOWY,1a,2017,2017
,,8918,NEUROLOGIA - HOSPITALIZACJA,16126,65.22,3,A59 BÓLE GŁOWY,1a,2017,2017
,,8977,CHIRURGIA OGÓLNA - HOSPITALIZACJA,681,2.75,2,A59 BÓLE GŁOWY,1a,2017,2017
,,8922,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,2612,10.56,3,A59 BÓLE GŁOWY,1a,2017,2017
,,8861,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,1211,4.9,3,A59 BÓLE GŁOWY,1a,2017,2017
,,8983,CHIRURGIA DZIECIĘCA - HOSPITALIZACJA,298,1.21,2,A59 BÓLE GŁOWY,1a,2017,2017
,,8918,NEUROLOGIA - HOSPITALIZACJA,6818,87.66,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2017,2017
,,8861,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,762,9.8,2,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2017,2017
,,8922,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,124,1.59,2,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2017,2017
,,8922,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,673,5.57,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2017,2017
,,8918,NEUROLOGIA - HOSPITALIZACJA,11248,93.1,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2017,2017
,,8977,CHIRURGIA OGÓLNA - HOSPITALIZACJA,4979,42.39,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2017,2017
,,8983,CHIRURGIA DZIECIĘCA - HOSPITALIZACJA,1979,16.85,3,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2017,2017
,,9020,NEUROCHIRURGIA - HOSPITALIZACJA,2623,22.33,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2017,2017
,,9032,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,1039,8.84,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2017,2017
,,8918,NEUROLOGIA - HOSPITALIZACJA,903,7.69,6,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2017,2017
,,9027,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,203,1.73,3,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2017,2017
,,8977,CHIRURGIA OGÓLNA - HOSPITALIZACJA,10715,62.86,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2017,2017
,,9032,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,1679,9.85,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2017,2017
,,8983,CHIRURGIA DZIECIĘCA - HOSPITALIZACJA,3959,23.23,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2017,2017
,,8918,NEUROLOGIA - HOSPITALIZACJA,281,1.65,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2017,2017
,,8918,NEUROLOGIA - HOSPITALIZACJA,1221,83.46,6,A86 CHOROBY NEURONU RUCHOWEGO,1a,2017,2017
,,8861,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,77,5.26,5,A86 CHOROBY NEURONU RUCHOWEGO,1a,2017,2017
,,8922,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,152,10.39,2,A86 CHOROBY NEURONU RUCHOWEGO,1a,2017,2017
,,8861,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,5696,10.16,4,A87A INNE CHOROBY UKŁADU NERWOWEGO>17 R.Ż.,1a,2017,2017
,,8918,NEUROLOGIA - HOSPITALIZACJA,43815,78.12,5,A87A INNE CHOROBY UKŁADU NERWOWEGO>17 R.Ż.,1a,2017,2017
,,8977,CHIRURGIA OGÓLNA - HOSPITALIZACJA,1072,1.91,3,A87A INNE CHOROBY UKŁADU NERWOWEGO>17 R.Ż.,1a,2017,2017
,,9020,NEUROCHIRURGIA - HOSPITALIZACJA,3113,5.55,2,A87A INNE CHOROBY UKŁADU NERWOWEGO>17 R.Ż.,1a,2017,2017
,,9032,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,1893,3.38,2,A87A INNE CHOROBY UKŁADU NERWOWEGO>17 R.Ż.,1a,2017,2017
,,8951,PEDIATRIA - HOSPITALIZACJA,6667,42.35,3,A87B INNE CHOROBY UKŁADU NERWOWEGO<18 R.Ż.,1a,2017,2017
,,8922,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,6548,41.59,3,A87B INNE CHOROBY UKŁADU NERWOWEGO<18 R.Ż.,1a,2017,2017
