branch,hospital-types,type-of-discharge-code,type-of-discharge-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,0,0.0,0,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2010,2010
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,0,0.0,0,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2010,2010
,,9,zgon pacjenta,24,3.98,7,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2010,2010
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,51,22.87,8,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2010,2010
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,167,74.89,4,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2010,2010
,,3,skierowanie do dalszego leczenia w innym szpitalu,4,1.79,2,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2010,2010
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,0,0.0,0,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2010,2010
,,5,skierowanie do dalszego leczenia - inne przypadki,1,0.45,23,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2010,2010
,,6,wypisanie na własne żądanie,0,0.0,0,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2010,2010
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,0,0.0,0,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2010,2010
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,0,0.0,0,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2010,2010
,,9,zgon pacjenta,0,0.0,0,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2010,2010
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,69,41.57,8,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2010,2010
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,97,58.43,6,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2010,2010
,,3,skierowanie do dalszego leczenia w innym szpitalu,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2010,2010
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2010,2010
,,5,skierowanie do dalszego leczenia - inne przypadki,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2010,2010
,,6,wypisanie na własne żądanie,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2010,2010
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2010,2010
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2010,2010
,,9,zgon pacjenta,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2010,2010
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1919,29.03,11,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,2930,44.32,12,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3,skierowanie do dalszego leczenia w innym szpitalu,892,13.49,13,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,53,0.8,34,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,5,skierowanie do dalszego leczenia - inne przypadki,262,3.96,8,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,6,wypisanie na własne żądanie,8,0.12,11,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,0,0.0,0,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,1,0.02,103,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,9,zgon pacjenta,546,8.26,11,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1800,30.35,13,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,2443,41.2,11,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3,skierowanie do dalszego leczenia w innym szpitalu,804,13.56,13,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,72,1.21,26,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,5,skierowanie do dalszego leczenia - inne przypadki,141,2.38,12,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,6,wypisanie na własne żądanie,6,0.1,20,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,2,0.03,17,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,0,0.0,0,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,9,zgon pacjenta,662,11.16,10,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,446,29.52,7,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,834,55.2,7,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3,skierowanie do dalszego leczenia w innym szpitalu,89,5.89,10,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,9,0.6,14,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,5,skierowanie do dalszego leczenia - inne przypadki,26,1.72,12,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,6,wypisanie na własne żądanie,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,9,zgon pacjenta,107,7.08,7,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,173,44.25,3,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,204,52.17,3,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3,skierowanie do dalszego leczenia w innym szpitalu,6,1.53,5,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,1,0.26,9,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,5,skierowanie do dalszego leczenia - inne przypadki,2,0.51,17,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,6,wypisanie na własne żądanie,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,9,zgon pacjenta,5,1.28,9,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,3773,34.28,7,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,6696,60.84,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,3,skierowanie do dalszego leczenia w innym szpitalu,310,2.82,13,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,15,0.14,12,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,5,skierowanie do dalszego leczenia - inne przypadki,180,1.64,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,6,wypisanie na własne żądanie,7,0.06,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,0,0.0,0,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,1,0.01,7,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,9,zgon pacjenta,24,0.22,11,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1605,38.24,7,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,2471,58.88,6,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,3,skierowanie do dalszego leczenia w innym szpitalu,58,1.38,13,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,7,0.17,11,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,5,skierowanie do dalszego leczenia - inne przypadki,52,1.24,7,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,6,wypisanie na własne żądanie,1,0.02,5,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,9,zgon pacjenta,3,0.07,23,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1430,29.35,1,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,3392,69.61,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,3,skierowanie do dalszego leczenia w innym szpitalu,15,0.31,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,2,0.04,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,5,skierowanie do dalszego leczenia - inne przypadki,28,0.57,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,6,wypisanie na własne żądanie,3,0.06,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,1,0.02,6,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,9,zgon pacjenta,2,0.04,22,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,386,31.69,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,822,67.49,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,3,skierowanie do dalszego leczenia w innym szpitalu,3,0.25,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,1,0.08,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,5,skierowanie do dalszego leczenia - inne przypadki,4,0.33,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,6,wypisanie na własne żądanie,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,9,zgon pacjenta,2,0.16,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,615,27.74,9,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2010,2010
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,1423,64.19,9,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2010,2010
,,3,skierowanie do dalszego leczenia w innym szpitalu,102,4.6,16,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2010,2010
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,6,0.27,31,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2010,2010
,,5,skierowanie do dalszego leczenia - inne przypadki,55,2.48,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2010,2010
,,6,wypisanie na własne żądanie,5,0.23,5,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2010,2010
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2010,2010
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,1,0.05,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2010,2010
,,9,zgon pacjenta,10,0.45,19,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2010,2010
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,3728,24.29,7,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,10715,69.8,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,3,skierowanie do dalszego leczenia w innym szpitalu,356,2.32,7,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,60,0.39,8,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,5,skierowanie do dalszego leczenia - inne przypadki,300,1.95,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,6,wypisanie na własne żądanie,123,0.8,2,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,2,0.01,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,9,zgon pacjenta,66,0.43,9,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,681,33.11,7,A32 CHOROBY MIĘŚNI,1a,2010,2010
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,1269,61.69,6,A32 CHOROBY MIĘŚNI,1a,2010,2010
,,3,skierowanie do dalszego leczenia w innym szpitalu,42,2.04,7,A32 CHOROBY MIĘŚNI,1a,2010,2010
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,2,0.1,15,A32 CHOROBY MIĘŚNI,1a,2010,2010
,,5,skierowanie do dalszego leczenia - inne przypadki,23,1.12,6,A32 CHOROBY MIĘŚNI,1a,2010,2010
,,6,wypisanie na własne żądanie,10,0.49,2,A32 CHOROBY MIĘŚNI,1a,2010,2010
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,0,0.0,0,A32 CHOROBY MIĘŚNI,1a,2010,2010
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,0,0.0,0,A32 CHOROBY MIĘŚNI,1a,2010,2010
,,9,zgon pacjenta,30,1.46,8,A32 CHOROBY MIĘŚNI,1a,2010,2010
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,3675,22.46,3,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,12185,74.48,4,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
,,3,skierowanie do dalszego leczenia w innym szpitalu,188,1.15,4,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,35,0.21,4,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
,,5,skierowanie do dalszego leczenia - inne przypadki,77,0.47,4,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
,,6,wypisanie na własne żądanie,189,1.16,1,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,1,0.01,4,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
,,9,zgon pacjenta,10,0.06,4,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,3877,23.54,6,A34 GUZY MÓZGU,1a,2010,2010
