branch,hospital-types,age-group-code,age-group-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,5,41 - 60,301,46.17,3,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2016,2016
,,6,61 - 80,261,40.03,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2016,2016
,,7,81 i więcej,2,0.31,11,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2016,2016
,,8,brak danych,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2016,2016
,,3,7 - 17,2,0.31,5,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2016,2016
,,4,18 - 40,86,13.19,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2016,2016
,,1,poniżej 1,84,1.11,8,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,2,1 - 6,166,2.2,11,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,5,41 - 60,2845,37.65,9,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,6,61 - 80,2845,37.65,10,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,7,81 i więcej,157,2.08,11,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,8,brak danych,0,0.0,0,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,3,7 - 17,253,3.35,11,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,4,18 - 40,1206,15.96,9,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,1,poniżej 1,71,1.17,6,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,2,1 - 6,206,3.4,10,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,5,41 - 60,1883,31.1,10,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,6,61 - 80,2404,39.71,10,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,7,81 i więcej,243,4.01,9,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,8,brak danych,0,0.0,0,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,3,7 - 17,357,5.9,8,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,4,18 - 40,890,14.7,9,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,1,poniżej 1,76,3.58,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,2,1 - 6,103,4.85,4,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,5,41 - 60,610,28.71,4,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,6,61 - 80,670,31.53,4,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,7,81 i więcej,136,6.4,4,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,8,brak danych,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,3,7 - 17,174,8.19,5,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,4,18 - 40,356,16.75,6,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,1,poniżej 1,3,0.49,3,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,2,1 - 6,4,0.65,1,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,5,41 - 60,218,35.28,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,6,61 - 80,198,32.04,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,7,81 i więcej,17,2.75,1,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,8,brak danych,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,3,7 - 17,17,2.75,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,4,18 - 40,161,26.05,1,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,1,poniżej 1,12,0.07,5,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,2,1 - 6,84,0.5,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,5,41 - 60,7135,42.12,5,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,6,61 - 80,4241,25.04,7,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,7,81 i więcej,192,1.13,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,8,brak danych,0,0.0,0,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,3,7 - 17,152,0.9,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,4,18 - 40,5122,30.24,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,1,poniżej 1,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,2,1 - 6,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,5,41 - 60,1014,44.18,5,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,6,61 - 80,301,13.12,5,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,7,81 i więcej,8,0.35,4,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,8,brak danych,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,3,7 - 17,8,0.35,6,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,4,18 - 40,964,42.0,4,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,1,poniżej 1,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,2,1 - 6,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,5,41 - 60,7,43.75,4,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,6,61 - 80,7,43.75,7,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,7,81 i więcej,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,8,brak danych,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,3,7 - 17,1,6.25,16,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,4,18 - 40,1,6.25,1,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,1,poniżej 1,1,0.01,6,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2016,2016
,,2,1 - 6,14,0.16,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2016,2016
,,5,41 - 60,4111,46.75,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2016,2016
,,6,61 - 80,2887,32.83,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2016,2016
,,7,81 i więcej,439,4.99,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2016,2016
,,8,brak danych,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2016,2016
,,3,7 - 17,77,0.88,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2016,2016
,,4,18 - 40,1264,14.38,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2016,2016
,,1,poniżej 1,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2016,2016
,,2,1 - 6,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2016,2016
,,5,41 - 60,481,37.23,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2016,2016
,,6,61 - 80,575,44.5,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2016,2016
,,7,81 i więcej,80,6.19,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2016,2016
,,8,brak danych,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2016,2016
,,3,7 - 17,10,0.77,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2016,2016
,,4,18 - 40,146,11.3,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2016,2016
,,1,poniżej 1,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2016,2016
,,2,1 - 6,44,1.05,4,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2016,2016
,,5,41 - 60,1414,33.66,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2016,2016
,,6,61 - 80,1783,42.44,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2016,2016
,,7,81 i więcej,233,5.55,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2016,2016
,,8,brak danych,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2016,2016
,,3,7 - 17,109,2.59,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2016,2016
,,4,18 - 40,618,14.71,6,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2016,2016
,,1,poniżej 1,21,0.13,2,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2016,2016
,,2,1 - 6,93,0.6,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2016,2016
,,5,41 - 60,6083,38.95,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2016,2016
,,6,61 - 80,5081,32.54,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2016,2016
,,7,81 i więcej,740,4.74,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2016,2016
,,8,brak danych,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2016,2016
,,3,7 - 17,338,2.16,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2016,2016
,,4,18 - 40,3260,20.88,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2016,2016
,,1,poniżej 1,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2016,2016
,,2,1 - 6,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2016,2016
,,5,41 - 60,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2016,2016
,,6,61 - 80,260,83.07,7,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2016,2016
,,7,81 i więcej,53,16.93,9,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2016,2016
,,8,brak danych,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2016,2016
,,3,7 - 17,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2016,2016
,,4,18 - 40,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2016,2016
,,1,poniżej 1,22,2.7,5,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2016,2016
,,2,1 - 6,103,12.62,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2016,2016
,,5,41 - 60,287,35.17,5,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2016,2016
,,6,61 - 80,84,10.29,7,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2016,2016
,,7,81 i więcej,0,0.0,0,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2016,2016
,,8,brak danych,0,0.0,0,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2016,2016
,,3,7 - 17,85,10.42,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2016,2016
,,4,18 - 40,235,28.8,5,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2016,2016
,,1,poniżej 1,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2016,2016
,,2,1 - 6,12,0.17,3,A33 ZABURZENIA RÓWNOWAGI,1a,2016,2016
,,5,41 - 60,2556,36.15,4,A33 ZABURZENIA RÓWNOWAGI,1a,2016,2016
,,6,61 - 80,2838,40.14,4,A33 ZABURZENIA RÓWNOWAGI,1a,2016,2016
,,7,81 i więcej,482,6.82,4,A33 ZABURZENIA RÓWNOWAGI,1a,2016,2016
,,8,brak danych,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2016,2016
,,3,7 - 17,28,0.4,3,A33 ZABURZENIA RÓWNOWAGI,1a,2016,2016
,,4,18 - 40,1154,16.32,3,A33 ZABURZENIA RÓWNOWAGI,1a,2016,2016
,,1,poniżej 1,72,1.16,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2016,2016
,,2,1 - 6,762,12.24,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2016,2016
,,5,41 - 60,1449,23.28,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2016,2016
,,6,61 - 80,1823,29.29,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2016,2016
,,7,81 i więcej,266,4.27,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2016,2016
,,8,brak danych,0,0.0,0,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2016,2016
,,3,7 - 17,1028,16.51,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2016,2016
,,4,18 - 40,825,13.25,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2016,2016
,,1,poniżej 1,29,0.23,6,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2016,2016
,,2,1 - 6,218,1.75,5,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2016,2016
,,5,41 - 60,3398,27.24,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2016,2016
,,6,61 - 80,6018,48.25,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2016,2016
,,7,81 i więcej,1217,9.76,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2016,2016
,,8,brak danych,0,0.0,0,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2016,2016
,,3,7 - 17,373,2.99,5,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2016,2016
,,4,18 - 40,1220,9.78,6,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2016,2016
,,1,poniżej 1,20,0.36,2,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2016,2016
,,2,1 - 6,56,1.0,2,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2016,2016
,,5,41 - 60,1264,22.62,4,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2016,2016
,,6,61 - 80,2814,50.37,5,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2016,2016
,,7,81 i więcej,788,14.1,6,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2016,2016
,,8,brak danych,0,0.0,0,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2016,2016
,,3,7 - 17,120,2.15,3,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2016,2016
,,4,18 - 40,525,9.4,3,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2016,2016
,,1,poniżej 1,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2016,2016
,,2,1 - 6,1,0.04,4,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2016,2016
,,5,41 - 60,614,21.62,7,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2016,2016
,,6,61 - 80,1659,58.42,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2016,2016
,,7,81 i więcej,371,13.06,7,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2016,2016
,,8,brak danych,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2016,2016
,,3,7 - 17,1,0.04,7,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2016,2016
,,4,18 - 40,194,6.83,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2016,2016
,,1,poniżej 1,2,0.01,9,A36 CHOROBY DEMIELINIZACYJNE,1a,2016,2016
,,2,1 - 6,32,0.21,3,A36 CHOROBY DEMIELINIZACYJNE,1a,2016,2016
,,5,41 - 60,6832,45.51,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2016,2016
,,6,61 - 80,1527,10.17,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2016,2016
,,7,81 i więcej,12,0.08,9,A36 CHOROBY DEMIELINIZACYJNE,1a,2016,2016
,,8,brak danych,0,0.0,0,A36 CHOROBY DEMIELINIZACYJNE,1a,2016,2016
,,3,7 - 17,465,3.1,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2016,2016
,,4,18 - 40,6141,40.91,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2016,2016
,,1,poniżej 1,25,0.07,2,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2016,2016
,,2,1 - 6,91,0.27,2,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2016,2016
,,5,41 - 60,5597,16.64,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2016,2016
,,6,61 - 80,17030,50.63,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2016,2016
,,7,81 i więcej,9043,26.88,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2016,2016
,,8,brak danych,0,0.0,0,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2016,2016
,,3,7 - 17,247,0.73,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2016,2016
,,4,18 - 40,1604,4.77,4,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2016,2016
,,1,poniżej 1,0,0.0,0,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2016,2016
,,2,1 - 6,7,0.07,3,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2016,2016
,,5,41 - 60,2179,21.49,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2016,2016
,,6,61 - 80,5247,51.74,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2016,2016
,,7,81 i więcej,2211,21.8,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2016,2016
,,8,brak danych,0,0.0,0,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2016,2016
,,3,7 - 17,66,0.65,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2016,2016
,,4,18 - 40,431,4.25,3,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2016,2016
,,1,poniżej 1,0,0.0,0,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2016,2016
,,2,1 - 6,1,0.0,3,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2016,2016
,,5,41 - 60,7844,24.33,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2016,2016
,,6,61 - 80,17244,53.5,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2016,2016
