branch,hospital-types,type-of-admission-code,type-of-admission-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,2,przeniesienie z innego szpitala,183,3.02,11,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,1,planowe,2449,40.45,8,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,4,inne,68,1.12,11,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,3,nagły,762,35.86,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,2,przeniesienie z innego szpitala,30,1.41,7,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,1,planowe,1331,62.64,3,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,4,inne,2,0.09,5,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,3,nagły,99,16.02,4,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,2,przeniesienie z innego szpitala,1,0.16,3,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,1,planowe,518,83.82,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,4,inne,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2016,2016
,,3,nagły,4533,26.76,6,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,2,przeniesienie z innego szpitala,136,0.8,7,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,1,planowe,12249,72.32,5,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,4,inne,20,0.12,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,3,nagły,582,25.36,6,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,2,przeniesienie z innego szpitala,9,0.39,5,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,1,planowe,1704,74.25,4,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,4,inne,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,3,nagły,4,25.0,13,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,2,przeniesienie z innego szpitala,1,6.25,1,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,1,planowe,11,68.75,4,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,4,inne,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2016,2016
,,3,nagły,665,7.56,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2016,2016
,,2,przeniesienie z innego szpitala,4,0.05,10,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2016,2016
,,1,planowe,8122,92.37,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2016,2016
,,4,inne,2,0.02,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2016,2016
,,3,nagły,327,25.31,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2016,2016
,,2,przeniesienie z innego szpitala,1,0.08,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2016,2016
,,1,planowe,964,74.61,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2016,2016
,,4,inne,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2016,2016
,,3,nagły,1756,41.8,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2016,2016
,,2,przeniesienie z innego szpitala,8,0.19,18,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2016,2016
,,1,planowe,2437,58.01,6,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2016,2016
,,4,inne,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2016,2016
,,3,nagły,9212,58.99,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2016,2016
,,2,przeniesienie z innego szpitala,19,0.12,9,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2016,2016
,,1,planowe,6384,40.88,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2016,2016
,,4,inne,1,0.01,12,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2016,2016
,,3,nagły,192,61.34,8,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2016,2016
,,2,przeniesienie z innego szpitala,1,0.32,9,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2016,2016
,,1,planowe,120,38.34,6,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2016,2016
,,4,inne,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2016,2016
,,3,nagły,360,44.12,6,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2016,2016
,,2,przeniesienie z innego szpitala,4,0.49,18,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2016,2016
,,1,planowe,452,55.39,4,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2016,2016
,,4,inne,0,0.0,0,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2016,2016
,,3,nagły,5646,79.86,4,A33 ZABURZENIA RÓWNOWAGI,1a,2016,2016
,,2,przeniesienie z innego szpitala,6,0.08,5,A33 ZABURZENIA RÓWNOWAGI,1a,2016,2016
,,1,planowe,1417,20.04,4,A33 ZABURZENIA RÓWNOWAGI,1a,2016,2016
,,4,inne,1,0.01,7,A33 ZABURZENIA RÓWNOWAGI,1a,2016,2016
,,3,nagły,3052,49.03,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2016,2016
,,2,przeniesienie z innego szpitala,35,0.56,7,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2016,2016
,,1,planowe,3103,49.85,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2016,2016
,,4,inne,35,0.56,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2016,2016
,,3,nagły,10222,81.95,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2016,2016
,,2,przeniesienie z innego szpitala,45,0.36,10,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2016,2016
,,1,planowe,2199,17.63,6,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2016,2016
,,4,inne,7,0.06,14,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2016,2016
,,3,nagły,2884,51.62,6,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2016,2016
,,2,przeniesienie z innego szpitala,7,0.13,25,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2016,2016
,,1,planowe,2696,48.25,3,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2016,2016
,,4,inne,0,0.0,0,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2016,2016
,,3,nagły,999,35.18,7,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2016,2016
,,2,przeniesienie z innego szpitala,3,0.11,10,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2016,2016
,,1,planowe,1838,64.72,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2016,2016
,,4,inne,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2016,2016
,,3,nagły,7773,51.78,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2016,2016
,,2,przeniesienie z innego szpitala,17,0.11,7,A36 CHOROBY DEMIELINIZACYJNE,1a,2016,2016
,,1,planowe,7220,48.1,3,A36 CHOROBY DEMIELINIZACYJNE,1a,2016,2016
,,4,inne,1,0.01,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2016,2016
,,3,nagły,24122,71.71,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2016,2016
,,2,przeniesienie z innego szpitala,141,0.42,8,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2016,2016
,,1,planowe,9372,27.86,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2016,2016
,,4,inne,2,0.01,64,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2016,2016
,,3,nagły,8877,87.54,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2016,2016
,,2,przeniesienie z innego szpitala,18,0.18,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2016,2016
,,1,planowe,1246,12.29,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2016,2016
,,4,inne,0,0.0,0,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2016,2016
,,3,nagły,27223,84.45,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2016,2016
,,2,przeniesienie z innego szpitala,27,0.08,7,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2016,2016
,,1,planowe,4983,15.46,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2016,2016
,,4,inne,1,0.0,8,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2016,2016
,,3,nagły,46927,97.14,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2016,2016
,,2,przeniesienie z innego szpitala,153,0.32,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2016,2016
,,1,planowe,1224,2.53,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2016,2016
,,4,inne,3,0.01,15,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2016,2016
,,3,nagły,16540,94.25,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2016,2016
,,2,przeniesienie z innego szpitala,43,0.25,10,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2016,2016
,,1,planowe,963,5.49,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2016,2016
,,4,inne,3,0.02,447,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2016,2016
,,3,nagły,11336,95.09,3,A50 UDAR MÓZGU - LECZENIE,1a,2016,2016
,,2,przeniesienie z innego szpitala,63,0.53,5,A50 UDAR MÓZGU - LECZENIE,1a,2016,2016
,,1,planowe,518,4.35,5,A50 UDAR MÓZGU - LECZENIE,1a,2016,2016
,,4,inne,4,0.03,4,A50 UDAR MÓZGU - LECZENIE,1a,2016,2016
,,3,nagły,7452,98.47,10,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2016,2016
,,2,przeniesienie z innego szpitala,13,0.17,10,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2016,2016
,,1,planowe,102,1.35,11,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2016,2016
,,4,inne,1,0.01,43,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2016,2016
,,3,nagły,2747,75.59,6,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2016,2016
,,2,przeniesienie z innego szpitala,8,0.22,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2016,2016
,,1,planowe,879,24.19,4,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2016,2016
,,4,inne,0,0.0,0,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2016,2016
,,3,nagły,5000,82.96,11,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2016,2016
,,2,przeniesienie z innego szpitala,42,0.7,13,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2016,2016
,,1,planowe,983,16.31,5,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2016,2016
,,4,inne,2,0.03,3,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2016,2016
,,3,nagły,720,74.38,7,A58 ENCEFALOPATIA,1a,2016,2016
,,2,przeniesienie z innego szpitala,9,0.93,13,A58 ENCEFALOPATIA,1a,2016,2016
,,1,planowe,239,24.69,4,A58 ENCEFALOPATIA,1a,2016,2016
,,4,inne,0,0.0,0,A58 ENCEFALOPATIA,1a,2016,2016
,,3,nagły,18556,70.56,3,A59 BÓLE GŁOWY,1a,2016,2016
,,2,przeniesienie z innego szpitala,13,0.05,4,A59 BÓLE GŁOWY,1a,2016,2016
,,1,planowe,7731,29.4,3,A59 BÓLE GŁOWY,1a,2016,2016
,,4,inne,0,0.0,0,A59 BÓLE GŁOWY,1a,2016,2016
,,3,nagły,7441,86.76,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2016,2016
,,2,przeniesienie z innego szpitala,19,0.22,6,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2016,2016
,,1,planowe,1117,13.02,2,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2016,2016
,,4,inne,0,0.0,0,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2016,2016
,,3,nagły,10016,81.09,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2016,2016
,,2,przeniesienie z innego szpitala,32,0.26,8,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2016,2016
,,1,planowe,2304,18.65,5,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2016,2016
,,4,inne,0,0.0,0,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2016,2016
,,3,nagły,11191,96.08,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2016,2016
,,2,przeniesienie z innego szpitala,72,0.62,6,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2016,2016
,,1,planowe,385,3.31,3,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2016,2016
,,4,inne,0,0.0,0,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2016,2016
,,3,nagły,16538,95.78,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2016,2016
,,2,przeniesienie z innego szpitala,29,0.17,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2016,2016
,,1,planowe,699,4.05,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2016,2016
,,4,inne,1,0.01,46,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2016,2016
,,3,nagły,674,47.67,7,A86 CHOROBY NEURONU RUCHOWEGO,1a,2016,2016
,,2,przeniesienie z innego szpitala,5,0.35,10,A86 CHOROBY NEURONU RUCHOWEGO,1a,2016,2016
,,1,planowe,735,51.98,5,A86 CHOROBY NEURONU RUCHOWEGO,1a,2016,2016
,,4,inne,0,0.0,0,A86 CHOROBY NEURONU RUCHOWEGO,1a,2016,2016
,,3,nagły,35063,61.87,5,A87A INNE CHOROBY UKŁADU NERWOWEGO>17 R.Ż.,1a,2016,2016
,,2,przeniesienie z innego szpitala,107,0.19,7,A87A INNE CHOROBY UKŁADU NERWOWEGO>17 R.Ż.,1a,2016,2016
,,1,planowe,21497,37.93,4,A87A INNE CHOROBY UKŁADU NERWOWEGO>17 R.Ż.,1a,2016,2016
,,4,inne,6,0.01,4,A87A INNE CHOROBY UKŁADU NERWOWEGO>17 R.Ż.,1a,2016,2016
,,3,nagły,7226,50.32,3,A87B INNE CHOROBY UKŁADU NERWOWEGO<18 R.Ż.,1a,2016,2016
,,2,przeniesienie z innego szpitala,11,0.08,4,A87B INNE CHOROBY UKŁADU NERWOWEGO<18 R.Ż.,1a,2016,2016
,,1,planowe,7123,49.6,2,A87B INNE CHOROBY UKŁADU NERWOWEGO<18 R.Ż.,1a,2016,2016
,,4,inne,0,0.0,0,A87B INNE CHOROBY UKŁADU NERWOWEGO<18 R.Ż.,1a,2016,2016
,,3,nagły,4,4.65,2,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2016,2016
,,2,przeniesienie z innego szpitala,0,0.0,0,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2016,2016
,,1,planowe,82,95.35,1,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2016,2016
,,4,inne,0,0.0,0,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2016,2016
,,3,nagły,109,69.87,5,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2016,2016
,,2,przeniesienie z innego szpitala,0,0.0,0,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2016,2016
,,1,planowe,47,30.13,6,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2016,2016
,,4,inne,0,0.0,0,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2016,2016
,,3,nagły,621,61.24,4,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2016,2016
,,2,przeniesienie z innego szpitala,1,0.1,5,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2016,2016
,,1,planowe,392,38.66,5,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2016,2016
,,4,inne,0,0.0,0,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2016,2016
,,3,nagły,13,40.63,4,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2016,2016
,,2,przeniesienie z innego szpitala,0,0.0,0,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2016,2016
,,1,planowe,19,59.38,3,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2016,2016
,,4,inne,0,0.0,0,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2016,2016
,,3,nagły,259,12.73,4,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2016,2016
,,2,przeniesienie z innego szpitala,0,0.0,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2016,2016
,,1,planowe,1775,87.27,2,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2016,2016
,,4,inne,0,0.0,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2016,2016
,,3,nagły,2826,30.39,3,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2016,2016
,,2,przeniesienie z innego szpitala,4,0.04,4,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2016,2016
,,1,planowe,6461,69.49,2,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2016,2016
,,4,inne,7,0.08,1,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2016,2016
,,3,nagły,1492,14.4,3,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2016,2016
,,2,przeniesienie z innego szpitala,1,0.01,2,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2016,2016
,,1,planowe,8846,85.39,2,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2016,2016
,,4,inne,21,0.2,1,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2016,2016
,,3,nagły,2955,2.85,2,B18 USUNIĘCIE ZAĆMY POWIKŁANEJ Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2016,2016
,,2,przeniesienie z innego szpitala,3,0.0,2,B18 USUNIĘCIE ZAĆMY POWIKŁANEJ Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2016,2016
,,1,planowe,100514,97.11,1,B18 USUNIĘCIE ZAĆMY POWIKŁANEJ Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2016,2016
,,4,inne,35,0.03,1,B18 USUNIĘCIE ZAĆMY POWIKŁANEJ Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2016,2016
,,3,nagły,2869,2.02,1,B19 USUNIĘCIE ZAĆMY NIEPOWIKŁANEJ Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2016,2016
,,2,przeniesienie z innego szpitala,3,0.0,0,B19 USUNIĘCIE ZAĆMY NIEPOWIKŁANEJ Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2016,2016
,,1,planowe,138833,97.95,0,B19 USUNIĘCIE ZAĆMY NIEPOWIKŁANEJ Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2016,2016
,,4,inne,32,0.02,1,B19 USUNIĘCIE ZAĆMY NIEPOWIKŁANEJ Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2016,2016
,,3,nagły,240,11.45,2,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2016,2016
,,2,przeniesienie z innego szpitala,1,0.05,0,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2016,2016
