branch,hospital-types,gender-code,gender-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,9,nieznana,0,0.0,0,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,2,kobieta,735,52.54,7,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2024,2024
,,1,mężczyzna,664,47.46,7,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2024,2024
,,9,nieznana,0,0.0,0,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2024,2024
,,1,mężczyzna,2084,52.95,8,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,2,kobieta,1852,47.05,7,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,9,nieznana,0,0.0,0,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,2,kobieta,527,43.81,4,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,1,mężczyzna,676,56.19,4,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,9,nieznana,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,2,kobieta,163,43.47,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,1,mężczyzna,212,56.53,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,9,nieznana,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,1,mężczyzna,11628,51.53,3,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,2,kobieta,10936,48.47,3,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,9,nieznana,0,0.0,0,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,2,kobieta,804,48.17,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,1,mężczyzna,865,51.83,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,9,nieznana,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,2,kobieta,36,59.02,2,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,1,mężczyzna,25,40.98,2,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,9,nieznana,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,2,kobieta,6446,62.41,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2024,2024
,,1,mężczyzna,3883,37.59,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2024,2024
,,9,nieznana,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2024,2024
,,2,kobieta,1638,58.19,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2024,2024
,,1,mężczyzna,1177,41.81,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2024,2024
,,9,nieznana,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2024,2024
,,2,kobieta,1932,54.36,0,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,1,mężczyzna,1622,45.64,1,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,9,nieznana,0,0.0,0,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,2,kobieta,3069,47.46,5,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2024,2024
,,1,mężczyzna,3397,52.54,5,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2024,2024
,,9,nieznana,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2024,2024
,,2,kobieta,3284,50.04,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2024,2024
,,1,mężczyzna,3279,49.96,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2024,2024
,,9,nieznana,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2024,2024
,,2,kobieta,554,57.0,6,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2024,2024
,,1,mężczyzna,418,43.0,6,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2024,2024
,,9,nieznana,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2024,2024
,,1,mężczyzna,796,49.23,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2024,2024
,,2,kobieta,821,50.77,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2024,2024
,,9,nieznana,0,0.0,0,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2024,2024
,,1,mężczyzna,882,36.49,4,A33 ZABURZENIA RÓWNOWAGI,1a,2024,2024
,,2,kobieta,1535,63.51,4,A33 ZABURZENIA RÓWNOWAGI,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2024,2024
,,9,nieznana,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2024,2024
,,1,mężczyzna,2130,49.48,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2024,2024
,,2,kobieta,2175,50.52,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2024,2024
,,9,nieznana,0,0.0,0,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2024,2024
,,2,kobieta,6058,54.29,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2024,2024
,,1,mężczyzna,5101,45.71,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2024,2024
,,9,nieznana,0,0.0,0,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2024,2024
,,2,kobieta,1989,50.01,3,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2024,2024
,,1,mężczyzna,1988,49.99,3,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2024,2024
,,9,nieznana,0,0.0,0,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2024,2024
,,1,mężczyzna,1270,48.25,5,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2024,2024
,,2,kobieta,1362,51.75,5,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2024,2024
,,9,nieznana,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2024,2024
,,2,kobieta,7934,68.91,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2024,2024
,,1,mężczyzna,3579,31.09,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A36 CHOROBY DEMIELINIZACYJNE,1a,2024,2024
,,9,nieznana,0,0.0,0,A36 CHOROBY DEMIELINIZACYJNE,1a,2024,2024
,,2,kobieta,13985,54.05,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2024,2024
,,1,mężczyzna,11889,45.95,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2024,2024
,,9,nieznana,0,0.0,0,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2024,2024
,,1,mężczyzna,1872,39.2,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2024,2024
,,2,kobieta,2904,60.8,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2024,2024
,,9,nieznana,0,0.0,0,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2024,2024
,,2,kobieta,10500,58.23,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2024,2024
,,1,mężczyzna,7531,41.77,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2024,2024
,,9,nieznana,0,0.0,0,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2024,2024
,,2,kobieta,31243,47.48,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2024,2024
,,1,mężczyzna,34566,52.52,9,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2024,2024
,,9,nieznana,0,0.0,0,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2024,2024
,,2,kobieta,22,44.0,6,A48T KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 3 DNI < 8 DNI W ODDZIALE UDAROWYM,1a,2024,2024
,,1,mężczyzna,28,56.0,6,A48T KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 3 DNI < 8 DNI W ODDZIALE UDAROWYM,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A48T KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 3 DNI < 8 DNI W ODDZIALE UDAROWYM,1a,2024,2024
,,9,nieznana,0,0.0,0,A48T KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 3 DNI < 8 DNI W ODDZIALE UDAROWYM,1a,2024,2024
,,2,kobieta,4160,49.32,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2024,2024
,,1,mężczyzna,4275,50.68,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2024,2024
,,9,nieznana,0,0.0,0,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2024,2024
,,1,mężczyzna,4802,49.16,2,A50 UDAR MÓZGU - LECZENIE,1a,2024,2024
,,2,kobieta,4967,50.84,2,A50 UDAR MÓZGU - LECZENIE,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A50 UDAR MÓZGU - LECZENIE,1a,2024,2024
,,9,nieznana,0,0.0,0,A50 UDAR MÓZGU - LECZENIE,1a,2024,2024
,,1,mężczyzna,637,43.19,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2024,2024
,,2,kobieta,838,56.81,4,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2024,2024
,,9,nieznana,0,0.0,0,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2024,2024
,,1,mężczyzna,4126,53.21,10,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2024,2024
,,2,kobieta,3628,46.79,9,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2024,2024
,,9,nieznana,0,0.0,0,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2024,2024
,,1,mężczyzna,485,67.93,8,A57A BAKTERYJNE ROPNIE UKŁADU NERWOWEGO,1a,2024,2024
,,2,kobieta,229,32.07,5,A57A BAKTERYJNE ROPNIE UKŁADU NERWOWEGO,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A57A BAKTERYJNE ROPNIE UKŁADU NERWOWEGO,1a,2024,2024
,,9,nieznana,0,0.0,0,A57A BAKTERYJNE ROPNIE UKŁADU NERWOWEGO,1a,2024,2024
,,2,kobieta,98,43.75,9,A58 ENCEFALOPATIA,1a,2024,2024
,,1,mężczyzna,126,56.25,8,A58 ENCEFALOPATIA,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A58 ENCEFALOPATIA,1a,2024,2024
,,9,nieznana,0,0.0,0,A58 ENCEFALOPATIA,1a,2024,2024
,,2,kobieta,4611,69.56,3,A59 BÓLE GŁOWY,1a,2024,2024
,,1,mężczyzna,2018,30.44,3,A59 BÓLE GŁOWY,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A59 BÓLE GŁOWY,1a,2024,2024
,,9,nieznana,0,0.0,0,A59 BÓLE GŁOWY,1a,2024,2024
,,2,kobieta,2145,48.26,4,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2024,2024
,,1,mężczyzna,2300,51.74,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2024,2024
,,9,nieznana,0,0.0,0,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2024,2024
,,1,mężczyzna,3621,50.06,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2024,2024
,,2,kobieta,3613,49.94,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2024,2024
,,9,nieznana,0,0.0,0,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2024,2024
,,1,mężczyzna,3367,66.95,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2024,2024
,,2,kobieta,1662,33.05,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2024,2024
,,9,nieznana,0,0.0,0,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2024,2024
,,1,mężczyzna,1898,53.18,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2024,2024
,,2,kobieta,1671,46.82,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2024,2024
,,9,nieznana,0,0.0,0,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2024,2024
,,2,kobieta,785,47.72,3,A86 CHOROBY NEURONU RUCHOWEGO,1a,2024,2024
,,1,mężczyzna,860,52.28,3,A86 CHOROBY NEURONU RUCHOWEGO,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A86 CHOROBY NEURONU RUCHOWEGO,1a,2024,2024
,,9,nieznana,0,0.0,0,A86 CHOROBY NEURONU RUCHOWEGO,1a,2024,2024
,,2,kobieta,41928,56.7,4,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2024,2024
,,1,mężczyzna,32021,43.3,4,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2024,2024
,,9,nieznana,0,0.0,0,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2024,2024
,,1,mężczyzna,26,59.09,0,B03 LECZENIE WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2024,2024
,,2,kobieta,18,40.91,0,B03 LECZENIE WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,B03 LECZENIE WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2024,2024
,,9,nieznana,0,0.0,0,B03 LECZENIE WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2024,2024
,,1,mężczyzna,64,48.12,4,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2024,2024
,,2,kobieta,69,51.88,4,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2024,2024
,,9,nieznana,0,0.0,0,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2024,2024
,,2,kobieta,742,53.5,3,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2024,2024
,,1,mężczyzna,645,46.5,3,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2024,2024
,,9,nieznana,0,0.0,0,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2024,2024
,,2,kobieta,11,45.83,3,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2024,2024
,,1,mężczyzna,13,54.17,2,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2024,2024
,,9,nieznana,0,0.0,0,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2024,2024
,,1,mężczyzna,1187,34.94,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2024,2024
,,2,kobieta,2210,65.06,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2024,2024
,,9,nieznana,0,0.0,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2024,2024
,,1,mężczyzna,6074,52.95,1,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
,,2,kobieta,5398,47.05,1,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
,,9,nieznana,0,0.0,0,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
,,1,mężczyzna,1958,53.57,2,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
,,2,kobieta,1697,46.43,2,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
,,0,płeć nieokreślona,0,0.0,0,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
,,9,nieznana,0,0.0,0,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
