disease-code,disease-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
G71.9,"Pierwotne zaburzenia mięśni, nie określone",95,4.62,5,A32 CHOROBY MIĘŚNI,1a,2010,2010
G71.1,Zaburzenia miotoniczne,59,2.87,5,A32 CHOROBY MIĘŚNI,1a,2010,2010
G71.8,Inne pierwotne zaburzenia mięśni,52,2.53,7,A32 CHOROBY MIĘŚNI,1a,2010,2010
G71.2,Miopatie wrodzone,51,2.48,2,A32 CHOROBY MIĘŚNI,1a,2010,2010
G72.0,Miopatia polekowa,47,2.28,9,A32 CHOROBY MIĘŚNI,1a,2010,2010
G72.4,Miopatia zapalna niesklasyfikowana gdzie indziej,42,2.04,5,A32 CHOROBY MIĘŚNI,1a,2010,2010
G72.3,Porażenie okresowe,25,1.22,4,A32 CHOROBY MIĘŚNI,1a,2010,2010
G70.2,Miastenia wrodzona i wieku rozwojowego,24,1.17,5,A32 CHOROBY MIĘŚNI,1a,2010,2010
G71.3,Miopatia mitochondrialna niesklasyfikowana gdzie indziej,21,1.02,7,A32 CHOROBY MIĘŚNI,1a,2010,2010
R42,Zawroty głowy i odurzenie,15682,95.86,4,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
R27.8,Inne i nie określone zaburzenia koordynacji ruchów,288,1.76,4,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
R26.8,Inne i nie określone zaburzenia chodu i poruszania się,278,1.7,4,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
C79.3,Wtórny nowotwór złośliwy mózgu i opon mózgowych,2379,14.44,7,A34 GUZY MÓZGU,1a,2010,2010
D43.0,"Nowotwór o nieokreślonym charakterze (mózg, nadnamiotowe)",1797,10.91,6,A34 GUZY MÓZGU,1a,2010,2010
C71.9,"Nowotwór złośliwy (mózg, nie określony)",1722,10.46,7,A34 GUZY MÓZGU,1a,2010,2010
C71.1,Nowotwór złośliwy (płat czołowy),942,5.72,7,A34 GUZY MÓZGU,1a,2010,2010
D43.2,"Nowotwór o nieokreślonym charakterze (mózg, nie określony)",826,5.02,6,A34 GUZY MÓZGU,1a,2010,2010
D33.0,"Nowotwór niezłośliwy (mózg, nadnamiotowe)",798,4.85,3,A34 GUZY MÓZGU,1a,2010,2010
C71.2,Nowotwór złośliwy (płat skroniowy),755,4.58,7,A34 GUZY MÓZGU,1a,2010,2010
G93.0,Torbiele mózgu,731,4.44,3,A34 GUZY MÓZGU,1a,2010,2010
C71.3,Nowotwór złośliwy (płat ciemienowy),676,4.1,7,A34 GUZY MÓZGU,1a,2010,2010
C71.0,Nowotwór złośliwy (mózg z wyjątkiem płatów i komór),574,3.49,7,A34 GUZY MÓZGU,1a,2010,2010
C79.4,Wtórny nowotwór złośliwy innych i nieokreślonych części układu nerwowego,483,2.93,9,A34 GUZY MÓZGU,1a,2010,2010
D32.0,Nowotwór niezłośliwy (opony mózgowe),443,2.69,6,A34 GUZY MÓZGU,1a,2010,2010
C71.6,Nowotwór złośliwy (móżdżek),425,2.58,5,A34 GUZY MÓZGU,1a,2010,2010
D43.9,"Nowotwór o nieokreślonym charakterze (centralny system nerwowy, nie określone)",425,2.58,5,A34 GUZY MÓZGU,1a,2010,2010
D43.1,"Nowotwór o nieokreślonym charakterze (mózg, podnamiotowe)",377,2.29,6,A34 GUZY MÓZGU,1a,2010,2010
D43.4,Nowotwór o nieokreślonym charakterze (rdzeń kręgowy),329,2.0,8,A34 GUZY MÓZGU,1a,2010,2010
Q85.0,Nerwiakowłókniakowatość niezłośliwa,322,1.96,3,A34 GUZY MÓZGU,1a,2010,2010
D35.2,Nowotwór niezłośliwy (przysadka),297,1.8,5,A34 GUZY MÓZGU,1a,2010,2010
D33.1,"Nowotwór niezłośliwy (mózg, podnamiotowe)",280,1.7,4,A34 GUZY MÓZGU,1a,2010,2010
C71.8,Nowotwór złośliwy (zmiana przekraczająca granice mózgu),215,1.31,7,A34 GUZY MÓZGU,1a,2010,2010
D33.2,"Nowotwór niezłośliwy (mózg, nie określony)",201,1.22,5,A34 GUZY MÓZGU,1a,2010,2010
D43.7,Nowotwór o nieokreślonym charakterze (inne części centralnego systemu nerwowego),199,1.21,7,A34 GUZY MÓZGU,1a,2010,2010
D33.7,Nowotwór niezłośliwy (inne określone części centralnego systemu nerwowego),179,1.09,4,A34 GUZY MÓZGU,1a,2010,2010
G30.8,Otępienie typu alzheimerowskiego,3201,16.12,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
G20,Choroba Parkinsona,2948,14.85,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
G31.1,Starcze zwyrodnienie mózgu niesklasyfikowane gdzie indziej,2526,12.72,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
G31.9,"Choroby zwyrodnieniowe układu nerwowego, nie określone",1505,7.58,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
G31.0,Zanik mózgu ograniczony,1175,5.92,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
G31.8,Inne określone choroby zwyrodnieniowe układu nerwowego,1170,5.89,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
G30.9,"Choroba Alzheimera, nie określona",968,4.88,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
G31.2,Zwyrodnienie układu nerwowego wywołane przez alkohol,726,3.66,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
G93.1,Uszkodzenie mózgu z niedotlenienia niesklasyfikowane gdzie indziej,532,2.68,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
G21.9,"Parkinsonizm wtórny, nie określony",517,2.6,8,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
G21.8,Inny parkinsonizm wtórny,514,2.59,8,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
G30.1,Choroba Alzheimera o późnym początku,475,2.39,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
I67.3,Postępująca naczyniowa leukoencefalopatia,395,1.99,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
G25.9,"Zaburzenia pozapiramidowe i zaburzenia czynności ruchowych, nie określone",343,1.73,8,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
G25.0,Drżenie samoistne,338,1.7,5,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
G25.8,Inne określone zaburzenia pozapiramidowe i zaburzenia czynności ruchowych,314,1.58,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
G30.0,Choroba Alzheimera o wczesnym początku,294,1.48,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
G83.8,Inne określone zespoły porażenne,199,1.0,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
G35,Stwardnienie rozsiane,13136,86.78,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2010,2010
G37.9,"Choroby demielinizacyjne ośrodkowego układu nerwowego, nie określone",1096,7.24,7,A36 CHOROBY DEMIELINIZACYJNE,1a,2010,2010
G37.8,Inne określone choroby demielinizacyjne ośrodkowego układu nerwowego,542,3.58,8,A36 CHOROBY DEMIELINIZACYJNE,1a,2010,2010
G36.9,"Ostre rozsiane demielinizacje, nie określone",249,1.64,6,A36 CHOROBY DEMIELINIZACYJNE,1a,2010,2010
I69.3,Następstwa zawału mózgu,11328,43.21,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
I69.4,Następstwa udaru nie określone czy krwotoczny czy zawałowy,4097,15.63,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
I66.9,Niedrożność i zwężenie nieokreślonych tętnic mózgowych,2342,8.93,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
I67.1,"Tętniak mózgu, niepęknięty",1372,5.23,4,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
I69.0,Następstwa krwotoku podpajęczynówkowego,1277,4.87,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
I69.1,Następstwa krwotoku mózgowego,1241,4.73,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
I65.2,Niedrożność i zwężenie tętnicy szyjnej wewnętrznej,968,3.69,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
Q28.2,Tętniczo-żylne wady rozwojowe naczyń mózgowych,519,1.98,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
Q28.3,Inne wady rozwojowe naczyń mózgowych,450,1.72,4,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
I65.8,Niedrożność i zwężenie innych tętnic przedmózgowych,387,1.48,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
I65.9,Niedrożność i zwężenie nieokreślonych tętnic przedmózgowych,352,1.34,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
I65.0,Niedrożność i zwężenie tętnicy kręgowej,321,1.22,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
I65.3,"Niedrożność i zwężenie tętnic przedmózgowych, mnogie i obustronne",321,1.22,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
G45.9,"Przemijające mózgowe napady niedokrwienia, nie określone",8451,52.72,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2010,2010
G45.0,Zespół tętnicy kręgowo-podstawnej,3642,22.72,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2010,2010
G45.6,Inne przemijające mózgowe napady niedokrwienia i zespoły pokrewne,2874,17.93,6,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2010,2010
G45.1,Zespół tętnicy szyjnej (półkulowy),898,5.6,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2010,2010
G45.4,Przemijająca niepamięć całkowita,217,1.35,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2010,2010
G45.0,Zespół tętnicy kręgowo-podstawnej,13277,42.56,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2010,2010
G45.9,"Przemijające mózgowe napady niedokrwienia, nie określone",7574,24.28,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2010,2010
G45.6,Inne przemijające mózgowe napady niedokrwienia i zespoły pokrewne,5233,16.77,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2010,2010
G45.1,Zespół tętnicy szyjnej (półkulowy),4954,15.88,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2010,2010
G45.4,Przemijająca niepamięć całkowita,983,3.15,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2010,2010
I63.9,"Zawał mózgu, nie określony",9865,25.5,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
