branch,hospital-types,product-category-code,product-category-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,value,value-percentage,name,catalog,year,period
,,6,przetoczenie preparatów krwi i innych substancji,136,2.26,0,726617.37,10.55,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2016,2016
,,4,leczenie żywieniowe,66,1.1,0,110344.0,1.6,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2016,2016
,,0,pozostałe świadczenia,60,6.2,0,33149.35,2.72,A58 ENCEFALOPATIA,1a,2016,2016
,,5,pobyt w OAiIT,34,3.51,0,970038.33,79.62,A58 ENCEFALOPATIA,1a,2016,2016
,,4,leczenie żywieniowe,23,2.38,0,97344.0,7.99,A58 ENCEFALOPATIA,1a,2016,2016
,,6,przetoczenie preparatów krwi i innych substancji,20,2.07,0,65014.04,5.34,A58 ENCEFALOPATIA,1a,2016,2016
,,0,pozostałe świadczenia,577,2.19,0,75506.65,35.31,A59 BÓLE GŁOWY,1a,2016,2016
,,0,pozostałe świadczenia,283,3.3,0,155642.52,3.2,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2016,2016
,,5,pobyt w OAiIT,185,2.16,0,4428194.08,91.09,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2016,2016
,,0,pozostałe świadczenia,541,4.38,0,129626.3,3.78,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2016,2016
,,0,pozostałe świadczenia,590,5.07,0,144952.95,1.58,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2016,2016
,,5,pobyt w OAiIT,372,3.19,0,8389424.42,91.57,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2016,2016
,,6,przetoczenie preparatów krwi i innych substancji,254,2.18,0,199295.3,2.18,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2016,2016
,,0,pozostałe świadczenia,572,3.31,0,40286.2,13.87,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2016,2016
,,4,leczenie żywieniowe,52,3.68,0,56868.0,2.92,A86 CHOROBY NEURONU RUCHOWEGO,1a,2016,2016
,,5,pobyt w OAiIT,31,2.19,0,1660826.45,85.3,A86 CHOROBY NEURONU RUCHOWEGO,1a,2016,2016
,,0,pozostałe świadczenia,24,1.7,0,58640.4,3.01,A86 CHOROBY NEURONU RUCHOWEGO,1a,2016,2016
,,6,przetoczenie preparatów krwi i innych substancji,19,1.34,0,152065.16,7.81,A86 CHOROBY NEURONU RUCHOWEGO,1a,2016,2016
,,0,pozostałe świadczenia,793,1.4,0,390469.36,3.58,A87A INNE CHOROBY UKŁADU NERWOWEGO>17 R.Ż.,1a,2016,2016
,,0,pozostałe świadczenia,3408,23.73,0,986391.1,48.92,A87B INNE CHOROBY UKŁADU NERWOWEGO<18 R.Ż.,1a,2016,2016
,,0,pozostałe świadczenia,98,1.32,0,24669.0,99.55,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2016,2016
,,0,pozostałe świadczenia,361,14.57,0,93340.0,100.0,B34 MAŁE ZABIEGI NA APARACIE OCHRONNYM OKA,1a,2016,2016
,,0,pozostałe świadczenia,872,29.2,0,225550.0,100.0,B44 MAŁE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM,1a,2016,2016
,,0,pozostałe świadczenia,48,2.73,0,11180.0,88.28,B74 MAŁE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2016,2016
,,9,"teleradioterapia, brachyterapia, terapia izotopowa",36,4.16,0,102960.0,100.0,B81 DUŻE ZABIEGI NA SIATKÓWCE *,1a,2016,2016
,,0,pozostałe świadczenia,235,7.32,0,60840.0,100.0,B94 INNE PROCEDURY W ZAKRESIE OKA *,1a,2016,2016
,,0,pozostałe świadczenia,1462,4.07,0,350740.0,79.41,B98 LECZENIE ZACHOWAWCZE OKULISTYCZNE,1a,2016,2016
,,4,leczenie żywieniowe,495,36.5,0,682480.16,28.81,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2016,2016
,,11,konsylium,331,24.41,0,85980.0,3.63,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2016,2016
,,6,przetoczenie preparatów krwi i innych substancji,283,20.87,0,214306.9,9.05,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2016,2016
,,5,pobyt w OAiIT,258,19.03,0,1314427.36,55.48,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2016,2016
,,0,pozostałe świadczenia,46,3.39,0,58999.33,2.49,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2016,2016
,,11,konsylium,268,4.69,0,69649.8,5.29,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2016,2016
,,4,leczenie żywieniowe,146,2.55,0,184788.0,14.04,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2016,2016
,,5,pobyt w OAiIT,121,2.12,0,922988.04,70.14,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2016,2016
,,6,przetoczenie preparatów krwi i innych substancji,95,1.66,0,85200.87,6.47,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2016,2016
,,5,pobyt w OAiIT,104,1.53,0,3839570.35,93.15,"C12 DUŻE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2016,2016
,,4,leczenie żywieniowe,91,1.34,0,96990.0,2.35,"C12 DUŻE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2016,2016
,,6,przetoczenie preparatów krwi i innych substancji,81,1.19,0,68176.4,1.65,"C12 DUŻE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2016,2016
,,0,pozostałe świadczenia,401,12.89,0,104104.0,99.75,"C15 MAŁE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2016,2016
,,6,przetoczenie preparatów krwi i innych substancji,250,17.15,0,130422.32,8.8,C21 KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2016,2016
,,5,pobyt w OAiIT,160,10.97,0,1201922.28,81.12,C21 KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2016,2016
,,4,leczenie żywieniowe,47,3.22,0,68016.0,4.59,C21 KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2016,2016
,,11,konsylium,43,2.95,0,11180.0,0.75,C21 KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2016,2016
,,0,pozostałe świadczenia,26,1.78,0,67028.0,4.52,C21 KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2016,2016
,,0,pozostałe świadczenia,116,3.38,0,30160.0,67.41,C24 MAŁE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2016,2016
,,6,przetoczenie preparatów krwi i innych substancji,4,15.38,0,721.76,100.0,"C25 ROZLEGŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2016,2016
,,5,pobyt w OAiIT,3,1.18,0,23734.88,98.8,"C28 ŚREDNIE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2016,2016
,,0,pozostałe świadczenia,1015,32.09,0,263258.5,100.0,C34 MAŁE ZABIEGI USZU *,1a,2016,2016
,,0,pozostałe świadczenia,507,7.5,0,131279.5,98.13,C44 MAŁE ZABIEGI NOSA *,1a,2016,2016
,,0,pozostałe świadczenia,30,2.73,0,780.0,14.16,C46 ŚREDNIE ZABIEGI ENDOSKOPOWE < 18 R.Ż.,1a,2016,2016
,,0,pozostałe świadczenia,4,5.71,0,0.0,0.0,C48 OSTRE ZAPALENIE ZATOK PRZYNOSOWYCH < 18 R.Ż Z PW,1a,2016,2016
,,6,przetoczenie preparatów krwi i innych substancji,1,1.43,0,4680.0,68.8,C48 OSTRE ZAPALENIE ZATOK PRZYNOSOWYCH < 18 R.Ż Z PW,1a,2016,2016
,,5,pobyt w OAiIT,1,1.43,0,2122.64,31.2,C48 OSTRE ZAPALENIE ZATOK PRZYNOSOWYCH < 18 R.Ż Z PW,1a,2016,2016
,,6,przetoczenie preparatów krwi i innych substancji,220,1.48,0,160238.69,19.66,"C56A POWAŻNE CHOROBY GARDŁA, USZU I NOSA >17 R.Ż.",1a,2016,2016
,,11,konsylium,187,1.26,0,48615.0,5.96,"C56A POWAŻNE CHOROBY GARDŁA, USZU I NOSA >17 R.Ż.",1a,2016,2016
,,0,pozostałe świadczenia,130,6.83,0,32552.0,81.36,"C56B POWAŻNE CHOROBY GARDŁA, USZU I NOSA < 18 R.Ż.",1a,2016,2016
,,0,pozostałe świadczenia,1184,2.12,0,224062.69,12.59,"C57 INNE CHOROBY GARDŁA, USZU I NOSA",1a,2016,2016
,,0,pozostałe świadczenia,115,6.32,0,28599.5,20.75,"C64 INNE PROCEDURY JAMY USTNEJ, GARDŁA, KRTANI, NOSA I USZU *",1a,2016,2016
,,11,konsylium,1220,32.59,0,317023.5,4.23,D01 ZŁOŻONE ZABIEGI KLATKI PIERSIOWEJ *,1a,2016,2016
,,5,pobyt w OAiIT,834,22.28,0,6505013.35,86.88,D01 ZŁOŻONE ZABIEGI KLATKI PIERSIOWEJ *,1a,2016,2016
,,6,przetoczenie preparatów krwi i innych substancji,554,14.8,0,403911.72,5.39,D01 ZŁOŻONE ZABIEGI KLATKI PIERSIOWEJ *,1a,2016,2016
,,0,pozostałe świadczenia,50,1.34,0,100194.0,1.34,D01 ZŁOŻONE ZABIEGI KLATKI PIERSIOWEJ *,1a,2016,2016
,,5,pobyt w OAiIT,912,14.13,0,9644823.6,86.29,D02 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ *,1a,2016,2016
,,6,przetoczenie preparatów krwi i innych substancji,738,11.43,0,701112.22,6.27,D02 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ *,1a,2016,2016
,,11,konsylium,679,10.52,0,176498.75,1.58,D02 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ *,1a,2016,2016
,,0,pozostałe świadczenia,117,1.81,0,237911.83,2.13,D02 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ *,1a,2016,2016
,,5,pobyt w OAiIT,522,7.84,0,9320188.09,86.33,D03 DUŻE ZABIEGI KLATKI PIERSIOWEJ *,1a,2016,2016
,,6,przetoczenie preparatów krwi i innych substancji,501,7.53,0,549032.92,5.09,D03 DUŻE ZABIEGI KLATKI PIERSIOWEJ *,1a,2016,2016
,,11,konsylium,312,4.69,0,81085.0,0.75,D03 DUŻE ZABIEGI KLATKI PIERSIOWEJ *,1a,2016,2016
,,0,pozostałe świadczenia,93,1.71,0,23660.0,64.0,D05 BRONCHOSKOPIA *,1a,2016,2016
,,11,konsylium,812,6.0,0,211065.75,12.88,D06 ŚREDNIE ZABIEGI KLATKI PIERSIOWEJ *,1a,2016,2016
,,6,przetoczenie preparatów krwi i innych substancji,759,5.6,0,733487.0,6.92,D07 MAŁE ZABIEGI KLATKI PIERSIOWEJ *,1a,2016,2016
,,11,konsylium,364,2.68,0,94625.25,0.89,D07 MAŁE ZABIEGI KLATKI PIERSIOWEJ *,1a,2016,2016
,,5,pobyt w OAiIT,273,2.01,0,8259426.46,77.93,D07 MAŁE ZABIEGI KLATKI PIERSIOWEJ *,1a,2016,2016
,,0,pozostałe świadczenia,265,1.95,0,103283.6,0.97,D07 MAŁE ZABIEGI KLATKI PIERSIOWEJ *,1a,2016,2016
,,0,pozostałe świadczenia,50,1.12,0,3813.0,0.5,D10E DYCHAWICA OSKRZELOWA > 65 R.Ż.,1a,2016,2016
,,6,przetoczenie preparatów krwi i innych substancji,630,4.29,0,468672.69,6.33,D16 ZATOR PŁUCNY,1a,2016,2016
,,0,pozostałe świadczenia,403,2.75,0,182937.19,2.47,D16 ZATOR PŁUCNY,1a,2016,2016
,,5,pobyt w OAiIT,284,1.94,0,6017824.74,81.31,D16 ZATOR PŁUCNY,1a,2016,2016
,,6,przetoczenie preparatów krwi i innych substancji,279,9.13,0,221771.76,8.81,"D17 ROPIEŃ PŁUC, ROPOWICA",1a,2016,2016
,,5,pobyt w OAiIT,64,2.09,0,1948354.37,77.39,"D17 ROPIEŃ PŁUC, ROPOWICA",1a,2016,2016
,,0,pozostałe świadczenia,53,1.73,0,12161.5,0.48,"D17 ROPIEŃ PŁUC, ROPOWICA",1a,2016,2016
,,4,leczenie żywieniowe,40,1.31,0,78164.0,3.1,"D17 ROPIEŃ PŁUC, ROPOWICA",1a,2016,2016
,,6,przetoczenie preparatów krwi i innych substancji,2220,4.75,0,2056169.98,6.2,"D18 ZAPALENIE PŁUC NIETYPOWE, WIRUSOWE",1a,2016,2016
,,5,pobyt w OAiIT,995,2.13,0,28630341.04,86.27,"D18 ZAPALENIE PŁUC NIETYPOWE, WIRUSOWE",1a,2016,2016
,,0,pozostałe świadczenia,935,2.0,0,347666.42,1.05,"D18 ZAPALENIE PŁUC NIETYPOWE, WIRUSOWE",1a,2016,2016
,,4,leczenie żywieniowe,535,1.15,0,760525.28,2.29,"D18 ZAPALENIE PŁUC NIETYPOWE, WIRUSOWE",1a,2016,2016
,,6,przetoczenie preparatów krwi i innych substancji,72,1.1,0,66917.38,10.1,D19 ROZSTRZENIE OSKRZELI,1a,2016,2016
,,0,pozostałe świadczenia,66,1.01,0,51291.17,7.74,D19 ROZSTRZENIE OSKRZELI,1a,2016,2016
,,6,przetoczenie preparatów krwi i innych substancji,16,1.28,0,8199.03,2.74,D20 GRUŹLICA,1a,2016,2016
,,4,leczenie żywieniowe,109,4.53,0,202465.6,45.14,D21 ZWŁÓKNIENIE TORBIELOWATE,1a,2016,2016
,,0,pozostałe świadczenia,36,1.5,0,24855.78,5.54,D21 ZWŁÓKNIENIE TORBIELOWATE,1a,2016,2016
,,6,przetoczenie preparatów krwi i innych substancji,32,1.33,0,31143.01,6.94,D21 ZWŁÓKNIENIE TORBIELOWATE,1a,2016,2016
,,6,przetoczenie preparatów krwi i innych substancji,400,4.42,0,278724.65,14.8,D26 WYSIĘKOWE ZAPALENIE OPŁUCNEJ,1a,2016,2016
,,0,pozostałe świadczenia,192,2.12,0,28473.17,1.51,D26 WYSIĘKOWE ZAPALENIE OPŁUCNEJ,1a,2016,2016
,,6,przetoczenie preparatów krwi i innych substancji,3900,6.01,0,2384734.08,32.7,D28 CHOROBY NOWOTWOROWE UKŁADU ODDECHOWEGO I KLATKI PIERSIOWEJ,1a,2016,2016
,,11,konsylium,1514,2.33,0,393627.5,5.4,D28 CHOROBY NOWOTWOROWE UKŁADU ODDECHOWEGO I KLATKI PIERSIOWEJ,1a,2016,2016
,,2,chemioterapia,1005,1.55,0,583279.23,8.0,D28 CHOROBY NOWOTWOROWE UKŁADU ODDECHOWEGO I KLATKI PIERSIOWEJ,1a,2016,2016
,,0,pozostałe świadczenia,719,1.11,0,605257.07,8.3,D28 CHOROBY NOWOTWOROWE UKŁADU ODDECHOWEGO I KLATKI PIERSIOWEJ,1a,2016,2016
,,6,przetoczenie preparatów krwi i innych substancji,106,2.53,0,62388.52,14.28,D37E INNE CHOROBY UKŁADU ODDECHOWEGO > 65 R.Ż.,1a,2016,2016
,,6,przetoczenie preparatów krwi i innych substancji,177,4.38,0,142702.87,3.69,D38 OBRZĘK PŁUC,1a,2016,2016
,,5,pobyt w OAiIT,168,4.16,0,3266737.47,84.56,D38 OBRZĘK PŁUC,1a,2016,2016
