branch,hospital-types,gender-code,gender-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,2,kobieta,1955,46.54,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2016,2016
,,1,mężczyzna,2246,53.46,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2016,2016
,,9,nieznana,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2016,2016
,,2,kobieta,8096,51.84,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2016,2016
,,1,mężczyzna,7520,48.16,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2016,2016
,,9,nieznana,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2016,2016
,,2,kobieta,182,58.15,7,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2016,2016
,,1,mężczyzna,131,41.85,7,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2016,2016
,,9,nieznana,0,0.0,0,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2016,2016
,,2,kobieta,409,50.12,5,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2016,2016
,,1,mężczyzna,407,49.88,4,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2016,2016
,,9,nieznana,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2016,2016
,,2,kobieta,4648,65.74,4,A33 ZABURZENIA RÓWNOWAGI,1a,2016,2016
,,1,mężczyzna,2422,34.26,4,A33 ZABURZENIA RÓWNOWAGI,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2016,2016
,,9,nieznana,0,0.0,0,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2016,2016
,,2,kobieta,3179,51.07,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2016,2016
,,1,mężczyzna,3046,48.93,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2016,2016
,,9,nieznana,0,0.0,0,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2016,2016
,,2,kobieta,6633,53.18,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2016,2016
,,1,mężczyzna,5840,46.82,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2016,2016
,,9,nieznana,0,0.0,0,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2016,2016
,,2,kobieta,2934,52.51,4,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2016,2016
,,1,mężczyzna,2653,47.49,4,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2016,2016
,,9,nieznana,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2016,2016
,,2,kobieta,1477,52.01,7,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2016,2016
,,1,mężczyzna,1363,47.99,7,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A36 CHOROBY DEMIELINIZACYJNE,1a,2016,2016
,,9,nieznana,0,0.0,0,A36 CHOROBY DEMIELINIZACYJNE,1a,2016,2016
,,2,kobieta,10307,68.66,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2016,2016
,,1,mężczyzna,4704,31.34,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2016,2016
,,9,nieznana,0,0.0,0,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2016,2016
,,2,kobieta,19004,56.5,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2016,2016
,,1,mężczyzna,14633,43.5,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2016,2016
,,9,nieznana,0,0.0,0,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2016,2016
,,2,kobieta,6346,62.58,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2016,2016
,,1,mężczyzna,3795,37.42,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2016,2016
,,9,nieznana,0,0.0,0,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2016,2016
,,2,kobieta,19556,60.67,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2016,2016
,,1,mężczyzna,12678,39.33,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2016,2016
,,9,nieznana,0,0.0,0,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2016,2016
,,2,kobieta,24098,49.89,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2016,2016
,,1,mężczyzna,24209,50.11,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2016,2016
,,9,nieznana,0,0.0,0,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2016,2016
,,2,kobieta,8979,51.17,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2016,2016
,,1,mężczyzna,8570,48.83,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A50 UDAR MÓZGU - LECZENIE,1a,2016,2016
,,9,nieznana,0,0.0,0,A50 UDAR MÓZGU - LECZENIE,1a,2016,2016
,,2,kobieta,6408,53.75,3,A50 UDAR MÓZGU - LECZENIE,1a,2016,2016
,,1,mężczyzna,5513,46.25,3,A50 UDAR MÓZGU - LECZENIE,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2016,2016
,,9,nieznana,0,0.0,0,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2016,2016
,,2,kobieta,3688,48.73,10,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2016,2016
,,1,mężczyzna,3880,51.27,10,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2016,2016
,,9,nieznana,0,0.0,0,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2016,2016
,,2,kobieta,1988,54.71,6,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2016,2016
,,1,mężczyzna,1646,45.29,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2016,2016
,,9,nieznana,0,0.0,0,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2016,2016
,,2,kobieta,2826,46.89,10,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2016,2016
,,1,mężczyzna,3201,53.11,10,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A58 ENCEFALOPATIA,1a,2016,2016
,,9,nieznana,0,0.0,0,A58 ENCEFALOPATIA,1a,2016,2016
,,2,kobieta,426,44.01,6,A58 ENCEFALOPATIA,1a,2016,2016
,,1,mężczyzna,542,55.99,5,A58 ENCEFALOPATIA,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A59 BÓLE GŁOWY,1a,2016,2016
,,9,nieznana,0,0.0,0,A59 BÓLE GŁOWY,1a,2016,2016
,,2,kobieta,17264,65.64,3,A59 BÓLE GŁOWY,1a,2016,2016
,,1,mężczyzna,9036,34.36,3,A59 BÓLE GŁOWY,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2016,2016
,,9,nieznana,0,0.0,0,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2016,2016
,,2,kobieta,3562,41.53,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2016,2016
,,1,mężczyzna,5015,58.47,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2016,2016
,,9,nieznana,0,0.0,0,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2016,2016
,,2,kobieta,6090,49.3,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2016,2016
,,1,mężczyzna,6262,50.7,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2016,2016
,,9,nieznana,0,0.0,0,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2016,2016
,,2,kobieta,3677,31.57,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2016,2016
,,1,mężczyzna,7971,68.43,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2016,2016
,,9,nieznana,0,0.0,0,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2016,2016
,,2,kobieta,7578,43.89,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2016,2016
,,1,mężczyzna,9689,56.11,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A86 CHOROBY NEURONU RUCHOWEGO,1a,2016,2016
,,9,nieznana,0,0.0,0,A86 CHOROBY NEURONU RUCHOWEGO,1a,2016,2016
,,2,kobieta,670,47.38,6,A86 CHOROBY NEURONU RUCHOWEGO,1a,2016,2016
,,1,mężczyzna,744,52.62,6,A86 CHOROBY NEURONU RUCHOWEGO,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A87A INNE CHOROBY UKŁADU NERWOWEGO>17 R.Ż.,1a,2016,2016
,,9,nieznana,0,0.0,0,A87A INNE CHOROBY UKŁADU NERWOWEGO>17 R.Ż.,1a,2016,2016
,,2,kobieta,31375,55.36,5,A87A INNE CHOROBY UKŁADU NERWOWEGO>17 R.Ż.,1a,2016,2016
,,1,mężczyzna,25298,44.64,5,A87A INNE CHOROBY UKŁADU NERWOWEGO>17 R.Ż.,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,A87B INNE CHOROBY UKŁADU NERWOWEGO<18 R.Ż.,1a,2016,2016
,,9,nieznana,0,0.0,0,A87B INNE CHOROBY UKŁADU NERWOWEGO<18 R.Ż.,1a,2016,2016
,,2,kobieta,7090,49.37,2,A87B INNE CHOROBY UKŁADU NERWOWEGO<18 R.Ż.,1a,2016,2016
,,1,mężczyzna,7270,50.63,2,A87B INNE CHOROBY UKŁADU NERWOWEGO<18 R.Ż.,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2016,2016
,,9,nieznana,0,0.0,0,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2016,2016
,,2,kobieta,53,61.63,1,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2016,2016
,,1,mężczyzna,33,38.37,1,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2016,2016
,,9,nieznana,0,0.0,0,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2016,2016
,,2,kobieta,84,53.85,5,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2016,2016
,,1,mężczyzna,72,46.15,5,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2016,2016
,,9,nieznana,0,0.0,0,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2016,2016
,,2,kobieta,521,51.38,5,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2016,2016
,,1,mężczyzna,493,48.62,4,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2016,2016
,,9,nieznana,0,0.0,0,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2016,2016
,,2,kobieta,13,40.63,4,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2016,2016
,,1,mężczyzna,19,59.38,3,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2016,2016
,,9,nieznana,0,0.0,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2016,2016
,,2,kobieta,1339,65.83,2,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2016,2016
,,1,mężczyzna,695,34.17,2,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2016,2016
,,9,nieznana,0,0.0,0,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2016,2016
,,2,kobieta,4458,47.95,2,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2016,2016
,,1,mężczyzna,4840,52.05,2,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2016,2016
,,9,nieznana,0,0.0,0,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2016,2016
,,2,kobieta,5438,52.49,2,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2016,2016
,,1,mężczyzna,4922,47.51,2,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,B18 USUNIĘCIE ZAĆMY POWIKŁANEJ Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2016,2016
,,9,nieznana,0,0.0,0,B18 USUNIĘCIE ZAĆMY POWIKŁANEJ Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2016,2016
,,2,kobieta,66399,64.15,1,B18 USUNIĘCIE ZAĆMY POWIKŁANEJ Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2016,2016
,,1,mężczyzna,37108,35.85,1,B18 USUNIĘCIE ZAĆMY POWIKŁANEJ Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,B19 USUNIĘCIE ZAĆMY NIEPOWIKŁANEJ Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2016,2016
,,9,nieznana,0,0.0,0,B19 USUNIĘCIE ZAĆMY NIEPOWIKŁANEJ Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2016,2016
,,2,kobieta,93090,65.68,0,B19 USUNIĘCIE ZAĆMY NIEPOWIKŁANEJ Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2016,2016
,,1,mężczyzna,48647,34.32,0,B19 USUNIĘCIE ZAĆMY NIEPOWIKŁANEJ Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2016,2016
,,0,płeć nieokreślona,0,0.0,0,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2016,2016
