branch,hospital-types,type-of-discharge-code,type-of-discharge-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,7,osoba leczona samowolnie opuściła podmiot leczniczy wykonujący działalność leczniczą w rodzaju stacjonarne i całodobowe świadczenia zdrowotne przed zakończeniem procesu terapeutycznego lub diagnostycznego.,1,0.11,132,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,8,wypisanie na podstawie art. 29 ust. 1 pkt 3 ustawy z dnia 15 kwietnia 2011 r. o działalności leczniczej,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,9,zgon pacjenta,96,11.01,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,10,"osoba leczona, przyjęta w trybie oznaczonym trwpem ""9"" lub ""10"", która samowolnie opuściła podmiot leczniczy",0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,11,"wypisanie na podstawie art. 46 albo 47 ustawy z dnia 22 listopada 2013 r. o postępowaniu wobec osób z zaburzeniami psychicznymi stwarzających zagrożenie życia, zdrowia lub wolności seksualnej innych osób.",1,0.11,5,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,260,50.1,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,253,48.75,1,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,3,skierowanie do dalszego leczenia w innym szpitalu,1,0.19,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,4,skierowanie do dalszego leczenia w innym niż szpital przedsiębiorstwie podmiotu leczniczego wykonującego działalność leczniczą w rodzaju stacjonarne i całodobowe świadczenia zdrowotne,2,0.39,1,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,6,wypisanie na własne żądanie,1,0.19,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,7,osoba leczona samowolnie opuściła podmiot leczniczy wykonujący działalność leczniczą w rodzaju stacjonarne i całodobowe świadczenia zdrowotne przed zakończeniem procesu terapeutycznego lub diagnostycznego.,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,8,wypisanie na podstawie art. 29 ust. 1 pkt 3 ustawy z dnia 15 kwietnia 2011 r. o działalności leczniczej,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,9,zgon pacjenta,2,0.39,32,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,10,"osoba leczona, przyjęta w trybie oznaczonym trwpem ""9"" lub ""10"", która samowolnie opuściła podmiot leczniczy",0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,11,"wypisanie na podstawie art. 46 albo 47 ustawy z dnia 22 listopada 2013 r. o postępowaniu wobec osób z zaburzeniami psychicznymi stwarzających zagrożenie życia, zdrowia lub wolności seksualnej innych osób.",0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,3299,31.69,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,6893,66.22,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,3,skierowanie do dalszego leczenia w innym szpitalu,175,1.68,10,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,4,skierowanie do dalszego leczenia w innym niż szpital przedsiębiorstwie podmiotu leczniczego wykonującego działalność leczniczą w rodzaju stacjonarne i całodobowe świadczenia zdrowotne,12,0.12,19,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,6,wypisanie na własne żądanie,8,0.08,7,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,7,osoba leczona samowolnie opuściła podmiot leczniczy wykonujący działalność leczniczą w rodzaju stacjonarne i całodobowe świadczenia zdrowotne przed zakończeniem procesu terapeutycznego lub diagnostycznego.,0,0.0,0,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,8,wypisanie na podstawie art. 29 ust. 1 pkt 3 ustawy z dnia 15 kwietnia 2011 r. o działalności leczniczej,0,0.0,0,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,9,zgon pacjenta,23,0.22,18,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,10,"osoba leczona, przyjęta w trybie oznaczonym trwpem ""9"" lub ""10"", która samowolnie opuściła podmiot leczniczy",0,0.0,0,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,11,"wypisanie na podstawie art. 46 albo 47 ustawy z dnia 22 listopada 2013 r. o postępowaniu wobec osób z zaburzeniami psychicznymi stwarzających zagrożenie życia, zdrowia lub wolności seksualnej innych osób.",0,0.0,0,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,744,56.07,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,574,43.26,4,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,3,skierowanie do dalszego leczenia w innym szpitalu,4,0.3,10,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,4,skierowanie do dalszego leczenia w innym niż szpital przedsiębiorstwie podmiotu leczniczego wykonującego działalność leczniczą w rodzaju stacjonarne i całodobowe świadczenia zdrowotne,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,6,wypisanie na własne żądanie,1,0.08,4,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,7,osoba leczona samowolnie opuściła podmiot leczniczy wykonujący działalność leczniczą w rodzaju stacjonarne i całodobowe świadczenia zdrowotne przed zakończeniem procesu terapeutycznego lub diagnostycznego.,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,8,wypisanie na podstawie art. 29 ust. 1 pkt 3 ustawy z dnia 15 kwietnia 2011 r. o działalności leczniczej,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,9,zgon pacjenta,4,0.3,64,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,10,"osoba leczona, przyjęta w trybie oznaczonym trwpem ""9"" lub ""10"", która samowolnie opuściła podmiot leczniczy",0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,11,"wypisanie na podstawie art. 46 albo 47 ustawy z dnia 22 listopada 2013 r. o postępowaniu wobec osób z zaburzeniami psychicznymi stwarzających zagrożenie życia, zdrowia lub wolności seksualnej innych osób.",0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,12,36.36,4,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,21,63.64,3,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,3,skierowanie do dalszego leczenia w innym szpitalu,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,4,skierowanie do dalszego leczenia w innym niż szpital przedsiębiorstwie podmiotu leczniczego wykonującego działalność leczniczą w rodzaju stacjonarne i całodobowe świadczenia zdrowotne,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,6,wypisanie na własne żądanie,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,7,osoba leczona samowolnie opuściła podmiot leczniczy wykonujący działalność leczniczą w rodzaju stacjonarne i całodobowe świadczenia zdrowotne przed zakończeniem procesu terapeutycznego lub diagnostycznego.,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,8,wypisanie na podstawie art. 29 ust. 1 pkt 3 ustawy z dnia 15 kwietnia 2011 r. o działalności leczniczej,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,9,zgon pacjenta,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,10,"osoba leczona, przyjęta w trybie oznaczonym trwpem ""9"" lub ""10"", która samowolnie opuściła podmiot leczniczy",0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,11,"wypisanie na podstawie art. 46 albo 47 ustawy z dnia 22 listopada 2013 r. o postępowaniu wobec osób z zaburzeniami psychicznymi stwarzających zagrożenie życia, zdrowia lub wolności seksualnej innych osób.",0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1215,22.48,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2020,2020
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,4136,76.52,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2020,2020
,,3,skierowanie do dalszego leczenia w innym szpitalu,44,0.81,5,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2020,2020
,,4,skierowanie do dalszego leczenia w innym niż szpital przedsiębiorstwie podmiotu leczniczego wykonującego działalność leczniczą w rodzaju stacjonarne i całodobowe świadczenia zdrowotne,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2020,2020
,,6,wypisanie na własne żądanie,7,0.13,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2020,2020
,,7,osoba leczona samowolnie opuściła podmiot leczniczy wykonujący działalność leczniczą w rodzaju stacjonarne i całodobowe świadczenia zdrowotne przed zakończeniem procesu terapeutycznego lub diagnostycznego.,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2020,2020
