branch,hospital-types,product-category-code,product-category-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,value,value-percentage,name,catalog,year,period
,,0,pozostałe świadczenia,95,1.65,0,387108.62,1.51,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,145,7.97,0,138362.77,3.6,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,5,pobyt w OAiIT,125,6.87,0,3501267.28,90.98,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,310,2.03,0,194730.21,9.66,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,287,8.88,0,10671728.08,78.85,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2014,2014
,,0,pozostałe świadczenia,119,3.68,0,1343980.0,9.93,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,940,5.79,0,25155884.06,86.95,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2014,2014
,,0,pozostałe świadczenia,167,1.03,0,1442093.32,4.98,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,274,12.26,0,6506297.89,64.96,A32 CHOROBY MIĘŚNI,1a,2014,2014
,,0,pozostałe świadczenia,132,5.91,0,1277476.6,12.75,A32 CHOROBY MIĘŚNI,1a,2014,2014
,,5,pobyt w OAiIT,73,3.27,0,2126954.54,21.24,A32 CHOROBY MIĘŚNI,1a,2014,2014
,,0,pozostałe świadczenia,603,10.82,0,190223.6,23.11,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,81,1.45,0,60347.4,7.33,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2014,2014
,,0,pozostałe świadczenia,344,2.89,0,245523.17,21.74,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,131,1.1,0,184121.87,16.31,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2014,2014
,,0,pozostałe świadczenia,121,2.68,0,52489.92,2.73,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,48,1.07,0,184662.92,9.59,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2014,2014
,,5,pobyt w OAiIT,46,1.02,0,1522928.46,79.07,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2014,2014
,,0,pozostałe świadczenia,186,1.23,0,1336498.0,34.75,A36 CHOROBY DEMIELINIZACYJNE,1a,2014,2014
,,0,pozostałe świadczenia,684,2.12,0,179431.08,1.3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,586,1.81,0,415831.67,3.01,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2014,2014
,,4,leczenie żywieniowe,1296,2.81,0,2300756.32,12.24,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,725,1.57,0,536472.36,2.85,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2014,2014
,,7,rehabilitacja,709,1.54,0,7572375.7,40.29,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2014,2014
,,0,pozostałe świadczenia,486,1.05,0,205679.85,1.09,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2014,2014
,,4,leczenie żywieniowe,632,2.81,0,837376.72,8.47,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,373,1.66,0,250794.75,2.54,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2014,2014
,,7,rehabilitacja,235,1.04,0,2426760.5,24.56,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2014,2014
,,5,pobyt w OAiIT,718,4.58,0,19117759.74,90.97,A50 UDAR MÓZGU - LECZENIE,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,515,3.29,0,402283.68,1.91,A50 UDAR MÓZGU - LECZENIE,1a,2014,2014
,,4,leczenie żywieniowe,510,3.26,0,371822.08,1.77,A50 UDAR MÓZGU - LECZENIE,1a,2014,2014
,,0,pozostałe świadczenia,201,1.28,0,397549.38,1.89,A50 UDAR MÓZGU - LECZENIE,1a,2014,2014
,,4,leczenie żywieniowe,228,4.03,0,408499.24,12.75,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2014,2014
,,7,rehabilitacja,102,1.8,0,1125113.8,35.1,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,69,1.22,0,39007.52,1.22,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2014,2014
,,0,pozostałe świadczenia,110,2.98,0,26000.0,35.63,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2014,2014
,,5,pobyt w OAiIT,173,2.69,0,5194601.46,73.02,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,132,2.06,0,1311110.71,18.43,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2014,2014
,,0,pozostałe świadczenia,123,1.91,0,259041.46,3.64,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2014,2014
,,0,pozostałe świadczenia,103,8.03,0,29172.0,2.9,A58 ENCEFALOPATIA,1a,2014,2014
,,5,pobyt w OAiIT,21,1.64,0,902110.09,89.55,A58 ENCEFALOPATIA,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,17,1.33,0,16807.44,1.67,A58 ENCEFALOPATIA,1a,2014,2014
,,4,leczenie żywieniowe,13,1.01,0,25896.0,2.57,A58 ENCEFALOPATIA,1a,2014,2014
,,0,pozostałe świadczenia,396,1.32,0,100352.21,32.86,A59 BÓLE GŁOWY,1a,2014,2014
,,5,pobyt w OAiIT,189,1.6,0,3700003.29,86.66,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2014,2014
,,0,pozostałe świadczenia,158,1.33,0,198274.16,4.64,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2014,2014
,,0,pozostałe świadczenia,421,3.77,0,115875.8,7.7,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2014,2014
,,5,pobyt w OAiIT,425,3.44,0,9926540.16,92.2,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2014,2014
,,0,pozostałe świadczenia,285,2.31,0,195618.87,1.82,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,277,2.24,0,291238.6,2.7,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2014,2014
,,4,leczenie żywieniowe,38,2.99,0,49885.0,3.5,A86 CHOROBY NEURONU RUCHOWEGO,1a,2014,2014
,,5,pobyt w OAiIT,24,1.89,0,1074281.75,75.38,A86 CHOROBY NEURONU RUCHOWEGO,1a,2014,2014
,,0,pozostałe świadczenia,16,1.26,0,69458.0,4.87,A86 CHOROBY NEURONU RUCHOWEGO,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,16,1.26,0,192721.05,13.52,A86 CHOROBY NEURONU RUCHOWEGO,1a,2014,2014
,,0,pozostałe świadczenia,2642,21.76,0,797460.3,47.23,A87B INNE CHOROBY UKŁADU NERWOWEGO<18 R.Ż.,1a,2014,2014
,,0,pozostałe świadczenia,128,1.82,0,32942.0,78.17,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2014,2014
,,0,pozostałe świadczenia,312,10.11,0,80834.0,99.86,B34 MAŁE ZABIEGI NA APARACIE OCHRONNYM OKA,1a,2014,2014
,,0,pozostałe świadczenia,865,25.92,0,223417.85,100.0,B44 MAŁE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM,1a,2014,2014
,,0,pozostałe świadczenia,62,2.86,0,15860.0,98.07,B74 MAŁE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2014,2014
,,9,"teleradioterapia, brachyterapia, terapia izotopowa",12,1.2,0,34320.0,100.0,B81 DUŻE ZABIEGI NA SIATKÓWCE *,1a,2014,2014
,,0,pozostałe świadczenia,247,7.06,0,63960.0,100.0,B94 INNE PROCEDURY W ZAKRESIE OKA *,1a,2014,2014
,,0,pozostałe świadczenia,1278,4.05,0,513013.0,74.5,B98 LECZENIE ZACHOWAWCZE OKULISTYCZNE,1a,2014,2014
,,4,leczenie żywieniowe,459,38.67,0,657738.8,38.01,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,255,21.48,0,155158.8,8.97,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2014,2014
,,5,pobyt w OAiIT,199,16.76,0,875953.52,50.62,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2014,2014
,,0,pozostałe świadczenia,23,1.94,0,25116.0,1.45,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2014,2014
,,4,leczenie żywieniowe,183,3.55,0,238687.92,25.62,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2014,2014
,,5,pobyt w OAiIT,118,2.29,0,601385.72,64.54,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,109,2.11,0,55572.49,5.96,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2014,2014
,,5,pobyt w OAiIT,106,1.56,0,4308258.34,87.64,"C12 DUŻE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,92,1.36,0,101544.2,2.07,"C12 DUŻE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2014,2014
,,4,leczenie żywieniowe,73,1.08,0,86612.0,1.76,"C12 DUŻE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2014,2014
,,0,pozostałe świadczenia,390,11.9,0,100059.0,99.43,"C15 MAŁE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,217,18.69,0,122934.4,6.75,C21 KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2014,2014
,,5,pobyt w OAiIT,121,10.42,0,1625349.96,89.29,C21 KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2014,2014
,,4,leczenie żywieniowe,33,2.84,0,40432.0,2.22,C21 KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2014,2014
,,0,pozostałe świadczenia,9,1.07,0,0.0,0.0,C23 ŚREDNIE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2014,2014
,,0,pozostałe świadczenia,109,2.68,0,27555.0,57.09,C24 MAŁE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,2,11.76,0,386.88,2.18,"C25 ROZLEGŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2014,2014
,,5,pobyt w OAiIT,1,5.88,0,17392.96,97.82,"C25 ROZLEGŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2014,2014
,,5,pobyt w OAiIT,5,1.57,0,22995.44,87.01,"C26 KOMPLEKSOWE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2014,2014
,,5,pobyt w OAiIT,11,2.2,0,57503.68,97.64,"C27 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,6,1.2,0,1391.05,2.36,"C27 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2014,2014
,,0,pozostałe świadczenia,789,21.25,0,204083.0,100.0,C34 MAŁE ZABIEGI USZU *,1a,2014,2014
,,0,pozostałe świadczenia,285,3.83,0,73294.0,90.25,C44 MAŁE ZABIEGI NOSA *,1a,2014,2014
,,0,pozostałe świadczenia,10,1.38,0,0.0,0.0,C46 ŚREDNIE ZABIEGI ENDOSKOPOWE < 18 R.Ż.,1a,2014,2014
,,0,pozostałe świadczenia,9,12.0,0,520.0,100.0,C48 OSTRE ZAPALENIE ZATOK PRZYNOSOWYCH < 18 R.Ż Z PW,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,180,1.18,0,129451.45,17.79,"C56A POWAŻNE CHOROBY GARDŁA, USZU I NOSA >17 R.Ż.",1a,2014,2014
,,0,pozostałe świadczenia,107,5.73,0,27352.0,49.35,"C56B POWAŻNE CHOROBY GARDŁA, USZU I NOSA < 18 R.Ż.",1a,2014,2014
,,0,pozostałe świadczenia,818,1.43,0,154124.0,15.01,"C57 INNE CHOROBY GARDŁA, USZU I NOSA",1a,2014,2014
,,0,pozostałe świadczenia,88,4.27,0,22355.5,75.1,"C64 INNE PROCEDURY JAMY USTNEJ, GARDŁA, KRTANI, NOSA I USZU *",1a,2014,2014
,,5,pobyt w OAiIT,752,21.84,0,6090389.37,88.9,D01 ZŁOŻONE ZABIEGI KLATKI PIERSIOWEJ *,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,625,18.15,0,503599.18,7.35,D01 ZŁOŻONE ZABIEGI KLATKI PIERSIOWEJ *,1a,2014,2014
,,7,rehabilitacja,64,1.86,0,117675.0,1.72,D01 ZŁOŻONE ZABIEGI KLATKI PIERSIOWEJ *,1a,2014,2014
,,5,pobyt w OAiIT,805,13.16,0,8954598.43,90.16,D02 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ *,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,704,11.51,0,625398.07,6.3,D02 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ *,1a,2014,2014
,,7,rehabilitacja,79,1.29,0,152437.5,1.53,D02 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ *,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,608,3.55,0,661223.98,8.08,D03 DUŻE ZABIEGI KLATKI PIERSIOWEJ *,1a,2014,2014
,,5,pobyt w OAiIT,505,2.95,0,6850871.44,83.68,D03 DUŻE ZABIEGI KLATKI PIERSIOWEJ *,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,47,1.25,0,37997.96,35.17,D04 ŚREDNIE I MAŁE ZABIEGI KLATKI PIERSIOWEJ,1a,2014,2014
,,0,pozostałe świadczenia,76,1.33,0,17940.0,53.28,D05 BRONCHOSKOPIA *,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,580,4.27,0,426971.61,6.82,D16 ZATOR PŁUCNY,1a,2014,2014
,,5,pobyt w OAiIT,257,1.89,0,5346208.09,85.41,D16 ZATOR PŁUCNY,1a,2014,2014
,,0,pozostałe świadczenia,136,1.0,0,127754.9,2.04,D16 ZATOR PŁUCNY,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,342,9.75,0,295388.93,9.03,"D17 ROPIEŃ PŁUC, ROPOWICA",1a,2014,2014
,,5,pobyt w OAiIT,70,2.0,0,2743528.67,83.9,"D17 ROPIEŃ PŁUC, ROPOWICA",1a,2014,2014
,,0,pozostałe świadczenia,37,1.06,0,10413.5,0.32,"D17 ROPIEŃ PŁUC, ROPOWICA",1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,1671,4.07,0,1887303.44,7.11,"D18 ZAPALENIE PŁUC NIETYPOWE, WIRUSOWE",1a,2014,2014
,,5,pobyt w OAiIT,775,1.89,0,22982267.38,86.57,"D18 ZAPALENIE PŁUC NIETYPOWE, WIRUSOWE",1a,2014,2014
,,4,leczenie żywieniowe,454,1.1,0,578237.92,2.18,"D18 ZAPALENIE PŁUC NIETYPOWE, WIRUSOWE",1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,62,1.1,0,131263.42,35.59,D19 ROZSTRZENIE OSKRZELI,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,28,1.97,0,22581.0,2.86,D20 GRUŹLICA,1a,2014,2014
,,4,leczenie żywieniowe,121,4.82,0,226557.56,31.22,D21 ZWŁÓKNIENIE TORBIELOWATE,1a,2014,2014
,,0,pozostałe świadczenia,52,2.07,0,40196.0,5.54,D21 ZWŁÓKNIENIE TORBIELOWATE,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,27,1.07,0,53073.04,7.31,D21 ZWŁÓKNIENIE TORBIELOWATE,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,420,4.52,0,256557.9,20.51,D26 WYSIĘKOWE ZAPALENIE OPŁUCNEJ,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,3272,5.12,0,2091757.06,35.5,D28 CHOROBY NOWOTWOROWE UKŁADU ODDECHOWEGO I KLATKI PIERSIOWEJ,1a,2014,2014
,,2,chemioterapia,759,1.19,0,299292.04,5.08,D28 CHOROBY NOWOTWOROWE UKŁADU ODDECHOWEGO I KLATKI PIERSIOWEJ,1a,2014,2014
,,5,pobyt w OAiIT,225,4.23,0,4199058.91,84.26,D38 OBRZĘK PŁUC,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,204,3.83,0,163617.88,3.28,D38 OBRZĘK PŁUC,1a,2014,2014
,,0,pozostałe świadczenia,60,1.13,0,31542.0,0.63,D38 OBRZĘK PŁUC,1a,2014,2014
,,5,pobyt w OAiIT,13,5.2,0,165736.48,90.84,D45 LECZENIE NIEWYDOLNOŚCI ODDYCHANIA PRZY ZASTOSOWANIU NIEINWAZYJNEJ WENTYLACJI MECHANICZNEJ (NWM) >17R.Ż.,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,3,1.2,0,1937.0,1.06,D45 LECZENIE NIEWYDOLNOŚCI ODDYCHANIA PRZY ZASTOSOWANIU NIEINWAZYJNEJ WENTYLACJI MECHANICZNEJ (NWM) >17R.Ż.,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,834,1.02,0,636297.53,4.53,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,683,5.6,0,449909.17,6.71,D47 ZAPALENIE PŁUC Z PW,1a,2014,2014
,,5,pobyt w OAiIT,187,1.53,0,5634820.22,84.09,D47 ZAPALENIE PŁUC Z PW,1a,2014,2014
,,0,pozostałe świadczenia,187,1.53,0,113611.55,1.7,D47 ZAPALENIE PŁUC Z PW,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,1034,3.86,0,955335.22,9.55,D48 ZAPALENIE PŁUC BEZ PW,1a,2014,2014
,,5,pobyt w OAiIT,378,1.41,0,8472073.85,84.73,D48 ZAPALENIE PŁUC BEZ PW,1a,2014,2014
,,4,leczenie żywieniowe,143,7.75,0,182362.0,6.79,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2014,2014
,,5,pobyt w OAiIT,110,5.96,0,2336117.16,86.99,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,73,3.96,0,45651.84,1.7,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2014,2014
,,0,pozostałe świadczenia,33,1.79,0,25993.0,0.97,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,179,1.69,0,344272.01,12.13,D50 ZWŁÓKNIENIE I PYLICA PŁUC,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,140,2.81,0,93601.41,5.22,D51 ODMA OPŁUCNOWA,1a,2014,2014
,,5,pobyt w OAiIT,106,2.13,0,1620835.22,90.45,D51 ODMA OPŁUCNOWA,1a,2014,2014
,,0,pozostałe świadczenia,69,1.39,0,18915.5,1.06,D51 ODMA OPŁUCNOWA,1a,2014,2014
,,5,pobyt w OAiIT,2561,9.82,0,79044902.0,94.63,D52 NIEWYDOLNOŚĆ ODDECHOWA,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,1225,4.7,0,1202140.17,1.44,D52 NIEWYDOLNOŚĆ ODDECHOWA,1a,2014,2014
,,0,pozostałe świadczenia,320,1.23,0,474308.49,0.57,D52 NIEWYDOLNOŚĆ ODDECHOWA,1a,2014,2014
,,1,programy lekowe,103,14.69,0,1617550.12,90.12,D53 NADCIŚNIENIE PŁUCNE > 17 R.Ż.,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,18,2.57,0,9462.54,0.53,D53 NADCIŚNIENIE PŁUCNE > 17 R.Ż.,1a,2014,2014
,,5,pobyt w OAiIT,7,1.0,0,155002.64,8.64,D53 NADCIŚNIENIE PŁUCNE > 17 R.Ż.,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,6,1.83,0,2150.2,87.33,D54 ZAPALENIE OPŁUCNEJ,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,80,1.1,0,530513.08,55.13,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2014,2014
,,0,pozostałe świadczenia,1,2.86,0,260.0,100.0,D56 CIĘŻKIE WADY ROZWOJOWE < 18 R.Ż,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,369,42.71,0,766172.18,13.05,E02 INNE ZABIEGI KARDIOCHIRURGICZNE > 17 R.Ż. *,1a,2014,2014
,,5,pobyt w OAiIT,294,34.03,0,3745378.52,63.81,E02 INNE ZABIEGI KARDIOCHIRURGICZNE > 17 R.Ż. *,1a,2014,2014
,,3,dializy,49,5.67,0,878256.0,14.96,E02 INNE ZABIEGI KARDIOCHIRURGICZNE > 17 R.Ż. *,1a,2014,2014
,,0,pozostałe świadczenia,26,3.01,0,414006.28,7.05,E02 INNE ZABIEGI KARDIOCHIRURGICZNE > 17 R.Ż. *,1a,2014,2014
,,4,leczenie żywieniowe,18,2.08,0,41003.0,0.7,E02 INNE ZABIEGI KARDIOCHIRURGICZNE > 17 R.Ż. *,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,40,23.53,0,38587.12,8.91,E03 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż.,1a,2014,2014
,,5,pobyt w OAiIT,27,15.88,0,388904.36,89.75,E03 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż.,1a,2014,2014
,,4,leczenie żywieniowe,8,4.71,0,5824.0,1.34,E03 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż.,1a,2014,2014
,,6,przetoczenie preparatów krwi i innych substancji,189,68.48,0,315036.1,15.09,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2014,2014
,,5,pobyt w OAiIT,167,60.51,0,1178024.12,56.43,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2014,2014
,,0,pozostałe świadczenia,23,8.33,0,366010.32,17.53,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2014,2014
,,3,dializy,15,5.43,0,215256.0,10.31,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2014,2014
