branch,hospital-types,age-group-code,age-group-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,2,1 - 6,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2023,2023
,,8,brak danych,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2023,2023
,,3,7 - 17,2,0.18,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2023,2023
,,4,18 - 40,95,8.53,1,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2023,2023
,,5,41 - 60,391,35.1,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2023,2023
,,6,61 - 80,608,54.58,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2023,2023
,,7,81 i więcej,18,1.62,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2023,2023
,,8,brak danych,0,0.0,0,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,1,poniżej 1,1,0.01,1,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,2,1 - 6,3,0.04,21,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,3,7 - 17,29,0.37,7,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,4,18 - 40,1189,15.19,7,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,5,41 - 60,2785,35.59,8,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,6,61 - 80,3572,45.64,8,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,7,81 i więcej,247,3.16,10,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,1,poniżej 1,0,0.0,0,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2023,2023
,,2,1 - 6,0,0.0,0,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2023,2023
,,8,brak danych,0,0.0,0,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2023,2023
,,3,7 - 17,0,0.0,0,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2023,2023
,,4,18 - 40,222,17.65,8,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2023,2023
,,5,41 - 60,457,36.33,8,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2023,2023
,,6,61 - 80,559,44.44,8,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2023,2023
,,7,81 i więcej,20,1.59,8,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2023,2023
,,8,brak danych,0,0.0,0,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,1,poniżej 1,1,0.03,0,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,2,1 - 6,4,0.11,7,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,3,7 - 17,19,0.52,7,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,4,18 - 40,509,13.99,7,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,5,41 - 60,1090,29.96,7,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,6,61 - 80,1817,49.95,8,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,7,81 i więcej,198,5.44,8,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,1,poniżej 1,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,2,1 - 6,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,8,brak danych,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,3,7 - 17,7,0.65,5,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,4,18 - 40,263,24.56,4,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,5,41 - 60,339,31.65,4,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,6,61 - 80,395,36.88,5,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,7,81 i więcej,67,6.26,6,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,1,poniżej 1,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,8,brak danych,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,2,1 - 6,10,1.96,3,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,3,7 - 17,33,6.47,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,4,18 - 40,137,26.86,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,5,41 - 60,167,32.75,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,6,61 - 80,148,29.02,1,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,7,81 i więcej,15,2.94,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,8,brak danych,0,0.0,0,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,1,poniżej 1,6,0.03,3,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,2,1 - 6,63,0.31,7,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,3,7 - 17,125,0.61,6,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,4,18 - 40,4568,22.33,3,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,5,41 - 60,8154,39.86,3,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,6,61 - 80,7153,34.97,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,7,81 i więcej,386,1.89,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,1,poniżej 1,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,2,1 - 6,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,8,brak danych,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,3,7 - 17,13,0.86,4,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,4,18 - 40,476,31.34,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,5,41 - 60,656,43.19,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,6,61 - 80,363,23.9,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,7,81 i więcej,11,0.72,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,1,poniżej 1,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,2,1 - 6,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,8,brak danych,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,3,7 - 17,1,1.85,16,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,4,18 - 40,5,9.26,2,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,5,41 - 60,19,35.19,2,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,6,61 - 80,25,46.3,3,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,7,81 i więcej,4,7.41,2,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,1,poniżej 1,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2023,2023
,,8,brak danych,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2023,2023
,,2,1 - 6,5,0.05,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2023,2023
,,3,7 - 17,48,0.5,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2023,2023
,,4,18 - 40,1047,10.97,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2023,2023
,,5,41 - 60,3659,38.35,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2023,2023
,,6,61 - 80,4156,43.55,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2023,2023
,,7,81 i więcej,627,6.57,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2023,2023
,,1,poniżej 1,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2023,2023
,,2,1 - 6,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2023,2023
,,8,brak danych,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2023,2023
,,3,7 - 17,8,0.31,2,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2023,2023
,,4,18 - 40,345,13.18,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2023,2023
,,5,41 - 60,1038,39.65,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2023,2023
,,6,61 - 80,1047,39.99,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2023,2023
,,7,81 i więcej,180,6.88,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2023,2023
,,1,poniżej 1,0,0.0,0,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,8,brak danych,0,0.0,0,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,2,1 - 6,1,0.03,26,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,3,7 - 17,18,0.63,5,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,4,18 - 40,431,14.99,1,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,5,41 - 60,1113,38.7,1,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,6,61 - 80,1224,42.56,1,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,7,81 i więcej,89,3.09,2,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,8,brak danych,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2023,2023
,,1,poniżej 1,2,0.04,6,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2023,2023
,,2,1 - 6,28,0.49,5,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2023,2023
,,3,7 - 17,113,1.99,4,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2023,2023
,,4,18 - 40,683,12.03,5,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2023,2023
,,5,41 - 60,1776,31.29,5,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2023,2023
,,6,61 - 80,2773,48.85,6,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2023,2023
,,7,81 i więcej,301,5.3,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2023,2023
,,8,brak danych,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2023,2023
,,1,poniżej 1,1,0.01,18,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2023,2023
,,2,1 - 6,56,0.74,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2023,2023
,,3,7 - 17,245,3.23,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2023,2023
,,4,18 - 40,1260,16.59,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2023,2023
,,5,41 - 60,2666,35.11,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2023,2023
,,6,61 - 80,2936,38.66,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2023,2023
,,7,81 i więcej,430,5.66,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2023,2023
,,1,poniżej 1,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2023,2023
,,4,18 - 40,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2023,2023
,,2,1 - 6,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2023,2023
,,5,41 - 60,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2023,2023
,,8,brak danych,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2023,2023
,,3,7 - 17,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2023,2023
,,6,61 - 80,748,80.26,6,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2023,2023
,,7,81 i więcej,184,19.74,7,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2023,2023
,,7,81 i więcej,0,0.0,0,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2023,2023
,,8,brak danych,0,0.0,0,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2023,2023
,,1,poniżej 1,2,0.15,4,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2023,2023
,,2,1 - 6,118,8.66,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2023,2023
,,3,7 - 17,222,16.29,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2023,2023
,,4,18 - 40,337,24.72,4,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2023,2023
,,5,41 - 60,515,37.78,4,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2023,2023
,,6,61 - 80,169,12.4,6,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2023,2023
,,1,poniżej 1,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2023,2023
,,2,1 - 6,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2023,2023
,,8,brak danych,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2023,2023
,,3,7 - 17,19,0.67,2,A33 ZABURZENIA RÓWNOWAGI,1a,2023,2023
,,4,18 - 40,440,15.48,4,A33 ZABURZENIA RÓWNOWAGI,1a,2023,2023
,,5,41 - 60,972,34.19,4,A33 ZABURZENIA RÓWNOWAGI,1a,2023,2023
,,6,61 - 80,1243,43.72,4,A33 ZABURZENIA RÓWNOWAGI,1a,2023,2023
,,7,81 i więcej,169,5.94,4,A33 ZABURZENIA RÓWNOWAGI,1a,2023,2023
,,8,brak danych,0,0.0,0,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2023,2023
,,1,poniżej 1,3,0.07,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2023,2023
,,2,1 - 6,251,5.94,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2023,2023
,,3,7 - 17,559,13.23,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2023,2023
,,4,18 - 40,615,14.55,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2023,2023
,,5,41 - 60,1101,26.05,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2023,2023
,,6,61 - 80,1502,35.54,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2023,2023
,,7,81 i więcej,195,4.61,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2023,2023
,,8,brak danych,0,0.0,0,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2023,2023
,,1,poniżej 1,13,0.12,5,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2023,2023
,,2,1 - 6,129,1.15,5,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2023,2023
,,3,7 - 17,200,1.79,5,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2023,2023
,,4,18 - 40,1030,9.22,5,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2023,2023
,,5,41 - 60,2681,24.0,6,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2023,2023
,,6,61 - 80,5947,53.23,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2023,2023
,,7,81 i więcej,1173,10.5,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2023,2023
,,8,brak danych,0,0.0,0,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2023,2023
,,1,poniżej 1,3,0.08,0,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2023,2023
,,2,1 - 6,20,0.53,2,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2023,2023
,,3,7 - 17,42,1.12,2,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2023,2023
,,4,18 - 40,300,8.0,3,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2023,2023
,,5,41 - 60,746,19.9,3,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2023,2023
,,6,61 - 80,2208,58.9,4,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2023,2023
,,7,81 i więcej,430,11.47,6,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2023,2023
,,1,poniżej 1,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2023,2023
,,8,brak danych,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2023,2023
,,2,1 - 6,1,0.04,7,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2023,2023
,,3,7 - 17,1,0.04,4,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2023,2023
,,4,18 - 40,106,4.13,4,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2023,2023
,,5,41 - 60,413,16.1,5,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2023,2023
,,6,61 - 80,1756,68.46,5,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2023,2023
,,7,81 i więcej,288,11.23,7,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2023,2023
,,1,poniżej 1,0,0.0,0,A36 CHOROBY DEMIELINIZACYJNE,1a,2023,2023
,,8,brak danych,0,0.0,0,A36 CHOROBY DEMIELINIZACYJNE,1a,2023,2023
,,2,1 - 6,12,0.1,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2023,2023
,,3,7 - 17,356,2.97,3,A36 CHOROBY DEMIELINIZACYJNE,1a,2023,2023
,,4,18 - 40,5065,42.28,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2023,2023
,,5,41 - 60,4724,39.43,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2023,2023
,,6,61 - 80,1777,14.83,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2023,2023
,,7,81 i więcej,46,0.38,6,A36 CHOROBY DEMIELINIZACYJNE,1a,2023,2023
