branch,hospital-types,type-of-admission-code,type-of-admission-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,3,nagły,4266,27.88,7,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,4,inne,1,0.01,84,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,1,planowe,10943,71.51,5,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,2,przeniesienie z innego szpitala,93,0.61,6,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,3,nagły,950,35.0,7,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,4,inne,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,1,planowe,1759,64.81,5,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,2,przeniesienie z innego szpitala,5,0.18,8,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,3,nagły,13,48.15,7,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,4,inne,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,1,planowe,14,51.85,2,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,2,przeniesienie z innego szpitala,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,3,nagły,852,11.41,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2014,2014
,,4,inne,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2014,2014
,,1,planowe,6608,88.48,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2014,2014
,,2,przeniesienie z innego szpitala,8,0.11,5,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2014,2014
,,3,nagły,288,14.9,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2014,2014
,,4,inne,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2014,2014
,,1,planowe,1645,85.1,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2014,2014
,,2,przeniesienie z innego szpitala,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2014,2014
,,3,nagły,1388,42.95,10,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2014,2014
,,4,inne,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2014,2014
,,1,planowe,1837,56.84,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2014,2014
,,2,przeniesienie z innego szpitala,7,0.22,23,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2014,2014
,,3,nagły,9340,57.57,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2014,2014
,,4,inne,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2014,2014
,,1,planowe,6864,42.31,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2014,2014
,,2,przeniesienie z innego szpitala,20,0.12,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2014,2014
,,3,nagły,1099,49.17,7,A32 CHOROBY MIĘŚNI,1a,2014,2014
,,4,inne,0,0.0,0,A32 CHOROBY MIĘŚNI,1a,2014,2014
,,1,planowe,1128,50.47,4,A32 CHOROBY MIĘŚNI,1a,2014,2014
,,2,przeniesienie z innego szpitala,8,0.36,10,A32 CHOROBY MIĘŚNI,1a,2014,2014
,,3,nagły,5909,78.32,4,A33 ZABURZENIA RÓWNOWAGI,1a,2014,2014
,,4,inne,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2014,2014
,,1,planowe,1634,21.66,4,A33 ZABURZENIA RÓWNOWAGI,1a,2014,2014
,,2,przeniesienie z innego szpitala,2,0.03,4,A33 ZABURZENIA RÓWNOWAGI,1a,2014,2014
,,3,nagły,2737,49.12,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2014,2014
,,4,inne,1,0.02,5,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2014,2014
,,1,planowe,2811,50.45,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2014,2014
,,2,przeniesienie z innego szpitala,23,0.41,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2014,2014
,,3,nagły,9761,82.09,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2014,2014
,,4,inne,1,0.01,9,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2014,2014
,,1,planowe,2096,17.63,6,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2014,2014
,,2,przeniesienie z innego szpitala,33,0.28,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2014,2014
,,3,nagły,2310,51.25,4,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2014,2014
,,4,inne,0,0.0,0,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2014,2014
,,1,planowe,2195,48.7,2,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2014,2014
,,2,przeniesienie z innego szpitala,2,0.04,11,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2014,2014
,,3,nagły,891,36.59,8,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2014,2014
,,4,inne,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2014,2014
,,1,planowe,1543,63.37,7,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2014,2014
,,2,przeniesienie z innego szpitala,1,0.04,8,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2014,2014
,,3,nagły,8075,53.43,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2014,2014
,,4,inne,1,0.01,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2014,2014
,,1,planowe,7020,46.45,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2014,2014
,,2,przeniesienie z innego szpitala,16,0.11,7,A36 CHOROBY DEMIELINIZACYJNE,1a,2014,2014
,,3,nagły,23327,72.14,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2014,2014
,,4,inne,0,0.0,0,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2014,2014
,,1,planowe,8858,27.4,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2014,2014
,,2,przeniesienie z innego szpitala,149,0.46,8,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2014,2014
,,3,nagły,13158,85.78,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2014,2014
,,4,inne,1,0.01,3,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2014,2014
,,1,planowe,2156,14.06,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2014,2014
,,2,przeniesienie z innego szpitala,24,0.16,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2014,2014
,,3,nagły,23995,85.89,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2014,2014
,,4,inne,1,0.0,8,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2014,2014
,,1,planowe,3902,13.97,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2014,2014
,,2,przeniesienie z innego szpitala,39,0.14,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2014,2014
,,3,nagły,44784,97.16,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2014,2014
,,4,inne,8,0.02,14,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2014,2014
,,1,planowe,1191,2.58,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2014,2014
,,2,przeniesienie z innego szpitala,110,0.24,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2014,2014
,,3,nagły,21151,94.0,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2014,2014
,,4,inne,0,0.0,0,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2014,2014
,,1,planowe,1252,5.56,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2014,2014
,,2,przeniesienie z innego szpitala,99,0.44,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2014,2014
,,3,nagły,14898,95.13,4,A50 UDAR MÓZGU - LECZENIE,1a,2014,2014
,,4,inne,3,0.02,2,A50 UDAR MÓZGU - LECZENIE,1a,2014,2014
,,1,planowe,703,4.49,6,A50 UDAR MÓZGU - LECZENIE,1a,2014,2014
,,2,przeniesienie z innego szpitala,57,0.36,7,A50 UDAR MÓZGU - LECZENIE,1a,2014,2014
,,3,nagły,5580,98.66,10,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2014,2014
,,4,inne,2,0.04,9,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2014,2014
,,1,planowe,71,1.26,12,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2014,2014
,,2,przeniesienie z innego szpitala,3,0.05,8,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2014,2014
,,3,nagły,2749,74.38,6,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2014,2014
,,4,inne,0,0.0,0,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2014,2014
,,1,planowe,946,25.6,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2014,2014
,,2,przeniesienie z innego szpitala,1,0.03,14,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2014,2014
,,3,nagły,5314,82.73,10,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2014,2014
,,4,inne,25,0.39,14,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2014,2014
,,1,planowe,1061,16.52,7,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2014,2014
,,2,przeniesienie z innego szpitala,23,0.36,14,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2014,2014
,,3,nagły,885,69.03,6,A58 ENCEFALOPATIA,1a,2014,2014
,,4,inne,0,0.0,0,A58 ENCEFALOPATIA,1a,2014,2014
,,1,planowe,393,30.66,4,A58 ENCEFALOPATIA,1a,2014,2014
,,2,przeniesienie z innego szpitala,4,0.31,14,A58 ENCEFALOPATIA,1a,2014,2014
,,3,nagły,21421,71.66,3,A59 BÓLE GŁOWY,1a,2014,2014
,,4,inne,3,0.01,5,A59 BÓLE GŁOWY,1a,2014,2014
,,1,planowe,8453,28.28,3,A59 BÓLE GŁOWY,1a,2014,2014
,,2,przeniesienie z innego szpitala,14,0.05,4,A59 BÓLE GŁOWY,1a,2014,2014
,,3,nagły,10051,84.85,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2014,2014
,,4,inne,0,0.0,0,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2014,2014
,,1,planowe,1779,15.02,1,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2014,2014
,,2,przeniesienie z innego szpitala,15,0.13,7,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2014,2014
,,3,nagły,9035,80.86,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2014,2014
,,4,inne,0,0.0,0,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2014,2014
,,1,planowe,2122,18.99,5,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2014,2014
,,2,przeniesienie z innego szpitala,17,0.15,8,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2014,2014
,,3,nagły,11804,95.65,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2014,2014
,,4,inne,0,0.0,0,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2014,2014
,,1,planowe,484,3.92,5,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2014,2014
,,2,przeniesienie z innego szpitala,53,0.43,5,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2014,2014
,,3,nagły,19817,94.91,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2014,2014
,,4,inne,0,0.0,0,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2014,2014
,,1,planowe,1056,5.06,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2014,2014
,,2,przeniesienie z innego szpitala,7,0.03,3,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2014,2014
,,3,nagły,582,45.79,7,A86 CHOROBY NEURONU RUCHOWEGO,1a,2014,2014
,,4,inne,0,0.0,0,A86 CHOROBY NEURONU RUCHOWEGO,1a,2014,2014
,,1,planowe,682,53.66,6,A86 CHOROBY NEURONU RUCHOWEGO,1a,2014,2014
,,2,przeniesienie z innego szpitala,7,0.55,12,A86 CHOROBY NEURONU RUCHOWEGO,1a,2014,2014
,,3,nagły,36536,61.9,5,A87A INNE CHOROBY UKŁADU NERWOWEGO>17 R.Ż.,1a,2014,2014
,,4,inne,13,0.02,3,A87A INNE CHOROBY UKŁADU NERWOWEGO>17 R.Ż.,1a,2014,2014
,,1,planowe,22368,37.9,5,A87A INNE CHOROBY UKŁADU NERWOWEGO>17 R.Ż.,1a,2014,2014
,,2,przeniesienie z innego szpitala,107,0.18,8,A87A INNE CHOROBY UKŁADU NERWOWEGO>17 R.Ż.,1a,2014,2014
,,3,nagły,5990,49.34,3,A87B INNE CHOROBY UKŁADU NERWOWEGO<18 R.Ż.,1a,2014,2014
,,4,inne,0,0.0,0,A87B INNE CHOROBY UKŁADU NERWOWEGO<18 R.Ż.,1a,2014,2014
,,1,planowe,6139,50.57,2,A87B INNE CHOROBY UKŁADU NERWOWEGO<18 R.Ż.,1a,2014,2014
,,2,przeniesienie z innego szpitala,11,0.09,3,A87B INNE CHOROBY UKŁADU NERWOWEGO<18 R.Ż.,1a,2014,2014
,,3,nagły,22,18.64,2,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2014,2014
,,4,inne,0,0.0,0,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2014,2014
,,1,planowe,96,81.36,1,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2014,2014
,,2,przeniesienie z innego szpitala,0,0.0,0,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2014,2014
,,3,nagły,1341,6.55,0,B02 LECZENIE WYSIĘKOWEJ POSTACI AMD Z ZASTOSOWANIEM INIEKCJI DOSZKLISTKOWYCH PRZECIWCIAŁA MONOKLONALNEGO ANTY-VEGF/ REKOMBINOWANEGO BIAŁKA FUZYJNEGO,1a,2014,2014
,,4,inne,0,0.0,0,B02 LECZENIE WYSIĘKOWEJ POSTACI AMD Z ZASTOSOWANIEM INIEKCJI DOSZKLISTKOWYCH PRZECIWCIAŁA MONOKLONALNEGO ANTY-VEGF/ REKOMBINOWANEGO BIAŁKA FUZYJNEGO,1a,2014,2014
,,1,planowe,19145,93.45,0,B02 LECZENIE WYSIĘKOWEJ POSTACI AMD Z ZASTOSOWANIEM INIEKCJI DOSZKLISTKOWYCH PRZECIWCIAŁA MONOKLONALNEGO ANTY-VEGF/ REKOMBINOWANEGO BIAŁKA FUZYJNEGO,1a,2014,2014
,,2,przeniesienie z innego szpitala,0,0.0,0,B02 LECZENIE WYSIĘKOWEJ POSTACI AMD Z ZASTOSOWANIEM INIEKCJI DOSZKLISTKOWYCH PRZECIWCIAŁA MONOKLONALNEGO ANTY-VEGF/ REKOMBINOWANEGO BIAŁKA FUZYJNEGO,1a,2014,2014
,,3,nagły,98,66.22,6,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2014,2014
,,4,inne,0,0.0,0,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2014,2014
,,1,planowe,50,33.78,4,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2014,2014
,,2,przeniesienie z innego szpitala,0,0.0,0,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2014,2014
,,3,nagły,470,59.34,5,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2014,2014
,,4,inne,0,0.0,0,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2014,2014
,,1,planowe,321,40.53,5,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2014,2014
,,2,przeniesienie z innego szpitala,1,0.13,2,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2014,2014
,,3,nagły,24,70.59,4,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2014,2014
,,4,inne,0,0.0,0,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2014,2014
,,1,planowe,10,29.41,2,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2014,2014
,,2,przeniesienie z innego szpitala,0,0.0,0,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2014,2014
,,3,nagły,293,12.7,4,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2014,2014
,,4,inne,0,0.0,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2014,2014
,,1,planowe,2014,87.3,2,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2014,2014
,,2,przeniesienie z innego szpitala,0,0.0,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2014,2014
,,3,nagły,2352,29.23,3,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2014,2014
,,4,inne,0,0.0,0,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2014,2014
,,1,planowe,5694,70.77,2,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2014,2014
,,2,przeniesienie z innego szpitala,0,0.0,0,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2014,2014
,,3,nagły,1234,14.09,3,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2014,2014
,,4,inne,1,0.01,1,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2014,2014
,,1,planowe,7524,85.89,2,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2014,2014
,,2,przeniesienie z innego szpitala,1,0.01,0,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2014,2014
,,3,nagły,3183,3.67,2,B18 USUNIĘCIE ZAĆMY POWIKŁANEJ Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2014,2014
,,4,inne,10,0.01,0,B18 USUNIĘCIE ZAĆMY POWIKŁANEJ Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2014,2014
,,1,planowe,83431,96.31,1,B18 USUNIĘCIE ZAĆMY POWIKŁANEJ Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2014,2014
,,2,przeniesienie z innego szpitala,1,0.0,0,B18 USUNIĘCIE ZAĆMY POWIKŁANEJ Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2014,2014
,,3,nagły,2987,2.23,1,B19 USUNIĘCIE ZAĆMY NIEPOWIKŁANEJ Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2014,2014
