branch,hospital-types,age-group-code,age-group-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,4,18 - 40,74,15.88,3,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2022,2022
,,5,41 - 60,143,30.69,4,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2022,2022
,,6,61 - 80,185,39.7,4,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2022,2022
,,1,poniżej 1,0,0.0,0,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2022,2022
,,7,81 i więcej,0,0.0,0,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2022,2022
,,8,brak danych,0,0.0,0,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2022,2022
,,3,7 - 17,7,0.72,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2022,2022
,,4,18 - 40,94,9.63,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2022,2022
,,5,41 - 60,359,36.78,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2022,2022
,,6,61 - 80,496,50.82,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2022,2022
,,7,81 i więcej,20,2.05,3,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2022,2022
,,1,poniżej 1,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2022,2022
,,2,1 - 6,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2022,2022
,,8,brak danych,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2022,2022
,,1,poniżej 1,1,0.01,12,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,2,1 - 6,5,0.06,5,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,3,7 - 17,20,0.26,8,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,4,18 - 40,1332,17.22,8,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,5,41 - 60,2630,34.0,8,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,6,61 - 80,3495,45.18,8,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,7,81 i więcej,252,3.26,9,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,8,brak danych,0,0.0,0,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,4,18 - 40,186,18.45,8,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2022,2022
,,5,41 - 60,350,34.72,8,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2022,2022
,,6,61 - 80,440,43.65,8,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2022,2022
,,7,81 i więcej,32,3.17,10,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2022,2022
,,1,poniżej 1,0,0.0,0,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2022,2022
,,2,1 - 6,0,0.0,0,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2022,2022
,,8,brak danych,0,0.0,0,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2022,2022
,,3,7 - 17,0,0.0,0,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2022,2022
,,1,poniżej 1,4,0.1,11,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,2,1 - 6,6,0.15,4,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,3,7 - 17,18,0.45,5,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,4,18 - 40,601,14.98,8,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,5,41 - 60,1175,29.29,8,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,6,61 - 80,2009,50.09,9,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,7,81 i więcej,198,4.94,10,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,8,brak danych,0,0.0,0,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,1,poniżej 1,1,0.1,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,2,1 - 6,4,0.39,3,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,3,7 - 17,10,0.97,4,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,4,18 - 40,241,23.33,5,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,5,41 - 60,327,31.66,5,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,6,61 - 80,387,37.46,5,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,7,81 i więcej,63,6.1,7,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,8,brak danych,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,1,poniżej 1,2,0.42,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,2,1 - 6,9,1.88,3,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,3,7 - 17,27,5.64,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,4,18 - 40,133,27.77,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,5,41 - 60,144,30.06,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,6,61 - 80,144,30.06,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,7,81 i więcej,20,4.18,1,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,8,brak danych,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,1,poniżej 1,5,0.03,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,2,1 - 6,54,0.31,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,3,7 - 17,140,0.81,6,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,4,18 - 40,4097,23.75,3,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,5,41 - 60,6984,40.49,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,6,61 - 80,5680,32.93,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,7,81 i więcej,289,1.68,5,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,8,brak danych,0,0.0,0,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,2,1 - 6,1,0.07,9,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,3,7 - 17,10,0.73,5,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,4,18 - 40,465,33.74,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,5,41 - 60,592,42.96,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,6,61 - 80,298,21.63,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,7,81 i więcej,12,0.87,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,1,poniżej 1,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,8,brak danych,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,4,18 - 40,6,13.64,6,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,5,41 - 60,16,36.36,3,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,6,61 - 80,20,45.45,3,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,7,81 i więcej,2,4.55,3,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,1,poniżej 1,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,2,1 - 6,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,8,brak danych,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,3,7 - 17,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,1,poniżej 1,1,0.01,8,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2022,2022
,,2,1 - 6,8,0.1,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2022,2022
,,3,7 - 17,34,0.43,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2022,2022
,,4,18 - 40,867,11.01,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2022,2022
,,5,41 - 60,3114,39.53,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2022,2022
,,6,61 - 80,3361,42.66,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2022,2022
,,7,81 i więcej,493,6.26,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2022,2022
,,8,brak danych,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2022,2022
,,2,1 - 6,4,0.23,2,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2022,2022
,,3,7 - 17,9,0.51,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2022,2022
,,4,18 - 40,211,12.05,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2022,2022
,,5,41 - 60,667,38.09,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2022,2022
,,6,61 - 80,755,43.12,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2022,2022
,,7,81 i więcej,105,6.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2022,2022
,,1,poniżej 1,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2022,2022
,,8,brak danych,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2022,2022
,,1,poniżej 1,1,0.05,2,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,2,1 - 6,2,0.1,8,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,3,7 - 17,21,1.08,6,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,4,18 - 40,357,18.32,3,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,5,41 - 60,716,36.74,3,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,6,61 - 80,793,40.69,4,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,7,81 i więcej,59,3.03,5,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,8,brak danych,0,0.0,0,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,1,poniżej 1,2,0.04,12,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2022,2022
,,2,1 - 6,22,0.42,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2022,2022
,,3,7 - 17,105,1.99,4,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2022,2022
,,4,18 - 40,733,13.91,6,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2022,2022
,,5,41 - 60,1632,30.97,5,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2022,2022
,,6,61 - 80,2497,47.38,6,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2022,2022
,,7,81 i więcej,279,5.29,6,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2022,2022
,,8,brak danych,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2022,2022
,,1,poniżej 1,5,0.06,2,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2022,2022
,,2,1 - 6,40,0.44,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2022,2022
,,3,7 - 17,252,2.79,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2022,2022
,,4,18 - 40,1639,18.15,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2022,2022
,,5,41 - 60,3147,34.85,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2022,2022
,,6,61 - 80,3481,38.55,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2022,2022
,,7,81 i więcej,466,5.16,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2022,2022
,,8,brak danych,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2022,2022
,,6,61 - 80,656,74.89,7,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2022,2022
,,7,81 i więcej,220,25.11,7,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2022,2022
,,1,poniżej 1,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2022,2022
,,4,18 - 40,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2022,2022
,,2,1 - 6,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2022,2022
,,5,41 - 60,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2022,2022
,,8,brak danych,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2022,2022
,,3,7 - 17,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2022,2022
,,1,poniżej 1,2,0.15,5,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2022,2022
,,2,1 - 6,98,7.16,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2022,2022
,,3,7 - 17,189,13.82,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2022,2022
,,4,18 - 40,380,27.78,4,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2022,2022
,,5,41 - 60,516,37.72,4,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2022,2022
,,6,61 - 80,183,13.38,6,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2022,2022
,,7,81 i więcej,0,0.0,0,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2022,2022
,,8,brak danych,0,0.0,0,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2022,2022
,,2,1 - 6,6,0.18,1,A33 ZABURZENIA RÓWNOWAGI,1a,2022,2022
,,3,7 - 17,11,0.33,4,A33 ZABURZENIA RÓWNOWAGI,1a,2022,2022
,,4,18 - 40,558,16.6,4,A33 ZABURZENIA RÓWNOWAGI,1a,2022,2022
,,5,41 - 60,1124,33.44,4,A33 ZABURZENIA RÓWNOWAGI,1a,2022,2022
,,6,61 - 80,1438,42.78,5,A33 ZABURZENIA RÓWNOWAGI,1a,2022,2022
,,7,81 i więcej,224,6.66,5,A33 ZABURZENIA RÓWNOWAGI,1a,2022,2022
,,1,poniżej 1,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2022,2022
,,8,brak danych,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2022,2022
,,1,poniżej 1,8,0.19,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2022,2022
,,2,1 - 6,224,5.43,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2022,2022
,,3,7 - 17,530,12.84,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2022,2022
,,4,18 - 40,625,15.14,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2022,2022
,,5,41 - 60,1061,25.7,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2022,2022
,,6,61 - 80,1496,36.24,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2022,2022
,,7,81 i więcej,184,4.46,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2022,2022
,,8,brak danych,0,0.0,0,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2022,2022
,,1,poniżej 1,10,0.09,4,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2022,2022
,,2,1 - 6,104,0.95,5,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2022,2022
,,3,7 - 17,203,1.85,5,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2022,2022
,,4,18 - 40,1000,9.11,5,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2022,2022
,,5,41 - 60,2609,23.78,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2022,2022
,,6,61 - 80,5933,54.08,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2022,2022
,,7,81 i więcej,1112,10.14,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2022,2022
,,8,brak danych,0,0.0,0,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2022,2022
,,1,poniżej 1,4,0.1,2,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2022,2022
,,2,1 - 6,16,0.4,1,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2022,2022
,,3,7 - 17,51,1.29,2,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2022,2022
,,4,18 - 40,257,6.48,3,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2022,2022
,,5,41 - 60,803,20.24,4,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2022,2022
,,6,61 - 80,2372,59.78,5,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2022,2022
,,7,81 i więcej,465,11.72,6,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2022,2022
,,8,brak danych,0,0.0,0,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2022,2022
,,3,7 - 17,1,0.04,5,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2022,2022
,,4,18 - 40,101,4.25,4,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2022,2022
,,5,41 - 60,427,17.99,5,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2022,2022
,,6,61 - 80,1548,65.21,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2022,2022
,,7,81 i więcej,297,12.51,7,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2022,2022
,,1,poniżej 1,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2022,2022
,,2,1 - 6,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2022,2022
,,8,brak danych,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2022,2022
,,2,1 - 6,16,0.14,3,A36 CHOROBY DEMIELINIZACYJNE,1a,2022,2022
,,3,7 - 17,358,3.06,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2022,2022
,,4,18 - 40,5083,43.49,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2022,2022
,,5,41 - 60,4606,39.41,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2022,2022
,,6,61 - 80,1580,13.52,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2022,2022
,,7,81 i więcej,44,0.38,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2022,2022
,,1,poniżej 1,0,0.0,0,A36 CHOROBY DEMIELINIZACYJNE,1a,2022,2022
,,8,brak danych,0,0.0,0,A36 CHOROBY DEMIELINIZACYJNE,1a,2022,2022
