branch,hospital-types,type-of-admission-code,type-of-admission-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2011,2011
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,439,5.96,15,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,3,przyjęcie w trybie nagłym - inne przypadki,2875,39.03,11,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",18,0.24,13,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,6,przyjęcie planowe na podstawie skierowania,4032,54.74,10,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,2,0.03,5,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,542,9.39,15,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,3,przyjęcie w trybie nagłym - inne przypadki,2988,51.74,12,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",13,0.23,12,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,6,przyjęcie planowe na podstawie skierowania,2231,38.63,11,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,1,0.02,13,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,108,6.55,9,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,3,przyjęcie w trybie nagłym - inne przypadki,620,37.6,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",7,0.42,7,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,6,przyjęcie planowe na podstawie skierowania,913,55.37,6,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,1,0.06,6,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,5,1.52,12,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,3,przyjęcie w trybie nagłym - inne przypadki,58,17.63,6,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,6,przyjęcie planowe na podstawie skierowania,266,80.85,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,229,1.74,9,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2011,2011
,,3,przyjęcie w trybie nagłym - inne przypadki,3377,25.59,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2011,2011
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",137,1.04,9,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2011,2011
,,6,przyjęcie planowe na podstawie skierowania,9448,71.6,6,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2011,2011
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,5,0.04,7,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2011,2011
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,39,1.11,9,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2011,2011
,,3,przyjęcie w trybie nagłym - inne przypadki,1000,28.57,7,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2011,2011
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",3,0.09,10,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2011,2011
,,6,przyjęcie planowe na podstawie skierowania,2458,70.23,7,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2011,2011
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2011,2011
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,86,1.53,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2011,2011
,,3,przyjęcie w trybie nagłym - inne przypadki,919,16.33,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2011,2011
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",6,0.11,4,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2011,2011
,,6,przyjęcie planowe na podstawie skierowania,4616,82.03,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2011,2011
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2011,2011
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2011,2011
,,3,przyjęcie w trybie nagłym - inne przypadki,160,10.08,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2011,2011
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",3,0.19,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2011,2011
,,6,przyjęcie planowe na podstawie skierowania,1424,89.73,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2011,2011
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2011,2011
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,98,3.8,13,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
,,3,przyjęcie w trybie nagłym - inne przypadki,1095,42.47,11,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",6,0.23,26,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
,,6,przyjęcie planowe na podstawie skierowania,1378,53.45,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,1,0.04,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,1116,7.37,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
,,3,przyjęcie w trybie nagłym - inne przypadki,7490,49.48,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",56,0.37,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
,,6,przyjęcie planowe na podstawie skierowania,6471,42.75,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,5,0.03,8,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,93,4.98,8,A32 CHOROBY MIĘŚNI,1a,2011,2011
,,3,przyjęcie w trybie nagłym - inne przypadki,754,40.39,7,A32 CHOROBY MIĘŚNI,1a,2011,2011
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",3,0.16,7,A32 CHOROBY MIĘŚNI,1a,2011,2011
,,6,przyjęcie planowe na podstawie skierowania,1017,54.47,5,A32 CHOROBY MIĘŚNI,1a,2011,2011
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A32 CHOROBY MIĘŚNI,1a,2011,2011
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,2464,14.22,4,A33 ZABURZENIA RÓWNOWAGI,1a,2011,2011
,,3,przyjęcie w trybie nagłym - inne przypadki,9054,52.24,4,A33 ZABURZENIA RÓWNOWAGI,1a,2011,2011
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",71,0.41,4,A33 ZABURZENIA RÓWNOWAGI,1a,2011,2011
,,6,przyjęcie planowe na podstawie skierowania,5739,33.11,3,A33 ZABURZENIA RÓWNOWAGI,1a,2011,2011
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,4,0.02,5,A33 ZABURZENIA RÓWNOWAGI,1a,2011,2011
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,2598,15.17,7,A34 GUZY MÓZGU,1a,2011,2011
,,3,przyjęcie w trybie nagłym - inne przypadki,9323,54.42,7,A34 GUZY MÓZGU,1a,2011,2011
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",68,0.4,7,A34 GUZY MÓZGU,1a,2011,2011
,,6,przyjęcie planowe na podstawie skierowania,5134,29.97,4,A34 GUZY MÓZGU,1a,2011,2011
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,8,0.05,5,A34 GUZY MÓZGU,1a,2011,2011
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,3522,16.68,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
,,3,przyjęcie w trybie nagłym - inne przypadki,8709,41.24,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",90,0.43,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
,,6,przyjęcie planowe na podstawie skierowania,8786,41.61,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,9,0.04,8,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,419,2.77,6,A36 CHOROBY DEMIELINIZACYJNE,1a,2011,2011
,,3,przyjęcie w trybie nagłym - inne przypadki,7039,46.5,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2011,2011
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",38,0.25,6,A36 CHOROBY DEMIELINIZACYJNE,1a,2011,2011
,,6,przyjęcie planowe na podstawie skierowania,7638,50.46,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2011,2011
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,4,0.03,7,A36 CHOROBY DEMIELINIZACYJNE,1a,2011,2011
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,5362,20.03,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2011,2011
,,3,przyjęcie w trybie nagłym - inne przypadki,13209,49.35,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2011,2011
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",78,0.29,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2011,2011
,,6,przyjęcie planowe na podstawie skierowania,8110,30.3,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2011,2011
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,6,0.02,9,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2011,2011
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,3641,26.22,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2011,2011
,,3,przyjęcie w trybie nagłym - inne przypadki,7720,55.6,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2011,2011
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",96,0.69,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2011,2011
,,6,przyjęcie planowe na podstawie skierowania,2427,17.48,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2011,2011
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,2,0.01,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2011,2011
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,7158,21.35,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2011,2011
,,3,przyjęcie w trybie nagłym - inne przypadki,20404,60.85,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2011,2011
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",91,0.27,7,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2011,2011
,,6,przyjęcie planowe na podstawie skierowania,5876,17.52,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2011,2011
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,4,0.01,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2011,2011
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,14998,35.44,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2011,2011
,,3,przyjęcie w trybie nagłym - inne przypadki,25720,60.78,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2011,2011
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",118,0.28,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2011,2011
,,6,przyjęcie planowe na podstawie skierowania,1480,3.5,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2011,2011
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,3,0.01,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2011,2011
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,9798,31.17,10,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2011,2011
,,3,przyjęcie w trybie nagłym - inne przypadki,18238,58.02,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2011,2011
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",136,0.43,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2011,2011
,,6,przyjęcie planowe na podstawie skierowania,3255,10.36,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2011,2011
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,7,0.02,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2011,2011
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,6782,39.44,4,A50 UDAR MÓZGU - LECZENIE,1a,2011,2011
,,3,przyjęcie w trybie nagłym - inne przypadki,9037,52.56,4,A50 UDAR MÓZGU - LECZENIE,1a,2011,2011
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",48,0.28,5,A50 UDAR MÓZGU - LECZENIE,1a,2011,2011
,,6,przyjęcie planowe na podstawie skierowania,1324,7.7,5,A50 UDAR MÓZGU - LECZENIE,1a,2011,2011
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,3,0.02,7,A50 UDAR MÓZGU - LECZENIE,1a,2011,2011
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,990,43.33,11,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2011,2011
,,3,przyjęcie w trybie nagłym - inne przypadki,1264,55.32,10,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2011,2011
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",1,0.04,8,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2011,2011
,,6,przyjęcie planowe na podstawie skierowania,30,1.31,14,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2011,2011
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2011,2011
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,206,5.84,7,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2011,2011
,,3,przyjęcie w trybie nagłym - inne przypadki,2285,64.8,7,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2011,2011
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",13,0.37,7,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2011,2011
,,6,przyjęcie planowe na podstawie skierowania,1022,28.98,6,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2011,2011
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2011,2011
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,600,10.66,13,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2011,2011
,,3,przyjęcie w trybie nagłym - inne przypadki,4126,73.3,11,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2011,2011
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",12,0.21,8,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2011,2011
,,6,przyjęcie planowe na podstawie skierowania,889,15.79,9,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2011,2011
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,2,0.04,10,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2011,2011
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,364,17.0,6,A58 ENCEFALOPATIA,1a,2011,2011
,,3,przyjęcie w trybie nagłym - inne przypadki,695,32.46,5,A58 ENCEFALOPATIA,1a,2011,2011
