branch,hospital-types,type-of-discharge-code,type-of-discharge-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,6,wypisanie na własne żądanie,0,0.0,0,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2009,2009
,,4,skierowanie do dalszego leczenia w zakładzie opieki długoterminowej,0,0.0,0,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2009,2009
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,36,37.89,7,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2009,2009
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,54,56.84,7,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2009,2009
,,3,skierowanie do dalszego leczenia w zakładzie opieki stacjonarnej,3,3.16,8,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2009,2009
,,9,zgon pacjenta,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2009,2009
,,5,skierowanie do dalszego leczenia - inne przypadki,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2009,2009
,,6,wypisanie na własne żądanie,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2009,2009
,,4,skierowanie do dalszego leczenia w zakładzie opieki długoterminowej,2,2.11,8,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2009,2009
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1446,25.46,11,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,2657,46.79,12,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,3,skierowanie do dalszego leczenia w zakładzie opieki stacjonarnej,855,15.06,12,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,9,zgon pacjenta,441,7.77,10,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,5,skierowanie do dalszego leczenia - inne przypadki,244,4.3,12,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,6,wypisanie na własne żądanie,3,0.05,14,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,4,skierowanie do dalszego leczenia w zakładzie opieki długoterminowej,31,0.55,11,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,2284,33.5,12,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,2541,37.27,12,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,3,skierowanie do dalszego leczenia w zakładzie opieki stacjonarnej,943,13.83,13,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,9,zgon pacjenta,718,10.53,10,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,5,skierowanie do dalszego leczenia - inne przypadki,247,3.62,13,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,6,wypisanie na własne żądanie,8,0.12,12,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,4,skierowanie do dalszego leczenia w zakładzie opieki długoterminowej,63,0.92,19,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,459,30.89,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,733,49.33,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,3,skierowanie do dalszego leczenia w zakładzie opieki stacjonarnej,128,8.61,7,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,9,zgon pacjenta,116,7.81,6,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,5,skierowanie do dalszego leczenia - inne przypadki,38,2.56,11,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,6,wypisanie na własne żądanie,2,0.13,2,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,4,skierowanie do dalszego leczenia w zakładzie opieki długoterminowej,9,0.61,23,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,178,36.11,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,293,59.43,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,3,skierowanie do dalszego leczenia w zakładzie opieki stacjonarnej,13,2.64,12,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,9,zgon pacjenta,7,1.42,8,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,5,skierowanie do dalszego leczenia - inne przypadki,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,6,wypisanie na własne żądanie,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,4,skierowanie do dalszego leczenia w zakładzie opieki długoterminowej,1,0.2,4,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,3863,36.56,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,6069,57.43,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,3,skierowanie do dalszego leczenia w zakładzie opieki stacjonarnej,320,3.03,11,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,9,zgon pacjenta,30,0.28,25,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,5,skierowanie do dalszego leczenia - inne przypadki,264,2.5,7,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,6,wypisanie na własne żądanie,5,0.05,10,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,4,skierowanie do dalszego leczenia w zakładzie opieki długoterminowej,15,0.14,24,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1647,34.16,8,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,3056,63.39,7,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,3,skierowanie do dalszego leczenia w zakładzie opieki stacjonarnej,71,1.47,10,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,9,zgon pacjenta,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,5,skierowanie do dalszego leczenia - inne przypadki,38,0.79,7,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,6,wypisanie na własne żądanie,4,0.08,13,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,4,skierowanie do dalszego leczenia w zakładzie opieki długoterminowej,5,0.1,8,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1349,29.99,1,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2009,2009
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,3071,68.27,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2009,2009
,,3,skierowanie do dalszego leczenia w zakładzie opieki stacjonarnej,24,0.53,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2009,2009
,,9,zgon pacjenta,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2009,2009
,,5,skierowanie do dalszego leczenia - inne przypadki,50,1.11,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2009,2009
,,6,wypisanie na własne żądanie,2,0.04,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2009,2009
,,4,skierowanie do dalszego leczenia w zakładzie opieki długoterminowej,1,0.02,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2009,2009
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,459,40.37,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2009,2009
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,672,59.1,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2009,2009
,,3,skierowanie do dalszego leczenia w zakładzie opieki stacjonarnej,1,0.09,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2009,2009
,,9,zgon pacjenta,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2009,2009
,,5,skierowanie do dalszego leczenia - inne przypadki,4,0.35,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2009,2009
,,6,wypisanie na własne żądanie,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2009,2009
,,4,skierowanie do dalszego leczenia w zakładzie opieki długoterminowej,1,0.09,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2009,2009
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,454,26.57,10,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2009,2009
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,1110,64.95,10,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2009,2009
,,3,skierowanie do dalszego leczenia w zakładzie opieki stacjonarnej,81,4.74,16,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2009,2009
,,9,zgon pacjenta,15,0.88,25,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2009,2009
,,5,skierowanie do dalszego leczenia - inne przypadki,38,2.22,10,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2009,2009
,,6,wypisanie na własne żądanie,7,0.41,10,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2009,2009
,,4,skierowanie do dalszego leczenia w zakładzie opieki długoterminowej,4,0.23,18,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2009,2009
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,3848,23.16,7,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2009,2009
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,11780,70.91,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2009,2009
,,3,skierowanie do dalszego leczenia w zakładzie opieki stacjonarnej,386,2.32,7,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2009,2009
,,9,zgon pacjenta,57,0.34,10,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2009,2009
,,5,skierowanie do dalszego leczenia - inne przypadki,362,2.18,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2009,2009
,,6,wypisanie na własne żądanie,127,0.76,2,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2009,2009
,,4,skierowanie do dalszego leczenia w zakładzie opieki długoterminowej,49,0.29,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2009,2009
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,567,27.96,7,A32 CHOROBY MIĘŚNI,1a,2009,2009
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,1342,66.17,7,A32 CHOROBY MIĘŚNI,1a,2009,2009
,,3,skierowanie do dalszego leczenia w zakładzie opieki stacjonarnej,45,2.22,8,A32 CHOROBY MIĘŚNI,1a,2009,2009
,,9,zgon pacjenta,33,1.63,4,A32 CHOROBY MIĘŚNI,1a,2009,2009
,,5,skierowanie do dalszego leczenia - inne przypadki,31,1.53,7,A32 CHOROBY MIĘŚNI,1a,2009,2009
,,6,wypisanie na własne żądanie,5,0.25,4,A32 CHOROBY MIĘŚNI,1a,2009,2009
,,4,skierowanie do dalszego leczenia w zakładzie opieki długoterminowej,5,0.25,22,A32 CHOROBY MIĘŚNI,1a,2009,2009
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,3339,20.23,4,A33 ZABURZENIA RÓWNOWAGI,1a,2009,2009
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,12557,76.09,4,A33 ZABURZENIA RÓWNOWAGI,1a,2009,2009
,,3,skierowanie do dalszego leczenia w zakładzie opieki stacjonarnej,202,1.22,3,A33 ZABURZENIA RÓWNOWAGI,1a,2009,2009
,,9,zgon pacjenta,14,0.08,2,A33 ZABURZENIA RÓWNOWAGI,1a,2009,2009
,,5,skierowanie do dalszego leczenia - inne przypadki,117,0.71,4,A33 ZABURZENIA RÓWNOWAGI,1a,2009,2009
,,6,wypisanie na własne żądanie,221,1.34,1,A33 ZABURZENIA RÓWNOWAGI,1a,2009,2009
,,4,skierowanie do dalszego leczenia w zakładzie opieki długoterminowej,52,0.32,4,A33 ZABURZENIA RÓWNOWAGI,1a,2009,2009
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,3745,22.27,6,A34 GUZY MÓZGU,1a,2009,2009
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,8338,49.58,7,A34 GUZY MÓZGU,1a,2009,2009
,,3,skierowanie do dalszego leczenia w zakładzie opieki stacjonarnej,2371,14.1,7,A34 GUZY MÓZGU,1a,2009,2009
,,9,zgon pacjenta,1188,7.06,7,A34 GUZY MÓZGU,1a,2009,2009
,,5,skierowanie do dalszego leczenia - inne przypadki,699,4.16,6,A34 GUZY MÓZGU,1a,2009,2009
,,6,wypisanie na własne żądanie,135,0.8,3,A34 GUZY MÓZGU,1a,2009,2009
,,4,skierowanie do dalszego leczenia w zakładzie opieki długoterminowej,339,2.02,10,A34 GUZY MÓZGU,1a,2009,2009
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,4404,22.9,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2009,2009
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,12768,66.39,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2009,2009
,,3,skierowanie do dalszego leczenia w zakładzie opieki stacjonarnej,478,2.49,9,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2009,2009
,,9,zgon pacjenta,969,5.04,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2009,2009
,,5,skierowanie do dalszego leczenia - inne przypadki,180,0.94,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2009,2009
,,6,wypisanie na własne żądanie,95,0.49,3,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2009,2009
,,4,skierowanie do dalszego leczenia w zakładzie opieki długoterminowej,329,1.71,10,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2009,2009
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,4856,32.84,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2009,2009
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,9346,63.2,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2009,2009
,,3,skierowanie do dalszego leczenia w zakładzie opieki stacjonarnej,158,1.07,7,A36 CHOROBY DEMIELINIZACYJNE,1a,2009,2009
,,9,zgon pacjenta,29,0.2,9,A36 CHOROBY DEMIELINIZACYJNE,1a,2009,2009
,,5,skierowanie do dalszego leczenia - inne przypadki,308,2.08,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2009,2009
,,6,wypisanie na własne żądanie,51,0.34,3,A36 CHOROBY DEMIELINIZACYJNE,1a,2009,2009
,,4,skierowanie do dalszego leczenia w zakładzie opieki długoterminowej,38,0.26,7,A36 CHOROBY DEMIELINIZACYJNE,1a,2009,2009
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,5111,22.05,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2009,2009
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,14041,60.58,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2009,2009
,,3,skierowanie do dalszego leczenia w zakładzie opieki stacjonarnej,1126,4.86,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2009,2009
,,9,zgon pacjenta,2064,8.91,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2009,2009
,,5,skierowanie do dalszego leczenia - inne przypadki,302,1.3,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2009,2009
,,6,wypisanie na własne żądanie,86,0.37,2,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2009,2009
,,4,skierowanie do dalszego leczenia w zakładzie opieki długoterminowej,432,1.86,10,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2009,2009
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,3649,17.93,6,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2009,2009
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,15655,76.94,6,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2009,2009
,,3,skierowanie do dalszego leczenia w zakładzie opieki stacjonarnej,406,2.0,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2009,2009
,,9,zgon pacjenta,195,0.96,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2009,2009
,,5,skierowanie do dalszego leczenia - inne przypadki,124,0.61,6,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2009,2009
,,6,wypisanie na własne żądanie,158,0.78,2,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2009,2009
,,4,skierowanie do dalszego leczenia w zakładzie opieki długoterminowej,159,0.78,6,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2009,2009
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,6051,21.47,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2009,2009
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,21489,76.23,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2009,2009
,,3,skierowanie do dalszego leczenia w zakładzie opieki stacjonarnej,315,1.12,7,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2009,2009
,,9,zgon pacjenta,43,0.15,13,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2009,2009
,,5,skierowanie do dalszego leczenia - inne przypadki,120,0.43,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2009,2009
,,6,wypisanie na własne żądanie,61,0.22,3,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2009,2009
,,4,skierowanie do dalszego leczenia w zakładzie opieki długoterminowej,102,0.36,7,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2009,2009
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,7416,19.44,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,23520,61.64,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
,,3,skierowanie do dalszego leczenia w zakładzie opieki stacjonarnej,2813,7.37,15,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
,,9,zgon pacjenta,2476,6.49,15,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
,,5,skierowanie do dalszego leczenia - inne przypadki,712,1.87,14,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
,,6,wypisanie na własne żądanie,44,0.12,13,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
,,4,skierowanie do dalszego leczenia w zakładzie opieki długoterminowej,1175,3.08,20,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,7098,16.55,10,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2009,2009
