branch,hospital-types,product-category-code,product-category-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,value,value-percentage,name,catalog,year,period
,,0,pozostałe świadczenia,1160,15.28,0,9088929.99,23.89,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2023,2023
,,1,programy lekowe,223,2.94,0,3918111.0,10.3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2023,2023
,,6,przetoczenie preparatów krwi i innych substancji,48,5.15,0,87290.91,0.61,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2023,2023
,,1,programy lekowe,29,3.11,0,500197.44,3.49,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2023,2023
,,0,pozostałe świadczenia,307,32.94,0,3857734.54,26.95,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2023,2023
,,5,pobyt w OAiIT,50,5.36,0,2443935.03,17.07,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2023,2023
,,4,leczenie żywieniowe,59,6.33,0,44547.41,0.31,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2023,2023
,,0,pozostałe świadczenia,321,23.55,0,3660012.89,27.22,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2023,2023
,,6,przetoczenie preparatów krwi i innych substancji,16,1.17,0,30426.57,0.23,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2023,2023
,,4,leczenie żywieniowe,26,1.91,0,18236.71,0.14,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2023,2023
,,1,programy lekowe,21,1.54,0,956759.73,7.12,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2023,2023
,,5,pobyt w OAiIT,27,1.98,0,1415129.96,10.52,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2023,2023
,,0,pozostałe świadczenia,574,20.19,0,9234.18,0.1,A33 ZABURZENIA RÓWNOWAGI,1a,2023,2023
,,6,przetoczenie preparatów krwi i innych substancji,65,1.54,0,125205.44,0.83,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2023,2023
,,2,chemioterapia,65,1.54,0,7013.28,0.05,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2023,2023
,,0,pozostałe świadczenia,1031,24.4,0,2676673.56,17.79,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2023,2023
,,4,leczenie żywieniowe,174,1.56,0,332596.96,0.34,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2023,2023
,,6,przetoczenie preparatów krwi i innych substancji,177,1.58,0,352585.57,0.36,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2023,2023
,,0,pozostałe świadczenia,3264,29.21,0,543587.6,0.55,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2023,2023
,,6,przetoczenie preparatów krwi i innych substancji,45,1.2,0,95684.06,0.51,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2023,2023
,,5,pobyt w OAiIT,55,1.47,0,4530825.73,24.06,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2023,2023
,,0,pozostałe świadczenia,586,15.63,0,2785360.74,14.79,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2023,2023
,,4,leczenie żywieniowe,113,3.01,0,225987.95,1.2,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2023,2023
,,0,pozostałe świadczenia,266,10.37,0,381198.76,2.32,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2023,2023
,,0,pozostałe świadczenia,1677,14.0,0,3738141.57,4.79,A36 CHOROBY DEMIELINIZACYJNE,1a,2023,2023
,,4,leczenie żywieniowe,649,2.45,0,1247444.3,0.63,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2023,2023
,,5,pobyt w OAiIT,276,1.04,0,19658145.77,9.85,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2023,2023
,,6,przetoczenie preparatów krwi i innych substancji,502,1.9,0,634544.88,0.32,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2023,2023
,,0,pozostałe świadczenia,5676,21.46,0,1093210.8,0.55,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2023,2023
,,0,pozostałe świadczenia,2296,32.8,0,153206.81,0.59,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2023,2023
,,0,pozostałe świadczenia,5335,31.56,0,198722.28,0.17,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2023,2023
,,6,przetoczenie preparatów krwi i innych substancji,1436,2.19,0,1758250.14,0.15,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2023,2023
,,0,pozostałe świadczenia,31203,47.64,0,76685176.03,6.67,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2023,2023
,,4,leczenie żywieniowe,4001,6.11,0,11370290.96,0.99,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2023,2023
,,5,pobyt w OAiIT,168,1.77,0,8817396.38,9.7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2023,2023
,,6,przetoczenie preparatów krwi i innych substancji,255,2.68,0,390285.26,0.43,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2023,2023
,,4,leczenie żywieniowe,967,10.16,0,1190058.27,1.31,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2023,2023
,,0,pozostałe świadczenia,3537,37.17,0,5715081.96,6.29,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2023,2023
,,4,leczenie żywieniowe,1207,11.66,0,843667.61,0.95,A50 UDAR MÓZGU - LECZENIE,1a,2023,2023
,,5,pobyt w OAiIT,530,5.12,0,30681205.84,34.56,A50 UDAR MÓZGU - LECZENIE,1a,2023,2023
,,0,pozostałe świadczenia,5116,49.44,0,17658618.14,19.89,A50 UDAR MÓZGU - LECZENIE,1a,2023,2023
,,6,przetoczenie preparatów krwi i innych substancji,336,3.25,0,578899.17,0.65,A50 UDAR MÓZGU - LECZENIE,1a,2023,2023
,,0,pozostałe świadczenia,380,28.19,0,76139.63,1.79,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2023,2023
,,0,pozostałe świadczenia,1951,29.36,0,9334071.88,12.86,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2023,2023
,,5,pobyt w OAiIT,200,3.01,0,11851450.88,16.32,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2023,2023
,,6,przetoczenie preparatów krwi i innych substancji,163,2.45,0,234254.84,0.32,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2023,2023
,,4,leczenie żywieniowe,288,4.33,0,448152.66,0.62,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2023,2023
,,0,pozostałe świadczenia,103,35.27,0,61335.61,2.53,A58 ENCEFALOPATIA,1a,2023,2023
,,5,pobyt w OAiIT,14,4.79,0,952505.61,39.26,A58 ENCEFALOPATIA,1a,2023,2023
,,6,przetoczenie preparatów krwi i innych substancji,15,5.14,0,13155.56,0.54,A58 ENCEFALOPATIA,1a,2023,2023
,,4,leczenie żywieniowe,34,11.64,0,83351.74,3.44,A58 ENCEFALOPATIA,1a,2023,2023
,,0,pozostałe świadczenia,1366,19.04,0,11797.19,0.06,A59 BÓLE GŁOWY,1a,2023,2023
,,0,pozostałe świadczenia,1530,32.17,0,801643.91,4.56,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2023,2023
,,6,przetoczenie preparatów krwi i innych substancji,66,1.39,0,143731.71,0.82,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2023,2023
,,4,leczenie żywieniowe,219,4.6,0,142950.46,0.81,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2023,2023
,,5,pobyt w OAiIT,161,3.39,0,8864847.7,50.47,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2023,2023
,,4,leczenie żywieniowe,214,2.99,0,384481.49,0.65,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2023,2023
,,5,pobyt w OAiIT,99,1.38,0,3938898.91,6.64,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2023,2023
,,6,przetoczenie preparatów krwi i innych substancji,95,1.33,0,179072.72,0.3,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2023,2023
,,0,pozostałe świadczenia,2161,30.15,0,257084.16,0.43,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2023,2023
,,5,pobyt w OAiIT,203,5.09,0,10936582.44,44.48,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2023,2023
,,6,przetoczenie preparatów krwi i innych substancji,136,3.41,0,213844.56,0.87,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2023,2023
,,4,leczenie żywieniowe,221,5.55,0,68820.73,0.28,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2023,2023
,,0,pozostałe świadczenia,1536,38.54,0,413147.57,1.68,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2023,2023
,,6,przetoczenie preparatów krwi i innych substancji,43,1.19,0,54696.94,0.83,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2023,2023
,,0,pozostałe świadczenia,479,13.28,0,9921.69,0.15,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2023,2023
,,0,pozostałe świadczenia,196,13.84,0,428177.52,1.03,A86 CHOROBY NEURONU RUCHOWEGO,1a,2023,2023
,,4,leczenie żywieniowe,95,6.71,0,145049.03,0.35,A86 CHOROBY NEURONU RUCHOWEGO,1a,2023,2023
,,1,programy lekowe,32,2.26,0,29555312.1,71.19,A86 CHOROBY NEURONU RUCHOWEGO,1a,2023,2023
,,5,pobyt w OAiIT,24,1.69,0,1302566.51,3.14,A86 CHOROBY NEURONU RUCHOWEGO,1a,2023,2023
,,0,pozostałe świadczenia,10143,16.38,0,6123926.73,1.58,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2023,2023
,,0,pozostałe świadczenia,114,68.67,0,549751.26,20.93,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2023,2023
,,0,pozostałe świadczenia,709,59.38,0,3946911.83,26.38,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2023,2023
,,0,pozostałe świadczenia,7,24.14,0,33414.58,14.38,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2023,2023
,,0,pozostałe świadczenia,235,8.52,0,10862.0,0.04,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2023,2023
,,0,pozostałe świadczenia,490,4.65,0,6860.81,0.0,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,0,pozostałe świadczenia,217,6.73,0,4545.75,0.01,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,0,pozostałe świadczenia,454,4.11,0,35270.32,0.03,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,0,pozostałe świadczenia,126,3.37,0,9814.0,0.02,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,0,pozostałe świadczenia,838,4.11,0,73227.96,0.1,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2023,2023
,,0,pozostałe świadczenia,10169,3.32,0,834437.85,0.1,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2023,2023
,,0,pozostałe świadczenia,51,5.5,0,3448.41,0.14,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2023,2023
,,0,pozostałe świadczenia,28,3.87,0,2348.29,0.1,B25 WSZCZEPIENIE WTÓRNE SOCZEWKI *,1a,2023,2023
,,0,pozostałe świadczenia,216,18.54,0,18171.96,0.19,B31 DUŻE REKONSTRUKCJE NA APARACIE OCHRONNYM OKA *,1a,2023,2023
,,0,pozostałe świadczenia,165,3.36,0,16785.14,0.1,B32 DUŻE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2023,2023
,,0,pozostałe świadczenia,341,2.55,0,46157.1,0.3,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2023,2023
,,0,pozostałe świadczenia,181,16.9,0,22637.94,0.15,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2023,2023
,,0,pozostałe świadczenia,124,3.11,0,4615.25,0.03,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2023,2023
,,0,pozostałe świadczenia,191,8.77,0,9436.76,0.14,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2023,2023
,,0,pozostałe świadczenia,81,5.23,0,1925.61,0.07,B53 ŚREDNIE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2023,2023
,,0,pozostałe świadczenia,443,15.05,0,65332.17,0.65,B63 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH *,1a,2023,2023
,,0,pozostałe świadczenia,104,1.86,0,2914.47,0.01,B72 DUŻE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2023,2023
,,0,pozostałe świadczenia,214,6.05,0,13411.91,0.09,B73 ŚREDNIE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2023,2023
,,0,pozostałe świadczenia,10,2.23,0,1528.11,0.75,B74 MAŁE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2023,2023
,,9,"teleradioterapia, brachyterapia, terapia izotopowa",65,9.91,0,273833.28,4.42,B81 DUŻE ZABIEGI NA SIATKÓWCE *,1a,2023,2023
,,0,pozostałe świadczenia,177,26.98,0,3038.39,0.05,B81 DUŻE ZABIEGI NA SIATKÓWCE *,1a,2023,2023
,,0,pozostałe świadczenia,1,5.88,0,0.0,0.0,B83 ŚREDNIE ZABIEGI WITREORETINALNE *,1a,2023,2023
,,0,pozostałe świadczenia,904,1.21,0,16502.75,0.02,B84 MAŁE ZABIEGI WITREORETINALNE *,1a,2023,2023
,,0,pozostałe świadczenia,625,10.41,0,201644.9,9.64,B94 INNE PROCEDURY W ZAKRESIE OKA *,1a,2023,2023
,,0,pozostałe świadczenia,1511,14.8,0,2171.32,0.01,B98A LECZENIE ZACHOWAWCZE OKULISTYCZNE > 17 R.Ż.,1a,2023,2023
,,5,pobyt w OAiIT,307,19.69,0,4199690.08,4.64,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2023,2023
,,4,leczenie żywieniowe,1120,71.84,0,2645206.74,2.92,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2023,2023
,,0,pozostałe świadczenia,603,38.68,0,286794.21,0.32,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2023,2023
,,6,przetoczenie preparatów krwi i innych substancji,383,24.57,0,494404.4,0.55,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2023,2023
,,0,pozostałe świadczenia,330,26.34,0,32566.97,0.01,C05G LECZENIE ZABURZEŃ SŁUCHU ZA POMOCĄ IMPLANTÓW ŚLIMAKOWYCH *,1a,2023,2023
,,0,pozostałe świadczenia,10,10.64,0,1305.89,0.02,C06G LECZENIE ZABURZEŃ SŁUCHU ZA POMOCĄ IMPLANTÓW UCHA ŚRODKOWEGO *,1a,2023,2023
,,0,pozostałe świadczenia,15,8.82,0,1635.09,0.02,C06H LECZENIE ZABURZEŃ SŁUCHU ZA POMOCĄ INNYCH WSZCZEPIALNYCH ELEKTRONICZNYCH PROTEZ SŁUCHU *,1a,2023,2023
,,0,pozostałe świadczenia,3,2.17,0,0.0,0.0,C07I WYMIANA PRZETWORNIKA MOWY IMPLANTÓW NA PRZEWODNICTWO KOSTNE *,1a,2023,2023
,,0,pozostałe świadczenia,1782,25.05,0,486197.48,0.31,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2023,2023
,,5,pobyt w OAiIT,105,1.48,0,784249.95,0.5,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2023,2023
,,6,przetoczenie preparatów krwi i innych substancji,71,1.0,0,90898.08,0.06,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2023,2023
,,4,leczenie żywieniowe,205,2.88,0,394248.25,0.25,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2023,2023
,,6,przetoczenie preparatów krwi i innych substancji,12,5.17,0,15587.52,0.3,"C11O KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *",1a,2023,2023
,,0,pozostałe świadczenia,59,25.43,0,22700.84,0.44,"C11O KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *",1a,2023,2023
,,4,leczenie żywieniowe,59,25.43,0,65187.42,1.26,"C11O KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *",1a,2023,2023
,,5,pobyt w OAiIT,38,16.38,0,173653.81,3.36,"C11O KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *",1a,2023,2023
,,0,pozostałe świadczenia,4986,27.96,0,1133298.81,1.24,"C12 DUŻE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2023,2023
,,4,leczenie żywieniowe,337,1.89,0,408530.78,0.45,"C12 DUŻE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2023,2023
,,0,pozostałe świadczenia,14509,38.96,0,1684224.12,1.9,"C14 ŚREDNIE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI",1a,2023,2023
,,0,pozostałe świadczenia,367,10.02,0,135426.8,3.79,"C15 MAŁE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2023,2023
,,4,leczenie żywieniowe,66,25.19,0,90506.33,0.92,C21E KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE > 65 R.Ż. *,1a,2023,2023
,,0,pozostałe świadczenia,69,26.34,0,17477.68,0.18,C21E KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE > 65 R.Ż. *,1a,2023,2023
,,5,pobyt w OAiIT,40,15.27,0,811763.64,8.24,C21E KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE > 65 R.Ż. *,1a,2023,2023
,,6,przetoczenie preparatów krwi i innych substancji,47,17.94,0,44934.31,0.46,C21E KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE > 65 R.Ż. *,1a,2023,2023
,,4,leczenie żywieniowe,116,4.36,0,120319.67,0.13,C21F KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE < 66 R.Ż. *,1a,2023,2023
,,0,pozostałe świadczenia,455,17.11,0,124942.12,0.14,C21F KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE < 66 R.Ż. *,1a,2023,2023
,,5,pobyt w OAiIT,97,3.65,0,3200607.05,3.58,C21F KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE < 66 R.Ż. *,1a,2023,2023
