branch,hospital-types,product-category-code,product-category-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,value,value-percentage,name,catalog,year,period
,,6,przetoczenie preparatów krwi i innych substancji,4,1.02,0,57332.16,70.28,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,201,1.83,0,128638.29,10.9,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,0,pozostałe świadczenia,174,14.29,0,88884.51,100.0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,0,pozostałe świadczenia,95,4.29,0,1037136.0,14.72,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,168,7.58,0,5526136.68,78.46,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2010,2010
,,0,pozostałe świadczenia,173,1.13,0,1209515.25,8.12,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,531,3.46,0,11635285.84,78.1,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,0,pozostałe świadczenia,121,5.88,0,1416831.0,17.09,A32 CHOROBY MIĘŚNI,1a,2010,2010
,,5,pobyt w OAiIT,56,2.72,0,1938653.82,23.39,A32 CHOROBY MIĘŚNI,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,257,12.49,0,4888321.44,58.97,A32 CHOROBY MIĘŚNI,1a,2010,2010
,,0,pozostałe świadczenia,207,1.27,0,15276.7,21.66,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
,,0,pozostałe świadczenia,697,4.23,0,288011.36,14.5,A34 GUZY MÓZGU,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,244,1.48,0,270587.7,13.63,A34 GUZY MÓZGU,1a,2010,2010
,,0,pozostałe świadczenia,425,2.14,0,268400.32,4.14,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,316,1.59,0,336689.46,5.19,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
,,0,pozostałe świadczenia,178,1.18,0,1021594.17,32.67,A36 CHOROBY DEMIELINIZACYJNE,1a,2010,2010
,,0,pozostałe świadczenia,409,1.56,0,161068.82,1.95,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
,,5,pobyt w OAiIT,277,1.06,0,7276789.12,88.04,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,343,1.31,0,186689.72,2.26,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
,,0,pozostałe świadczenia,208,1.3,0,21315.98,4.36,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2010,2010
,,0,pozostałe świadczenia,377,1.21,0,9660.62,3.18,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2010,2010
,,0,pozostałe świadczenia,630,1.63,0,88152.36,0.87,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,4,leczenie żywieniowe,860,2.22,0,1555168.3,15.36,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,430,1.11,0,277230.9,2.74,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,7,rehabilitacja,474,1.23,0,3026204.8,29.89,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,0,pozostałe świadczenia,715,2.21,0,141462.11,2.07,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2010,2010
,,4,leczenie żywieniowe,535,1.65,0,699444.8,10.26,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2010,2010
,,0,pozostałe świadczenia,433,2.2,0,275999.59,2.27,A50 UDAR MÓZGU - LECZENIE,1a,2010,2010
,,4,leczenie żywieniowe,368,1.87,0,268365.62,2.2,A50 UDAR MÓZGU - LECZENIE,1a,2010,2010
,,5,pobyt w OAiIT,567,2.88,0,10870977.48,89.25,A50 UDAR MÓZGU - LECZENIE,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,338,1.72,0,227675.89,1.87,A50 UDAR MÓZGU - LECZENIE,1a,2010,2010
,,0,pozostałe świadczenia,33,2.74,0,0.0,0.0,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,4,leczenie żywieniowe,48,3.99,0,51937.68,13.2,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,5,pobyt w OAiIT,12,1.0,0,207342.03,52.68,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,18,1.5,0,6095.52,1.55,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,7,rehabilitacja,15,1.25,0,98818.5,25.11,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,0,pozostałe świadczenia,82,2.29,0,14500.8,30.84,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2010,2010
,,0,pozostałe świadczenia,79,1.36,0,88261.38,2.2,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2010,2010
,,5,pobyt w OAiIT,155,2.67,0,3191819.16,79.48,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,110,1.89,0,611750.4,15.23,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2010,2010
,,0,pozostałe świadczenia,241,11.73,0,88788.3,4.48,A58 ENCEFALOPATIA,1a,2010,2010
,,4,leczenie żywieniowe,26,1.27,0,41457.24,2.09,A58 ENCEFALOPATIA,1a,2010,2010
,,5,pobyt w OAiIT,58,2.82,0,1803499.23,90.91,A58 ENCEFALOPATIA,1a,2010,2010
,,0,pozostałe świadczenia,326,1.18,0,36647.6,10.82,A59 BÓLE GŁOWY,1a,2010,2010
,,0,pozostałe świadczenia,248,1.67,0,80336.6,4.14,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2010,2010
,,5,pobyt w OAiIT,159,1.07,0,1807237.09,93.17,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2010,2010
,,0,pozostałe świadczenia,466,4.17,0,104792.05,9.03,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2010,2010
,,0,pozostałe świadczenia,1139,2.55,0,182862.19,1.17,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2010,2010
,,5,pobyt w OAiIT,812,1.81,0,14722412.66,93.82,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,512,1.14,0,358460.88,2.28,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2010,2010
,,0,pozostałe świadczenia,626,2.02,0,16579.3,2.86,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2010,2010
,,0,pozostałe świadczenia,22,1.96,0,13305.25,0.82,A86 CHOROBY NEURONU RUCHOWEGO,1a,2010,2010
,,4,leczenie żywieniowe,22,1.96,0,156774.0,9.65,A86 CHOROBY NEURONU RUCHOWEGO,1a,2010,2010
,,5,pobyt w OAiIT,26,2.31,0,1344619.08,82.79,A86 CHOROBY NEURONU RUCHOWEGO,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,21,1.87,0,98585.04,6.07,A86 CHOROBY NEURONU RUCHOWEGO,1a,2010,2010
,,0,pozostałe świadczenia,1818,3.23,0,959044.19,8.64,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2010,2010
,,4,leczenie żywieniowe,12,1.58,0,1326.0,100.0,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2010,2010
,,4,leczenie żywieniowe,92,1.65,0,9690.0,41.92,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2010,2010
,,4,leczenie żywieniowe,32,1.54,0,3264.0,100.0,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2010,2010
,,0,pozostałe świadczenia,324,2.66,0,82196.6,99.87,B34 MAŁE ZABIEGI NA APARACIE OCHRONNYM OKA,1a,2010,2010
,,5,pobyt w OAiIT,7,1.25,0,8964.27,65.54,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2010,2010
,,0,pozostałe świadczenia,659,14.73,0,167690.35,100.0,B44 MAŁE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM,1a,2010,2010
,,4,leczenie żywieniowe,22,1.12,0,2448.0,100.0,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2010,2010
,,4,leczenie żywieniowe,61,1.09,0,6222.0,88.58,B63 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH *,1a,2010,2010
,,4,leczenie żywieniowe,53,1.86,0,5406.0,66.47,B72 DUŻE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2010,2010
,,0,pozostałe świadczenia,1,1.27,0,0.0,0.0,B82 DUŻE ZABIEGI NA CIELE SZKLISTYM,1a,2010,2010
,,4,leczenie żywieniowe,2,2.53,0,204.0,100.0,B82 DUŻE ZABIEGI NA CIELE SZKLISTYM,1a,2010,2010
,,0,pozostałe świadczenia,151,1.27,0,38505.0,88.2,B84 MAŁE ZABIEGI WITREORETINALNE *,1a,2010,2010
,,0,pozostałe świadczenia,809,1.92,0,199872.5,77.72,B98 LECZENIE ZACHOWAWCZE OKULISTYCZNE,1a,2010,2010
,,4,leczenie żywieniowe,312,32.33,0,466589.18,46.87,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2010,2010
,,5,pobyt w OAiIT,110,11.4,0,424033.85,42.6,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,179,18.55,0,104835.6,10.53,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2010,2010
,,4,leczenie żywieniowe,214,5.38,0,340170.0,46.93,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2010,2010
,,5,pobyt w OAiIT,82,2.06,0,325268.16,44.88,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,92,2.31,0,50691.06,6.99,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2010,2010
,,5,pobyt w OAiIT,86,1.0,0,2583843.47,94.74,"C12 DUŻE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2010,2010
,,0,pozostałe świadczenia,94,2.42,0,23205.0,99.3,"C15 MAŁE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2010,2010
,,4,leczenie żywieniowe,21,2.77,0,36618.0,7.17,C21 KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2010,2010
,,5,pobyt w OAiIT,43,5.67,0,386172.0,75.57,C21 KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,136,17.94,0,75845.16,14.84,C21 KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2010,2010
,,0,pozostałe świadczenia,312,10.51,0,79305.0,100.0,C34 MAŁE ZABIEGI USZU *,1a,2010,2010
,,0,pozostałe świadczenia,79,1.83,0,15300.0,94.94,C44 MAŁE ZABIEGI NOSA *,1a,2010,2010
,,0,pozostałe świadczenia,161,1.08,0,18296.4,4.15,"C56 POWAŻNE CHOROBY GARDŁA, USZU I NOSA",1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,158,1.06,0,81702.0,18.55,"C56 POWAŻNE CHOROBY GARDŁA, USZU I NOSA",1a,2010,2010
,,0,pozostałe świadczenia,780,1.12,0,111687.98,8.84,"C57 INNE CHOROBY GARDŁA, USZU I NOSA",1a,2010,2010
,,5,pobyt w OAiIT,515,19.6,0,3610127.2,89.68,D01 ZŁOŻONE ZABIEGI KLATKI PIERSIOWEJ *,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,527,20.05,0,337986.22,8.4,D01 ZŁOŻONE ZABIEGI KLATKI PIERSIOWEJ *,1a,2010,2010
,,5,pobyt w OAiIT,562,9.96,0,6650267.78,89.92,D02 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ *,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,676,11.98,0,532115.51,7.19,D02 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ *,1a,2010,2010
,,5,pobyt w OAiIT,313,2.74,0,4249670.85,87.67,D03 DUŻE ZABIEGI KLATKI PIERSIOWEJ *,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,430,3.76,0,342634.29,7.07,D03 DUŻE ZABIEGI KLATKI PIERSIOWEJ *,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,50,2.11,0,53649.96,63.73,D04 ŚREDNIE I MAŁE ZABIEGI KLATKI PIERSIOWEJ,1a,2010,2010
,,0,pozostałe świadczenia,160,1.32,0,46726.1,1.28,D16 ZATOR PŁUCNY,1a,2010,2010
,,5,pobyt w OAiIT,197,1.63,0,3108680.6,84.94,D16 ZATOR PŁUCNY,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,400,3.3,0,276694.32,7.56,D16 ZATOR PŁUCNY,1a,2010,2010
,,0,pozostałe świadczenia,46,1.26,0,8787.0,0.54,"D17 ROPIEŃ PŁUC, ROPOWICA",1a,2010,2010
,,5,pobyt w OAiIT,58,1.59,0,1350498.52,82.48,"D17 ROPIEŃ PŁUC, ROPOWICA",1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,265,7.26,0,168185.56,10.27,"D17 ROPIEŃ PŁUC, ROPOWICA",1a,2010,2010
,,5,pobyt w OAiIT,460,1.39,0,12643431.89,88.94,"D18 ZAPALENIE PŁUC NIETYPOWE, WIRUSOWE",1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,798,2.41,0,672263.81,4.73,"D18 ZAPALENIE PŁUC NIETYPOWE, WIRUSOWE",1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,107,2.47,0,506899.2,76.66,D19 ROZSTRZENIE OSKRZELI,1a,2010,2010
,,0,pozostałe świadczenia,59,2.51,0,19992.0,4.28,D21 ZWŁÓKNIENIE TORBIELOWATE,1a,2010,2010
,,4,leczenie żywieniowe,89,3.79,0,130562.96,27.98,D21 ZWŁÓKNIENIE TORBIELOWATE,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,33,1.41,0,27403.32,5.87,D21 ZWŁÓKNIENIE TORBIELOWATE,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,257,3.33,0,176076.35,10.32,D26 WYSIĘKOWE ZAPALENIE OPŁUCNEJ,1a,2010,2010
,,2,chemioterapia,1950,3.2,0,2789564.13,44.7,D28 CHOROBY NOWOTWOROWE UKŁADU ODDECHOWEGO I KLATKI PIERSIOWEJ,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,2595,4.25,0,1281421.59,20.53,D28 CHOROBY NOWOTWOROWE UKŁADU ODDECHOWEGO I KLATKI PIERSIOWEJ,1a,2010,2010
,,0,pozostałe świadczenia,110,1.47,0,18992.25,0.56,D38 OBRZĘK PŁUC,1a,2010,2010
,,5,pobyt w OAiIT,224,2.99,0,3056091.22,90.87,D38 OBRZĘK PŁUC,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,245,3.27,0,131104.76,3.9,D38 OBRZĘK PŁUC,1a,2010,2010
,,0,pozostałe świadczenia,936,1.01,0,94064.0,0.88,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
,,0,pozostałe świadczenia,263,1.78,0,175879.85,3.99,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
,,5,pobyt w OAiIT,182,1.23,0,3613292.88,82.04,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,659,4.47,0,397463.4,9.02,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
,,0,pozostałe świadczenia,412,1.22,0,212631.0,2.69,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,868,2.57,0,573648.43,7.26,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
,,0,pozostałe świadczenia,36,2.52,0,10148.4,0.64,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2010,2010
,,4,leczenie żywieniowe,65,4.56,0,103695.6,6.5,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2010,2010
,,5,pobyt w OAiIT,101,7.08,0,1384089.01,86.71,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,63,4.42,0,32935.68,2.06,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,89,1.13,0,341058.42,28.37,D50 ZWŁÓKNIENIE I PYLICA PŁUC,1a,2010,2010
,,0,pozostałe świadczenia,94,1.93,0,22800.0,1.23,D51 ODMA OPŁUCNOWA,1a,2010,2010
,,5,pobyt w OAiIT,113,2.32,0,1682049.75,90.61,D51 ODMA OPŁUCNOWA,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,178,3.65,0,95635.72,5.15,D51 ODMA OPŁUCNOWA,1a,2010,2010
,,0,pozostałe świadczenia,241,1.02,0,306514.63,0.71,D52 NIEWYDOLNOŚĆ ODDECHOWA,1a,2010,2010
,,5,pobyt w OAiIT,1547,6.56,0,41267957.84,95.88,D52 NIEWYDOLNOŚĆ ODDECHOWA,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,701,2.97,0,591676.11,1.37,D52 NIEWYDOLNOŚĆ ODDECHOWA,1a,2010,2010
,,1,programy lekowe,109,11.0,0,49841.99,2.32,D53 NADCIŚNIENIE PŁUCNE > 17 R.Ż.,1a,2010,2010
,,2,chemioterapia,213,21.49,0,2045402.03,95.12,D53 NADCIŚNIENIE PŁUCNE > 17 R.Ż.,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,11,1.11,0,4716.48,0.22,D53 NADCIŚNIENIE PŁUCNE > 17 R.Ż.,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,11,2.09,0,4569.6,23.61,D54 ZAPALENIE OPŁUCNEJ,1a,2010,2010
,,0,pozostałe świadczenia,2,5.41,0,510.0,0.75,D56 CIĘŻKIE WADY ROZWOJOWE < 18 R.Ż,1a,2010,2010
,,5,pobyt w OAiIT,1,2.7,0,67457.7,99.25,D56 CIĘŻKIE WADY ROZWOJOWE < 18 R.Ż,1a,2010,2010
,,0,pozostałe świadczenia,11,1.72,0,66045.0,4.8,E02 INNE ZABIEGI KARDIOCHIRURGICZNE > 17 R.Ż. *,1a,2010,2010
,,3,dializy,12,1.88,0,252144.0,18.33,E02 INNE ZABIEGI KARDIOCHIRURGICZNE > 17 R.Ż. *,1a,2010,2010
,,4,leczenie żywieniowe,12,1.88,0,38760.0,2.82,E02 INNE ZABIEGI KARDIOCHIRURGICZNE > 17 R.Ż. *,1a,2010,2010
,,5,pobyt w OAiIT,103,16.12,0,708962.73,51.55,E02 INNE ZABIEGI KARDIOCHIRURGICZNE > 17 R.Ż. *,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,233,36.46,0,303881.46,22.09,E02 INNE ZABIEGI KARDIOCHIRURGICZNE > 17 R.Ż. *,1a,2010,2010
,,0,pozostałe świadczenia,3,1.0,0,38760.0,5.12,E03 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż.,1a,2010,2010
,,3,dializy,3,1.0,0,41616.0,5.5,E03 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż.,1a,2010,2010
,,4,leczenie żywieniowe,5,1.67,0,10146.36,1.34,E03 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż.,1a,2010,2010
,,5,pobyt w OAiIT,33,11.0,0,566702.67,74.83,E03 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż.,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,150,50.0,0,100088.55,13.22,E03 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż.,1a,2010,2010
,,0,pozostałe świadczenia,7,5.6,0,31416.0,5.82,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2010,2010
,,3,dializy,5,4.0,0,53856.0,9.98,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2010,2010
,,4,leczenie żywieniowe,2,1.6,0,2652.0,0.49,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2010,2010
,,5,pobyt w OAiIT,27,21.6,0,294463.29,54.56,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,87,69.6,0,155871.3,28.88,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2010,2010
,,0,pozostałe świadczenia,214,2.61,0,983988.24,5.48,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2010,2010
,,3,dializy,90,1.1,0,904952.16,5.04,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2010,2010
,,4,leczenie żywieniowe,118,1.44,0,91290.0,0.51,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2010,2010
,,5,pobyt w OAiIT,1596,19.49,0,10907872.28,60.71,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,5119,62.52,0,5059928.19,28.16,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2010,2010
,,0,pozostałe świadczenia,99,2.12,0,429879.0,8.84,E06 POMOSTOWANIE NACZYŃ WIEŃCOWYCH < 70 R.Ż. BEZ PW *,1a,2010,2010
,,5,pobyt w OAiIT,571,12.21,0,2372050.64,48.76,E06 POMOSTOWANIE NACZYŃ WIEŃCOWYCH < 70 R.Ż. BEZ PW *,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,2473,52.89,0,1895642.75,38.97,E06 POMOSTOWANIE NACZYŃ WIEŃCOWYCH < 70 R.Ż. BEZ PW *,1a,2010,2010
,,0,pozostałe świadczenia,199,35.28,0,653363.55,76.11,E11 OZW - LECZENIE INWAZYJNE DWUETAPOWE > 3 DNI *,1a,2010,2010
,,5,pobyt w OAiIT,16,2.84,0,159006.22,18.52,E11 OZW - LECZENIE INWAZYJNE DWUETAPOWE > 3 DNI *,1a,2010,2010
,,6,przetoczenie preparatów krwi i innych substancji,44,7.8,0,23282.52,2.71,E11 OZW - LECZENIE INWAZYJNE DWUETAPOWE > 3 DNI *,1a,2010,2010
