branch,hospital-types,type-of-admission-code,type-of-admission-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,3,nagły,3681,62.07,13,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,4,inne,0,0.0,0,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,1,planowe,816,54.0,7,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3,nagły,695,46.0,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,4,inne,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,1,planowe,308,78.77,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3,nagły,83,21.23,6,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,4,inne,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,1,planowe,7812,70.98,7,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,3,nagły,3193,29.01,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,4,inne,1,0.01,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,1,planowe,2837,67.6,7,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,3,nagły,1360,32.4,8,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,4,inne,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,1,planowe,4069,83.5,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,3,nagły,804,16.5,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,4,inne,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,1,planowe,1022,83.91,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,3,nagły,196,16.09,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,4,inne,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,1,planowe,1197,53.99,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2010,2010
,,3,nagły,1020,46.01,11,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2010,2010
,,4,inne,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2010,2010
,,1,planowe,5562,36.23,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,3,nagły,9787,63.76,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,4,inne,1,0.01,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,1,planowe,1116,54.25,5,A32 CHOROBY MIĘŚNI,1a,2010,2010
,,3,nagły,941,45.75,7,A32 CHOROBY MIĘŚNI,1a,2010,2010
,,4,inne,0,0.0,0,A32 CHOROBY MIĘŚNI,1a,2010,2010
,,1,planowe,4420,27.02,3,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
,,3,nagły,11939,72.98,4,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
,,4,inne,1,0.01,3,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
,,1,planowe,4495,27.29,4,A34 GUZY MÓZGU,1a,2010,2010
,,3,nagły,11974,72.7,7,A34 GUZY MÓZGU,1a,2010,2010
,,4,inne,1,0.01,6,A34 GUZY MÓZGU,1a,2010,2010
,,1,planowe,7548,38.02,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
,,3,nagły,12306,61.98,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
,,4,inne,0,0.0,0,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
,,1,planowe,7462,49.3,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2010,2010
,,3,nagły,7673,50.69,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2010,2010
,,4,inne,2,0.01,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2010,2010
,,1,planowe,6134,23.4,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
,,3,nagły,20079,76.6,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
,,4,inne,1,0.0,14,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
,,1,planowe,1707,10.65,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2010,2010
,,3,nagły,14324,89.35,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2010,2010
,,4,inne,0,0.0,0,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2010,2010
,,1,planowe,3979,12.75,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2010,2010
,,3,nagły,27216,87.24,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2010,2010
,,4,inne,1,0.0,8,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2010,2010
,,1,planowe,1000,2.58,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,3,nagły,37686,97.41,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,4,inne,1,0.0,8,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,1,planowe,1841,5.68,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2010,2010
,,3,nagły,30576,94.32,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2010,2010
,,4,inne,0,0.0,0,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2010,2010
,,1,planowe,862,4.38,6,A50 UDAR MÓZGU - LECZENIE,1a,2010,2010
,,3,nagły,18833,95.62,5,A50 UDAR MÓZGU - LECZENIE,1a,2010,2010
,,4,inne,0,0.0,0,A50 UDAR MÓZGU - LECZENIE,1a,2010,2010
,,1,planowe,11,0.91,13,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,3,nagły,1193,99.09,11,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,4,inne,0,0.0,0,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,1,planowe,960,26.84,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2010,2010
,,3,nagły,2617,73.16,7,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2010,2010
,,4,inne,0,0.0,0,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2010,2010
,,1,planowe,823,14.16,10,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2010,2010
,,3,nagły,4989,85.84,11,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2010,2010
,,4,inne,0,0.0,0,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2010,2010
,,1,planowe,855,41.63,3,A58 ENCEFALOPATIA,1a,2010,2010
,,3,nagły,1199,58.37,6,A58 ENCEFALOPATIA,1a,2010,2010
,,4,inne,0,0.0,0,A58 ENCEFALOPATIA,1a,2010,2010
,,1,planowe,7869,28.39,3,A59 BÓLE GŁOWY,1a,2010,2010
,,3,nagły,19851,71.61,3,A59 BÓLE GŁOWY,1a,2010,2010
,,4,inne,2,0.01,5,A59 BÓLE GŁOWY,1a,2010,2010
,,1,planowe,2885,19.48,1,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2010,2010
,,3,nagły,11922,80.51,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2010,2010
,,4,inne,2,0.01,4,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2010,2010
,,1,planowe,2065,18.49,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2010,2010
,,3,nagły,9103,81.51,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2010,2010
,,4,inne,0,0.0,0,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2010,2010
,,1,planowe,1534,3.43,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2010,2010
,,3,nagły,43204,96.57,3,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2010,2010
,,4,inne,2,0.0,5,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2010,2010
,,1,planowe,1245,4.02,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2010,2010
,,3,nagły,29694,95.97,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2010,2010
,,4,inne,3,0.01,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2010,2010
,,1,planowe,626,55.69,8,A86 CHOROBY NEURONU RUCHOWEGO,1a,2010,2010
,,3,nagły,498,44.31,8,A86 CHOROBY NEURONU RUCHOWEGO,1a,2010,2010
,,4,inne,0,0.0,0,A86 CHOROBY NEURONU RUCHOWEGO,1a,2010,2010
,,1,planowe,21837,38.78,5,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2010,2010
,,3,nagły,34463,61.21,6,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2010,2010
,,4,inne,4,0.01,4,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2010,2010
,,1,planowe,766,89.07,0,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2010,2010
,,3,nagły,94,10.93,1,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2010,2010
,,4,inne,0,0.0,0,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2010,2010
,,1,planowe,1915,95.42,0,B02 LECZENIE WYSIĘKOWEJ POSTACI AMD Z ZASTOSOWANIEM INIEKCJI DOSZKLISTKOWYCH PRZECIWCIAŁA MONOKLONALNEGO ANTY-VEGF/ REKOMBINOWANEGO BIAŁKA FUZYJNEGO,1a,2010,2010
,,3,nagły,90,4.48,0,B02 LECZENIE WYSIĘKOWEJ POSTACI AMD Z ZASTOSOWANIEM INIEKCJI DOSZKLISTKOWYCH PRZECIWCIAŁA MONOKLONALNEGO ANTY-VEGF/ REKOMBINOWANEGO BIAŁKA FUZYJNEGO,1a,2010,2010
,,4,inne,2,0.1,0,B02 LECZENIE WYSIĘKOWEJ POSTACI AMD Z ZASTOSOWANIEM INIEKCJI DOSZKLISTKOWYCH PRZECIWCIAŁA MONOKLONALNEGO ANTY-VEGF/ REKOMBINOWANEGO BIAŁKA FUZYJNEGO,1a,2010,2010
,,1,planowe,72,57.14,7,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2010,2010
,,3,nagły,54,42.86,8,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2010,2010
,,4,inne,0,0.0,0,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2010,2010
,,1,planowe,423,55.73,6,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2010,2010
,,3,nagły,336,44.27,6,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2010,2010
,,4,inne,0,0.0,0,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2010,2010
,,1,planowe,18,36.73,3,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2010,2010
,,3,nagły,31,63.27,5,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2010,2010
,,4,inne,0,0.0,0,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2010,2010
,,1,planowe,1563,88.06,2,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2010,2010
,,3,nagły,212,11.94,6,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2010,2010
,,4,inne,0,0.0,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2010,2010
,,1,planowe,51675,94.69,2,B12 USUNIĘCIE ZAĆMY POWIKŁANEJ METODĄ EMULSYFIKACJI Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2010,2010
,,3,nagły,2899,5.31,2,B12 USUNIĘCIE ZAĆMY POWIKŁANEJ METODĄ EMULSYFIKACJI Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2010,2010
,,4,inne,0,0.0,0,B12 USUNIĘCIE ZAĆMY POWIKŁANEJ METODĄ EMULSYFIKACJI Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2010,2010
,,1,planowe,102739,96.57,2,B13 USUNIĘCIE ZAĆMY NIEPOWIKŁANEJ METODĄ EMULSYFIKACJI Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2010,2010
,,3,nagły,3645,3.43,2,B13 USUNIĘCIE ZAĆMY NIEPOWIKŁANEJ METODĄ EMULSYFIKACJI Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2010,2010
,,4,inne,4,0.0,2,B13 USUNIĘCIE ZAĆMY NIEPOWIKŁANEJ METODĄ EMULSYFIKACJI Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2010,2010
,,1,planowe,2213,92.94,4,B14 USUNIĘCIE ZAĆMY POWIKŁANEJ METODAMI INNYMI NIŻ EMULSYFIKACJA Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2010,2010
,,3,nagły,168,7.06,5,B14 USUNIĘCIE ZAĆMY POWIKŁANEJ METODAMI INNYMI NIŻ EMULSYFIKACJA Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2010,2010
,,4,inne,0,0.0,0,B14 USUNIĘCIE ZAĆMY POWIKŁANEJ METODAMI INNYMI NIŻ EMULSYFIKACJA Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2010,2010
,,1,planowe,3155,96.6,3,B15 USUNIĘCIE ZAĆMY NIEPOWIKŁANEJ METODAMI INNYMI NIŻ EMULSYFIKACJA Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2010,2010
,,3,nagły,111,3.4,4,B15 USUNIĘCIE ZAĆMY NIEPOWIKŁANEJ METODAMI INNYMI NIŻ EMULSYFIKACJA Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2010,2010
,,4,inne,0,0.0,0,B15 USUNIĘCIE ZAĆMY NIEPOWIKŁANEJ METODAMI INNYMI NIŻ EMULSYFIKACJA Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2010,2010
,,1,planowe,4316,77.5,3,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2010,2010
,,3,nagły,1253,22.5,5,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2010,2010
,,4,inne,0,0.0,0,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2010,2010
,,1,planowe,5110,84.05,3,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2010,2010
,,3,nagły,970,15.95,5,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2010,2010
,,4,inne,0,0.0,0,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2010,2010
,,1,planowe,1808,87.05,2,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2010,2010
,,3,nagły,268,12.9,4,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2010,2010
,,4,inne,1,0.05,4,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2010,2010
,,1,planowe,5558,96.78,0,B24 MAŁE ZABIEGI NA SOCZEWCE,1a,2010,2010
,,3,nagły,185,3.22,0,B24 MAŁE ZABIEGI NA SOCZEWCE,1a,2010,2010
,,4,inne,0,0.0,0,B24 MAŁE ZABIEGI NA SOCZEWCE,1a,2010,2010
,,1,planowe,1492,95.58,1,B32 DUŻE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2010,2010
,,3,nagły,69,4.42,2,B32 DUŻE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2010,2010
,,4,inne,0,0.0,0,B32 DUŻE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2010,2010
,,1,planowe,5553,89.65,0,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2010,2010
,,3,nagły,641,10.35,0,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2010,2010
,,4,inne,0,0.0,0,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2010,2010
,,1,planowe,10124,83.12,0,B34 MAŁE ZABIEGI NA APARACIE OCHRONNYM OKA,1a,2010,2010
,,3,nagły,2056,16.88,0,B34 MAŁE ZABIEGI NA APARACIE OCHRONNYM OKA,1a,2010,2010
,,4,inne,0,0.0,0,B34 MAŁE ZABIEGI NA APARACIE OCHRONNYM OKA,1a,2010,2010
,,1,planowe,484,86.58,3,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2010,2010
,,3,nagły,75,13.42,6,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2010,2010
,,4,inne,0,0.0,0,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2010,2010
,,1,planowe,1214,72.87,1,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2010,2010
,,3,nagły,452,27.13,5,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2010,2010
,,4,inne,0,0.0,0,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2010,2010
,,1,planowe,4248,94.97,0,B44 MAŁE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM,1a,2010,2010
,,3,nagły,225,5.03,0,B44 MAŁE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM,1a,2010,2010
,,4,inne,0,0.0,0,B44 MAŁE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM,1a,2010,2010
,,1,planowe,879,44.78,2,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2010,2010
,,3,nagły,1084,55.22,5,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2010,2010
,,4,inne,0,0.0,0,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2010,2010
,,1,planowe,2510,87.7,0,B53 ŚREDNIE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2010,2010
,,3,nagły,352,12.3,1,B53 ŚREDNIE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2010,2010
,,4,inne,0,0.0,0,B53 ŚREDNIE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2010,2010
,,1,planowe,5355,95.83,1,B63 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH *,1a,2010,2010
,,3,nagły,233,4.17,2,B63 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH *,1a,2010,2010
,,4,inne,0,0.0,0,B63 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH *,1a,2010,2010
,,1,planowe,2116,74.06,4,B72 DUŻE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2010,2010
,,3,nagły,741,25.94,6,B72 DUŻE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2010,2010
,,4,inne,0,0.0,0,B72 DUŻE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2010,2010
,,1,planowe,1020,77.98,0,B73 ŚREDNIE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2010,2010
,,3,nagły,288,22.02,4,B73 ŚREDNIE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2010,2010
,,4,inne,0,0.0,0,B73 ŚREDNIE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2010,2010
,,1,planowe,1487,91.79,0,B74 MAŁE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2010,2010
,,3,nagły,133,8.21,0,B74 MAŁE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2010,2010
,,4,inne,0,0.0,0,B74 MAŁE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2010,2010
,,1,planowe,697,49.08,4,B81 DUŻE ZABIEGI NA SIATKÓWCE *,1a,2010,2010
,,3,nagły,723,50.92,5,B81 DUŻE ZABIEGI NA SIATKÓWCE *,1a,2010,2010
,,4,inne,0,0.0,0,B81 DUŻE ZABIEGI NA SIATKÓWCE *,1a,2010,2010
,,1,planowe,65,82.28,2,B82 DUŻE ZABIEGI NA CIELE SZKLISTYM,1a,2010,2010
,,3,nagły,14,17.72,4,B82 DUŻE ZABIEGI NA CIELE SZKLISTYM,1a,2010,2010
,,4,inne,0,0.0,0,B82 DUŻE ZABIEGI NA CIELE SZKLISTYM,1a,2010,2010
,,1,planowe,3757,93.43,0,B83 ŚREDNIE ZABIEGI WITREORETINALNE *,1a,2010,2010
,,3,nagły,264,6.57,2,B83 ŚREDNIE ZABIEGI WITREORETINALNE *,1a,2010,2010
,,4,inne,0,0.0,0,B83 ŚREDNIE ZABIEGI WITREORETINALNE *,1a,2010,2010
,,1,planowe,11368,95.72,0,B84 MAŁE ZABIEGI WITREORETINALNE *,1a,2010,2010
,,3,nagły,508,4.28,1,B84 MAŁE ZABIEGI WITREORETINALNE *,1a,2010,2010
,,4,inne,0,0.0,0,B84 MAŁE ZABIEGI WITREORETINALNE *,1a,2010,2010
,,1,planowe,27843,66.25,2,B98 LECZENIE ZACHOWAWCZE OKULISTYCZNE,1a,2010,2010
,,3,nagły,14181,33.74,5,B98 LECZENIE ZACHOWAWCZE OKULISTYCZNE,1a,2010,2010
,,4,inne,2,0.0,4,B98 LECZENIE ZACHOWAWCZE OKULISTYCZNE,1a,2010,2010
,,1,planowe,803,83.21,18,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2010,2010
,,3,nagły,162,16.79,19,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2010,2010
,,4,inne,0,0.0,0,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2010,2010
