branch,hospital-types,gender-code,gender-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,1,mężczyzna,347,51.33,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2020,2020
,,2,kobieta,329,48.67,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2020,2020
,,9,nieznana,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,1,mężczyzna,3215,45.16,8,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,2,kobieta,3904,54.84,8,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,9,nieznana,0,0.0,0,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,1,mężczyzna,2184,54.19,9,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,2,kobieta,1846,45.81,9,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,9,nieznana,0,0.0,0,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,1,mężczyzna,472,54.13,6,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,2,kobieta,400,45.87,5,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,9,nieznana,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,1,mężczyzna,231,44.51,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,2,kobieta,288,55.49,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,9,nieznana,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,1,mężczyzna,5479,52.63,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,2,kobieta,4931,47.37,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,9,nieznana,0,0.0,0,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,1,mężczyzna,747,56.29,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,2,kobieta,580,43.71,4,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,9,nieznana,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,1,mężczyzna,9,27.27,4,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,2,kobieta,24,72.73,4,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,9,nieznana,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2020,2020
,,1,mężczyzna,1931,35.73,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2020,2020
,,2,kobieta,3474,64.27,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2020,2020
,,9,nieznana,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2020,2020
,,1,mężczyzna,488,40.7,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2020,2020
,,2,kobieta,711,59.3,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2020,2020
,,9,nieznana,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,1,mężczyzna,834,52.95,4,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,2,kobieta,741,47.05,4,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,9,nieznana,0,0.0,0,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2020,2020
,,1,mężczyzna,1677,54.06,6,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2020,2020
,,2,kobieta,1425,45.94,6,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2020,2020
,,9,nieznana,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2020,2020
,,1,mężczyzna,3762,50.79,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2020,2020
,,2,kobieta,3645,49.21,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2020,2020
,,9,nieznana,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2020,2020
,,1,mężczyzna,243,43.71,7,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2020,2020
,,2,kobieta,313,56.29,8,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2020,2020
,,9,nieznana,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2020,2020
,,1,mężczyzna,384,43.59,4,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2020,2020
,,2,kobieta,497,56.41,5,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2020,2020
,,9,nieznana,0,0.0,0,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2020,2020
,,1,mężczyzna,993,33.42,4,A33 ZABURZENIA RÓWNOWAGI,1a,2020,2020
,,2,kobieta,1978,66.58,4,A33 ZABURZENIA RÓWNOWAGI,1a,2020,2020
,,9,nieznana,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2020,2020
,,1,mężczyzna,1816,46.59,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2020,2020
,,2,kobieta,2082,53.41,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2020,2020
,,9,nieznana,0,0.0,0,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2020,2020
,,1,mężczyzna,4691,48.76,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2020,2020
,,2,kobieta,4929,51.24,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2020,2020
,,9,nieznana,0,0.0,0,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2020,2020
,,1,mężczyzna,1387,47.83,5,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2020,2020
,,2,kobieta,1513,52.17,5,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2020,2020
,,9,nieznana,0,0.0,0,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2020,2020
,,1,mężczyzna,735,49.16,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2020,2020
,,2,kobieta,760,50.84,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2020,2020
,,9,nieznana,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A36 CHOROBY DEMIELINIZACYJNE,1a,2020,2020
,,1,mężczyzna,2951,32.14,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2020,2020
,,2,kobieta,6232,67.86,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2020,2020
,,9,nieznana,0,0.0,0,A36 CHOROBY DEMIELINIZACYJNE,1a,2020,2020
,,0,płeć nieokreślona,1,0.0,2,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2020,2020
,,1,mężczyzna,9479,45.24,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2020,2020
,,2,kobieta,11471,54.75,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2020,2020
,,9,nieznana,0,0.0,0,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2020,2020
,,1,mężczyzna,2897,38.95,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2020,2020
,,2,kobieta,4540,61.05,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2020,2020
,,9,nieznana,0,0.0,0,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2020,2020
,,1,mężczyzna,6631,42.09,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2020,2020
,,2,kobieta,9123,57.91,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2020,2020
,,9,nieznana,0,0.0,0,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2020,2020
,,0,płeć nieokreślona,2,0.0,28,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2020,2020
,,1,mężczyzna,28277,51.87,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2020,2020
,,2,kobieta,26237,48.13,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2020,2020
,,9,nieznana,0,0.0,0,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2020,2020
,,1,mężczyzna,6433,50.08,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2020,2020
,,2,kobieta,6413,49.92,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2020,2020
,,9,nieznana,0,0.0,0,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A50 UDAR MÓZGU - LECZENIE,1a,2020,2020
,,1,mężczyzna,6129,48.89,2,A50 UDAR MÓZGU - LECZENIE,1a,2020,2020
,,2,kobieta,6407,51.11,3,A50 UDAR MÓZGU - LECZENIE,1a,2020,2020
,,9,nieznana,0,0.0,0,A50 UDAR MÓZGU - LECZENIE,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2020,2020
,,1,mężczyzna,934,48.05,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2020,2020
,,2,kobieta,1010,51.95,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2020,2020
,,9,nieznana,0,0.0,0,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2020,2020
,,1,mężczyzna,2164,56.24,12,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2020,2020
,,2,kobieta,1684,43.76,11,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2020,2020
,,9,nieznana,0,0.0,0,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A58 ENCEFALOPATIA,1a,2020,2020
,,1,mężczyzna,285,59.75,7,A58 ENCEFALOPATIA,1a,2020,2020
,,2,kobieta,192,40.25,7,A58 ENCEFALOPATIA,1a,2020,2020
,,9,nieznana,0,0.0,0,A58 ENCEFALOPATIA,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A59 BÓLE GŁOWY,1a,2020,2020
,,1,mężczyzna,2342,33.07,4,A59 BÓLE GŁOWY,1a,2020,2020
,,2,kobieta,4741,66.93,3,A59 BÓLE GŁOWY,1a,2020,2020
,,9,nieznana,0,0.0,0,A59 BÓLE GŁOWY,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2020,2020
,,1,mężczyzna,3663,54.89,4,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2020,2020
,,2,kobieta,3010,45.11,4,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2020,2020
,,9,nieznana,0,0.0,0,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2020,2020
,,1,mężczyzna,2275,53.74,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2020,2020
,,2,kobieta,1958,46.26,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2020,2020
,,9,nieznana,0,0.0,0,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2020,2020
,,1,mężczyzna,5147,71.2,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2020,2020
,,2,kobieta,2082,28.8,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2020,2020
,,9,nieznana,0,0.0,0,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2020,2020
,,1,mężczyzna,2752,55.64,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2020,2020
,,2,kobieta,2194,44.36,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2020,2020
,,9,nieznana,0,0.0,0,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,A86 CHOROBY NEURONU RUCHOWEGO,1a,2020,2020
,,1,mężczyzna,638,53.08,4,A86 CHOROBY NEURONU RUCHOWEGO,1a,2020,2020
,,2,kobieta,564,46.92,4,A86 CHOROBY NEURONU RUCHOWEGO,1a,2020,2020
,,9,nieznana,0,0.0,0,A86 CHOROBY NEURONU RUCHOWEGO,1a,2020,2020
,,0,płeć nieokreślona,4,0.01,4,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2020,2020
,,1,mężczyzna,13144,46.28,4,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2020,2020
,,2,kobieta,15252,53.7,4,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2020,2020
,,9,nieznana,0,0.0,0,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2020,2020
,,1,mężczyzna,43,50.59,4,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2020,2020
,,2,kobieta,42,49.41,4,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2020,2020
,,9,nieznana,0,0.0,0,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2020,2020
,,1,mężczyzna,549,47.82,3,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2020,2020
,,2,kobieta,599,52.18,3,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2020,2020
,,9,nieznana,0,0.0,0,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2020,2020
,,1,mężczyzna,5,31.25,4,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2020,2020
,,2,kobieta,11,68.75,2,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2020,2020
,,9,nieznana,0,0.0,0,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2020,2020
,,1,mężczyzna,498,35.96,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2020,2020
,,2,kobieta,887,64.04,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2020,2020
,,9,nieznana,0,0.0,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2020,2020
,,1,mężczyzna,4179,53.74,2,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2020,2020
,,2,kobieta,3598,46.26,2,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2020,2020
,,9,nieznana,0,0.0,0,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2020,2020
,,1,mężczyzna,1177,52.52,2,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2020,2020
,,2,kobieta,1064,47.48,2,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2020,2020
,,9,nieznana,0,0.0,0,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2020,2020
,,1,mężczyzna,3978,50.01,2,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2020,2020
,,2,kobieta,3976,49.99,1,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2020,2020
,,9,nieznana,0,0.0,0,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2020,2020
,,1,mężczyzna,1169,49.87,1,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2020,2020
,,2,kobieta,1175,50.13,1,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2020,2020
,,9,nieznana,0,0.0,0,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2020,2020
,,1,mężczyzna,4275,43.65,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2020,2020
,,2,kobieta,5518,56.35,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2020,2020
,,9,nieznana,0,0.0,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2020,2020
,,1,mężczyzna,85617,38.19,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2020,2020
,,2,kobieta,138581,61.81,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2020,2020
,,9,nieznana,0,0.0,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2020,2020
,,1,mężczyzna,363,49.79,0,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2020,2020
,,2,kobieta,366,50.21,0,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2020,2020
,,9,nieznana,0,0.0,0,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2020,2020
,,0,płeć nieokreślona,0,0.0,0,B25 WSZCZEPIENIE WTÓRNE SOCZEWKI *,1a,2020,2020
