branch,hospital-types,contract-product-code,contract-product-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,11889,CHIRURGIA DZIECIĘCA - HOSPITALIZACJA,5,1.17,3,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
,,11920,NEUROCHIRURGIA - HOSPITALIZACJA,9531,74.43,5,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,11899,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,2144,16.74,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,11992,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA PLANOWA,355,2.77,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,12216,NEUROCHIRURGIA - HOSPITALIZACJA - ŚWIADCZENIA DIAGNOSTYKI I LECZENIA ONKOLOGICZNEGO - POZA PAKIETEM ONKOLOGICZNYM,308,2.41,10,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,11948,NEUROCHIRURGIA - HOSPITALIZACJA - PAKIET ONKOLOGICZNY,252,1.97,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,11942,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,156,1.22,7,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,11920,NEUROCHIRURGIA - HOSPITALIZACJA,1040,54.34,6,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,12200,CHIRURGIA OGÓLNA - HOSPITALIZACJA,542,28.32,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,11989,CHIRURGIA OGÓLNA - HOSPITALIZACJA PLANOWA,256,13.38,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,11899,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,43,2.25,4,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,11920,NEUROCHIRURGIA - HOSPITALIZACJA,30,96.77,4,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,12216,NEUROCHIRURGIA - HOSPITALIZACJA - ŚWIADCZENIA DIAGNOSTYKI I LECZENIA ONKOLOGICZNEGO - POZA PAKIETEM ONKOLOGICZNYM,1,3.23,9,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,11899,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,3758,44.63,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2019,2019
,,12200,CHIRURGIA OGÓLNA - HOSPITALIZACJA,2849,33.83,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2019,2019
,,11920,NEUROCHIRURGIA - HOSPITALIZACJA,1038,12.33,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2019,2019
,,11884,CHIRURGIA ONKOLOGICZNA - HOSPITALIZACJA,360,4.28,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2019,2019
,,11989,CHIRURGIA OGÓLNA - HOSPITALIZACJA PLANOWA,273,3.24,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2019,2019
,,11920,NEUROCHIRURGIA - HOSPITALIZACJA,1360,69.6,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2019,2019
,,11899,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,457,23.39,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2019,2019
,,12200,CHIRURGIA OGÓLNA - HOSPITALIZACJA,36,1.84,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2019,2019
,,11989,CHIRURGIA OGÓLNA - HOSPITALIZACJA PLANOWA,22,1.13,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2019,2019
,,11977,NEUROLOGIA - HOSPITALIZACJA,21,1.07,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2019,2019
,,11992,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA PLANOWA,20,1.02,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2019,2019
,,11920,NEUROCHIRURGIA - HOSPITALIZACJA,1729,86.97,4,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,11899,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,173,8.7,4,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,11948,NEUROCHIRURGIA - HOSPITALIZACJA - PAKIET ONKOLOGICZNY,35,1.76,9,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,12216,NEUROCHIRURGIA - HOSPITALIZACJA - ŚWIADCZENIA DIAGNOSTYKI I LECZENIA ONKOLOGICZNEGO - POZA PAKIETEM ONKOLOGICZNYM,30,1.51,9,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,11977,NEUROLOGIA - HOSPITALIZACJA,4764,92.63,6,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2019,2019
,,12834,NEUROLOGIA SPECJALISTYCZNA - HOSPITALIZACJA,164,3.19,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2019,2019
,,12100,REUMATOLOGIA - HOSPITALIZACJA,145,2.82,5,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2019,2019
,,11934,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,69,1.34,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2019,2019
,,11977,NEUROLOGIA - HOSPITALIZACJA,10848,77.95,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2019,2019
,,12004,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,1443,10.37,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2019,2019
,,11899,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,566,4.07,2,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2019,2019
,,11920,NEUROCHIRURGIA - HOSPITALIZACJA,304,2.18,1,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2019,2019
,,12200,CHIRURGIA OGÓLNA - HOSPITALIZACJA,251,1.8,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2019,2019
,,11934,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,238,1.71,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2019,2019
,,11977,NEUROLOGIA - HOSPITALIZACJA,593,72.32,7,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2019,2019
,,12004,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,82,10.0,6,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2019,2019
,,12100,REUMATOLOGIA - HOSPITALIZACJA,81,9.88,7,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2019,2019
,,11958,GERIATRIA - HOSPITALIZACJA,62,7.56,4,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2019,2019
,,11977,NEUROLOGIA - HOSPITALIZACJA,974,69.13,4,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2019,2019
,,12100,REUMATOLOGIA - HOSPITALIZACJA,153,10.86,4,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2019,2019
,,11934,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,137,9.72,4,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2019,2019
,,12004,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,135,9.58,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2019,2019
,,11977,NEUROLOGIA - HOSPITALIZACJA,5212,90.6,4,A33 ZABURZENIA RÓWNOWAGI,1a,2019,2019
,,12004,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,421,7.32,4,A33 ZABURZENIA RÓWNOWAGI,1a,2019,2019
,,11947,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,63,1.1,4,A33 ZABURZENIA RÓWNOWAGI,1a,2019,2019
,,11977,NEUROLOGIA - HOSPITALIZACJA,2072,40.76,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2019,2019
,,12216,NEUROCHIRURGIA - HOSPITALIZACJA - ŚWIADCZENIA DIAGNOSTYKI I LECZENIA ONKOLOGICZNEGO - POZA PAKIETEM ONKOLOGICZNYM,622,12.24,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2019,2019
,,12004,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,593,11.67,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2019,2019
,,11920,NEUROCHIRURGIA - HOSPITALIZACJA,459,9.03,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2019,2019
,,11942,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,381,7.5,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2019,2019
,,12209,ONKOLOGIA KLINICZNA - HOSPITALIZACJA - ŚWIADCZENIA DIAGNOSTYKI I LECZENIA ONKOLOGICZNEGO - POZA PAKIETEM ONKOLOGICZNYM,335,6.59,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2019,2019
,,11936,ONKOLOGIA I HEMATOLOGIA DZIECIĘCA - HOSPITALIZACJA - ŚWIADCZENIA DIAGNOSTYKI I LECZENIA ONKOLOGICZNEGO - POZA PAKIETEM ONKOLOGICZNYM,161,3.17,0,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2019,2019
,,12145,ONKOLOGIA I HEMATOLOGIA DZIECIĘCA - HOSPITALIZACJA,146,2.87,0,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2019,2019
,,11910,ONKOLOGIA KLINICZNA - HOSPITALIZACJA,146,2.87,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2019,2019
,,11934,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,111,2.18,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2019,2019
,,11977,NEUROLOGIA - HOSPITALIZACJA,9742,81.24,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2019,2019
,,12004,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,961,8.01,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2019,2019
,,11934,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,464,3.87,5,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2019,2019
,,12209,ONKOLOGIA KLINICZNA - HOSPITALIZACJA - ŚWIADCZENIA DIAGNOSTYKI I LECZENIA ONKOLOGICZNEGO - POZA PAKIETEM ONKOLOGICZNYM,216,1.8,10,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2019,2019
,,12216,NEUROCHIRURGIA - HOSPITALIZACJA - ŚWIADCZENIA DIAGNOSTYKI I LECZENIA ONKOLOGICZNEGO - POZA PAKIETEM ONKOLOGICZNYM,184,1.53,9,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2019,2019
,,11920,NEUROCHIRURGIA - HOSPITALIZACJA,172,1.43,6,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2019,2019
,,11977,NEUROLOGIA - HOSPITALIZACJA,4313,83.42,4,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2019,2019
,,12004,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,646,12.5,4,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2019,2019
,,11958,GERIATRIA - HOSPITALIZACJA,127,2.46,7,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2019,2019
,,11934,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,84,1.62,3,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2019,2019
,,11977,NEUROLOGIA - HOSPITALIZACJA,2374,95.07,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2019,2019
,,11958,GERIATRIA - HOSPITALIZACJA,121,4.85,9,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2019,2019
,,11977,NEUROLOGIA - HOSPITALIZACJA,13710,96.33,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2019,2019
,,11934,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,422,2.96,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2019,2019
,,11977,NEUROLOGIA - HOSPITALIZACJA,16593,59.04,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2019,2019
,,12004,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,8155,29.02,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2019,2019
,,11958,GERIATRIA - HOSPITALIZACJA,1404,5.0,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2019,2019
,,11920,NEUROCHIRURGIA - HOSPITALIZACJA,959,3.41,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2019,2019
,,12200,CHIRURGIA OGÓLNA - HOSPITALIZACJA,445,1.58,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2019,2019
,,11977,NEUROLOGIA - HOSPITALIZACJA,5227,68.35,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2019,2019
,,12004,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,2289,29.93,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2019,2019
,,11977,NEUROLOGIA - HOSPITALIZACJA,29149,97.33,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2019,2019
,,12834,NEUROLOGIA SPECJALISTYCZNA - HOSPITALIZACJA,783,2.61,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2019,2019
,,11965,NEUROLOGIA - HOSPITALIZACJA - A48,60319,99.69,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2019,2019
,,11977,NEUROLOGIA - HOSPITALIZACJA,10974,82.82,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2019,2019
,,12004,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,2172,16.39,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2019,2019
,,11977,NEUROLOGIA - HOSPITALIZACJA,8904,79.17,2,A50 UDAR MÓZGU - LECZENIE,1a,2019,2019
,,12004,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,1874,16.66,6,A50 UDAR MÓZGU - LECZENIE,1a,2019,2019
,,11920,NEUROCHIRURGIA - HOSPITALIZACJA,372,3.31,6,A50 UDAR MÓZGU - LECZENIE,1a,2019,2019
,,11977,NEUROLOGIA - HOSPITALIZACJA,1854,66.52,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2019,2019
,,11947,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,330,11.84,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2019,2019
,,12045,OKULISTYKA - HOSPITALIZACJA,214,7.68,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2019,2019
,,11934,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,147,5.27,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2019,2019
,,12215,AUDIOLOGIA I FONIATRIA - HOSPITALIZACJA,85,3.05,4,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2019,2019
,,12834,NEUROLOGIA SPECJALISTYCZNA - HOSPITALIZACJA,56,2.01,6,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2019,2019
,,11920,NEUROCHIRURGIA - HOSPITALIZACJA,38,1.36,2,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2019,2019
,,11991,CHOROBY ZAKAŹNE - HOSPITALIZACJA,3058,47.89,10,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2019,2019
,,11977,NEUROLOGIA - HOSPITALIZACJA,2152,33.7,10,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2019,2019
,,11934,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,436,6.83,8,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2019,2019
,,11864,CHOROBY ZAKAŹNE DZIECIĘCE - HOSPITALIZACJA,339,5.31,7,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2019,2019
,,12004,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,274,4.29,5,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2019,2019
,,11920,NEUROCHIRURGIA - HOSPITALIZACJA,68,1.06,13,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2019,2019
,,11977,NEUROLOGIA - HOSPITALIZACJA,576,95.36,6,A58 ENCEFALOPATIA,1a,2019,2019
,,11934,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,19,3.15,8,A58 ENCEFALOPATIA,1a,2019,2019
,,12834,NEUROLOGIA SPECJALISTYCZNA - HOSPITALIZACJA,9,1.49,6,A58 ENCEFALOPATIA,1a,2019,2019
,,11977,NEUROLOGIA - HOSPITALIZACJA,12671,89.77,4,A59 BÓLE GŁOWY,1a,2019,2019
,,12004,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,779,5.52,3,A59 BÓLE GŁOWY,1a,2019,2019
,,12200,CHIRURGIA OGÓLNA - HOSPITALIZACJA,319,2.26,3,A59 BÓLE GŁOWY,1a,2019,2019
,,11947,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,150,1.06,3,A59 BÓLE GŁOWY,1a,2019,2019
,,11977,NEUROLOGIA - HOSPITALIZACJA,5661,88.93,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2019,2019
,,12004,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,520,8.17,2,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2019,2019
,,11934,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,127,1.99,1,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2019,2019
,,11977,NEUROLOGIA - HOSPITALIZACJA,10761,91.42,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2019,2019
,,11934,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,588,5.0,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2019,2019
,,12834,NEUROLOGIA SPECJALISTYCZNA - HOSPITALIZACJA,288,2.45,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2019,2019
,,12200,CHIRURGIA OGÓLNA - HOSPITALIZACJA,4338,49.44,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,11920,NEUROCHIRURGIA - HOSPITALIZACJA,2590,29.52,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,11977,NEUROLOGIA - HOSPITALIZACJA,1135,12.94,5,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,11899,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,687,7.83,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,12200,CHIRURGIA OGÓLNA - HOSPITALIZACJA,7614,86.26,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,11899,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,822,9.31,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,11977,NEUROLOGIA - HOSPITALIZACJA,186,2.11,3,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,11977,NEUROLOGIA - HOSPITALIZACJA,1466,80.99,4,A86 CHOROBY NEURONU RUCHOWEGO,1a,2019,2019
,,11934,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,262,14.48,1,A86 CHOROBY NEURONU RUCHOWEGO,1a,2019,2019
,,12004,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,75,4.14,5,A86 CHOROBY NEURONU RUCHOWEGO,1a,2019,2019
