branch,hospital-types,age-group-code,age-group-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,6,61 - 80,65,11.04,11,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2009,2009
,,7,81 i więcej,19,3.23,10,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2009,2009
,,8,brak danych,0,0.0,0,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2009,2009
,,1,poniżej 1,0,0.0,0,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2009,2009
,,2,1 - 6,0,0.0,0,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2009,2009
,,3,7 - 17,12,6.06,4,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2009,2009
,,4,18 - 40,25,12.63,5,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2009,2009
,,5,41 - 60,96,48.48,4,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2009,2009
,,6,61 - 80,65,32.83,5,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2009,2009
,,7,81 i więcej,0,0.0,0,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2009,2009
,,8,brak danych,0,0.0,0,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2009,2009
,,1,poniżej 1,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2009,2009
,,2,1 - 6,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2009,2009
,,3,7 - 17,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2009,2009
,,4,18 - 40,6,6.32,9,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2009,2009
,,5,41 - 60,65,68.42,7,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2009,2009
,,6,61 - 80,24,25.26,7,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2009,2009
,,7,81 i więcej,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2009,2009
,,8,brak danych,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2009,2009
,,1,poniżej 1,24,0.42,12,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,2,1 - 6,52,0.92,14,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,3,7 - 17,152,2.68,13,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,4,18 - 40,1086,19.12,11,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,5,41 - 60,2608,45.92,12,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,6,61 - 80,1675,29.49,12,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,7,81 i więcej,80,1.41,11,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,8,brak danych,2,0.04,0,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,1,poniżej 1,112,1.64,8,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,2,1 - 6,223,3.27,10,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,3,7 - 17,357,5.24,11,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,4,18 - 40,1011,14.83,11,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,5,41 - 60,2832,41.54,12,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,6,61 - 80,2142,31.42,13,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,7,81 i więcej,127,1.86,11,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,8,brak danych,13,0.19,0,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,1,poniżej 1,97,6.53,7,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,2,1 - 6,108,7.27,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,3,7 - 17,159,10.7,7,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,4,18 - 40,323,21.74,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,5,41 - 60,467,31.43,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,6,61 - 80,286,19.25,7,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,7,81 i więcej,45,3.03,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,8,brak danych,1,0.07,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,1,poniżej 1,2,0.41,9,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,2,1 - 6,6,1.22,4,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,3,7 - 17,49,9.94,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,4,18 - 40,224,45.44,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,5,41 - 60,136,27.59,4,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,6,61 - 80,68,13.79,6,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,7,81 i więcej,7,1.42,10,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,8,brak danych,1,0.2,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2009,2009
,,1,poniżej 1,17,0.16,1,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,2,1 - 6,50,0.47,11,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,3,7 - 17,104,0.98,9,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,4,18 - 40,3224,30.51,7,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,5,41 - 60,5283,50.0,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,6,61 - 80,1827,17.29,9,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,7,81 i więcej,61,0.58,12,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,8,brak danych,1,0.01,0,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,1,poniżej 1,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,2,1 - 6,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,3,7 - 17,24,0.5,5,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,4,18 - 40,2027,42.05,7,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,5,41 - 60,2335,48.43,7,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,6,61 - 80,430,8.92,8,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,7,81 i więcej,5,0.1,9,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,8,brak danych,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2009,2009
,,1,poniżej 1,1,0.02,14,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2009,2009
,,2,1 - 6,13,0.29,6,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2009,2009
,,3,7 - 17,127,2.82,5,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2009,2009
,,4,18 - 40,978,21.74,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2009,2009
,,5,41 - 60,2310,51.36,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2009,2009
,,6,61 - 80,991,22.03,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2009,2009
,,7,81 i więcej,77,1.71,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2009,2009
,,8,brak danych,1,0.02,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2009,2009
,,1,poniżej 1,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2009,2009
,,2,1 - 6,14,1.23,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2009,2009
,,3,7 - 17,139,12.23,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2009,2009
,,4,18 - 40,264,23.22,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2009,2009
,,5,41 - 60,451,39.67,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2009,2009
,,6,61 - 80,234,20.58,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2009,2009
,,7,81 i więcej,35,3.08,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2009,2009
,,8,brak danych,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2009,2009
,,1,poniżej 1,2,0.12,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2009,2009
,,2,1 - 6,31,1.81,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2009,2009
,,3,7 - 17,86,5.03,9,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2009,2009
,,4,18 - 40,322,18.84,10,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2009,2009
,,5,41 - 60,648,37.92,10,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2009,2009
,,6,61 - 80,575,33.65,11,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2009,2009
,,7,81 i więcej,45,2.63,9,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2009,2009
,,8,brak danych,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2009,2009
,,1,poniżej 1,18,0.11,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2009,2009
,,2,1 - 6,82,0.49,2,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2009,2009
,,3,7 - 17,386,2.32,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2009,2009
,,4,18 - 40,3482,20.96,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2009,2009
,,5,41 - 60,7755,46.68,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2009,2009
,,6,61 - 80,4361,26.25,7,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2009,2009
,,7,81 i więcej,525,3.16,7,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2009,2009
,,8,brak danych,3,0.02,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2009,2009
,,1,poniżej 1,21,1.04,2,A32 CHOROBY MIĘŚNI,1a,2009,2009
,,2,1 - 6,136,6.71,3,A32 CHOROBY MIĘŚNI,1a,2009,2009
,,3,7 - 17,177,8.73,5,A32 CHOROBY MIĘŚNI,1a,2009,2009
,,4,18 - 40,569,28.06,6,A32 CHOROBY MIĘŚNI,1a,2009,2009
,,5,41 - 60,608,29.98,7,A32 CHOROBY MIĘŚNI,1a,2009,2009
,,6,61 - 80,463,22.83,8,A32 CHOROBY MIĘŚNI,1a,2009,2009
,,7,81 i więcej,54,2.66,8,A32 CHOROBY MIĘŚNI,1a,2009,2009
,,8,brak danych,0,0.0,0,A32 CHOROBY MIĘŚNI,1a,2009,2009
,,1,poniżej 1,3,0.02,2,A33 ZABURZENIA RÓWNOWAGI,1a,2009,2009
,,2,1 - 6,146,0.88,3,A33 ZABURZENIA RÓWNOWAGI,1a,2009,2009
,,3,7 - 17,322,1.95,4,A33 ZABURZENIA RÓWNOWAGI,1a,2009,2009
,,4,18 - 40,2818,17.08,3,A33 ZABURZENIA RÓWNOWAGI,1a,2009,2009
,,5,41 - 60,5970,36.18,4,A33 ZABURZENIA RÓWNOWAGI,1a,2009,2009
,,6,61 - 80,6015,36.45,5,A33 ZABURZENIA RÓWNOWAGI,1a,2009,2009
,,7,81 i więcej,1228,7.44,5,A33 ZABURZENIA RÓWNOWAGI,1a,2009,2009
,,8,brak danych,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2009,2009
,,1,poniżej 1,94,0.56,3,A34 GUZY MÓZGU,1a,2009,2009
,,2,1 - 6,589,3.5,2,A34 GUZY MÓZGU,1a,2009,2009
,,3,7 - 17,1222,7.27,3,A34 GUZY MÓZGU,1a,2009,2009
,,4,18 - 40,1926,11.45,5,A34 GUZY MÓZGU,1a,2009,2009
,,5,41 - 60,5787,34.41,7,A34 GUZY MÓZGU,1a,2009,2009
,,6,61 - 80,6332,37.65,8,A34 GUZY MÓZGU,1a,2009,2009
,,7,81 i więcej,865,5.14,8,A34 GUZY MÓZGU,1a,2009,2009
,,8,brak danych,3,0.02,0,A34 GUZY MÓZGU,1a,2009,2009
,,1,poniżej 1,75,0.39,3,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2009,2009
,,2,1 - 6,283,1.47,3,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2009,2009
,,3,7 - 17,325,1.69,3,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2009,2009
,,4,18 - 40,1108,5.76,5,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2009,2009
,,5,41 - 60,3441,17.89,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2009,2009
,,6,61 - 80,9314,48.43,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2009,2009
,,7,81 i więcej,4677,24.32,8,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2009,2009
,,8,brak danych,9,0.05,0,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2009,2009
,,1,poniżej 1,2,0.01,15,A36 CHOROBY DEMIELINIZACYJNE,1a,2009,2009
,,2,1 - 6,19,0.13,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2009,2009
,,3,7 - 17,325,2.2,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2009,2009
,,4,18 - 40,6400,43.28,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2009,2009
,,5,41 - 60,7403,50.06,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2009,2009
,,6,61 - 80,630,4.26,7,A36 CHOROBY DEMIELINIZACYJNE,1a,2009,2009
,,7,81 i więcej,7,0.05,7,A36 CHOROBY DEMIELINIZACYJNE,1a,2009,2009
,,8,brak danych,2,0.01,0,A36 CHOROBY DEMIELINIZACYJNE,1a,2009,2009
,,1,poniżej 1,24,0.1,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2009,2009
,,2,1 - 6,49,0.21,2,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2009,2009
,,3,7 - 17,247,1.07,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2009,2009
,,4,18 - 40,1301,5.61,4,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2009,2009
,,5,41 - 60,5471,23.61,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2009,2009
,,6,61 - 80,11196,48.31,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2009,2009
,,7,81 i więcej,4873,21.03,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2009,2009
,,8,brak danych,15,0.06,0,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2009,2009
,,1,poniżej 1,1,0.0,3,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2009,2009
,,2,1 - 6,3,0.01,8,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2009,2009
,,3,7 - 17,38,0.19,3,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2009,2009
,,4,18 - 40,488,2.4,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2009,2009
,,5,41 - 60,4233,20.81,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2009,2009
,,6,61 - 80,10902,53.58,6,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2009,2009
,,7,81 i więcej,4680,23.0,6,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2009,2009
,,8,brak danych,1,0.0,0,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2009,2009
,,1,poniżej 1,1,0.0,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2009,2009
,,2,1 - 6,7,0.02,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2009,2009
,,3,7 - 17,73,0.26,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2009,2009
,,4,18 - 40,1208,4.29,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2009,2009
,,5,41 - 60,9104,32.3,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2009,2009
,,6,61 - 80,14447,51.25,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2009,2009
,,7,81 i więcej,3341,11.85,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2009,2009
,,8,brak danych,9,0.03,0,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2009,2009
,,1,poniżej 1,0,0.0,0,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
,,2,1 - 6,1,0.0,47,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
,,3,7 - 17,7,0.02,15,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
,,4,18 - 40,561,1.47,14,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
,,5,41 - 60,7712,20.21,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
,,6,61 - 80,20987,55.01,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
,,7,81 i więcej,8882,23.28,12,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
,,8,brak danych,1,0.0,8,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
,,1,poniżej 1,4,0.01,20,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2009,2009
,,2,1 - 6,14,0.03,20,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2009,2009
,,3,7 - 17,30,0.07,15,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2009,2009
,,4,18 - 40,555,1.29,10,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2009,2009
,,5,41 - 60,7550,17.6,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2009,2009
,,6,61 - 80,23542,54.89,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2009,2009
,,7,81 i więcej,11197,26.11,10,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2009,2009
,,8,brak danych,0,0.0,0,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2009,2009
,,1,poniżej 1,3,0.02,23,A50 UDAR MÓZGU - LECZENIE,1a,2009,2009
,,2,1 - 6,3,0.02,3,A50 UDAR MÓZGU - LECZENIE,1a,2009,2009
,,3,7 - 17,9,0.07,2,A50 UDAR MÓZGU - LECZENIE,1a,2009,2009
,,4,18 - 40,372,2.81,1,A50 UDAR MÓZGU - LECZENIE,1a,2009,2009
,,5,41 - 60,2589,19.56,2,A50 UDAR MÓZGU - LECZENIE,1a,2009,2009
,,6,61 - 80,6351,47.99,2,A50 UDAR MÓZGU - LECZENIE,1a,2009,2009
,,7,81 i więcej,3905,29.51,3,A50 UDAR MÓZGU - LECZENIE,1a,2009,2009
,,8,brak danych,2,0.02,0,A50 UDAR MÓZGU - LECZENIE,1a,2009,2009
,,1,poniżej 1,0,0.0,0,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
,,2,1 - 6,0,0.0,0,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
,,3,7 - 17,0,0.0,0,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
,,4,18 - 40,19,2.77,11,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
,,5,41 - 60,209,30.47,11,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
