branch,hospital-types,contract-product-code,contract-product-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,10279,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA - A03,30,6.79,3,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2018,2018
,,10267,NEUROCHIRURGIA - HOSPITALIZACJA,768,99.74,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2018,2018
,,10272,NEUROCHIRURGIA - HOSPITALIZACJA - PAKIET ONKOLOGICZNY,2188,27.02,8,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,10267,NEUROCHIRURGIA - HOSPITALIZACJA,2945,36.37,10,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,10274,NEUROCHIRURGIA - HOSPITALIZACJA - ŚWIADCZENIA POZA PAKIETEM ONKOLOGICZNYM,2479,30.61,9,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,10275,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,388,4.79,10,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,10267,NEUROCHIRURGIA - HOSPITALIZACJA,2875,51.17,10,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,10274,NEUROCHIRURGIA - HOSPITALIZACJA - ŚWIADCZENIA POZA PAKIETEM ONKOLOGICZNYM,1108,19.72,10,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,10272,NEUROCHIRURGIA - HOSPITALIZACJA - PAKIET ONKOLOGICZNY,1006,17.91,9,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,10215,CHIRURGIA DZIECIĘCA - HOSPITALIZACJA,99,1.76,7,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,10275,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,497,8.85,8,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,10215,CHIRURGIA DZIECIĘCA - HOSPITALIZACJA,120,6.09,7,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,10267,NEUROCHIRURGIA - HOSPITALIZACJA,942,47.79,6,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,10274,NEUROCHIRURGIA - HOSPITALIZACJA - ŚWIADCZENIA POZA PAKIETEM ONKOLOGICZNYM,56,2.84,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,10208,CHIRURGIA OGÓLNA - HOSPITALIZACJA,441,22.37,3,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,10280,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,155,7.86,3,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,10325,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,43,2.18,5,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,10275,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,189,9.59,5,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,10344,CHIRURGIA SZCZĘKOWO-TWARZOWA - HOSPITALIZACJA,106,16.93,1,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,10267,NEUROCHIRURGIA - HOSPITALIZACJA,140,22.36,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,10208,CHIRURGIA OGÓLNA - HOSPITALIZACJA,24,3.83,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,10275,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,15,2.4,5,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,10280,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,328,52.4,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,10267,NEUROCHIRURGIA - HOSPITALIZACJA,8485,73.23,5,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,10274,NEUROCHIRURGIA - HOSPITALIZACJA - ŚWIADCZENIA POZA PAKIETEM ONKOLOGICZNYM,307,2.65,10,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,10272,NEUROCHIRURGIA - HOSPITALIZACJA - PAKIET ONKOLOGICZNY,222,1.92,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,10275,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,155,1.34,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,10281,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA PLANOWA,449,3.88,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,10280,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,1906,16.45,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,10267,NEUROCHIRURGIA - HOSPITALIZACJA,1352,61.23,6,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,10280,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,52,2.36,5,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,10208,CHIRURGIA OGÓLNA - HOSPITALIZACJA,534,24.18,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,10209,CHIRURGIA OGÓLNA - HOSPITALIZACJA PLANOWA,248,11.23,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,10267,NEUROCHIRURGIA - HOSPITALIZACJA,25,96.15,4,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,10215,CHIRURGIA DZIECIĘCA - HOSPITALIZACJA,1,3.85,2,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,10208,CHIRURGIA OGÓLNA - HOSPITALIZACJA,2751,33.06,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2018,2018
,,10280,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,3525,42.37,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2018,2018
,,10267,NEUROCHIRURGIA - HOSPITALIZACJA,1069,12.85,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2018,2018
,,10242,CHIRURGIA ONKOLOGICZNA - HOSPITALIZACJA,402,4.83,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2018,2018
,,10209,CHIRURGIA OGÓLNA - HOSPITALIZACJA PLANOWA,401,4.82,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2018,2018
,,10267,NEUROCHIRURGIA - HOSPITALIZACJA,979,64.54,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2018,2018
,,10280,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,403,26.57,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2018,2018
,,10208,CHIRURGIA OGÓLNA - HOSPITALIZACJA,82,5.41,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2018,2018
,,10267,NEUROCHIRURGIA - HOSPITALIZACJA,1399,89.17,4,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,10280,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,113,7.2,6,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,10272,NEUROCHIRURGIA - HOSPITALIZACJA - PAKIET ONKOLOGICZNY,21,1.34,8,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,10274,NEUROCHIRURGIA - HOSPITALIZACJA - ŚWIADCZENIA POZA PAKIETEM ONKOLOGICZNYM,18,1.15,11,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,10132,NEUROLOGIA - HOSPITALIZACJA,4495,92.83,6,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2018,2018
,,10138,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,91,1.88,6,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2018,2018
,,10170,REUMATOLOGIA - HOSPITALIZACJA,114,2.35,6,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2018,2018
,,10135,NEUROLOGIA SPECJALISTYCZNA - HOSPITALIZACJA,140,2.89,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2018,2018
,,10048,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,1490,10.07,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2018,2018
,,10132,NEUROLOGIA - HOSPITALIZACJA,11394,77.04,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2018,2018
,,10267,NEUROCHIRURGIA - HOSPITALIZACJA,231,1.56,2,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2018,2018
,,10138,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,298,2.01,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2018,2018
,,10280,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,511,3.46,2,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2018,2018
,,10208,CHIRURGIA OGÓLNA - HOSPITALIZACJA,319,2.16,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2018,2018
,,10170,REUMATOLOGIA - HOSPITALIZACJA,335,2.27,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2018,2018
,,10048,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,74,11.0,8,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2018,2018
,,10132,NEUROLOGIA - HOSPITALIZACJA,516,76.67,7,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2018,2018
,,10170,REUMATOLOGIA - HOSPITALIZACJA,40,5.94,7,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2018,2018
,,10085,GERIATRIA - HOSPITALIZACJA,43,6.39,4,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2018,2018
,,10138,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,233,13.91,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2018,2018
,,10132,NEUROLOGIA - HOSPITALIZACJA,1187,70.87,4,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2018,2018
,,10048,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,104,6.21,5,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2018,2018
,,10170,REUMATOLOGIA - HOSPITALIZACJA,144,8.6,6,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2018,2018
,,10132,NEUROLOGIA - HOSPITALIZACJA,5245,90.87,4,A33 ZABURZENIA RÓWNOWAGI,1a,2018,2018
,,10048,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,430,7.45,4,A33 ZABURZENIA RÓWNOWAGI,1a,2018,2018
,,10142,ONKOLOGIA KLINICZNA - HOSPITALIZACJA,187,3.08,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2018,2018
,,10274,NEUROCHIRURGIA - HOSPITALIZACJA - ŚWIADCZENIA POZA PAKIETEM ONKOLOGICZNYM,498,8.21,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2018,2018
,,10099,ONKOLOGIA I HEMATOLOGIA DZIECIĘCA - HOSPITALIZACJA - ŚWIADCZENIA POZA PAKIETEM ONKOLOGICZNYM,167,2.75,0,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2018,2018
,,10132,NEUROLOGIA - HOSPITALIZACJA,2272,37.46,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2018,2018
,,10138,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,497,8.19,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2018,2018
,,10267,NEUROCHIRURGIA - HOSPITALIZACJA,481,7.93,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2018,2018
,,10148,ONKOLOGIA KLINICZNA - HOSPITALIZACJA - ŚWIADCZENIA POZA PAKIETEM ONKOLOGICZNYM,261,4.3,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2018,2018
,,10048,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,598,9.86,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2018,2018
,,10094,ONKOLOGIA I HEMATOLOGIA DZIECIĘCA - HOSPITALIZACJA,475,7.83,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2018,2018
,,10275,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,557,9.18,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2018,2018
,,10132,NEUROLOGIA - HOSPITALIZACJA,9641,80.51,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2018,2018
,,10048,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,903,7.54,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2018,2018
,,10267,NEUROCHIRURGIA - HOSPITALIZACJA,185,1.54,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2018,2018
,,10138,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,586,4.89,5,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2018,2018
,,10274,NEUROCHIRURGIA - HOSPITALIZACJA - ŚWIADCZENIA POZA PAKIETEM ONKOLOGICZNYM,195,1.63,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2018,2018
,,10148,ONKOLOGIA KLINICZNA - HOSPITALIZACJA - ŚWIADCZENIA POZA PAKIETEM ONKOLOGICZNYM,188,1.57,9,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2018,2018
,,10132,NEUROLOGIA - HOSPITALIZACJA,4199,82.25,5,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2018,2018
,,10138,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,116,2.27,3,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2018,2018
,,10048,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,637,12.48,5,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2018,2018
,,10085,GERIATRIA - HOSPITALIZACJA,151,2.96,11,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2018,2018
,,10132,NEUROLOGIA - HOSPITALIZACJA,2482,95.06,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2018,2018
,,10085,GERIATRIA - HOSPITALIZACJA,125,4.79,9,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2018,2018
,,10132,NEUROLOGIA - HOSPITALIZACJA,13799,96.58,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2018,2018
,,10138,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,394,2.76,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2018,2018
,,10132,NEUROLOGIA - HOSPITALIZACJA,17158,56.39,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2018,2018
,,10048,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,9465,31.11,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2018,2018
,,10267,NEUROCHIRURGIA - HOSPITALIZACJA,1083,3.56,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2018,2018
,,10208,CHIRURGIA OGÓLNA - HOSPITALIZACJA,449,1.48,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2018,2018
,,10085,GERIATRIA - HOSPITALIZACJA,1557,5.12,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2018,2018
,,10132,NEUROLOGIA - HOSPITALIZACJA,5873,67.46,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2018,2018
,,10048,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,2653,30.47,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2018,2018
,,10132,NEUROLOGIA - HOSPITALIZACJA,29449,96.98,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2018,2018
,,10135,NEUROLOGIA SPECJALISTYCZNA - HOSPITALIZACJA,889,2.93,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2018,2018
,,10136,"NEUROLOGIA - HOSPITALIZACJA - A48, A51",49434,99.78,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2018,2018
,,10132,NEUROLOGIA - HOSPITALIZACJA,11308,80.03,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2018,2018
,,10048,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,2684,19.0,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2018,2018
,,10132,NEUROLOGIA - HOSPITALIZACJA,8237,75.27,3,A50 UDAR MÓZGU - LECZENIE,1a,2018,2018
,,10048,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,2216,20.25,6,A50 UDAR MÓZGU - LECZENIE,1a,2018,2018
,,10267,NEUROCHIRURGIA - HOSPITALIZACJA,414,3.78,6,A50 UDAR MÓZGU - LECZENIE,1a,2018,2018
,,10136,"NEUROLOGIA - HOSPITALIZACJA - A48, A51",9765,99.86,9,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2018,2018
,,10297,OKULISTYKA - HOSPITALIZACJA,158,5.25,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2018,2018
,,10132,NEUROLOGIA - HOSPITALIZACJA,1866,61.97,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2018,2018
,,10138,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,394,13.09,6,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2018,2018
,,10325,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,414,13.75,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2018,2018
,,10135,NEUROLOGIA SPECJALISTYCZNA - HOSPITALIZACJA,50,1.66,6,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2018,2018
,,10132,NEUROLOGIA - HOSPITALIZACJA,2341,32.64,11,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2018,2018
,,10176,CHOROBY ZAKAŹNE - HOSPITALIZACJA,3602,50.22,10,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2018,2018
,,10138,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,565,7.88,9,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2018,2018
,,10048,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,254,3.54,5,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2018,2018
,,10177,CHOROBY ZAKAŹNE DZIECIĘCE - HOSPITALIZACJA,296,4.13,7,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2018,2018
,,10132,NEUROLOGIA - HOSPITALIZACJA,587,92.59,6,A58 ENCEFALOPATIA,1a,2018,2018
,,10138,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,37,5.84,6,A58 ENCEFALOPATIA,1a,2018,2018
,,10135,NEUROLOGIA SPECJALISTYCZNA - HOSPITALIZACJA,10,1.58,8,A58 ENCEFALOPATIA,1a,2018,2018
,,10132,NEUROLOGIA - HOSPITALIZACJA,14246,64.91,4,A59 BÓLE GŁOWY,1a,2018,2018
,,10178,PEDIATRIA - HOSPITALIZACJA,3595,16.38,3,A59 BÓLE GŁOWY,1a,2018,2018
,,10208,CHIRURGIA OGÓLNA - HOSPITALIZACJA,436,1.99,3,A59 BÓLE GŁOWY,1a,2018,2018
,,10048,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,915,4.17,3,A59 BÓLE GŁOWY,1a,2018,2018
,,10138,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,2136,9.73,3,A59 BÓLE GŁOWY,1a,2018,2018
,,10132,NEUROLOGIA - HOSPITALIZACJA,6269,88.6,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2018,2018
,,10048,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,634,8.96,2,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2018,2018
,,10138,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,100,1.41,2,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2018,2018
,,10132,NEUROLOGIA - HOSPITALIZACJA,10924,89.74,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2018,2018
,,10138,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,735,6.04,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2018,2018
,,10135,NEUROLOGIA SPECJALISTYCZNA - HOSPITALIZACJA,374,3.07,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2018,2018
,,10267,NEUROCHIRURGIA - HOSPITALIZACJA,2719,25.59,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2018,2018
,,10208,CHIRURGIA OGÓLNA - HOSPITALIZACJA,4662,43.87,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2018,2018
,,10215,CHIRURGIA DZIECIĘCA - HOSPITALIZACJA,1147,10.79,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2018,2018
,,10132,NEUROLOGIA - HOSPITALIZACJA,1003,9.44,5,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2018,2018
,,10280,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,901,8.48,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2018,2018
,,10275,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,145,1.36,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2018,2018
,,10208,CHIRURGIA OGÓLNA - HOSPITALIZACJA,8866,81.23,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2018,2018
,,10280,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,1281,11.74,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2018,2018
,,10215,CHIRURGIA DZIECIĘCA - HOSPITALIZACJA,320,2.93,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2018,2018
,,10132,NEUROLOGIA - HOSPITALIZACJA,146,1.34,3,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2018,2018
,,10132,NEUROLOGIA - HOSPITALIZACJA,1221,83.17,6,A86 CHOROBY NEURONU RUCHOWEGO,1a,2018,2018
