branch,hospital-types,type-of-admission-code,type-of-admission-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,4,inne,5,0.42,7,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,1,planowe,699,58.1,3,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,2,przeniesienie z innego szpitala,26,2.16,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,3,nagły,65,17.33,3,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,4,inne,3,0.8,7,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,1,planowe,305,81.33,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,2,przeniesienie z innego szpitala,2,0.53,7,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,3,nagły,3727,16.52,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,4,inne,42,0.19,7,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,1,planowe,18662,82.71,3,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,2,przeniesienie z innego szpitala,133,0.59,5,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,3,nagły,169,10.13,4,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,1,planowe,1497,89.69,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,2,przeniesienie z innego szpitala,3,0.18,7,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,3,nagły,16,26.23,2,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,1,planowe,45,73.77,2,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,3,nagły,677,6.55,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2024,2024
,,1,planowe,9648,93.41,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2024,2024
,,2,przeniesienie z innego szpitala,4,0.04,5,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2024,2024
,,3,nagły,309,10.98,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2024,2024
,,4,inne,1,0.04,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2024,2024
,,1,planowe,2504,88.95,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2024,2024
,,2,przeniesienie z innego szpitala,1,0.04,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2024,2024
,,3,nagły,579,16.29,3,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,4,inne,3,0.08,11,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,1,planowe,2966,83.46,0,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,2,przeniesienie z innego szpitala,6,0.17,15,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,3,nagły,2123,32.83,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2024,2024
,,1,planowe,4329,66.95,4,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2024,2024
,,2,przeniesienie z innego szpitala,14,0.22,15,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2024,2024
,,3,nagły,3215,48.99,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2024,2024
,,4,inne,1,0.02,2,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2024,2024
,,1,planowe,3329,50.72,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2024,2024
,,2,przeniesienie z innego szpitala,18,0.27,7,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2024,2024
,,3,nagły,545,56.07,7,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2024,2024
,,4,inne,1,0.1,3,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2024,2024
,,1,planowe,425,43.72,3,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2024,2024
,,2,przeniesienie z innego szpitala,1,0.1,21,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2024,2024
,,3,nagły,449,27.77,6,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2024,2024
,,1,planowe,1166,72.11,2,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2024,2024
,,2,przeniesienie z innego szpitala,2,0.12,14,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2024,2024
,,3,nagły,1901,78.65,4,A33 ZABURZENIA RÓWNOWAGI,1a,2024,2024
,,1,planowe,514,21.27,4,A33 ZABURZENIA RÓWNOWAGI,1a,2024,2024
,,2,przeniesienie z innego szpitala,2,0.08,6,A33 ZABURZENIA RÓWNOWAGI,1a,2024,2024
,,3,nagły,1948,45.25,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2024,2024
,,4,inne,55,1.28,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2024,2024
,,1,planowe,2270,52.73,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2024,2024
,,2,przeniesienie z innego szpitala,32,0.74,4,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2024,2024
,,3,nagły,9184,82.3,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2024,2024
,,4,inne,5,0.04,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2024,2024
,,1,planowe,1923,17.23,5,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2024,2024
,,2,przeniesienie z innego szpitala,47,0.42,9,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2024,2024
,,3,nagły,1488,37.42,6,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2024,2024
,,1,planowe,2476,62.26,2,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2024,2024
,,2,przeniesienie z innego szpitala,13,0.33,24,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2024,2024
,,3,nagły,860,32.67,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2024,2024
,,1,planowe,1771,67.29,4,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2024,2024
,,2,przeniesienie z innego szpitala,1,0.04,4,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2024,2024
,,3,nagły,5330,46.3,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2024,2024
,,1,planowe,6164,53.54,3,A36 CHOROBY DEMIELINIZACYJNE,1a,2024,2024
,,2,przeniesienie z innego szpitala,19,0.17,7,A36 CHOROBY DEMIELINIZACYJNE,1a,2024,2024
,,3,nagły,17036,65.84,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2024,2024
,,4,inne,2,0.01,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2024,2024
,,1,planowe,8615,33.3,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2024,2024
,,2,przeniesienie z innego szpitala,221,0.85,8,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2024,2024
,,3,nagły,4241,88.8,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2024,2024
,,1,planowe,529,11.08,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2024,2024
,,2,przeniesienie z innego szpitala,6,0.13,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2024,2024
,,3,nagły,16128,89.45,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2024,2024
,,4,inne,1,0.01,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2024,2024
,,1,planowe,1855,10.29,4,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2024,2024
,,2,przeniesienie z innego szpitala,47,0.26,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2024,2024
,,3,nagły,62981,95.7,9,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2024,2024
,,4,inne,4,0.01,21,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2024,2024
,,1,planowe,1885,2.86,9,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2024,2024
,,2,przeniesienie z innego szpitala,939,1.43,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2024,2024
,,3,nagły,45,90.0,6,A48T KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 3 DNI < 8 DNI W ODDZIALE UDAROWYM,1a,2024,2024
,,2,przeniesienie z innego szpitala,5,10.0,6,A48T KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 3 DNI < 8 DNI W ODDZIALE UDAROWYM,1a,2024,2024
,,3,nagły,7980,94.61,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2024,2024
,,1,planowe,408,4.84,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2024,2024
,,2,przeniesienie z innego szpitala,47,0.56,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2024,2024
,,3,nagły,9360,95.81,2,A50 UDAR MÓZGU - LECZENIE,1a,2024,2024
,,1,planowe,319,3.27,3,A50 UDAR MÓZGU - LECZENIE,1a,2024,2024
,,2,przeniesienie z innego szpitala,90,0.92,4,A50 UDAR MÓZGU - LECZENIE,1a,2024,2024
,,3,nagły,856,58.03,6,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2024,2024
,,4,inne,2,0.14,3,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2024,2024
,,1,planowe,615,41.69,1,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2024,2024
,,2,przeniesienie z innego szpitala,2,0.14,4,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2024,2024
,,3,nagły,5795,74.74,10,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2024,2024
,,4,inne,1,0.01,17,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2024,2024
,,1,planowe,1763,22.74,5,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2024,2024
,,2,przeniesienie z innego szpitala,195,2.51,11,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2024,2024
,,3,nagły,458,64.15,12,A57A BAKTERYJNE ROPNIE UKŁADU NERWOWEGO,1a,2024,2024
,,1,planowe,239,33.47,4,A57A BAKTERYJNE ROPNIE UKŁADU NERWOWEGO,1a,2024,2024
,,2,przeniesienie z innego szpitala,17,2.38,25,A57A BAKTERYJNE ROPNIE UKŁADU NERWOWEGO,1a,2024,2024
,,3,nagły,190,84.82,9,A58 ENCEFALOPATIA,1a,2024,2024
,,1,planowe,32,14.29,6,A58 ENCEFALOPATIA,1a,2024,2024
,,2,przeniesienie z innego szpitala,2,0.89,8,A58 ENCEFALOPATIA,1a,2024,2024
,,3,nagły,4631,69.86,4,A59 BÓLE GŁOWY,1a,2024,2024
,,1,planowe,1992,30.05,3,A59 BÓLE GŁOWY,1a,2024,2024
,,2,przeniesienie z innego szpitala,6,0.09,5,A59 BÓLE GŁOWY,1a,2024,2024
,,3,nagły,3560,80.09,4,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2024,2024
,,1,planowe,867,19.51,2,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2024,2024
,,2,przeniesienie z innego szpitala,18,0.4,9,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2024,2024
,,3,nagły,6077,84.01,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2024,2024
,,1,planowe,1133,15.66,5,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2024,2024
,,2,przeniesienie z innego szpitala,24,0.33,7,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2024,2024
,,3,nagły,4848,96.4,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2024,2024
,,4,inne,1,0.02,5,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2024,2024
,,1,planowe,156,3.1,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2024,2024
,,2,przeniesienie z innego szpitala,24,0.48,6,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2024,2024
,,3,nagły,3343,93.67,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2024,2024
,,1,planowe,226,6.33,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2024,2024
,,3,nagły,617,37.51,6,A86 CHOROBY NEURONU RUCHOWEGO,1a,2024,2024
,,1,planowe,1027,62.43,3,A86 CHOROBY NEURONU RUCHOWEGO,1a,2024,2024
,,2,przeniesienie z innego szpitala,1,0.06,10,A86 CHOROBY NEURONU RUCHOWEGO,1a,2024,2024
,,3,nagły,45241,61.18,5,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2024,2024
,,4,inne,8,0.01,13,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2024,2024
,,1,planowe,28517,38.56,3,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2024,2024
,,2,przeniesienie z innego szpitala,183,0.25,7,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2024,2024
,,3,nagły,1,2.27,1,B03 LECZENIE WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2024,2024
,,1,planowe,43,97.73,0,B03 LECZENIE WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2024,2024
,,3,nagły,108,81.2,4,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2024,2024
,,1,planowe,25,18.8,3,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2024,2024
,,3,nagły,972,70.08,3,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2024,2024
,,1,planowe,414,29.85,3,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2024,2024
,,2,przeniesienie z innego szpitala,1,0.07,7,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2024,2024
,,3,nagły,18,75.0,3,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2024,2024
,,1,planowe,6,25.0,2,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2024,2024
,,3,nagły,115,3.39,2,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2024,2024
,,1,planowe,3282,96.61,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2024,2024
,,3,nagły,2952,25.73,2,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
,,1,planowe,8517,74.24,1,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
,,2,przeniesienie z innego szpitala,3,0.03,6,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
,,3,nagły,1335,36.53,2,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
,,1,planowe,2319,63.45,1,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
,,2,przeniesienie z innego szpitala,1,0.03,3,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
,,3,nagły,1451,12.69,2,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
,,1,planowe,9981,87.28,1,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
,,2,przeniesienie z innego szpitala,3,0.03,3,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
,,3,nagły,395,9.36,2,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
,,1,planowe,3823,90.64,0,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
,,3,nagły,190,0.81,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2024,2024
,,1,planowe,23358,99.19,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2024,2024
,,2,przeniesienie z innego szpitala,1,0.0,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2024,2024
,,3,nagły,3048,0.93,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2024,2024
,,4,inne,15,0.0,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2024,2024
,,1,planowe,323590,99.06,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2024,2024
,,2,przeniesienie z innego szpitala,7,0.0,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2024,2024
,,3,nagły,74,7.94,1,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2024,2024
,,1,planowe,858,92.06,0,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2024,2024
,,3,nagły,59,9.55,1,B25 WSZCZEPIENIE WTÓRNE SOCZEWKI *,1a,2024,2024
,,1,planowe,559,90.45,0,B25 WSZCZEPIENIE WTÓRNE SOCZEWKI *,1a,2024,2024
,,3,nagły,59,4.72,0,B31 DUŻE REKONSTRUKCJE NA APARACIE OCHRONNYM OKA *,1a,2024,2024
,,1,planowe,1191,95.28,1,B31 DUŻE REKONSTRUKCJE NA APARACIE OCHRONNYM OKA *,1a,2024,2024
,,3,nagły,175,2.82,0,B32 DUŻE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2024,2024
,,1,planowe,6027,97.18,0,B32 DUŻE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2024,2024
,,3,nagły,527,3.62,0,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2024,2024
,,4,inne,5,0.03,0,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2024,2024
,,1,planowe,14029,96.34,0,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2024,2024
,,2,przeniesienie z innego szpitala,1,0.01,2,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2024,2024
,,3,nagły,184,15.42,2,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
,,4,inne,5,0.42,5,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
,,1,planowe,1001,83.91,2,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
,,2,przeniesienie z innego szpitala,3,0.25,6,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
,,3,nagły,360,7.62,4,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
,,4,inne,2,0.04,3,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
,,1,planowe,4365,92.34,0,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
,,3,nagły,1241,53.08,2,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
,,1,planowe,1096,46.88,0,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
,,2,przeniesienie z innego szpitala,1,0.04,3,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
,,3,nagły,123,7.48,0,B53 ŚREDNIE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
,,1,planowe,1522,92.52,0,B53 ŚREDNIE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
,,3,nagły,52,1.63,2,B63 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH *,1a,2024,2024
,,1,planowe,3141,98.37,1,B63 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH *,1a,2024,2024
,,3,nagły,1122,19.3,2,B72 DUŻE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2024,2024
,,1,planowe,4692,80.7,1,B72 DUŻE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2024,2024
,,3,nagły,746,19.85,1,B73 ŚREDNIE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2024,2024
,,1,planowe,3012,80.15,0,B73 ŚREDNIE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2024,2024
