branch,hospital-types,type-of-admission-code,type-of-admission-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,3,nagły,921,68.32,6,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2023,2023
,,4,inne,1,0.07,3,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2023,2023
,,1,planowe,1525,22.95,6,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2023,2023
,,2,przeniesienie z innego szpitala,133,2.0,12,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2023,2023
,,3,nagły,4986,75.05,10,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2023,2023
,,1,planowe,55,18.84,5,A58 ENCEFALOPATIA,1a,2023,2023
,,2,przeniesienie z innego szpitala,4,1.37,12,A58 ENCEFALOPATIA,1a,2023,2023
,,3,nagły,233,79.79,8,A58 ENCEFALOPATIA,1a,2023,2023
,,1,planowe,2044,28.5,3,A59 BÓLE GŁOWY,1a,2023,2023
,,2,przeniesienie z innego szpitala,7,0.1,6,A59 BÓLE GŁOWY,1a,2023,2023
,,3,nagły,5122,71.41,4,A59 BÓLE GŁOWY,1a,2023,2023
,,1,planowe,787,16.55,2,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2023,2023
,,2,przeniesienie z innego szpitala,8,0.17,8,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2023,2023
,,3,nagły,3961,83.28,4,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2023,2023
,,1,planowe,1132,15.79,5,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2023,2023
,,2,przeniesienie z innego szpitala,13,0.18,11,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2023,2023
,,3,nagły,6023,84.03,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2023,2023
,,1,planowe,124,3.11,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2023,2023
,,2,przeniesienie z innego szpitala,30,0.75,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2023,2023
,,3,nagły,3831,96.14,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2023,2023
,,1,planowe,233,6.46,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2023,2023
,,2,przeniesienie z innego szpitala,2,0.06,3,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2023,2023
,,3,nagły,3371,93.48,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2023,2023
,,1,planowe,861,60.81,3,A86 CHOROBY NEURONU RUCHOWEGO,1a,2023,2023
,,3,nagły,555,39.19,5,A86 CHOROBY NEURONU RUCHOWEGO,1a,2023,2023
,,1,planowe,23315,37.65,3,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2023,2023
,,2,przeniesienie z innego szpitala,139,0.22,6,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2023,2023
,,3,nagły,38464,62.12,5,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2023,2023
,,4,inne,1,0.0,0,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2023,2023
,,1,planowe,28,16.87,5,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2023,2023
,,3,nagły,138,83.13,4,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2023,2023
,,1,planowe,498,41.71,3,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2023,2023
,,2,przeniesienie z innego szpitala,4,0.34,6,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2023,2023
,,3,nagły,692,57.96,4,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2023,2023
,,1,planowe,4,13.79,2,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2023,2023
,,3,nagły,25,86.21,2,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2023,2023
,,1,planowe,2664,96.56,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2023,2023
,,3,nagły,95,3.44,2,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2023,2023
,,1,planowe,7898,74.97,2,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,2,przeniesienie z innego szpitala,3,0.03,3,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,3,nagły,2634,25.0,2,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,1,planowe,2134,66.15,2,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,2,przeniesienie z innego szpitala,2,0.06,3,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,3,nagły,1090,33.79,2,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,1,planowe,9678,87.69,1,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,2,przeniesienie z innego szpitala,6,0.05,3,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,3,nagły,1352,12.25,2,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,4,inne,1,0.01,0,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,1,planowe,3348,89.59,0,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,3,nagły,388,10.38,2,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,4,inne,1,0.03,2,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,1,planowe,20167,98.96,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2023,2023
,,2,przeniesienie z innego szpitala,2,0.01,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2023,2023
,,3,nagły,210,1.03,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2023,2023
,,1,planowe,303405,99.06,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2023,2023
,,2,przeniesienie z innego szpitala,12,0.0,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2023,2023
,,3,nagły,2870,0.94,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2023,2023
,,4,inne,9,0.0,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2023,2023
,,1,planowe,852,91.91,0,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2023,2023
,,3,nagły,75,8.09,2,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2023,2023
,,1,planowe,659,91.02,0,B25 WSZCZEPIENIE WTÓRNE SOCZEWKI *,1a,2023,2023
,,3,nagły,65,8.98,1,B25 WSZCZEPIENIE WTÓRNE SOCZEWKI *,1a,2023,2023
,,1,planowe,1134,97.34,1,B31 DUŻE REKONSTRUKCJE NA APARACIE OCHRONNYM OKA *,1a,2023,2023
,,3,nagły,26,2.23,0,B31 DUŻE REKONSTRUKCJE NA APARACIE OCHRONNYM OKA *,1a,2023,2023
,,4,inne,5,0.43,2,B31 DUŻE REKONSTRUKCJE NA APARACIE OCHRONNYM OKA *,1a,2023,2023
,,1,planowe,4804,97.72,0,B32 DUŻE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2023,2023
,,3,nagły,111,2.26,0,B32 DUŻE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2023,2023
,,4,inne,1,0.02,5,B32 DUŻE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2023,2023
,,1,planowe,12908,96.65,0,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2023,2023
,,3,nagły,444,3.32,0,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2023,2023
,,4,inne,3,0.02,4,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2023,2023
,,1,planowe,898,83.85,2,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2023,2023
,,2,przeniesienie z innego szpitala,2,0.19,14,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2023,2023
,,3,nagły,168,15.69,4,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2023,2023
,,4,inne,3,0.28,5,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2023,2023
,,1,planowe,3624,90.78,0,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2023,2023
,,2,przeniesienie z innego szpitala,3,0.08,6,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2023,2023
,,3,nagły,362,9.07,4,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2023,2023
,,4,inne,3,0.08,6,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2023,2023
,,1,planowe,1064,48.83,0,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2023,2023
,,2,przeniesienie z innego szpitala,3,0.14,4,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2023,2023
,,3,nagły,1112,51.03,2,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2023,2023
,,1,planowe,1448,93.48,0,B53 ŚREDNIE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2023,2023
,,2,przeniesienie z innego szpitala,1,0.06,13,B53 ŚREDNIE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2023,2023
,,3,nagły,100,6.46,0,B53 ŚREDNIE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2023,2023
,,1,planowe,2892,98.23,0,B63 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH *,1a,2023,2023
,,3,nagły,52,1.77,2,B63 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH *,1a,2023,2023
,,1,planowe,4422,79.19,1,B72 DUŻE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2023,2023
,,2,przeniesienie z innego szpitala,1,0.02,9,B72 DUŻE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2023,2023
,,3,nagły,1161,20.79,2,B72 DUŻE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2023,2023
,,1,planowe,2850,80.62,0,B73 ŚREDNIE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2023,2023
,,3,nagły,685,19.38,2,B73 ŚREDNIE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2023,2023
,,1,planowe,371,82.63,0,B74 MAŁE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2023,2023
,,3,nagły,78,17.37,0,B74 MAŁE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2023,2023
,,1,planowe,322,49.09,2,B81 DUŻE ZABIEGI NA SIATKÓWCE *,1a,2023,2023
,,3,nagły,334,50.91,2,B81 DUŻE ZABIEGI NA SIATKÓWCE *,1a,2023,2023
,,1,planowe,11,64.71,0,B83 ŚREDNIE ZABIEGI WITREORETINALNE *,1a,2023,2023
,,3,nagły,6,35.29,3,B83 ŚREDNIE ZABIEGI WITREORETINALNE *,1a,2023,2023
,,1,planowe,71974,96.34,0,B84 MAŁE ZABIEGI WITREORETINALNE *,1a,2023,2023
,,2,przeniesienie z innego szpitala,1,0.0,0,B84 MAŁE ZABIEGI WITREORETINALNE *,1a,2023,2023
,,3,nagły,2735,3.66,0,B84 MAŁE ZABIEGI WITREORETINALNE *,1a,2023,2023
