branch,hospital-types,gender-code,gender-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,2,kobieta,553,49.64,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2023,2023
,,9,nieznana,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2023,2023
,,1,mężczyzna,3498,44.7,8,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,2,kobieta,4328,55.3,8,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,9,nieznana,0,0.0,0,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,1,mężczyzna,609,48.41,8,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2023,2023
,,2,kobieta,649,51.59,8,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2023,2023
,,9,nieznana,0,0.0,0,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2023,2023
,,1,mężczyzna,1936,53.22,7,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,2,kobieta,1702,46.78,7,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,9,nieznana,0,0.0,0,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,2,kobieta,510,47.62,4,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,1,mężczyzna,561,52.38,5,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,9,nieznana,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,2,kobieta,252,49.41,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,1,mężczyzna,258,50.59,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,9,nieznana,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2023,2023
,,2,kobieta,9860,48.2,3,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,1,mężczyzna,10595,51.8,3,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,9,nieznana,0,0.0,0,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,1,mężczyzna,778,51.22,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,2,kobieta,741,48.78,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,9,nieznana,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,1,mężczyzna,26,48.15,2,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,2,kobieta,28,51.85,2,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,9,nieznana,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,1,mężczyzna,3561,37.32,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2023,2023
,,2,kobieta,5981,62.68,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2023,2023
,,9,nieznana,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2023,2023
,,2,kobieta,1567,59.85,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2023,2023
,,1,mężczyzna,1051,40.15,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2023,2023
,,9,nieznana,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2023,2023
,,2,kobieta,1585,55.11,1,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,1,mężczyzna,1291,44.89,1,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,9,nieznana,0,0.0,0,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2023,2023
,,1,mężczyzna,3008,53.0,6,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2023,2023
,,2,kobieta,2668,47.0,5,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2023,2023
,,9,nieznana,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2023,2023
,,2,kobieta,3757,49.47,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2023,2023
,,1,mężczyzna,3837,50.53,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2023,2023
,,9,nieznana,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2023,2023
,,2,kobieta,527,56.55,6,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2023,2023
,,1,mężczyzna,405,43.45,6,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2023,2023
,,9,nieznana,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2023,2023
,,2,kobieta,707,51.87,4,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2023,2023
,,1,mężczyzna,656,48.13,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2023,2023
,,9,nieznana,0,0.0,0,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2023,2023
,,2,kobieta,1846,64.93,4,A33 ZABURZENIA RÓWNOWAGI,1a,2023,2023
,,1,mężczyzna,997,35.07,4,A33 ZABURZENIA RÓWNOWAGI,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2023,2023
,,9,nieznana,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2023,2023
,,1,mężczyzna,2031,48.06,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2023,2023
,,2,kobieta,2195,51.94,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2023,2023
,,9,nieznana,0,0.0,0,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2023,2023
,,1,mężczyzna,5246,46.95,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2023,2023
,,2,kobieta,5927,53.05,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2023,2023
,,9,nieznana,0,0.0,0,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2023,2023
,,1,mężczyzna,1817,48.47,4,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2023,2023
,,2,kobieta,1932,51.53,4,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2023,2023
,,9,nieznana,0,0.0,0,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2023,2023
,,1,mężczyzna,1296,50.53,5,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2023,2023
,,2,kobieta,1269,49.47,5,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2023,2023
,,9,nieznana,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2023,2023
,,2,kobieta,8237,68.76,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2023,2023
,,1,mężczyzna,3743,31.24,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A36 CHOROBY DEMIELINIZACYJNE,1a,2023,2023
,,9,nieznana,0,0.0,0,A36 CHOROBY DEMIELINIZACYJNE,1a,2023,2023
,,1,mężczyzna,12125,45.83,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2023,2023
,,2,kobieta,14330,54.17,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2023,2023
,,9,nieznana,0,0.0,0,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2023,2023
,,1,mężczyzna,2793,39.91,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2023,2023
,,2,kobieta,4206,60.09,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2023,2023
,,9,nieznana,0,0.0,0,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2023,2023
,,2,kobieta,9909,58.62,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2023,2023
,,1,mężczyzna,6994,41.38,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2023,2023
,,9,nieznana,0,0.0,0,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2023,2023
,,2,kobieta,31253,47.72,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2023,2023
,,1,mężczyzna,34240,52.28,9,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2023,2023
,,9,nieznana,0,0.0,0,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2023,2023
,,1,mężczyzna,4899,51.48,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2023,2023
,,2,kobieta,4618,48.52,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2023,2023
,,9,nieznana,0,0.0,0,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2023,2023
,,1,mężczyzna,5120,49.48,2,A50 UDAR MÓZGU - LECZENIE,1a,2023,2023
,,2,kobieta,5228,50.52,2,A50 UDAR MÓZGU - LECZENIE,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A50 UDAR MÓZGU - LECZENIE,1a,2023,2023
,,9,nieznana,0,0.0,0,A50 UDAR MÓZGU - LECZENIE,1a,2023,2023
,,1,mężczyzna,638,47.33,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2023,2023
,,2,kobieta,710,52.67,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2023,2023
,,9,nieznana,0,0.0,0,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2023,2023
,,1,mężczyzna,3543,53.33,10,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2023,2023
,,2,kobieta,3101,46.67,9,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2023,2023
,,9,nieznana,0,0.0,0,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2023,2023
,,2,kobieta,129,44.18,8,A58 ENCEFALOPATIA,1a,2023,2023
,,1,mężczyzna,163,55.82,7,A58 ENCEFALOPATIA,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A58 ENCEFALOPATIA,1a,2023,2023
,,9,nieznana,0,0.0,0,A58 ENCEFALOPATIA,1a,2023,2023
,,1,mężczyzna,2180,30.39,3,A59 BÓLE GŁOWY,1a,2023,2023
,,2,kobieta,4993,69.61,3,A59 BÓLE GŁOWY,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A59 BÓLE GŁOWY,1a,2023,2023
,,9,nieznana,0,0.0,0,A59 BÓLE GŁOWY,1a,2023,2023
,,2,kobieta,2242,47.14,4,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2023,2023
,,1,mężczyzna,2514,52.86,4,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2023,2023
,,9,nieznana,0,0.0,0,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2023,2023
,,2,kobieta,3578,49.92,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2023,2023
,,1,mężczyzna,3590,50.08,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2023,2023
,,9,nieznana,0,0.0,0,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2023,2023
,,2,kobieta,1347,33.8,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2023,2023
,,1,mężczyzna,2638,66.2,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2023,2023
,,9,nieznana,0,0.0,0,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2023,2023
,,1,mężczyzna,1926,53.41,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2023,2023
,,2,kobieta,1680,46.59,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2023,2023
,,9,nieznana,0,0.0,0,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2023,2023
,,2,kobieta,720,50.85,4,A86 CHOROBY NEURONU RUCHOWEGO,1a,2023,2023
,,1,mężczyzna,696,49.15,4,A86 CHOROBY NEURONU RUCHOWEGO,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A86 CHOROBY NEURONU RUCHOWEGO,1a,2023,2023
,,9,nieznana,0,0.0,0,A86 CHOROBY NEURONU RUCHOWEGO,1a,2023,2023
,,2,kobieta,35112,56.71,4,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2023,2023
,,1,mężczyzna,26807,43.29,4,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2023,2023
,,9,nieznana,0,0.0,0,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2023,2023
,,1,mężczyzna,76,45.78,4,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2023,2023
,,2,kobieta,90,54.22,4,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2023,2023
,,9,nieznana,0,0.0,0,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2023,2023
,,2,kobieta,638,53.43,3,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2023,2023
,,1,mężczyzna,556,46.57,4,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2023,2023
,,9,nieznana,0,0.0,0,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2023,2023
,,2,kobieta,16,55.17,2,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2023,2023
,,1,mężczyzna,13,44.83,2,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2023,2023
,,9,nieznana,0,0.0,0,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2023,2023
,,2,kobieta,1802,65.31,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2023,2023
,,1,mężczyzna,957,34.69,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2023,2023
,,9,nieznana,0,0.0,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2023,2023
,,2,kobieta,4997,47.43,2,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,1,mężczyzna,5538,52.57,2,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,9,nieznana,0,0.0,0,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,1,mężczyzna,1701,52.73,2,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,2,kobieta,1525,47.27,2,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,9,nieznana,0,0.0,0,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,1,mężczyzna,5430,49.2,1,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,2,kobieta,5607,50.8,1,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,9,nieznana,0,0.0,0,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,2,kobieta,1879,50.28,0,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,1,mężczyzna,1858,49.72,1,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,9,nieznana,0,0.0,0,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2023,2023
,,1,mężczyzna,8595,42.18,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2023,2023
,,2,kobieta,11784,57.82,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2023,2023
,,0,płeć nieokreślona,0,0.0,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2023,2023
,,9,nieznana,0,0.0,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2023,2023
,,1,mężczyzna,114779,37.47,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2023,2023
,,2,kobieta,191517,62.53,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2023,2023
