branch,hospital-types,type-of-admission-code,type-of-admission-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,3,przyjęcie w trybie nagłym - inne przypadki,626,31.6,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,1,0.05,6,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,6,przyjęcie planowe na podstawie skierowania,1209,61.03,3,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,8,przeniesienie z innego szpitala,23,1.16,14,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,10,przyjęcie przymusowe,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,1,0.05,11,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,4,0.6,15,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,3,przyjęcie w trybie nagłym - inne przypadki,79,11.83,4,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,6,przyjęcie planowe na podstawie skierowania,585,87.57,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,8,przeniesienie z innego szpitala,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,10,przyjęcie przymusowe,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,285,1.77,9,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,3,przyjęcie w trybie nagłym - inne przypadki,3978,24.73,6,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,6,przyjęcie planowe na podstawie skierowania,11668,72.54,5,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",5,0.03,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,8,przeniesienie z innego szpitala,130,0.81,6,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,1,0.01,2,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,10,przyjęcie przymusowe,1,0.01,16,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,16,0.1,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,23,0.9,7,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,3,przyjęcie w trybie nagłym - inne przypadki,815,32.0,6,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,6,przyjęcie planowe na podstawie skierowania,1698,66.67,5,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,8,przeniesienie z innego szpitala,9,0.35,5,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,10,przyjęcie przymusowe,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,2,0.08,18,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,3,przyjęcie w trybie nagłym - inne przypadki,8,44.44,7,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,6,przyjęcie planowe na podstawie skierowania,10,55.56,2,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,8,przeniesienie z innego szpitala,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,10,przyjęcie przymusowe,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,51,0.6,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2015,2015
,,3,przyjęcie w trybie nagłym - inne przypadki,779,9.11,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2015,2015
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2015,2015
,,6,przyjęcie planowe na podstawie skierowania,7708,90.18,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2015,2015
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",3,0.04,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2015,2015
,,8,przeniesienie z innego szpitala,6,0.07,4,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2015,2015
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2015,2015
,,10,przyjęcie przymusowe,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2015,2015
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2015,2015
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,2,0.14,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2015,2015
,,3,przyjęcie w trybie nagłym - inne przypadki,278,19.24,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2015,2015
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2015,2015
,,6,przyjęcie planowe na podstawie skierowania,1165,80.62,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2015,2015
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2015,2015
,,8,przeniesienie z innego szpitala,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2015,2015
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2015,2015
,,10,przyjęcie przymusowe,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2015,2015
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2015,2015
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,142,3.81,13,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2015,2015
,,3,przyjęcie w trybie nagłym - inne przypadki,1500,40.21,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2015,2015
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2015,2015
,,6,przyjęcie planowe na podstawie skierowania,2076,55.66,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2015,2015
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",1,0.03,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2015,2015
,,8,przeniesienie z innego szpitala,11,0.29,18,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2015,2015
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2015,2015
,,10,przyjęcie przymusowe,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2015,2015
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2015,2015
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,926,5.95,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2015,2015
,,3,przyjęcie w trybie nagłym - inne przypadki,8465,54.35,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2015,2015
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2015,2015
,,6,przyjęcie planowe na podstawie skierowania,6154,39.51,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2015,2015
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",9,0.06,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2015,2015
,,8,przeniesienie z innego szpitala,21,0.13,8,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2015,2015
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2015,2015
,,10,przyjęcie przymusowe,1,0.01,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2015,2015
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2015,2015
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,141,6.72,9,A32 CHOROBY MIĘŚNI,1a,2015,2015
,,3,przyjęcie w trybie nagłym - inne przypadki,906,43.2,7,A32 CHOROBY MIĘŚNI,1a,2015,2015
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A32 CHOROBY MIĘŚNI,1a,2015,2015
,,6,przyjęcie planowe na podstawie skierowania,1039,49.55,5,A32 CHOROBY MIĘŚNI,1a,2015,2015
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",1,0.05,7,A32 CHOROBY MIĘŚNI,1a,2015,2015
,,8,przeniesienie z innego szpitala,10,0.48,13,A32 CHOROBY MIĘŚNI,1a,2015,2015
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A32 CHOROBY MIĘŚNI,1a,2015,2015
,,10,przyjęcie przymusowe,0,0.0,0,A32 CHOROBY MIĘŚNI,1a,2015,2015
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,0,0.0,0,A32 CHOROBY MIĘŚNI,1a,2015,2015
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,1355,18.33,4,A33 ZABURZENIA RÓWNOWAGI,1a,2015,2015
