branch,hospital-types,type-of-discharge-code,type-of-discharge-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",92,1.15,34,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,9,zgon pacjenta,31,2.22,16,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2024,2024
,,6,wypisanie na własne żądanie,5,0.36,7,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2024,2024
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,500,35.74,7,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2024,2024
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,798,57.04,7,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2024,2024
,,3,skierowanie do dalszego leczenia w innym szpitalu,59,4.22,8,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2024,2024
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",6,0.43,22,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2024,2024
,,9,zgon pacjenta,378,9.6,9,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,6,wypisanie na własne żądanie,4,0.1,8,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1189,30.21,6,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,1894,48.12,7,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,3,skierowanie do dalszego leczenia w innym szpitalu,356,9.04,10,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",115,2.92,33,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,9,zgon pacjenta,95,7.9,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,6,wypisanie na własne żądanie,4,0.33,7,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,1,0.08,6,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,313,26.02,4,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,726,60.35,4,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,3,skierowanie do dalszego leczenia w innym szpitalu,48,3.99,9,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",16,1.33,31,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,6,wypisanie na własne żądanie,1,0.27,1,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,159,42.4,3,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,214,57.07,1,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,3,skierowanie do dalszego leczenia w innym szpitalu,1,0.27,1,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2024,2024
,,9,zgon pacjenta,25,0.11,14,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,6,wypisanie na własne żądanie,19,0.08,3,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,5580,24.73,3,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,16692,73.98,3,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,3,skierowanie do dalszego leczenia w innym szpitalu,234,1.04,10,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",14,0.06,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,365,21.87,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,1296,77.65,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,3,skierowanie do dalszego leczenia w innym szpitalu,7,0.42,10,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",1,0.06,76,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,13,21.31,3,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,48,78.69,2,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy o zakładach opieki zdrowotnej,1,0.01,1,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2024,2024
,,6,wypisanie na własne żądanie,13,0.13,1,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2024,2024
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1673,16.2,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2024,2024
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,8607,83.33,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2024,2024
,,3,skierowanie do dalszego leczenia w innym szpitalu,34,0.33,4,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2024,2024
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",1,0.01,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2024,2024
,,6,wypisanie na własne żądanie,9,0.32,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2024,2024
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1124,39.93,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2024,2024
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,1669,59.29,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2024,2024
,,3,skierowanie do dalszego leczenia w innym szpitalu,13,0.46,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2024,2024
,,9,zgon pacjenta,5,0.14,12,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,6,wypisanie na własne żądanie,1,0.03,5,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,1,0.03,1,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,941,26.48,3,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,2576,72.48,0,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,3,skierowanie do dalszego leczenia w innym szpitalu,29,0.82,9,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",1,0.03,70,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2024,2024
,,9,zgon pacjenta,20,0.31,14,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2024,2024
,,6,wypisanie na własne żądanie,26,0.4,5,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2024,2024
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1746,27.0,5,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2024,2024
,,11,wypisanie na podstawie art. 46 albo 47 ustawy z dnia 22 listopada 2013 r.,1,0.02,38,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2024,2024
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,4459,68.96,5,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2024,2024
,,3,skierowanie do dalszego leczenia w innym szpitalu,201,3.11,10,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2024,2024
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",13,0.2,19,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2024,2024
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy o zakładach opieki zdrowotnej,1,0.02,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2024,2024
,,9,zgon pacjenta,43,0.66,11,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2024,2024
,,6,wypisanie na własne żądanie,113,1.72,2,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2024,2024
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,3,0.05,1,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2024,2024
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1364,20.78,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2024,2024
,,11,wypisanie na podstawie art. 46 albo 47 ustawy z dnia 22 listopada 2013 r.,1,0.02,2,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2024,2024
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,4782,72.86,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2024,2024
,,3,skierowanie do dalszego leczenia w innym szpitalu,238,3.63,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2024,2024
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",18,0.27,12,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2024,2024
,,9,zgon pacjenta,42,4.32,9,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2024,2024
,,6,wypisanie na własne żądanie,6,0.62,4,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2024,2024
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,218,22.43,6,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2024,2024
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,671,69.03,6,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2024,2024
,,3,skierowanie do dalszego leczenia w innym szpitalu,25,2.57,6,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2024,2024
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",10,1.03,14,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2024,2024
,,9,zgon pacjenta,7,0.43,14,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2024,2024
,,6,wypisanie na własne żądanie,18,1.11,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2024,2024
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,476,29.44,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2024,2024
,,11,wypisanie na podstawie art. 46 albo 47 ustawy z dnia 22 listopada 2013 r.,1,0.06,0,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2024,2024
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,1082,66.91,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2024,2024
,,3,skierowanie do dalszego leczenia w innym szpitalu,32,1.98,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2024,2024
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",1,0.06,53,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2024,2024
,,9,zgon pacjenta,1,0.04,23,A33 ZABURZENIA RÓWNOWAGI,1a,2024,2024
,,6,wypisanie na własne żądanie,47,1.94,1,A33 ZABURZENIA RÓWNOWAGI,1a,2024,2024
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,541,22.38,4,A33 ZABURZENIA RÓWNOWAGI,1a,2024,2024
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,1815,75.09,4,A33 ZABURZENIA RÓWNOWAGI,1a,2024,2024
,,3,skierowanie do dalszego leczenia w innym szpitalu,9,0.37,4,A33 ZABURZENIA RÓWNOWAGI,1a,2024,2024
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",4,0.17,4,A33 ZABURZENIA RÓWNOWAGI,1a,2024,2024
,,9,zgon pacjenta,216,5.02,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2024,2024
,,6,wypisanie na własne żądanie,101,2.35,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2024,2024
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,1,0.02,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2024,2024
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1113,25.85,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2024,2024
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,2377,55.21,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2024,2024
,,3,skierowanie do dalszego leczenia w innym szpitalu,450,10.45,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2024,2024
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",47,1.09,5,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2024,2024
,,9,zgon pacjenta,481,4.31,10,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2024,2024
,,6,wypisanie na własne żądanie,82,0.73,6,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2024,2024
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,5,0.04,5,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2024,2024
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,2359,21.14,6,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2024,2024
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,6262,56.12,6,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2024,2024
,,3,skierowanie do dalszego leczenia w innym szpitalu,1664,14.91,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2024,2024
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",306,2.74,11,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2024,2024
,,9,zgon pacjenta,103,2.59,10,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2024,2024
,,6,wypisanie na własne żądanie,36,0.91,1,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2024,2024
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,3,0.08,1,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2024,2024
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,886,22.28,3,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2024,2024
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,2776,69.8,3,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2024,2024
,,3,skierowanie do dalszego leczenia w innym szpitalu,102,2.56,9,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2024,2024
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",71,1.79,15,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2024,2024
,,9,zgon pacjenta,9,0.34,19,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2024,2024
,,6,wypisanie na własne żądanie,3,0.11,2,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2024,2024
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,1,0.04,9,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2024,2024
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,428,16.26,5,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2024,2024
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,2142,81.38,5,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2024,2024
,,3,skierowanie do dalszego leczenia w innym szpitalu,33,1.25,8,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2024,2024
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",16,0.61,11,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2024,2024
,,9,zgon pacjenta,12,0.1,10,A36 CHOROBY DEMIELINIZACYJNE,1a,2024,2024
,,6,wypisanie na własne żądanie,97,0.84,3,A36 CHOROBY DEMIELINIZACYJNE,1a,2024,2024
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,1,0.01,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2024,2024
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,3227,28.03,3,A36 CHOROBY DEMIELINIZACYJNE,1a,2024,2024
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,8056,69.97,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2024,2024
,,3,skierowanie do dalszego leczenia w innym szpitalu,108,0.94,7,A36 CHOROBY DEMIELINIZACYJNE,1a,2024,2024
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",12,0.1,13,A36 CHOROBY DEMIELINIZACYJNE,1a,2024,2024
,,9,zgon pacjenta,1043,4.03,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2024,2024
,,6,wypisanie na własne żądanie,233,0.9,2,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2024,2024
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,13,0.05,2,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2024,2024
