branch,hospital-types,type-of-admission-code,type-of-admission-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2014,2014
,,6,przyjęcie planowe na podstawie skierowania,279,81.1,3,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2014,2014
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2014,2014
,,8,przeniesienie z innego szpitala,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2014,2014
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2014,2014
,,10,przyjęcie przymusowe,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2014,2014
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,704,9.34,14,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,3,przyjęcie w trybie nagłym - inne przypadki,2497,33.14,12,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,6,przyjęcie planowe na podstawie skierowania,4141,54.96,9,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",0,0.0,0,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,8,przeniesienie z innego szpitala,191,2.54,13,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,10,przyjęcie przymusowe,1,0.01,83,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,651,11.3,13,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,3,przyjęcie w trybie nagłym - inne przypadki,2743,47.63,11,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,2,0.03,54,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,6,przyjęcie planowe na podstawie skierowania,2210,38.37,9,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",2,0.03,14,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,8,przeniesienie z innego szpitala,151,2.62,10,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,10,przyjęcie przymusowe,0,0.0,0,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,103,5.66,10,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,3,przyjęcie w trybie nagłym - inne przypadki,629,34.56,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,6,przyjęcie planowe na podstawie skierowania,1061,58.3,4,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",1,0.05,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,8,przeniesienie z innego szpitala,26,1.43,9,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,10,przyjęcie przymusowe,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,7,1.26,14,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,3,przyjęcie w trybie nagłym - inne przypadki,82,14.72,5,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,6,przyjęcie planowe na podstawie skierowania,467,83.84,1,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,8,przeniesienie z innego szpitala,1,0.18,4,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,10,przyjęcie przymusowe,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2014,2014
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,242,1.58,9,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,3,przyjęcie w trybie nagłym - inne przypadki,4024,26.3,7,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,1,0.01,84,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,6,przyjęcie planowe na podstawie skierowania,10936,71.46,5,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",7,0.05,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,8,przeniesienie z innego szpitala,93,0.61,6,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,10,przyjęcie przymusowe,0,0.0,0,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,37,1.36,8,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,3,przyjęcie w trybie nagłym - inne przypadki,913,33.64,7,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,6,przyjęcie planowe na podstawie skierowania,1758,64.78,5,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",1,0.04,4,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,8,przeniesienie z innego szpitala,5,0.18,8,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,10,przyjęcie przymusowe,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,3,przyjęcie w trybie nagłym - inne przypadki,13,48.15,7,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,6,przyjęcie planowe na podstawie skierowania,14,51.85,2,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,8,przeniesienie z innego szpitala,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,10,przyjęcie przymusowe,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2014,2014
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,54,0.72,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2014,2014
,,3,przyjęcie w trybie nagłym - inne przypadki,798,10.69,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2014,2014
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2014,2014
,,6,przyjęcie planowe na podstawie skierowania,6604,88.43,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2014,2014
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",4,0.05,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2014,2014
,,8,przeniesienie z innego szpitala,8,0.11,5,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2014,2014
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2014,2014
,,10,przyjęcie przymusowe,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2014,2014
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,6,0.31,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2014,2014
,,3,przyjęcie w trybie nagłym - inne przypadki,282,14.59,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2014,2014
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2014,2014
,,6,przyjęcie planowe na podstawie skierowania,1645,85.1,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2014,2014
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2014,2014
,,8,przeniesienie z innego szpitala,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2014,2014
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2014,2014
,,10,przyjęcie przymusowe,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2014,2014
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,103,3.19,15,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2014,2014
,,3,przyjęcie w trybie nagłym - inne przypadki,1285,39.76,9,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2014,2014
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2014,2014
,,6,przyjęcie planowe na podstawie skierowania,1837,56.84,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2014,2014
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2014,2014
,,8,przeniesienie z innego szpitala,7,0.22,23,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2014,2014
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2014,2014
,,10,przyjęcie przymusowe,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2014,2014
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,1072,6.61,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2014,2014
,,3,przyjęcie w trybie nagłym - inne przypadki,8268,50.96,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2014,2014
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2014,2014
,,6,przyjęcie planowe na podstawie skierowania,6862,42.3,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2014,2014
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",2,0.01,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2014,2014
,,8,przeniesienie z innego szpitala,20,0.12,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2014,2014
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2014,2014
,,10,przyjęcie przymusowe,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2014,2014
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,123,5.5,8,A32 CHOROBY MIĘŚNI,1a,2014,2014
,,3,przyjęcie w trybie nagłym - inne przypadki,976,43.67,7,A32 CHOROBY MIĘŚNI,1a,2014,2014
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A32 CHOROBY MIĘŚNI,1a,2014,2014
,,6,przyjęcie planowe na podstawie skierowania,1127,50.43,4,A32 CHOROBY MIĘŚNI,1a,2014,2014
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",1,0.04,14,A32 CHOROBY MIĘŚNI,1a,2014,2014
,,8,przeniesienie z innego szpitala,8,0.36,10,A32 CHOROBY MIĘŚNI,1a,2014,2014
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A32 CHOROBY MIĘŚNI,1a,2014,2014
,,10,przyjęcie przymusowe,0,0.0,0,A32 CHOROBY MIĘŚNI,1a,2014,2014
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,1224,16.22,4,A33 ZABURZENIA RÓWNOWAGI,1a,2014,2014
,,3,przyjęcie w trybie nagłym - inne przypadki,4685,62.09,4,A33 ZABURZENIA RÓWNOWAGI,1a,2014,2014
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2014,2014
,,6,przyjęcie planowe na podstawie skierowania,1631,21.62,4,A33 ZABURZENIA RÓWNOWAGI,1a,2014,2014
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",3,0.04,4,A33 ZABURZENIA RÓWNOWAGI,1a,2014,2014
,,8,przeniesienie z innego szpitala,2,0.03,4,A33 ZABURZENIA RÓWNOWAGI,1a,2014,2014
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2014,2014
,,10,przyjęcie przymusowe,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2014,2014
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,557,10.0,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2014,2014
,,3,przyjęcie w trybie nagłym - inne przypadki,2180,39.12,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2014,2014
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2014,2014
,,6,przyjęcie planowe na podstawie skierowania,2810,50.43,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2014,2014
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",1,0.02,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2014,2014
,,8,przeniesienie z innego szpitala,23,0.41,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2014,2014
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2014,2014
,,10,przyjęcie przymusowe,1,0.02,5,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2014,2014
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,2637,22.18,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2014,2014
,,3,przyjęcie w trybie nagłym - inne przypadki,7124,59.91,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2014,2014
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2014,2014
,,6,przyjęcie planowe na podstawie skierowania,2090,17.58,6,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2014,2014
