branch,hospital-types,product-category-code,product-category-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,value,value-percentage,name,catalog,year,period
,,6,przetoczenie preparatów krwi i innych substancji,137,7.57,0,117014.22,4.21,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,5,pobyt w OAiIT,3,1.12,0,53519.44,94.04,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,3,1.12,0,3389.36,5.96,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,312,2.16,0,215269.42,10.97,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2013,2013
,,0,pozostałe świadczenia,36,2.17,0,39708.66,97.41,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2013,2013
,,0,pozostałe świadczenia,131,4.44,0,1386553.5,9.63,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2013,2013
,,5,pobyt w OAiIT,31,1.05,0,1262671.8,8.77,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,316,10.71,0,11621206.76,80.74,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2013,2013
,,0,pozostałe świadczenia,204,1.4,0,2020561.8,7.87,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,878,6.04,0,21063183.06,82.05,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
,,0,pozostałe świadczenia,137,6.67,0,1934627.5,19.94,A32 CHOROBY MIĘŚNI,1a,2013,2013
,,4,leczenie żywieniowe,21,1.02,0,34944.0,0.36,A32 CHOROBY MIĘŚNI,1a,2013,2013
,,5,pobyt w OAiIT,57,2.78,0,1429279.9,14.73,A32 CHOROBY MIĘŚNI,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,269,13.1,0,6248955.44,64.41,A32 CHOROBY MIĘŚNI,1a,2013,2013
,,0,pozostałe świadczenia,213,1.15,0,30385.7,21.22,A33 ZABURZENIA RÓWNOWAGI,1a,2013,2013
,,0,pozostałe świadczenia,949,5.23,0,451592.32,17.77,A34 GUZY MÓZGU,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,278,1.53,0,211647.72,8.33,A34 GUZY MÓZGU,1a,2013,2013
,,0,pozostałe świadczenia,1648,7.6,0,431651.14,3.92,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,492,2.27,0,561009.57,5.1,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
,,0,pozostałe świadczenia,334,1.33,0,165663.21,1.6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,442,1.76,0,279208.6,2.7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2013,2013
,,4,leczenie żywieniowe,1171,2.39,0,1982018.7,10.18,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,708,1.45,0,462595.74,2.38,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2013,2013
,,7,rehabilitacja,821,1.68,0,9176586.2,47.14,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2013,2013
,,4,leczenie żywieniowe,603,2.4,0,660104.0,7.59,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,399,1.59,0,298788.48,3.43,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2013,2013
,,0,pozostałe świadczenia,158,1.14,0,538957.71,2.88,A50 UDAR MÓZGU - LECZENIE,1a,2013,2013
,,4,leczenie żywieniowe,312,2.25,0,176103.8,0.94,A50 UDAR MÓZGU - LECZENIE,1a,2013,2013
,,5,pobyt w OAiIT,635,4.57,0,17001858.25,90.77,A50 UDAR MÓZGU - LECZENIE,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,465,3.35,0,479825.03,2.56,A50 UDAR MÓZGU - LECZENIE,1a,2013,2013
,,4,leczenie żywieniowe,160,3.61,0,209854.0,7.39,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,52,1.17,0,29546.32,1.04,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2013,2013
,,7,rehabilitacja,110,2.48,0,1409804.8,49.67,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2013,2013
,,0,pozostałe świadczenia,112,3.02,0,27040.0,18.65,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2013,2013
,,0,pozostałe świadczenia,85,1.4,0,215176.5,3.09,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2013,2013
,,5,pobyt w OAiIT,176,2.9,0,5187876.81,74.51,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,157,2.58,0,1066947.41,15.32,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2013,2013
,,0,pozostałe świadczenia,275,13.5,0,81493.8,2.38,A58 ENCEFALOPATIA,1a,2013,2013
,,4,leczenie żywieniowe,33,1.62,0,80766.0,2.36,A58 ENCEFALOPATIA,1a,2013,2013
,,5,pobyt w OAiIT,83,4.07,0,3149010.47,91.91,A58 ENCEFALOPATIA,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,38,1.87,0,74212.42,2.17,A58 ENCEFALOPATIA,1a,2013,2013
,,0,pozostałe świadczenia,322,1.18,0,69226.0,7.76,A59 BÓLE GŁOWY,1a,2013,2013
,,0,pozostałe świadczenia,154,1.2,0,84567.68,2.57,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2013,2013
,,5,pobyt w OAiIT,184,1.44,0,3024925.95,92.04,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2013,2013
,,0,pozostałe świadczenia,659,5.16,0,162541.0,7.31,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2013,2013
,,0,pozostałe świadczenia,559,1.59,0,184031.95,1.5,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2013,2013
,,5,pobyt w OAiIT,495,1.41,0,11491767.17,93.6,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2013,2013
,,0,pozostałe świadczenia,20,1.73,0,78447.03,3.67,A86 CHOROBY NEURONU RUCHOWEGO,1a,2013,2013
,,4,leczenie żywieniowe,32,2.76,0,66976.0,3.13,A86 CHOROBY NEURONU RUCHOWEGO,1a,2013,2013
,,5,pobyt w OAiIT,38,3.28,0,1925890.72,90.08,A86 CHOROBY NEURONU RUCHOWEGO,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,17,1.47,0,61819.08,2.89,A86 CHOROBY NEURONU RUCHOWEGO,1a,2013,2013
,,0,pozostałe świadczenia,1973,3.35,0,1136525.53,10.94,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2013,2013
,,0,pozostałe świadczenia,105,1.56,0,25844.0,99.2,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2013,2013
,,0,pozostałe świadczenia,286,7.1,0,72223.0,100.0,B34 MAŁE ZABIEGI NA APARACIE OCHRONNYM OKA,1a,2013,2013
,,0,pozostałe świadczenia,819,24.51,0,211276.0,100.0,B44 MAŁE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM,1a,2013,2013
,,0,pozostałe świadczenia,32,1.56,0,8060.0,96.27,B74 MAŁE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2013,2013
,,9,"teleradioterapia, brachyterapia, terapia izotopowa",15,1.41,0,42900.0,97.48,B81 DUŻE ZABIEGI NA SIATKÓWCE *,1a,2013,2013
,,0,pozostałe świadczenia,312,6.65,0,81095.0,100.0,B94 INNE PROCEDURY W ZAKRESIE OKA *,1a,2013,2013
,,0,pozostałe świadczenia,981,2.97,0,235302.0,84.42,B98 LECZENIE ZACHOWAWCZE OKULISTYCZNE,1a,2013,2013
,,0,pozostałe świadczenia,17,1.41,0,20552.0,1.23,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2013,2013
,,4,leczenie żywieniowe,378,31.29,0,614685.0,36.84,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2013,2013
,,5,pobyt w OAiIT,188,15.56,0,841306.96,50.42,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,242,20.03,0,161904.41,9.7,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2013,2013
,,4,leczenie żywieniowe,205,4.64,0,269700.12,42.43,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2013,2013
,,5,pobyt w OAiIT,94,2.13,0,293436.52,46.17,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,84,1.9,0,59791.74,9.41,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2013,2013
,,5,pobyt w OAiIT,98,1.07,0,3073877.04,91.23,"C12 DUŻE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2013,2013
,,0,pozostałe świadczenia,418,12.09,0,106118.5,95.28,"C15 MAŁE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2013,2013
,,0,pozostałe świadczenia,12,1.07,0,16536.0,1.2,C21 KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2013,2013
,,4,leczenie żywieniowe,40,3.58,0,45154.0,3.27,C21 KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2013,2013
,,5,pobyt w OAiIT,128,11.46,0,1173007.16,84.83,C21 KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,233,20.86,0,147983.66,10.7,C21 KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2013,2013
,,5,pobyt w OAiIT,97,1.02,0,1654793.4,85.27,C22 DUŻE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2013,2013
,,0,pozostałe świadczenia,91,2.14,0,28340.0,72.71,C24 MAŁE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,1,4.17,0,180.44,100.0,"C25 ROZLEGŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2013,2013
,,5,pobyt w OAiIT,4,1.48,0,6937.84,86.11,"C26 KOMPLEKSOWE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,5,1.85,0,1119.56,13.89,"C26 KOMPLEKSOWE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2013,2013
,,5,pobyt w OAiIT,14,2.76,0,61443.2,93.72,"C27 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,10,1.97,0,2658.76,4.06,"C27 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2013,2013
,,0,pozostałe świadczenia,676,18.59,0,174664.0,100.0,C34 MAŁE ZABIEGI USZU *,1a,2013,2013
,,0,pozostałe świadczenia,152,2.77,0,38978.5,94.86,C44 MAŁE ZABIEGI NOSA *,1a,2013,2013
,,5,pobyt w OAiIT,2,1.77,0,48689.16,91.78,C45 DUŻE ZABIEGI ENDOSKOPOWE < 18 R.Ż.,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,2,1.77,0,4359.68,8.22,C45 DUŻE ZABIEGI ENDOSKOPOWE < 18 R.Ż.,1a,2013,2013
,,0,pozostałe świadczenia,6,3.53,0,0.0,0.0,C48 OSTRE ZAPALENIE ZATOK PRZYNOSOWYCH < 18 R.Ż Z PW,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,88,1.03,0,57154.2,9.87,"C56 POWAŻNE CHOROBY GARDŁA, USZU I NOSA",1a,2013,2013-01-01T00:00:00-2013-06-30T00:00:00
,,6,przetoczenie preparatów krwi i innych substancji,74,1.1,0,64405.98,17.36,"C56A POWAŻNE CHOROBY GARDŁA, USZU I NOSA >17 R.Ż.",1a,2013,2013-07-01T00:00:00-2013-12-31T00:00:00
,,0,pozostałe świadczenia,40,4.95,0,9100.0,73.76,"C56B POWAŻNE CHOROBY GARDŁA, USZU I NOSA < 18 R.Ż.",1a,2013,2013-07-01T00:00:00-2013-12-31T00:00:00
,,0,pozostałe świadczenia,632,1.08,0,137185.6,8.73,"C57 INNE CHOROBY GARDŁA, USZU I NOSA",1a,2013,2013
,,0,pozostałe świadczenia,90,3.84,0,23137.5,53.7,"C64 INNE PROCEDURY JAMY USTNEJ, GARDŁA, KRTANI, NOSA I USZU *",1a,2013,2013
,,5,pobyt w OAiIT,723,21.74,0,6453856.91,90.28,D01 ZŁOŻONE ZABIEGI KLATKI PIERSIOWEJ *,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,591,17.77,0,435389.84,6.09,D01 ZŁOŻONE ZABIEGI KLATKI PIERSIOWEJ *,1a,2013,2013
,,7,rehabilitacja,39,1.17,0,77535.3,1.08,D01 ZŁOŻONE ZABIEGI KLATKI PIERSIOWEJ *,1a,2013,2013
,,5,pobyt w OAiIT,758,12.39,0,9716784.74,88.35,D02 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ *,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,794,12.98,0,781147.34,7.1,D02 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ *,1a,2013,2013
,,5,pobyt w OAiIT,443,2.86,0,5819773.17,84.2,D03 DUŻE ZABIEGI KLATKI PIERSIOWEJ *,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,509,3.29,0,502247.98,7.27,D03 DUŻE ZABIEGI KLATKI PIERSIOWEJ *,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,53,1.67,0,37679.63,25.59,D04 ŚREDNIE I MAŁE ZABIEGI KLATKI PIERSIOWEJ,1a,2013,2013
,,0,pozostałe świadczenia,63,1.11,0,16952.0,90.75,D05 BRONCHOSKOPIA *,1a,2013,2013
,,5,pobyt w OAiIT,221,1.67,0,4790026.27,84.69,D16 ZATOR PŁUCNY,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,539,4.06,0,384740.32,6.8,D16 ZATOR PŁUCNY,1a,2013,2013
,,0,pozostałe świadczenia,45,1.23,0,15102.3,0.47,"D17 ROPIEŃ PŁUC, ROPOWICA",1a,2013,2013
,,5,pobyt w OAiIT,83,2.27,0,2698497.86,84.19,"D17 ROPIEŃ PŁUC, ROPOWICA",1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,391,10.7,0,301990.47,9.42,"D17 ROPIEŃ PŁUC, ROPOWICA",1a,2013,2013
,,5,pobyt w OAiIT,806,1.82,0,22488237.93,88.6,"D18 ZAPALENIE PŁUC NIETYPOWE, WIRUSOWE",1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,1549,3.5,0,1419764.69,5.59,"D18 ZAPALENIE PŁUC NIETYPOWE, WIRUSOWE",1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,72,1.32,0,340452.5,70.88,D19 ROZSTRZENIE OSKRZELI,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,19,1.3,0,19630.0,7.34,D20 GRUŹLICA,1a,2013,2013
,,0,pozostałe świadczenia,69,2.81,0,37492.0,4.13,D21 ZWŁÓKNIENIE TORBIELOWATE,1a,2013,2013
,,4,leczenie żywieniowe,102,4.15,0,233416.0,25.69,D21 ZWŁÓKNIENIE TORBIELOWATE,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,373,4.32,0,251605.07,15.55,D26 WYSIĘKOWE ZAPALENIE OPŁUCNEJ,1a,2013,2013
,,2,chemioterapia,882,1.41,0,398831.02,7.34,D28 CHOROBY NOWOTWOROWE UKŁADU ODDECHOWEGO I KLATKI PIERSIOWEJ,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,3057,4.9,0,1790852.91,32.97,D28 CHOROBY NOWOTWOROWE UKŁADU ODDECHOWEGO I KLATKI PIERSIOWEJ,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,283,1.06,0,182771.71,9.24,D37 INNE CHOROBY UKŁADU ODDECHOWEGO,1a,2013,2013
,,5,pobyt w OAiIT,231,4.14,0,4142665.22,93.61,D38 OBRZĘK PŁUC,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,231,4.14,0,137428.01,3.11,D38 OBRZĘK PŁUC,1a,2013,2013
,,5,pobyt w OAiIT,214,1.56,0,5482157.67,82.56,D47 ZAPALENIE PŁUC Z PW,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,752,5.5,0,604682.93,9.11,D47 ZAPALENIE PŁUC Z PW,1a,2013,2013
,,5,pobyt w OAiIT,419,1.26,0,9793708.14,84.07,D48 ZAPALENIE PŁUC BEZ PW,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,1168,3.51,0,929547.47,7.98,D48 ZAPALENIE PŁUC BEZ PW,1a,2013,2013
,,0,pozostałe świadczenia,21,1.33,0,22909.0,1.11,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2013,2013
,,4,leczenie żywieniowe,97,6.15,0,163488.0,7.9,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2013,2013
,,5,pobyt w OAiIT,105,6.66,0,1833489.32,88.58,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,74,4.7,0,44370.56,2.14,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,168,1.74,0,368933.34,14.54,D50 ZWŁÓKNIENIE I PYLICA PŁUC,1a,2013,2013
,,0,pozostałe świadczenia,50,1.03,0,35139.0,1.41,D51 ODMA OPŁUCNOWA,1a,2013,2013
,,5,pobyt w OAiIT,109,2.25,0,2154168.64,86.18,D51 ODMA OPŁUCNOWA,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,160,3.3,0,137985.05,5.52,D51 ODMA OPŁUCNOWA,1a,2013,2013
,,0,pozostałe świadczenia,321,1.2,0,441292.96,0.51,D52 NIEWYDOLNOŚĆ ODDECHOWA,1a,2013,2013
,,5,pobyt w OAiIT,2574,9.64,0,81678061.0,94.91,D52 NIEWYDOLNOŚĆ ODDECHOWA,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,1221,4.57,0,1304373.94,1.52,D52 NIEWYDOLNOŚĆ ODDECHOWA,1a,2013,2013
,,1,programy lekowe,56,7.18,0,1057405.52,77.42,D53 NADCIŚNIENIE PŁUCNE > 17 R.Ż.,1a,2013,2013
,,5,pobyt w OAiIT,8,1.03,0,228973.68,16.77,D53 NADCIŚNIENIE PŁUCNE > 17 R.Ż.,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,32,4.1,0,45560.84,3.34,D53 NADCIŚNIENIE PŁUCNE > 17 R.Ż.,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,4,1.06,0,1984.84,32.08,D54 ZAPALENIE OPŁUCNEJ,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,69,1.01,0,484813.68,64.84,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2013,2013
,,0,pozostałe świadczenia,4,13.33,0,1040.0,0.74,D56 CIĘŻKIE WADY ROZWOJOWE < 18 R.Ż,1a,2013,2013
,,5,pobyt w OAiIT,1,3.33,0,138453.64,98.64,D56 CIĘŻKIE WADY ROZWOJOWE < 18 R.Ż,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,1,3.33,0,867.36,0.62,D56 CIĘŻKIE WADY ROZWOJOWE < 18 R.Ż,1a,2013,2013
,,0,pozostałe świadczenia,26,3.74,0,229751.65,5.5,E02 INNE ZABIEGI KARDIOCHIRURGICZNE > 17 R.Ż. *,1a,2013,2013
,,3,dializy,30,4.31,0,526656.0,12.6,E02 INNE ZABIEGI KARDIOCHIRURGICZNE > 17 R.Ż. *,1a,2013,2013
,,4,leczenie żywieniowe,14,2.01,0,41067.2,0.98,E02 INNE ZABIEGI KARDIOCHIRURGICZNE > 17 R.Ż. *,1a,2013,2013
,,5,pobyt w OAiIT,225,32.33,0,2735435.04,65.43,E02 INNE ZABIEGI KARDIOCHIRURGICZNE > 17 R.Ż. *,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,295,42.39,0,608061.62,14.55,E02 INNE ZABIEGI KARDIOCHIRURGICZNE > 17 R.Ż. *,1a,2013,2013
,,0,pozostałe świadczenia,2,1.02,0,70200.0,6.36,E03 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż.,1a,2013,2013
,,4,leczenie żywieniowe,15,7.65,0,37960.0,3.44,E03 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż.,1a,2013,2013
,,5,pobyt w OAiIT,32,16.33,0,871199.68,78.99,E03 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż.,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,55,28.06,0,66171.04,6.0,E03 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż.,1a,2013,2013
,,0,pozostałe świadczenia,10,5.29,0,84584.0,6.3,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2013,2013
,,3,dializy,9,4.76,0,94800.0,7.06,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2013,2013
,,4,leczenie żywieniowe,6,3.17,0,19236.0,1.43,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2013,2013
,,5,pobyt w OAiIT,90,47.62,0,894349.04,66.61,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,140,74.07,0,228406.72,17.01,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2013,2013
,,0,pozostałe świadczenia,146,1.68,0,775945.12,2.39,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2013,2013
,,3,dializy,170,1.95,0,2448096.0,7.55,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2013,2013
,,5,pobyt w OAiIT,3960,45.45,0,24011316.68,74.01,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2013,2013
,,6,przetoczenie preparatów krwi i innych substancji,4872,55.92,0,5121193.02,15.79,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2013,2013
