branch,hospital-types,type-of-discharge-code,type-of-discharge-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2011,2011
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2011,2011
,,9,zgon pacjenta,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2011,2011
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,2572,34.92,10,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,3276,44.47,11,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,3,skierowanie do dalszego leczenia w innym szpitalu,862,11.7,12,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,118,1.6,12,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,6,wypisanie na własne żądanie,4,0.05,11,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,1,0.01,32,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,5,0.07,21,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,9,zgon pacjenta,528,7.17,11,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,2150,37.23,12,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,2131,36.9,11,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,3,skierowanie do dalszego leczenia w innym szpitalu,731,12.66,12,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,95,1.65,21,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,6,wypisanie na własne żądanie,5,0.09,12,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,0,0.0,0,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,1,0.02,65,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,9,zgon pacjenta,662,11.46,10,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,471,28.56,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,949,57.55,6,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,3,skierowanie do dalszego leczenia w innym szpitalu,100,6.06,13,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,14,0.85,19,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,6,wypisanie na własne żądanie,4,0.24,16,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,9,zgon pacjenta,111,6.73,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,122,37.08,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,195,59.27,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,3,skierowanie do dalszego leczenia w innym szpitalu,8,2.43,5,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,6,wypisanie na własne żądanie,3,0.91,4,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,9,zgon pacjenta,1,0.3,12,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2011,2011
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,4958,37.57,7,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2011,2011
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,7896,59.84,7,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2011,2011
,,3,skierowanie do dalszego leczenia w innym szpitalu,246,1.86,13,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2011,2011
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,41,0.31,7,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2011,2011
,,6,wypisanie na własne żądanie,11,0.08,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2011,2011
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,0,0.0,0,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2011,2011
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,3,0.02,7,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2011,2011
,,9,zgon pacjenta,41,0.31,15,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2011,2011
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1691,48.31,7,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2011,2011
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,1750,50.0,6,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2011,2011
,,3,skierowanie do dalszego leczenia w innym szpitalu,42,1.2,14,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2011,2011
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,8,0.23,12,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2011,2011
,,6,wypisanie na własne żądanie,4,0.11,10,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2011,2011
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2011,2011
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,3,0.09,6,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2011,2011
,,9,zgon pacjenta,2,0.06,6,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2011,2011
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1835,32.61,1,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2011,2011
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,3769,66.98,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2011,2011
,,3,skierowanie do dalszego leczenia w innym szpitalu,13,0.23,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2011,2011
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,1,0.02,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2011,2011
,,6,wypisanie na własne żądanie,9,0.16,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2011,2011
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2011,2011
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2011,2011
,,9,zgon pacjenta,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2011,2011
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,527,33.21,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2011,2011
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,1058,66.67,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2011,2011
,,3,skierowanie do dalszego leczenia w innym szpitalu,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2011,2011
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,2,0.13,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2011,2011
,,6,wypisanie na własne żądanie,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2011,2011
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2011,2011
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2011,2011
,,9,zgon pacjenta,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2011,2011
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,751,29.13,9,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,1670,64.78,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
,,3,skierowanie do dalszego leczenia w innym szpitalu,94,3.65,17,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,27,1.05,17,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
,,6,wypisanie na własne żądanie,13,0.5,6,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,1,0.04,5,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
,,9,zgon pacjenta,22,0.85,20,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,3990,26.36,7,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,10455,69.06,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
,,3,skierowanie do dalszego leczenia w innym szpitalu,404,2.67,7,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,92,0.61,8,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
,,6,wypisanie na własne żądanie,111,0.73,2,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,3,0.02,2,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,9,0.06,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
,,9,zgon pacjenta,74,0.49,10,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,632,33.85,6,A32 CHOROBY MIĘŚNI,1a,2011,2011
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,1144,61.27,6,A32 CHOROBY MIĘŚNI,1a,2011,2011
,,3,skierowanie do dalszego leczenia w innym szpitalu,32,1.71,4,A32 CHOROBY MIĘŚNI,1a,2011,2011
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,10,0.54,5,A32 CHOROBY MIĘŚNI,1a,2011,2011
,,6,wypisanie na własne żądanie,13,0.7,4,A32 CHOROBY MIĘŚNI,1a,2011,2011
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,0,0.0,0,A32 CHOROBY MIĘŚNI,1a,2011,2011
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,1,0.05,14,A32 CHOROBY MIĘŚNI,1a,2011,2011
,,9,zgon pacjenta,35,1.87,12,A32 CHOROBY MIĘŚNI,1a,2011,2011
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,4374,25.24,3,A33 ZABURZENIA RÓWNOWAGI,1a,2011,2011
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,12553,72.43,4,A33 ZABURZENIA RÓWNOWAGI,1a,2011,2011
,,3,skierowanie do dalszego leczenia w innym szpitalu,176,1.02,2,A33 ZABURZENIA RÓWNOWAGI,1a,2011,2011
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,26,0.15,2,A33 ZABURZENIA RÓWNOWAGI,1a,2011,2011
,,6,wypisanie na własne żądanie,185,1.07,1,A33 ZABURZENIA RÓWNOWAGI,1a,2011,2011
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,7,0.04,1,A33 ZABURZENIA RÓWNOWAGI,1a,2011,2011
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,3,0.02,3,A33 ZABURZENIA RÓWNOWAGI,1a,2011,2011
,,9,zgon pacjenta,8,0.05,3,A33 ZABURZENIA RÓWNOWAGI,1a,2011,2011
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,4405,25.71,6,A34 GUZY MÓZGU,1a,2011,2011
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,8616,50.29,6,A34 GUZY MÓZGU,1a,2011,2011
,,3,skierowanie do dalszego leczenia w innym szpitalu,2246,13.11,7,A34 GUZY MÓZGU,1a,2011,2011
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,512,2.99,9,A34 GUZY MÓZGU,1a,2011,2011
,,6,wypisanie na własne żądanie,173,1.01,3,A34 GUZY MÓZGU,1a,2011,2011
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,1,0.01,17,A34 GUZY MÓZGU,1a,2011,2011
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,14,0.08,13,A34 GUZY MÓZGU,1a,2011,2011
,,9,zgon pacjenta,1164,6.79,7,A34 GUZY MÓZGU,1a,2011,2011
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,4969,23.53,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,13991,66.26,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
,,3,skierowanie do dalszego leczenia w innym szpitalu,462,2.19,8,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,330,1.56,11,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
,,6,wypisanie na własne żądanie,99,0.47,2,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,10,0.05,9,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy z dnia 30 sierpnia 1991 r. o zakładach opieki zdrowotnej,15,0.07,5,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
,,9,zgon pacjenta,1240,5.87,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,5235,34.58,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2011,2011
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,9642,63.69,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2011,2011
,,3,skierowanie do dalszego leczenia w innym szpitalu,141,0.93,6,A36 CHOROBY DEMIELINIZACYJNE,1a,2011,2011
,,4,skierowanie do dalszego leczenia w innym niż szpital zakładzie opieki stacjonarnej,46,0.3,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2011,2011
