branch,hospital-types,gender-code,gender-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,9,nieznana,0,0.0,0,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2019,2019
,,2,kobieta,6318,52.69,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2019,2019
,,1,mężczyzna,5673,47.31,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2019,2019
,,9,nieznana,0,0.0,0,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2019,2019
,,2,kobieta,2673,51.7,4,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2019,2019
,,1,mężczyzna,2497,48.3,4,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2019,2019
,,9,nieznana,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2019,2019
,,2,kobieta,1276,51.1,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2019,2019
,,1,mężczyzna,1221,48.9,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,A36 CHOROBY DEMIELINIZACYJNE,1a,2019,2019
,,9,nieznana,0,0.0,0,A36 CHOROBY DEMIELINIZACYJNE,1a,2019,2019
,,2,kobieta,9765,68.61,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2019,2019
,,1,mężczyzna,4468,31.39,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2019,2019
,,9,nieznana,0,0.0,0,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2019,2019
,,2,kobieta,15432,54.91,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2019,2019
,,1,mężczyzna,12673,45.09,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2019,2019
,,9,nieznana,0,0.0,0,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2019,2019
,,2,kobieta,4697,61.42,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2019,2019
,,1,mężczyzna,2950,38.58,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2019,2019
,,0,płeć nieokreślona,1,0.0,3,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2019,2019
,,9,nieznana,0,0.0,0,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2019,2019
,,2,kobieta,17834,59.55,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2019,2019
,,1,mężczyzna,12115,40.45,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2019,2019
,,9,nieznana,0,0.0,0,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2019,2019
,,2,kobieta,29425,48.63,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2019,2019
,,1,mężczyzna,31080,51.37,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2019,2019
,,9,nieznana,0,0.0,0,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2019,2019
,,2,kobieta,6702,50.58,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2019,2019
,,1,mężczyzna,6548,49.42,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,A50 UDAR MÓZGU - LECZENIE,1a,2019,2019
,,9,nieznana,0,0.0,0,A50 UDAR MÓZGU - LECZENIE,1a,2019,2019
,,2,kobieta,6005,53.39,3,A50 UDAR MÓZGU - LECZENIE,1a,2019,2019
,,1,mężczyzna,5242,46.61,3,A50 UDAR MÓZGU - LECZENIE,1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2019,2019
,,9,nieznana,0,0.0,0,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2019,2019
,,2,kobieta,1591,57.09,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2019,2019
,,1,mężczyzna,1196,42.91,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2019,2019
,,9,nieznana,0,0.0,0,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2019,2019
,,2,kobieta,2908,45.54,10,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2019,2019
,,1,mężczyzna,3477,54.46,10,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,A58 ENCEFALOPATIA,1a,2019,2019
,,9,nieznana,0,0.0,0,A58 ENCEFALOPATIA,1a,2019,2019
,,2,kobieta,256,42.38,6,A58 ENCEFALOPATIA,1a,2019,2019
,,1,mężczyzna,348,57.62,7,A58 ENCEFALOPATIA,1a,2019,2019
,,0,płeć nieokreślona,1,0.01,2,A59 BÓLE GŁOWY,1a,2019,2019
,,9,nieznana,0,0.0,0,A59 BÓLE GŁOWY,1a,2019,2019
,,2,kobieta,9820,69.57,4,A59 BÓLE GŁOWY,1a,2019,2019
,,1,mężczyzna,4294,30.42,4,A59 BÓLE GŁOWY,1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2019,2019
,,9,nieznana,0,0.0,0,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2019,2019
,,2,kobieta,2751,43.21,4,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2019,2019
,,1,mężczyzna,3615,56.79,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2019,2019
,,9,nieznana,0,0.0,0,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2019,2019
,,2,kobieta,5833,49.55,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2019,2019
,,1,mężczyzna,5938,50.45,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2019,2019
,,0,płeć nieokreślona,2,0.02,5,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,9,nieznana,0,0.0,0,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,2,kobieta,2585,29.46,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,1,mężczyzna,6187,70.52,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,9,nieznana,0,0.0,0,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,2,kobieta,3978,45.07,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,1,mężczyzna,4849,54.93,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,A86 CHOROBY NEURONU RUCHOWEGO,1a,2019,2019
,,9,nieznana,0,0.0,0,A86 CHOROBY NEURONU RUCHOWEGO,1a,2019,2019
,,2,kobieta,825,45.58,3,A86 CHOROBY NEURONU RUCHOWEGO,1a,2019,2019
,,1,mężczyzna,985,54.42,4,A86 CHOROBY NEURONU RUCHOWEGO,1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2019,2019
,,9,nieznana,0,0.0,0,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2019,2019
,,2,kobieta,26336,55.0,5,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2019,2019
,,1,mężczyzna,21546,45.0,5,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,B03 LECZENIE WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2019,2019
,,9,nieznana,0,0.0,0,B03 LECZENIE WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2019,2019
,,2,kobieta,7,58.33,0,B03 LECZENIE WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2019,2019
,,1,mężczyzna,5,41.67,0,B03 LECZENIE WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2019,2019
,,9,nieznana,0,0.0,0,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2019,2019
,,2,kobieta,43,50.59,5,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2019,2019
,,1,mężczyzna,42,49.41,4,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2019,2019
,,9,nieznana,0,0.0,0,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2019,2019
,,2,kobieta,625,51.19,4,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2019,2019
,,1,mężczyzna,596,48.81,4,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2019,2019
,,9,nieznana,0,0.0,0,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2019,2019
,,2,kobieta,12,50.0,2,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2019,2019
,,1,mężczyzna,12,50.0,3,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2019,2019
,,9,nieznana,0,0.0,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2019,2019
,,2,kobieta,1239,65.18,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2019,2019
,,1,mężczyzna,662,34.82,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,9,nieznana,0,0.0,0,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,2,kobieta,3838,45.74,2,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,1,mężczyzna,4552,54.26,2,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,9,nieznana,0,0.0,0,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,2,kobieta,1182,47.22,2,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,1,mężczyzna,1321,52.78,2,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,9,nieznana,0,0.0,0,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,2,kobieta,4674,50.86,2,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,1,mężczyzna,4516,49.14,2,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,9,nieznana,0,0.0,0,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,2,kobieta,1550,52.08,1,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,1,mężczyzna,1426,47.92,2,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2019,2019
,,9,nieznana,0,0.0,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2019,2019
,,2,kobieta,6327,55.23,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2019,2019
,,1,mężczyzna,5129,44.77,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2019,2019
,,0,płeć nieokreślona,0,0.0,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2019,2019
,,9,nieznana,0,0.0,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2019,2019
,,2,kobieta,219527,63.82,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2019,2019
