branch,hospital-types,age-group-code,age-group-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,5,41 - 60,6861,42.66,6,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,6,61 - 80,3952,24.57,7,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,7,81 i więcej,181,1.13,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,8,brak danych,0,0.0,0,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,1,poniżej 1,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,2,1 - 6,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,3,7 - 17,10,0.39,6,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,4,18 - 40,1063,41.74,5,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,5,41 - 60,1126,44.21,5,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,6,61 - 80,342,13.43,7,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,7,81 i więcej,6,0.24,10,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,8,brak danych,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,1,poniżej 1,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,2,1 - 6,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,3,7 - 17,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,4,18 - 40,2,11.11,5,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,5,41 - 60,7,38.89,2,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,6,61 - 80,8,44.44,3,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,7,81 i więcej,1,5.56,2,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,8,brak danych,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,1,poniżej 1,1,0.01,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2015,2015
,,2,1 - 6,13,0.15,7,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2015,2015
,,3,7 - 17,95,1.11,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2015,2015
,,4,18 - 40,1261,14.75,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2015,2015
,,5,41 - 60,4155,48.61,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2015,2015
,,6,61 - 80,2693,31.51,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2015,2015
,,7,81 i więcej,329,3.85,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2015,2015
,,8,brak danych,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2015,2015
,,1,poniżej 1,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2015,2015
,,2,1 - 6,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2015,2015
,,3,7 - 17,3,0.21,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2015,2015
,,4,18 - 40,183,12.66,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2015,2015
,,5,41 - 60,577,39.93,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2015,2015
,,6,61 - 80,607,42.01,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2015,2015
,,7,81 i więcej,75,5.19,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2015,2015
,,8,brak danych,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2015,2015
,,1,poniżej 1,1,0.03,15,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2015,2015
,,2,1 - 6,42,1.13,5,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2015,2015
,,3,7 - 17,116,3.11,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2015,2015
,,4,18 - 40,593,15.9,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2015,2015
,,5,41 - 60,1242,33.3,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2015,2015
,,6,61 - 80,1558,41.77,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2015,2015
,,7,81 i więcej,178,4.77,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2015,2015
,,8,brak danych,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2015,2015
,,1,poniżej 1,12,0.08,2,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2015,2015
,,2,1 - 6,89,0.57,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2015,2015
,,3,7 - 17,337,2.16,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2015,2015
,,4,18 - 40,3326,21.35,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2015,2015
,,5,41 - 60,6077,39.02,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2015,2015
,,6,61 - 80,5001,32.11,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2015,2015
,,7,81 i więcej,734,4.71,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2015,2015
,,8,brak danych,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2015,2015
,,1,poniżej 1,15,0.72,4,A32 CHOROBY MIĘŚNI,1a,2015,2015
,,2,1 - 6,138,6.58,3,A32 CHOROBY MIĘŚNI,1a,2015,2015
,,3,7 - 17,168,8.01,4,A32 CHOROBY MIĘŚNI,1a,2015,2015
,,4,18 - 40,476,22.7,5,A32 CHOROBY MIĘŚNI,1a,2015,2015
,,5,41 - 60,575,27.42,6,A32 CHOROBY MIĘŚNI,1a,2015,2015
,,6,61 - 80,625,29.8,8,A32 CHOROBY MIĘŚNI,1a,2015,2015
,,7,81 i więcej,100,4.77,8,A32 CHOROBY MIĘŚNI,1a,2015,2015
,,8,brak danych,0,0.0,0,A32 CHOROBY MIĘŚNI,1a,2015,2015
,,1,poniżej 1,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2015,2015
,,2,1 - 6,13,0.18,2,A33 ZABURZENIA RÓWNOWAGI,1a,2015,2015
,,3,7 - 17,49,0.66,4,A33 ZABURZENIA RÓWNOWAGI,1a,2015,2015
,,4,18 - 40,1171,15.84,4,A33 ZABURZENIA RÓWNOWAGI,1a,2015,2015
,,5,41 - 60,2638,35.69,4,A33 ZABURZENIA RÓWNOWAGI,1a,2015,2015
,,6,61 - 80,2932,39.67,4,A33 ZABURZENIA RÓWNOWAGI,1a,2015,2015
,,7,81 i więcej,588,7.96,5,A33 ZABURZENIA RÓWNOWAGI,1a,2015,2015
,,8,brak danych,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2015,2015
,,1,poniżej 1,54,0.9,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2015,2015
,,2,1 - 6,693,11.54,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2015,2015
,,3,7 - 17,906,15.09,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2015,2015
,,4,18 - 40,816,13.59,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2015,2015
,,5,41 - 60,1491,24.83,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2015,2015
,,6,61 - 80,1812,30.17,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2015,2015
,,7,81 i więcej,233,3.88,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2015,2015
,,8,brak danych,0,0.0,0,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2015,2015
,,1,poniżej 1,31,0.26,6,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2015,2015
,,2,1 - 6,202,1.68,5,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2015,2015
,,3,7 - 17,423,3.52,5,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2015,2015
,,4,18 - 40,1232,10.26,6,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2015,2015
,,5,41 - 60,3265,27.19,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2015,2015
,,6,61 - 80,5670,47.23,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2015,2015
,,7,81 i więcej,1183,9.85,9,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2015,2015
,,8,brak danych,0,0.0,0,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2015,2015
,,1,poniżej 1,22,0.39,1,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2015,2015
,,2,1 - 6,58,1.02,3,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2015,2015
,,3,7 - 17,156,2.75,3,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2015,2015
,,4,18 - 40,550,9.69,3,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2015,2015
,,5,41 - 60,1324,23.32,5,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2015,2015
,,6,61 - 80,2754,48.51,6,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2015,2015
,,7,81 i więcej,813,14.32,6,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2015,2015
,,8,brak danych,0,0.0,0,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2015,2015
,,1,poniżej 1,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2015,2015
,,2,1 - 6,1,0.04,11,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2015,2015
,,3,7 - 17,4,0.16,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2015,2015
,,4,18 - 40,178,7.34,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2015,2015
,,5,41 - 60,568,23.41,7,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2015,2015
,,6,61 - 80,1344,55.4,7,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2015,2015
,,7,81 i więcej,331,13.64,7,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2015,2015
,,8,brak danych,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2015,2015
,,1,poniżej 1,2,0.01,2,A36 CHOROBY DEMIELINIZACYJNE,1a,2015,2015
,,2,1 - 6,33,0.22,2,A36 CHOROBY DEMIELINIZACYJNE,1a,2015,2015
,,3,7 - 17,499,3.39,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2015,2015
,,4,18 - 40,6121,41.63,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2015,2015
,,5,41 - 60,6684,45.46,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2015,2015
,,6,61 - 80,1344,9.14,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2015,2015
,,7,81 i więcej,19,0.13,8,A36 CHOROBY DEMIELINIZACYJNE,1a,2015,2015
,,8,brak danych,0,0.0,0,A36 CHOROBY DEMIELINIZACYJNE,1a,2015,2015
,,1,poniżej 1,31,0.1,2,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2015,2015
,,2,1 - 6,88,0.27,2,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2015,2015
,,3,7 - 17,213,0.65,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2015,2015
,,4,18 - 40,1567,4.82,4,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2015,2015
,,5,41 - 60,5665,17.41,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2015,2015
,,6,61 - 80,16173,49.7,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2015,2015
,,7,81 i więcej,8805,27.06,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2015,2015
,,8,brak danych,0,0.0,0,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2015,2015
,,1,poniżej 1,0,0.0,0,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2015,2015
,,2,1 - 6,4,0.03,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2015,2015
,,3,7 - 17,52,0.42,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2015,2015
,,4,18 - 40,456,3.7,3,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2015,2015
,,5,41 - 60,2573,20.87,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2015,2015
,,6,61 - 80,6470,52.47,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2015,2015
,,7,81 i więcej,2775,22.51,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2015,2015
,,8,brak danych,0,0.0,0,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2015,2015
,,1,poniżej 1,0,0.0,0,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2015,2015
,,2,1 - 6,2,0.01,12,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2015,2015
,,3,7 - 17,32,0.11,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2015,2015
,,4,18 - 40,1125,3.7,4,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2015,2015
,,5,41 - 60,7612,25.03,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2015,2015
,,6,61 - 80,16079,52.86,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2015,2015
,,7,81 i więcej,5566,18.3,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2015,2015
,,8,brak danych,0,0.0,0,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2015,2015
,,1,poniżej 1,0,0.0,0,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2015,2015
,,2,1 - 6,0,0.0,0,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2015,2015
