branch,hospital-types,type-of-admission-code,type-of-admission-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2018,2018
,,10,przyjęcie przymusowe,0,0.0,0,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2018,2018
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",0,0.0,0,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2018,2018
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,12,1.56,1,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2018,2018
,,3,przyjęcie w trybie nagłym - inne przypadki,61,7.92,3,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2018,2018
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2018,2018
,,6,przyjęcie planowe na podstawie skierowania,697,90.52,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2018,2018
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2018,2018
,,8,przeniesienie z innego szpitala,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2018,2018
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2018,2018
,,10,przyjęcie przymusowe,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2018,2018
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2018,2018
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,739,9.13,13,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,3,przyjęcie w trybie nagłym - inne przypadki,2225,27.48,11,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,1,0.01,17,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,6,przyjęcie planowe na podstawie skierowania,4830,59.64,9,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,157,1.94,8,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,8,przeniesienie z innego szpitala,143,1.77,11,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,2,0.02,10,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,10,przyjęcie przymusowe,1,0.01,54,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",0,0.0,0,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,756,13.46,14,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,3,przyjęcie w trybie nagłym - inne przypadki,2258,40.19,11,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,1,0.02,9,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,6,przyjęcie planowe na podstawie skierowania,2370,42.19,8,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,62,1.1,9,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,8,przeniesienie z innego szpitala,165,2.94,11,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,6,0.11,7,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,10,przyjęcie przymusowe,0,0.0,0,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",0,0.0,0,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,148,7.51,9,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,3,przyjęcie w trybie nagłym - inne przypadki,543,27.55,7,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,6,przyjęcie planowe na podstawie skierowania,1247,63.27,3,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,1,0.05,18,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,8,przeniesienie z innego szpitala,31,1.57,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,10,przyjęcie przymusowe,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",1,0.05,124,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,10,1.6,8,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,3,przyjęcie w trybie nagłym - inne przypadki,81,12.94,5,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,6,przyjęcie planowe na podstawie skierowania,533,85.14,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,8,przeniesienie z innego szpitala,2,0.32,16,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,10,przyjęcie przymusowe,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2018,2018
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,172,1.48,10,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,3,przyjęcie w trybie nagłym - inne przypadki,2548,21.99,6,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,6,przyjęcie planowe na podstawie skierowania,8754,75.56,5,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,17,0.15,7,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,8,przeniesienie z innego szpitala,92,0.79,6,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,1,0.01,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,10,przyjęcie przymusowe,0,0.0,0,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",2,0.02,17,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,29,1.31,6,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,3,przyjęcie w trybie nagłym - inne przypadki,445,20.15,6,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,6,przyjęcie planowe na podstawie skierowania,1728,78.26,4,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,8,przeniesienie z innego szpitala,5,0.23,7,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,10,przyjęcie przymusowe,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",1,0.05,4,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,3,przyjęcie w trybie nagłym - inne przypadki,9,34.62,11,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,6,przyjęcie planowe na podstawie skierowania,16,61.54,2,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,8,przeniesienie z innego szpitala,1,3.85,3,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,10,przyjęcie przymusowe,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,32,0.38,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2018,2018
,,3,przyjęcie w trybie nagłym - inne przypadki,726,8.73,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2018,2018
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2018,2018
,,6,przyjęcie planowe na podstawie skierowania,7535,90.56,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2018,2018
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2018,2018
,,8,przeniesienie z innego szpitala,8,0.1,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2018,2018
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2018,2018
,,10,przyjęcie przymusowe,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2018,2018
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",19,0.23,4,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2018,2018
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,1,0.07,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2018,2018
,,3,przyjęcie w trybie nagłym - inne przypadki,247,16.28,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2018,2018
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2018,2018
,,6,przyjęcie planowe na podstawie skierowania,1268,83.59,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2018,2018
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,1,0.07,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2018,2018
,,8,przeniesienie z innego szpitala,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2018,2018
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2018,2018
,,10,przyjęcie przymusowe,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2018,2018
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2018,2018
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,37,2.36,9,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,3,przyjęcie w trybie nagłym - inne przypadki,429,27.34,5,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,6,przyjęcie planowe na podstawie skierowania,1089,69.41,4,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,2,0.13,7,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,8,przeniesienie z innego szpitala,12,0.76,6,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,10,przyjęcie przymusowe,0,0.0,0,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",0,0.0,0,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2018,2018
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,147,3.04,10,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2018,2018
,,3,przyjęcie w trybie nagłym - inne przypadki,1608,33.21,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2018,2018
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2018,2018
,,6,przyjęcie planowe na podstawie skierowania,3074,63.49,5,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2018,2018
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2018,2018
,,8,przeniesienie z innego szpitala,12,0.25,11,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2018,2018
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,1,0.02,429,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2018,2018
,,10,przyjęcie przymusowe,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2018,2018
,,7,"przyjęcie planowe osoby, która skorzystała ze świadczeń opieki zdrowotnej poza kolejnością, zgodnie z uprawnieniami przysługującymi jej na podstawie ustawy",0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2018,2018
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,969,6.55,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2018,2018
,,3,przyjęcie w trybie nagłym - inne przypadki,7895,53.38,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2018,2018
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2018,2018
,,6,przyjęcie planowe na podstawie skierowania,5904,39.92,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2018,2018
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2018,2018
,,8,przeniesienie z innego szpitala,20,0.14,9,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2018,2018
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2018,2018
