branch,hospital-types,type-of-discharge-code,type-of-discharge-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,244,25.0,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,727,74.49,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,4,0.41,13,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",1,0.1,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,2306,29.81,8,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,4379,56.61,8,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,522,6.75,12,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",108,1.4,30,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,6,wypisanie na własne żądanie,8,0.1,14,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,2,0.03,6,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,9,zgon pacjenta,410,5.3,12,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,376,37.3,8,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,564,55.95,8,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,33,3.27,10,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",6,0.6,23,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2022,2022
,,9,zgon pacjenta,29,2.88,21,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1193,29.74,8,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,1775,44.25,8,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,407,10.15,12,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",129,3.22,33,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,6,wypisanie na własne żądanie,2,0.05,7,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,9,zgon pacjenta,505,12.59,10,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,286,27.69,4,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,581,56.24,5,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,59,5.71,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",14,1.36,21,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,6,wypisanie na własne żądanie,2,0.19,4,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,1,0.1,6,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,9,zgon pacjenta,90,8.71,10,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,118,24.63,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,354,73.9,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,3,0.63,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,6,wypisanie na własne żądanie,2,0.42,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,9,zgon pacjenta,2,0.42,10,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,4874,28.26,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,12044,69.82,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,262,1.52,9,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",13,0.08,16,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,6,wypisanie na własne żądanie,25,0.14,3,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,1,0.01,6,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,9,zgon pacjenta,30,0.17,16,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,551,39.99,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,813,59.0,4,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,12,0.87,6,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,9,zgon pacjenta,2,0.15,68,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,11,25.0,5,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,32,72.73,3,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,1,2.27,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1701,21.59,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,6132,77.84,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,37,0.47,5,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2022,2022
,,6,wypisanie na własne żądanie,7,0.09,1,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2022,2022
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,1,0.01,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,602,34.38,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,1131,64.59,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,8,0.46,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2022,2022
,,6,wypisanie na własne żądanie,9,0.51,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2022,2022
,,9,zgon pacjenta,1,0.06,3,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,607,31.14,3,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,1264,64.85,3,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,63,3.23,6,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",4,0.21,9,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,6,wypisanie na własne żądanie,3,0.15,3,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,9,zgon pacjenta,8,0.41,8,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1485,28.18,5,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,3523,66.85,6,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,176,3.34,11,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",21,0.4,12,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2022,2022
,,6,wypisanie na własne żądanie,37,0.7,4,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2022,2022
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,2,0.04,5,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2022,2022
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy o zakładach opieki zdrowotnej,2,0.04,5,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2022,2022
,,9,zgon pacjenta,24,0.46,19,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,2057,22.78,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,6357,70.4,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,385,4.26,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",42,0.47,16,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2022,2022
,,6,wypisanie na własne żądanie,137,1.52,2,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2022,2022
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,1,0.01,1,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2022,2022
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy o zakładach opieki zdrowotnej,1,0.01,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2022,2022
,,9,zgon pacjenta,50,0.55,11,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,212,24.2,7,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,577,65.87,7,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,23,2.63,7,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",13,1.48,9,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2022,2022
,,6,wypisanie na własne żądanie,2,0.23,10,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2022,2022
,,9,zgon pacjenta,49,5.59,10,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,408,29.82,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,891,65.13,4,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,38,2.78,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",3,0.22,4,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2022,2022
,,6,wypisanie na własne żądanie,19,1.39,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2022,2022
,,9,zgon pacjenta,9,0.66,10,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,784,23.33,4,A33 ZABURZENIA RÓWNOWAGI,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,2490,74.09,5,A33 ZABURZENIA RÓWNOWAGI,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,18,0.54,3,A33 ZABURZENIA RÓWNOWAGI,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",3,0.09,7,A33 ZABURZENIA RÓWNOWAGI,1a,2022,2022
,,6,wypisanie na własne żądanie,65,1.93,1,A33 ZABURZENIA RÓWNOWAGI,1a,2022,2022
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy o zakładach opieki zdrowotnej,1,0.03,2,A33 ZABURZENIA RÓWNOWAGI,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1024,24.81,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,2097,50.8,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,540,13.08,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",60,1.45,6,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2022,2022
,,6,wypisanie na własne żądanie,124,3.0,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2022,2022
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,3,0.07,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2022,2022
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy o zakładach opieki zdrowotnej,2,0.05,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2022,2022
,,9,zgon pacjenta,278,6.73,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,2655,24.2,6,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,5780,52.68,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,1627,14.83,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",255,2.32,12,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2022,2022
,,6,wypisanie na własne żądanie,103,0.94,6,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2022,2022
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,2,0.02,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2022,2022
,,9,zgon pacjenta,549,5.0,10,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,996,25.1,5,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,2617,65.95,4,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,104,2.62,9,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",83,2.09,16,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2022,2022
,,6,wypisanie na własne żądanie,39,0.98,2,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2022,2022
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,4,0.1,7,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2022,2022
,,9,zgon pacjenta,125,3.15,11,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,326,13.73,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,1961,82.6,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,44,1.85,8,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",26,1.1,11,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2022,2022
,,6,wypisanie na własne żądanie,3,0.13,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2022,2022
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,1,0.04,4,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2022,2022
,,9,zgon pacjenta,13,0.55,15,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,3528,30.19,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,7899,67.59,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,109,0.93,6,A36 CHOROBY DEMIELINIZACYJNE,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",18,0.15,12,A36 CHOROBY DEMIELINIZACYJNE,1a,2022,2022
,,6,wypisanie na własne żądanie,117,1.0,3,A36 CHOROBY DEMIELINIZACYJNE,1a,2022,2022
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy o zakładach opieki zdrowotnej,1,0.01,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2022,2022
,,9,zgon pacjenta,15,0.13,19,A36 CHOROBY DEMIELINIZACYJNE,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,5630,23.21,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2022,2022
,,11,wypisanie na podstawie art. 46 albo 47 ustawy z dnia 22 listopada 2013 r.,1,0.0,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,15806,65.15,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,963,3.97,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",503,2.07,9,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2022,2022
,,6,wypisanie na własne żądanie,248,1.02,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2022,2022
