x,y,name,catalog,year,period
12,7,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2019,2019
13,6,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2019,2019
14,4,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2019,2019
15,9,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2019,2019
16,4,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2019,2019
17,2,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2019,2019
18,5,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2019,2019
19,1,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2019,2019
20,4,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2019,2019
21,2,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2019,2019
22,3,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2019,2019
23,1,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2019,2019
24,1,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2019,2019
26,1,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2019,2019
27,1,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2019,2019
28,1,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2019,2019
29,3,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2019,2019
30,1,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2019,2019
31,1,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2019,2019
33,1,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2019,2019
35,2,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2019,2019
37,2,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2019,2019
40,2,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2019,2019
44,1,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2019,2019
1,3,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,1a,2019,2019
0,1,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2019,2019
15,2,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2019,2019
2,104,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2019,2019
3,79,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2019,2019
4,90,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2019,2019
5,64,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2019,2019
6,27,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2019,2019
7,21,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2019,2019
8,17,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2019,2019
9,12,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2019,2019
10,7,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2019,2019
11,5,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2019,2019
12,3,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2019,2019
13,2,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2019,2019
1,5,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2019,2019
0,73,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2019,2019
22,1,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2019,2019
2,238,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2019,2019
3,92,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2019,2019
4,54,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2019,2019
5,33,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2019,2019
6,20,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2019,2019
7,29,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2019,2019
8,24,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2019,2019
9,15,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2019,2019
10,16,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2019,2019
11,6,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2019,2019
12,6,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2019,2019
13,4,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2019,2019
14,1,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2019,2019
15,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2019,2019
16,1,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2019,2019
17,3,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2019,2019
18,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2019,2019
20,1,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2019,2019
1,112,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2019,2019
0,5,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
50,13,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
2,68,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
3,170,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
4,436,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
5,577,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
6,586,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
7,799,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
8,865,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
9,626,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
10,515,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
11,418,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
12,330,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
13,249,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
14,255,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
15,228,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
16,146,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
17,132,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
18,144,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
19,110,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
20,82,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
21,71,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
22,77,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
23,59,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
24,55,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
25,56,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
26,44,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
27,33,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
28,37,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
29,33,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
30,24,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
31,26,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
32,22,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
33,24,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
34,16,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
35,13,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
36,23,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
37,9,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
38,14,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
39,15,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
40,15,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
41,9,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
42,12,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
43,14,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
44,10,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
45,8,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
46,3,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
47,8,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
48,12,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
49,13,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
1,19,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
0,25,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
50,8,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
2,207,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
3,337,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
4,276,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
5,265,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
6,264,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
7,306,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
8,413,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
9,291,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
10,223,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
11,204,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
12,181,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
13,136,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
14,146,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
15,138,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
16,98,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
17,93,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
18,84,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
19,63,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
20,65,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
21,62,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
22,61,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
23,49,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
24,36,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
25,32,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
26,33,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
27,27,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
28,30,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
29,31,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
30,16,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
31,23,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
32,24,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
33,17,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
34,16,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
35,19,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
36,16,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
37,12,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
38,10,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
39,13,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
40,11,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
41,7,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
42,11,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
43,7,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
44,7,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
45,6,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
46,6,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
47,10,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
48,6,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
49,5,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
1,46,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
0,17,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
49,1,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
2,114,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
3,573,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
4,99,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
5,85,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
6,81,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
