disease-code,disease-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
G24.9,"Dystonia, nie określona",19,7.57,2,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2011,2011
G24.8,Inne dystonie,10,3.98,9,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2011,2011
G25.0,Drżenie samoistne,8,3.19,6,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2011,2011
G24.3,Kurczowy kręcz karku,7,2.79,6,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2011,2011
G24.2,Dystonia samoistna niedziedziczna,7,2.79,5,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2011,2011
G40.9,"Padaczka, nie określona",3,1.2,12,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2011,2011
G23.0,Choroba Hellervordena-Spatza,3,1.2,4,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2011,2011
G55.1,Ucisk korzeni nerwów rdzeniowych i splotów nerwowych w zaburzeniach krążka międzykręgowego (M50-M51+),31,11.03,4,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2011,2011
G55.3,"Ucisk korzeni nerwów rdzeniowych i splotów nerwowych w innych (dolegliwościach kręgosłupa) dorsopatiach (M45-M46, M48.-+, M53-M5",16,5.69,10,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2011,2011
G55.2,Ucisk korzeni nerwów rdzeniowych i splotów nerwowych w zmianach zwyrodnieniowych kręgów (M47.-+),15,5.34,9,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2011,2011
G55.8,Ucisk korzeni nerwów rdzeniowych i splotów nerwowych w innych chorobach sklasyfikowanych gdzie indziej,3,1.07,7,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2011,2011
G54.5,Nerwoból z zanikiem mięśni,143,50.89,5,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2011,2011
G20,Choroba Parkinsona,37,13.17,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2011,2011
G24.9,"Dystonia, nie określona",11,3.91,1,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2011,2011
G24.8,Inne dystonie,7,2.49,4,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2011,2011
G54.6,Zespół bólu fantomowego kończyny z bólem,6,2.14,9,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2011,2011
G25.8,Inne określone zaburzenia pozapiramidowe i zaburzenia czynności ruchowych,3,1.07,9,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2011,2011
G25.0,Drżenie samoistne,3,1.07,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2011,2011
G25.9,"Zaburzenia pozapiramidowe i zaburzenia czynności ruchowych, nie określone",3,1.07,6,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2011,2011
G56.1,Inne uszkodzenia nerwu pośrodkowego,2508,44.57,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2011,2011
G56.2,Uszkodzenie nerwu łokciowego,993,17.65,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2011,2011
G56.8,Inne mononeuropatie kończyny górnej,432,7.68,1,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2011,2011
G56.9,Mononeuropatie kończyny górnej nie określone,317,5.63,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2011,2011
G54.4,Zaburzenia korzeni nerwów rdzeniowych lędźwiowo-krzyżowych niesklasyfikowanych gdzie indziej,241,4.28,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2011,2011
M79.2,"Nerwoból [neuralgia] i zapalenie nerwów, nie określone",106,1.88,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2011,2011
S64.4,Uraz nerwu innego palca,68,1.21,1,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2011,2011
G56.3,Uszkodzenie nerwu promieniowego,63,1.12,4,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2011,2011
G54.0,Zaburzenia splotu ramiennego,56,1.0,15,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2011,2011
S64.1,Uraz nerwu pośrodkowego na poziomie nadgarstka i ręki,56,1.0,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2011,2011
G62.9,"Polineuropatia, nie określona",676,26.22,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
G62.8,Inne określone polineuropatie,646,25.06,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
G70.0,Miastenia ciężka rzekomoporaźna,445,17.26,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
G61.0,Zespół Gullaina-Barrego,275,10.67,16,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
G72.9,"Miopatia, nie określona",146,5.66,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
G71.0,Dystrofia mięśniowa,71,2.75,9,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
G71.9,"Pierwotne zaburzenia mięśni, nie określone",39,1.51,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
G72.8,Inne określone miopatie,38,1.47,10,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
G71.8,Inne pierwotne zaburzenia mięśni,34,1.32,10,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
G62.2,Polineuropatia wywołana innymi czynnikami toksycznymi,32,1.24,9,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
G61.8,Inne polineuropatie zakaźne,30,1.16,11,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
G61.9,"Polineuropatia zakaźna, nie określona",26,1.01,11,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
G54.4,Zaburzenia korzeni nerwów rdzeniowych lędźwiowo-krzyżowych niesklasyfikowanych gdzie indziej,4142,27.36,7,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
G54.2,Zaburzenia korzeni nerwów rdzeniowych szyjnych niesklasyfikowanych gdzie indziej,1278,8.44,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
G54.1,Zaburzenia splotu lędźwiowo-krzyżowego,1020,6.74,7,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
G62.8,Inne określone polineuropatie,918,6.06,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
G54.8,Inne zaburzenia korzeni nerwów rdzeniowych i splotów nerwowych,814,5.38,7,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
G54.9,"Zaburzenia korzeni nerwów rdzeniowych i splotów nerwowych, nie określone",808,5.34,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
G62.9,"Polineuropatia, nie określona",748,4.94,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
G54.3,Zaburzenia korzeni nerwów rdzeniowych piersiowych niesklasyfikowanych gdzie indziej,618,4.08,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
G54.0,Zaburzenia splotu ramiennego,556,3.67,7,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
M79.2,"Nerwoból [neuralgia] i zapalenie nerwów, nie określone",352,2.33,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
G57.3,Uszkodzenie nerwu strzałkowego wspólnego,342,2.26,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
G61.0,Zespół Gullaina-Barrego,262,1.73,13,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
G56.1,Inne uszkodzenia nerwu pośrodkowego,227,1.5,2,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
G56.2,Uszkodzenie nerwu łokciowego,209,1.38,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
E11.4,Cukrzyca insulinoniezależna (z powikłaniami neurologicznymi),205,1.35,7,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
G58.0,Neuropatia międzyżebrowa,170,1.12,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
R20.2,Parestezje,159,1.05,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
G57.0,Uszkodzenie nerwu kulszowego,153,1.01,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
G73.6,Miopatia w chorobach metabolicznych,24,1.29,0,A32 CHOROBY MIĘŚNI,1a,2011,2011
G70.0,Miastenia ciężka rzekomoporaźna,974,52.17,7,A32 CHOROBY MIĘŚNI,1a,2011,2011
G72.9,"Miopatia, nie określona",283,15.16,6,A32 CHOROBY MIĘŚNI,1a,2011,2011
G71.0,Dystrofia mięśniowa,163,8.73,5,A32 CHOROBY MIĘŚNI,1a,2011,2011
G72.8,Inne określone miopatie,85,4.55,6,A32 CHOROBY MIĘŚNI,1a,2011,2011
G71.9,"Pierwotne zaburzenia mięśni, nie określone",70,3.75,4,A32 CHOROBY MIĘŚNI,1a,2011,2011
G71.8,Inne pierwotne zaburzenia mięśni,50,2.68,5,A32 CHOROBY MIĘŚNI,1a,2011,2011
G71.2,Miopatie wrodzone,48,2.57,1,A32 CHOROBY MIĘŚNI,1a,2011,2011
G71.1,Zaburzenia miotoniczne,46,2.46,5,A32 CHOROBY MIĘŚNI,1a,2011,2011
G72.0,Miopatia polekowa,35,1.87,7,A32 CHOROBY MIĘŚNI,1a,2011,2011
G72.4,Miopatia zapalna niesklasyfikowana gdzie indziej,34,1.82,7,A32 CHOROBY MIĘŚNI,1a,2011,2011
R42,Zawroty głowy i odurzenie,16755,96.67,4,A33 ZABURZENIA RÓWNOWAGI,1a,2011,2011
R26.8,Inne i nie określone zaburzenia chodu i poruszania się,273,1.58,4,A33 ZABURZENIA RÓWNOWAGI,1a,2011,2011
R27.8,Inne i nie określone zaburzenia koordynacji ruchów,177,1.02,4,A33 ZABURZENIA RÓWNOWAGI,1a,2011,2011
C79.3,Wtórny nowotwór złośliwy mózgu i opon mózgowych,2646,15.45,7,A34 GUZY MÓZGU,1a,2011,2011
D43.0,"Nowotwór o nieokreślonym charakterze (mózg, nadnamiotowe)",1882,10.99,6,A34 GUZY MÓZGU,1a,2011,2011
C71.9,"Nowotwór złośliwy (mózg, nie określony)",1421,8.29,7,A34 GUZY MÓZGU,1a,2011,2011
G93.0,Torbiele mózgu,1001,5.84,4,A34 GUZY MÓZGU,1a,2011,2011
C71.1,Nowotwór złośliwy (płat czołowy),889,5.19,7,A34 GUZY MÓZGU,1a,2011,2011
D33.0,"Nowotwór niezłośliwy (mózg, nadnamiotowe)",802,4.68,4,A34 GUZY MÓZGU,1a,2011,2011
D43.2,"Nowotwór o nieokreślonym charakterze (mózg, nie określony)",724,4.23,6,A34 GUZY MÓZGU,1a,2011,2011
C71.2,Nowotwór złośliwy (płat skroniowy),703,4.1,7,A34 GUZY MÓZGU,1a,2011,2011
C71.3,Nowotwór złośliwy (płat ciemienowy),622,3.63,8,A34 GUZY MÓZGU,1a,2011,2011
D32.0,Nowotwór niezłośliwy (opony mózgowe),450,2.63,7,A34 GUZY MÓZGU,1a,2011,2011
C71.0,Nowotwór złośliwy (mózg z wyjątkiem płatów i komór),435,2.54,5,A34 GUZY MÓZGU,1a,2011,2011
C79.4,Wtórny nowotwór złośliwy innych i nieokreślonych części układu nerwowego,423,2.47,9,A34 GUZY MÓZGU,1a,2011,2011
D43.1,"Nowotwór o nieokreślonym charakterze (mózg, podnamiotowe)",403,2.35,6,A34 GUZY MÓZGU,1a,2011,2011
C71.6,Nowotwór złośliwy (móżdżek),383,2.24,4,A34 GUZY MÓZGU,1a,2011,2011
D35.2,Nowotwór niezłośliwy (przysadka),350,2.04,4,A34 GUZY MÓZGU,1a,2011,2011
D33.1,"Nowotwór niezłośliwy (mózg, podnamiotowe)",329,1.92,4,A34 GUZY MÓZGU,1a,2011,2011
Q85.0,Nerwiakowłókniakowatość niezłośliwa,329,1.92,3,A34 GUZY MÓZGU,1a,2011,2011
D43.4,Nowotwór o nieokreślonym charakterze (rdzeń kręgowy),312,1.82,8,A34 GUZY MÓZGU,1a,2011,2011
D43.9,"Nowotwór o nieokreślonym charakterze (centralny system nerwowy, nie określone)",305,1.78,6,A34 GUZY MÓZGU,1a,2011,2011
C71.8,Nowotwór złośliwy (zmiana przekraczająca granice mózgu),202,1.18,7,A34 GUZY MÓZGU,1a,2011,2011
D43.7,Nowotwór o nieokreślonym charakterze (inne części centralnego systemu nerwowego),202,1.18,7,A34 GUZY MÓZGU,1a,2011,2011
C72.9,"Nowotwór złośliwy (centralny system nerwowy, nie określone)",198,1.16,8,A34 GUZY MÓZGU,1a,2011,2011
D44.3,Nowotwór o nieokreślonym charakterze (przysadka),188,1.1,6,A34 GUZY MÓZGU,1a,2011,2011
D33.2,"Nowotwór niezłośliwy (mózg, nie określony)",184,1.07,5,A34 GUZY MÓZGU,1a,2011,2011
G30.8,Otępienie typu alzheimerowskiego,3437,16.28,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
G20,Choroba Parkinsona,2952,13.98,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
G31.1,Starcze zwyrodnienie mózgu niesklasyfikowane gdzie indziej,2950,13.97,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
G31.9,"Choroby zwyrodnieniowe układu nerwowego, nie określone",1566,7.42,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
G31.8,Inne określone choroby zwyrodnieniowe układu nerwowego,1446,6.85,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
G31.0,Zanik mózgu ograniczony,1245,5.9,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
G30.9,"Choroba Alzheimera, nie określona",921,4.36,5,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
G31.2,Zwyrodnienie układu nerwowego wywołane przez alkohol,689,3.26,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
G93.1,Uszkodzenie mózgu z niedotlenienia niesklasyfikowane gdzie indziej,594,2.81,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
G30.1,Choroba Alzheimera o późnym początku,502,2.38,5,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
G21.9,"Parkinsonizm wtórny, nie określony",500,2.37,8,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
G21.8,Inny parkinsonizm wtórny,467,2.21,8,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
I67.3,Postępująca naczyniowa leukoencefalopatia,439,2.08,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
G25.9,"Zaburzenia pozapiramidowe i zaburzenia czynności ruchowych, nie określone",319,1.51,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
G25.8,Inne określone zaburzenia pozapiramidowe i zaburzenia czynności ruchowych,305,1.44,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
G25.0,Drżenie samoistne,299,1.42,5,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
G30.0,Choroba Alzheimera o wczesnym początku,298,1.41,5,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
G35,Stwardnienie rozsiane,13020,86.01,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2011,2011
G37.9,"Choroby demielinizacyjne ośrodkowego układu nerwowego, nie określone",1142,7.54,7,A36 CHOROBY DEMIELINIZACYJNE,1a,2011,2011
G37.8,Inne określone choroby demielinizacyjne ośrodkowego układu nerwowego,538,3.55,7,A36 CHOROBY DEMIELINIZACYJNE,1a,2011,2011
G36.9,"Ostre rozsiane demielinizacje, nie określone",212,1.4,6,A36 CHOROBY DEMIELINIZACYJNE,1a,2011,2011
I69.3,Następstwa zawału mózgu,11732,43.83,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2011,2011
I69.4,Następstwa udaru nie określone czy krwotoczny czy zawałowy,3633,13.57,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2011,2011
I66.9,Niedrożność i zwężenie nieokreślonych tętnic mózgowych,2237,8.36,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2011,2011
I67.1,"Tętniak mózgu, niepęknięty",1541,5.76,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2011,2011
I65.2,Niedrożność i zwężenie tętnicy szyjnej wewnętrznej,1247,4.66,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2011,2011
I69.1,Następstwa krwotoku mózgowego,1186,4.43,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2011,2011
I69.0,Następstwa krwotoku podpajęczynówkowego,1114,4.16,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2011,2011
Q28.2,Tętniczo-żylne wady rozwojowe naczyń mózgowych,549,2.05,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2011,2011
I65.8,Niedrożność i zwężenie innych tętnic przedmózgowych,505,1.89,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2011,2011
Q28.3,Inne wady rozwojowe naczyń mózgowych,492,1.84,4,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2011,2011
I65.9,Niedrożność i zwężenie nieokreślonych tętnic przedmózgowych,423,1.58,4,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2011,2011
I65.3,"Niedrożność i zwężenie tętnic przedmózgowych, mnogie i obustronne",358,1.34,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2011,2011
I65.0,Niedrożność i zwężenie tętnicy kręgowej,337,1.26,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2011,2011
I66.4,"Niedrożność i zwężenie tętnic mózgowych, mnogie i obustronne",272,1.02,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2011,2011
G45.9,"Przemijające mózgowe napady niedokrwienia, nie określone",7213,51.94,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2011,2011
G45.0,Zespół tętnicy kręgowo-podstawnej,3040,21.89,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2011,2011
G45.6,Inne przemijające mózgowe napady niedokrwienia i zespoły pokrewne,2491,17.94,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2011,2011
G45.1,Zespół tętnicy szyjnej (półkulowy),824,5.93,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2011,2011
G45.4,Przemijająca niepamięć całkowita,221,1.59,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2011,2011
G45.0,Zespół tętnicy kręgowo-podstawnej,14010,41.78,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2011,2011
G45.9,"Przemijające mózgowe napady niedokrwienia, nie określone",6884,20.53,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2011,2011
G45.6,Inne przemijające mózgowe napady niedokrwienia i zespoły pokrewne,5936,17.7,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2011,2011
G45.1,Zespół tętnicy szyjnej (półkulowy),5330,15.89,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2011,2011
G45.4,Przemijająca niepamięć całkowita,1057,3.15,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2011,2011
I63.9,"Zawał mózgu, nie określony",8462,20.0,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2011,2011
I63.5,Zawał mózgu wywołany przez nieokreśloną niedrożność lub zwężenie tętnic mózgowych,8348,19.73,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2011,2011
I63.3,Zawał mózgu wywołany przez zakrzep tętnic mózgowych,7830,18.5,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2011,2011
I63.8,Inne zawały mózgu,5038,11.9,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2011,2011
I63.4,Zawał mózgu wywołany przez zator tętnic mózgowych,4856,11.47,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2011,2011
I63.2,Zawał mózgu wywołany przez nieokreśloną niedrożność lub zwężenie  tętnic przedmózgowych,2186,5.17,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2011,2011
I61.0,"Krwotok mózgowy do półkul, podkorowy",1532,3.62,20,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2011,2011
I63.0,Zawał mózgu wywołany przez zakrzep tętnic przedmózgowych,1025,2.42,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2011,2011
I63.1,Zawał mózgu wywołany przez zator tętnic przedmózgowych,553,1.31,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2011,2011
I63.9,"Zawał mózgu, nie określony",9924,31.57,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2011,2011
