branch,hospital-types,age-group-code,age-group-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,5,41 - 60,109,48.88,4,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2010,2010
,,6,61 - 80,67,30.04,6,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2010,2010
,,7,81 i więcej,1,0.45,3,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2010,2010
,,8,brak danych,0,0.0,0,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2010,2010
,,1,poniżej 1,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2010,2010
,,2,1 - 6,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2010,2010
,,3,7 - 17,2,1.2,1,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2010,2010
,,4,18 - 40,22,13.25,8,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2010,2010
,,5,41 - 60,101,60.84,7,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2010,2010
,,6,61 - 80,40,24.1,7,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2010,2010
,,7,81 i więcej,1,0.6,1,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2010,2010
,,8,brak danych,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2010,2010
,,1,poniżej 1,15,0.23,16,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,2,1 - 6,100,1.51,14,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3,7 - 17,195,2.95,12,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,4,18 - 40,1239,18.74,11,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,5,41 - 60,3058,46.26,12,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,6,61 - 80,1900,28.74,11,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,7,81 i więcej,104,1.57,10,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,8,brak danych,0,0.0,0,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,1,poniżej 1,73,1.23,4,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,2,1 - 6,224,3.78,12,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3,7 - 17,357,6.02,11,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,4,18 - 40,883,14.89,11,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,5,41 - 60,2245,37.86,12,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,6,61 - 80,2003,33.78,13,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,7,81 i więcej,145,2.45,11,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,8,brak danych,0,0.0,0,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,1,poniżej 1,80,5.29,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,2,1 - 6,107,7.08,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3,7 - 17,157,10.39,7,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,4,18 - 40,346,22.9,7,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,5,41 - 60,481,31.83,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,6,61 - 80,291,19.26,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,7,81 i więcej,49,3.24,5,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,8,brak danych,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,1,poniżej 1,2,0.51,4,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,2,1 - 6,9,2.3,7,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3,7 - 17,39,9.97,4,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,4,18 - 40,171,43.73,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,5,41 - 60,107,27.37,4,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,6,61 - 80,57,14.58,4,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,7,81 i więcej,6,1.53,1,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,8,brak danych,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,1,poniżej 1,15,0.14,12,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,2,1 - 6,32,0.29,9,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,3,7 - 17,118,1.07,10,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,4,18 - 40,3343,30.37,6,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,5,41 - 60,5384,48.92,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,6,61 - 80,2047,18.6,9,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,7,81 i więcej,67,0.61,11,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,8,brak danych,0,0.0,0,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,1,poniżej 1,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,2,1 - 6,1,0.02,23,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,3,7 - 17,14,0.33,4,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,4,18 - 40,1762,41.98,7,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,5,41 - 60,2021,48.15,7,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,6,61 - 80,394,9.39,8,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,7,81 i więcej,5,0.12,14,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,8,brak danych,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,1,poniżej 1,1,0.02,18,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,2,1 - 6,18,0.37,6,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,3,7 - 17,88,1.81,4,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,4,18 - 40,996,20.44,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,5,41 - 60,2533,51.98,1,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,6,61 - 80,1128,23.15,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,7,81 i więcej,109,2.24,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,8,brak danych,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,1,poniżej 1,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,2,1 - 6,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,3,7 - 17,103,8.46,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,4,18 - 40,278,22.82,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,5,41 - 60,471,38.67,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,6,61 - 80,335,27.5,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,7,81 i więcej,31,2.55,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,8,brak danych,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,1,poniżej 1,4,0.18,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2010,2010
,,2,1 - 6,43,1.94,4,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2010,2010
,,3,7 - 17,92,4.15,9,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2010,2010
,,4,18 - 40,389,17.55,9,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2010,2010
,,5,41 - 60,864,38.97,9,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2010,2010
,,6,61 - 80,764,34.46,10,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2010,2010
,,7,81 i więcej,61,2.75,9,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2010,2010
,,8,brak danych,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2010,2010
,,1,poniżej 1,17,0.11,2,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,2,1 - 6,105,0.68,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,3,7 - 17,394,2.57,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,4,18 - 40,3172,20.66,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,5,41 - 60,6973,45.43,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,6,61 - 80,4115,26.81,7,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,7,81 i więcej,574,3.74,7,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,8,brak danych,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,1,poniżej 1,28,1.36,3,A32 CHOROBY MIĘŚNI,1a,2010,2010
,,2,1 - 6,123,5.98,3,A32 CHOROBY MIĘŚNI,1a,2010,2010
,,3,7 - 17,175,8.51,5,A32 CHOROBY MIĘŚNI,1a,2010,2010
,,4,18 - 40,579,28.15,5,A32 CHOROBY MIĘŚNI,1a,2010,2010
,,5,41 - 60,610,29.65,7,A32 CHOROBY MIĘŚNI,1a,2010,2010
,,6,61 - 80,494,24.02,8,A32 CHOROBY MIĘŚNI,1a,2010,2010
,,7,81 i więcej,48,2.33,9,A32 CHOROBY MIĘŚNI,1a,2010,2010
,,8,brak danych,0,0.0,0,A32 CHOROBY MIĘŚNI,1a,2010,2010
,,1,poniżej 1,2,0.01,5,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
,,2,1 - 6,121,0.74,3,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
,,3,7 - 17,290,1.77,3,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
,,4,18 - 40,3034,18.55,3,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
,,5,41 - 60,5891,36.01,4,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
,,6,61 - 80,5841,35.7,4,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
,,7,81 i więcej,1181,7.22,5,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
,,8,brak danych,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
,,1,poniżej 1,121,0.73,2,A34 GUZY MÓZGU,1a,2010,2010
,,2,1 - 6,745,4.52,2,A34 GUZY MÓZGU,1a,2010,2010
,,3,7 - 17,1292,7.84,2,A34 GUZY MÓZGU,1a,2010,2010
,,4,18 - 40,1926,11.69,5,A34 GUZY MÓZGU,1a,2010,2010
,,5,41 - 60,5168,31.38,7,A34 GUZY MÓZGU,1a,2010,2010
,,6,61 - 80,6253,37.97,8,A34 GUZY MÓZGU,1a,2010,2010
,,7,81 i więcej,965,5.86,8,A34 GUZY MÓZGU,1a,2010,2010
,,8,brak danych,0,0.0,0,A34 GUZY MÓZGU,1a,2010,2010
,,1,poniżej 1,105,0.53,2,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
,,2,1 - 6,236,1.19,3,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
,,3,7 - 17,360,1.81,3,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
,,4,18 - 40,1057,5.32,5,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
,,5,41 - 60,3583,18.05,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
,,6,61 - 80,9422,47.46,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
,,7,81 i więcej,5091,25.64,8,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
,,8,brak danych,0,0.0,0,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
,,1,poniżej 1,0,0.0,0,A36 CHOROBY DEMIELINIZACYJNE,1a,2010,2010
,,2,1 - 6,34,0.22,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2010,2010
,,3,7 - 17,407,2.69,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2010,2010
,,4,18 - 40,6451,42.62,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2010,2010
,,5,41 - 60,7559,49.94,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2010,2010
,,6,61 - 80,680,4.49,7,A36 CHOROBY DEMIELINIZACYJNE,1a,2010,2010
,,7,81 i więcej,6,0.04,7,A36 CHOROBY DEMIELINIZACYJNE,1a,2010,2010
,,8,brak danych,0,0.0,0,A36 CHOROBY DEMIELINIZACYJNE,1a,2010,2010
,,1,poniżej 1,29,0.11,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
,,2,1 - 6,93,0.35,2,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
,,3,7 - 17,296,1.13,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
,,4,18 - 40,1326,5.06,4,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
,,5,41 - 60,5803,22.14,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
,,6,61 - 80,12788,48.78,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
,,7,81 i więcej,5879,22.43,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
,,8,brak danych,0,0.0,0,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
,,1,poniżej 1,2,0.01,15,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2010,2010
,,2,1 - 6,7,0.04,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2010,2010
,,3,7 - 17,34,0.21,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2010,2010
,,4,18 - 40,374,2.33,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2010,2010
,,5,41 - 60,3243,20.23,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2010,2010
,,6,61 - 80,8497,53.0,6,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2010,2010
,,7,81 i więcej,3874,24.17,6,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2010,2010
,,8,brak danych,0,0.0,0,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2010,2010
,,1,poniżej 1,0,0.0,0,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2010,2010
,,2,1 - 6,2,0.01,7,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2010,2010
,,3,7 - 17,75,0.24,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2010,2010
,,4,18 - 40,1324,4.24,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2010,2010
,,5,41 - 60,9606,30.79,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2010,2010
,,6,61 - 80,16134,51.72,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2010,2010
,,7,81 i więcej,4055,13.0,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2010,2010
,,8,brak danych,0,0.0,0,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2010,2010
,,1,poniżej 1,0,0.0,0,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,2,1 - 6,0,0.0,0,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,3,7 - 17,1,0.0,9,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,4,18 - 40,535,1.38,12,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,5,41 - 60,7671,19.83,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,6,61 - 80,20907,54.04,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,7,81 i więcej,9573,24.74,12,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,8,brak danych,0,0.0,0,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,1,poniżej 1,2,0.01,13,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2010,2010
,,2,1 - 6,7,0.02,18,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2010,2010
,,3,7 - 17,28,0.09,18,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2010,2010
,,4,18 - 40,402,1.24,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2010,2010
,,5,41 - 60,6265,19.33,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2010,2010
,,6,61 - 80,17889,55.18,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2010,2010
,,7,81 i więcej,7824,24.14,10,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2010,2010
,,8,brak danych,0,0.0,0,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2010,2010
,,1,poniżej 1,2,0.01,31,A50 UDAR MÓZGU - LECZENIE,1a,2010,2010
,,2,1 - 6,4,0.02,8,A50 UDAR MÓZGU - LECZENIE,1a,2010,2010
,,3,7 - 17,24,0.12,5,A50 UDAR MÓZGU - LECZENIE,1a,2010,2010
,,4,18 - 40,388,1.97,2,A50 UDAR MÓZGU - LECZENIE,1a,2010,2010
,,5,41 - 60,3372,17.12,4,A50 UDAR MÓZGU - LECZENIE,1a,2010,2010
,,6,61 - 80,9548,48.48,6,A50 UDAR MÓZGU - LECZENIE,1a,2010,2010
,,7,81 i więcej,6357,32.28,6,A50 UDAR MÓZGU - LECZENIE,1a,2010,2010
,,8,brak danych,0,0.0,0,A50 UDAR MÓZGU - LECZENIE,1a,2010,2010
,,1,poniżej 1,0,0.0,0,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,2,1 - 6,0,0.0,0,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,3,7 - 17,1,0.08,12,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,4,18 - 40,33,2.74,9,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,5,41 - 60,308,25.58,11,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
