branch,hospital-types,type-of-admission-code,type-of-admission-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,6,przyjęcie planowe na podstawie skierowania,687,68.15,8,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2022,2022
,,8,przeniesienie z innego szpitala,36,3.57,7,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2022,2022
,,10,przyjęcie przymusowe,1,0.02,14,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,47,1.17,7,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,742,18.5,14,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,1381,34.43,10,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,1697,42.31,6,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,7,przyjęcie planowe  - poza kolejnością,1,0.02,7,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,8,przeniesienie z innego szpitala,142,3.54,9,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,4,0.39,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,133,12.88,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,311,30.11,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,560,54.21,3,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,8,przeniesienie z innego szpitala,25,2.42,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,6,1.25,4,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,73,15.24,4,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,400,83.51,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,24,0.14,6,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,205,1.19,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,3151,18.27,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,5,przyjęcie noworodka w wyniku porodu w tym szpitalu,2,0.01,19,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,13742,79.67,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,7,przyjęcie planowe  - poza kolejnością,9,0.05,3,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,8,przeniesienie z innego szpitala,115,0.67,5,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,1,0.01,3,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,9,0.65,8,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,187,13.57,4,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,1180,85.63,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,8,przeniesienie z innego szpitala,2,0.15,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,1,2.27,12,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,16,36.36,5,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,27,61.36,2,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,17,0.22,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,654,8.3,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,7179,91.13,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2022,2022
,,7,przyjęcie planowe  - poza kolejnością,23,0.29,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2022,2022
,,8,przeniesienie z innego szpitala,5,0.06,7,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2022,2022
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,2,0.11,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,13,0.74,3,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,236,13.48,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,1491,85.15,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2022,2022
,,7,przyjęcie planowe  - poza kolejnością,9,0.51,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2022,2022
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,1,0.05,5,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,51,2.62,8,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,465,23.86,3,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,1425,73.11,3,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,8,przeniesienie z innego szpitala,7,0.36,5,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,249,4.72,11,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,1719,32.62,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,3287,62.37,4,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2022,2022
,,8,przeniesienie z innego szpitala,15,0.28,21,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,713,7.9,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,4418,48.93,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,3869,42.85,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2022,2022
,,7,przyjęcie planowe  - poza kolejnością,2,0.02,1,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2022,2022
,,8,przeniesienie z innego szpitala,28,0.31,11,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,194,22.15,8,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,400,45.66,7,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,279,31.85,5,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2022,2022
,,8,przeniesienie z innego szpitala,3,0.34,10,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,71,5.19,7,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,417,30.48,6,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,878,64.18,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2022,2022
,,8,przeniesienie z innego szpitala,2,0.15,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,842,25.05,5,A33 ZABURZENIA RÓWNOWAGI,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,1682,50.04,4,A33 ZABURZENIA RÓWNOWAGI,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,832,24.75,4,A33 ZABURZENIA RÓWNOWAGI,1a,2022,2022
,,8,przeniesienie z innego szpitala,5,0.15,4,A33 ZABURZENIA RÓWNOWAGI,1a,2022,2022
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,86,2.08,0,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,594,14.39,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,1499,36.31,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,1918,46.46,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2022,2022
,,8,przeniesienie z innego szpitala,31,0.75,5,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2022,2022
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,12,0.11,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,3695,33.68,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,5306,48.36,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,1924,17.54,6,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2022,2022
,,8,przeniesienie z innego szpitala,34,0.31,9,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,527,13.28,9,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,1297,32.69,6,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,2130,53.68,3,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2022,2022
,,7,przyjęcie planowe  - poza kolejnością,1,0.03,7,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2022,2022
,,8,przeniesienie z innego szpitala,13,0.33,14,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,252,10.62,8,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,669,28.18,7,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,1451,61.12,5,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2022,2022
,,8,przeniesienie z innego szpitala,2,0.08,13,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,422,3.61,7,A36 CHOROBY DEMIELINIZACYJNE,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,5316,45.49,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,5936,50.79,3,A36 CHOROBY DEMIELINIZACYJNE,1a,2022,2022
,,8,przeniesienie z innego szpitala,12,0.1,7,A36 CHOROBY DEMIELINIZACYJNE,1a,2022,2022
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,1,0.01,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2022,2022
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,1,0.0,8,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,6857,28.26,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,9805,40.42,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,7362,30.35,4,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2022,2022
,,7,przyjęcie planowe  - poza kolejnością,12,0.05,8,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2022,2022
,,8,przeniesienie z innego szpitala,223,0.92,8,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,4026,44.41,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,3973,43.82,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,1052,11.6,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2022,2022
,,8,przeniesienie z innego szpitala,15,0.17,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,5971,40.21,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,7094,47.77,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,1747,11.76,4,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2022,2022
,,8,przeniesienie z innego szpitala,38,0.26,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2022,2022
,,10,przyjęcie przymusowe,1,0.0,9,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2022,2022
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,1,0.0,15,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,37123,59.9,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,22764,36.73,9,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,1550,2.5,9,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2022,2022
,,8,przeniesienie z innego szpitala,531,0.86,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2022,2022
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,1,0.01,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,5970,55.18,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,4246,39.25,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,535,4.95,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2022,2022
,,8,przeniesienie z innego szpitala,67,0.62,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,7501,64.57,2,A50 UDAR MÓZGU - LECZENIE,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,3644,31.37,2,A50 UDAR MÓZGU - LECZENIE,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,353,3.04,4,A50 UDAR MÓZGU - LECZENIE,1a,2022,2022
,,8,przeniesienie z innego szpitala,118,1.02,4,A50 UDAR MÓZGU - LECZENIE,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,201,8.96,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,1318,58.76,6,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,720,32.1,3,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2022,2022
,,8,przeniesienie z innego szpitala,4,0.18,6,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2022,2022
,,10,przyjęcie przymusowe,1,0.02,89,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,1070,18.33,13,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,3253,55.74,11,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,1394,23.89,7,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2022,2022
,,8,przeniesienie z innego szpitala,118,2.02,12,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,172,41.15,8,A58 ENCEFALOPATIA,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,178,42.58,9,A58 ENCEFALOPATIA,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,65,15.55,5,A58 ENCEFALOPATIA,1a,2022,2022
,,8,przeniesienie z innego szpitala,3,0.72,10,A58 ENCEFALOPATIA,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,840,10.64,4,A59 BÓLE GŁOWY,1a,2022,2022
,,3,przyjęcie w trybie nagłym - inne przypadki,4915,62.23,4,A59 BÓLE GŁOWY,1a,2022,2022
,,6,przyjęcie planowe na podstawie skierowania,2135,27.03,3,A59 BÓLE GŁOWY,1a,2022,2022
,,8,przeniesienie z innego szpitala,8,0.1,4,A59 BÓLE GŁOWY,1a,2022,2022
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,3159,52.28,4,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2022,2022
