catalog,name,year,period,id,header,type,link
1a,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,2022,2022,fab08959-8071-749f-6a5c-da0347244a35,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/fab08959-8071-749f-6a5c-da0347244a35?format=json
1a,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,2022,2022,43c60651-27d8-ac07-7ce0-52ff92168a70,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/43c60651-27d8-ac07-7ce0-52ff92168a70?format=json
1a,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,2022,2022,2d915019-e324-95d8-05d9-9e442e849113,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/2d915019-e324-95d8-05d9-9e442e849113?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2022,2022,030b8347-3b4b-0f51-cbf5-c25a2364ed30,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/030b8347-3b4b-0f51-cbf5-c25a2364ed30?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2022,2022,bbe19474-ce47-905b-742a-a90de17d460e,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/bbe19474-ce47-905b-742a-a90de17d460e?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2022,2022,672fd6c0-3b4b-0f51-cbf5-c25a2364ed30,Procedury ICD 9  - Kody dodatkowe listy A04,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/672fd6c0-3b4b-0f51-cbf5-c25a2364ed30?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2022,2022,b86dd03f-3b4b-0f51-cbf5-c25a2364ed30,Procedury ICD 9  - Kody dodatkowe listy A1,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/b86dd03f-3b4b-0f51-cbf5-c25a2364ed30?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2022,2022,d0162fd5-432a-073a-951b-4f38095b7a6b,Rozpoznania ICD 10  - Kody dodatkowe listy A5,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/d0162fd5-432a-073a-951b-4f38095b7a6b?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2022,2022,e3bee272-432a-073a-951b-4f38095b7a6b,Rozpoznania ICD 10  - Kody dodatkowe listy A5,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/e3bee272-432a-073a-951b-4f38095b7a6b?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2022,2022,059a0e97-8df1-2ed2-acd5-7ebcbb327953,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/059a0e97-8df1-2ed2-acd5-7ebcbb327953?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2022,2022,eb04e123-d001-5657-bad2-5138942f405e,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/eb04e123-d001-5657-bad2-5138942f405e?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2022,2022,50b12e95-3729-441e-5c2b-480b1e90024f,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/50b12e95-3729-441e-5c2b-480b1e90024f?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2022,2022,3b2b67fc-556c-c40a-db0d-ed7c7c566d2c,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/3b2b67fc-556c-c40a-db0d-ed7c7c566d2c?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2022,2022,6d9af290-9def-ee8c-c82c-34f33fe9223a,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/6d9af290-9def-ee8c-c82c-34f33fe9223a?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2022,2022,6ee6c99d-3b4b-0f51-cbf5-c25a2364ed30,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/6ee6c99d-3b4b-0f51-cbf5-c25a2364ed30?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2022,2022,79a220b6-3b4b-0f51-cbf5-c25a2364ed30,Procedury ICD 9  - Kody dodatkowe listy A1,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/79a220b6-3b4b-0f51-cbf5-c25a2364ed30?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2022,2022,44550154-9f48-ef41-0b0f-c0437522ebf8,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/44550154-9f48-ef41-0b0f-c0437522ebf8?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2022,2022,02682c7b-3b4b-0f51-cbf5-c25a2364ed30,Procedury ICD 9  - Kody dodatkowe listy A04,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/02682c7b-3b4b-0f51-cbf5-c25a2364ed30?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2022,2022,9bc3458f-3b4b-0f51-cbf5-c25a2364ed30,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/9bc3458f-3b4b-0f51-cbf5-c25a2364ed30?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2022,2022,15d6d2ca-432a-073a-951b-4f38095b7a6b,Rozpoznania ICD 10  - Kody dodatkowe listy A03,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/15d6d2ca-432a-073a-951b-4f38095b7a6b?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2022,2022,427ed14e-3b4b-0f51-cbf5-c25a2364ed30,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/427ed14e-3b4b-0f51-cbf5-c25a2364ed30?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2022,2022,97b0be92-432a-073a-951b-4f38095b7a6b,Rozpoznania ICD 10  - Kody dodatkowe listy A03,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/97b0be92-432a-073a-951b-4f38095b7a6b?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2022,2022,1d6876ef-2ac3-d2e6-3d01-3bcd1c995a34,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/1d6876ef-2ac3-d2e6-3d01-3bcd1c995a34?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2022,2022,f6d62217-0eb3-74b4-54d0-ebb11b49c778,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/f6d62217-0eb3-74b4-54d0-ebb11b49c778?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2022,2022,896ea425-2da1-e14d-a008-0bbb53bc631f,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/896ea425-2da1-e14d-a008-0bbb53bc631f?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2022,2022,e0bffb10-c8b8-39f1-1c3d-fc975b372a7c,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/e0bffb10-c8b8-39f1-1c3d-fc975b372a7c?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2022,2022,37ee30c9-a9e7-f092-e136-3d374c6a4b86,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/37ee30c9-a9e7-f092-e136-3d374c6a4b86?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2022,2022,05cf09c7-7c36-3887-f96a-8f2c8a09ee01,Rozpoznania ICD 10  - Kody dodatkowe listy A04,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/05cf09c7-7c36-3887-f96a-8f2c8a09ee01?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2022,2022,c09abe6f-f7b9-3161-359c-e5d42bef4592,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/c09abe6f-f7b9-3161-359c-e5d42bef4592?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2022,2022,0029f377-b036-2fe2-7a52-48cfb332f78b,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/0029f377-b036-2fe2-7a52-48cfb332f78b?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2022,2022,65937510-4f03-1023-2772-317acad44e1e,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/65937510-4f03-1023-2772-317acad44e1e?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2022,2022,61397d65-970b-2653-ffaf-7bf0b3890304,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/61397d65-970b-2653-ffaf-7bf0b3890304?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2022,2022,e5829911-4c0f-4fa7-1372-f651a607daeb,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/e5829911-4c0f-4fa7-1372-f651a607daeb?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2022,2022,9a786e16-81e6-9375-870b-f4a6a118a0ed,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/9a786e16-81e6-9375-870b-f4a6a118a0ed?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2022,2022,9f226bf7-849a-1176-eb70-bb91844869e4,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/9f226bf7-849a-1176-eb70-bb91844869e4?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2022,2022,3aa95efe-a9e7-f092-e136-3d374c6a4b86,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/3aa95efe-a9e7-f092-e136-3d374c6a4b86?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2022,2022,729e29c0-a9e7-f092-e136-3d374c6a4b86,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/729e29c0-a9e7-f092-e136-3d374c6a4b86?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2022,2022,d63ccbdc-a9e7-f092-e136-3d374c6a4b86,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/d63ccbdc-a9e7-f092-e136-3d374c6a4b86?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2022,2022,93861df2-7c36-3887-f96a-8f2c8a09ee01,Rozpoznania ICD 10  - Kody dodatkowe listy A6,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/93861df2-7c36-3887-f96a-8f2c8a09ee01?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2022,2022,e218749b-7c36-3887-f96a-8f2c8a09ee01,Rozpoznania ICD 10  - Kody dodatkowe listy A04a,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/e218749b-7c36-3887-f96a-8f2c8a09ee01?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2022,2022,20c88ab0-7c36-3887-f96a-8f2c8a09ee01,Rozpoznania ICD 10,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/20c88ab0-7c36-3887-f96a-8f2c8a09ee01?format=json
1a,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,2022,2022,c8c0e5f1-cb54-c1bb-f834-abd28e6bd5d7,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/c8c0e5f1-cb54-c1bb-f834-abd28e6bd5d7?format=json
1a,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,2022,2022,0269693f-a2d4-6841-50c5-bdda131d7885,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/0269693f-a2d4-6841-50c5-bdda131d7885?format=json
1a,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,2022,2022,cab90f6b-4ca1-f35c-1894-0888c7326408,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/cab90f6b-4ca1-f35c-1894-0888c7326408?format=json
1a,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,2022,2022,09ef4c75-a2d4-6841-50c5-bdda131d7885,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/09ef4c75-a2d4-6841-50c5-bdda131d7885?format=json
1a,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,2022,2022,ba90db3f-a2d4-6841-50c5-bdda131d7885,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/ba90db3f-a2d4-6841-50c5-bdda131d7885?format=json
1a,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,2022,2022,f65c0ee6-a2d4-6841-50c5-bdda131d7885,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/f65c0ee6-a2d4-6841-50c5-bdda131d7885?format=json
1a,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,2022,2022,e604753c-8f1d-01b4-ae60-5ca9a615cd64,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/e604753c-8f1d-01b4-ae60-5ca9a615cd64?format=json
