branch,hospital-types,contract-product-code,contract-product-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,3188,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,680,4.09,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2009,2009
,,3149,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,469,2.82,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2009,2009
,,3121,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,306,1.84,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2009,2009
,,3179,NEUROCHIRURGIA - HOSPITALIZACJA,200,1.2,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2009,2009
,,3117,NEUROLOGIA - HOSPITALIZACJA,1594,78.6,7,A32 CHOROBY MIĘŚNI,1a,2009,2009
,,3121,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,260,12.82,3,A32 CHOROBY MIĘŚNI,1a,2009,2009
,,3067,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,167,8.23,7,A32 CHOROBY MIĘŚNI,1a,2009,2009
,,3117,NEUROLOGIA - HOSPITALIZACJA,7665,46.45,5,A33 ZABURZENIA RÓWNOWAGI,1a,2009,2009
,,3067,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,6443,39.04,4,A33 ZABURZENIA RÓWNOWAGI,1a,2009,2009
,,3204,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,1790,10.85,1,A33 ZABURZENIA RÓWNOWAGI,1a,2009,2009
,,3121,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,361,2.19,4,A33 ZABURZENIA RÓWNOWAGI,1a,2009,2009
,,3117,NEUROLOGIA - HOSPITALIZACJA,10830,64.4,7,A34 GUZY MÓZGU,1a,2009,2009
,,3067,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,2106,12.52,7,A34 GUZY MÓZGU,1a,2009,2009
,,3179,NEUROCHIRURGIA - HOSPITALIZACJA,1613,9.59,4,A34 GUZY MÓZGU,1a,2009,2009
,,3121,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,918,5.46,4,A34 GUZY MÓZGU,1a,2009,2009
,,3124,ONKOLOGIA KLINICZNA - HOSPITALIZACJA,574,3.41,4,A34 GUZY MÓZGU,1a,2009,2009
,,3096,ONKOLOGIA I HEMATOLOGIA DZIECIĘCA -  HOSPITALIZACJA,508,3.02,1,A34 GUZY MÓZGU,1a,2009,2009
,,3117,NEUROLOGIA - HOSPITALIZACJA,11055,57.48,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2009,2009
,,3067,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,5767,29.99,8,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2009,2009
,,3092,GERIATRIA -  HOSPITALIZACJA,1747,9.08,10,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2009,2009
,,3121,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,663,3.45,3,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2009,2009
,,3117,NEUROLOGIA - HOSPITALIZACJA,14432,97.59,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2009,2009
,,3121,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,325,2.2,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2009,2009
,,3067,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,10187,43.95,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2009,2009
,,3117,NEUROLOGIA - HOSPITALIZACJA,9573,41.3,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2009,2009
,,3179,NEUROCHIRURGIA - HOSPITALIZACJA,1899,8.19,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2009,2009
,,3092,GERIATRIA -  HOSPITALIZACJA,905,3.9,8,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2009,2009
,,3149,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,241,1.04,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2009,2009
,,3067,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,12565,61.75,6,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2009,2009
,,3117,NEUROLOGIA - HOSPITALIZACJA,7737,38.03,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2009,2009
,,3117,NEUROLOGIA - HOSPITALIZACJA,28115,99.73,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2009,2009
,,3120,NEUROLOGIA - HOSPITALIZACJA - A48,38156,100.0,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
,,3117,NEUROLOGIA - HOSPITALIZACJA,29240,68.16,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2009,2009
,,3067,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,13285,30.97,10,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2009,2009
,,3117,NEUROLOGIA - HOSPITALIZACJA,7809,59.01,2,A50 UDAR MÓZGU - LECZENIE,1a,2009,2009
,,3067,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,5132,38.78,3,A50 UDAR MÓZGU - LECZENIE,1a,2009,2009
,,3179,NEUROCHIRURGIA - HOSPITALIZACJA,201,1.52,3,A50 UDAR MÓZGU - LECZENIE,1a,2009,2009
,,3117,NEUROLOGIA - HOSPITALIZACJA,686,100.0,11,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
,,3117,NEUROLOGIA - HOSPITALIZACJA,2117,57.97,6,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2009,2009
,,3204,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,666,18.24,7,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2009,2009
,,3121,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,592,16.21,9,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2009,2009
,,3198,OKULISTYKA - HOSPITALIZACJA,63,1.73,4,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2009,2009
,,3201,OKULISTYKA DZIECIĘCA - HOSPITALIZACJA,46,1.26,2,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2009,2009
,,3149,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,45,1.23,3,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2009,2009
,,3179,NEUROCHIRURGIA - HOSPITALIZACJA,38,1.04,4,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2009,2009
,,3139,CHOROBY ZAKAŹNE - HOSPITALIZACJA,2735,52.52,13,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2009,2009
,,3117,NEUROLOGIA - HOSPITALIZACJA,1658,31.84,10,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2009,2009
,,3067,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,269,5.17,4,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2009,2009
,,3121,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,264,5.07,11,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2009,2009
,,3140,CHOROBY ZAKAŹNE DZIECIĘCE - HOSPITALIZACJA,192,3.69,9,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2009,2009
,,3117,NEUROLOGIA - HOSPITALIZACJA,1571,71.7,6,A58 ENCEFALOPATIA,1a,2009,2009
,,3121,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,620,28.3,3,A58 ENCEFALOPATIA,1a,2009,2009
,,3117,NEUROLOGIA - HOSPITALIZACJA,20328,66.28,3,A59 BÓLE GŁOWY,1a,2009,2009
,,3121,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,4120,13.43,3,A59 BÓLE GŁOWY,1a,2009,2009
,,3067,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,2663,8.68,3,A59 BÓLE GŁOWY,1a,2009,2009
,,3204,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,1191,3.88,0,A59 BÓLE GŁOWY,1a,2009,2009
,,3149,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,1126,3.67,2,A59 BÓLE GŁOWY,1a,2009,2009
,,3179,NEUROCHIRURGIA - HOSPITALIZACJA,532,1.73,2,A59 BÓLE GŁOWY,1a,2009,2009
,,3152,CHIRURGIA DZIECIĘCA -  HOSPITALIZACJA,351,1.14,2,A59 BÓLE GŁOWY,1a,2009,2009
,,3117,NEUROLOGIA - HOSPITALIZACJA,12284,72.7,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2009,2009
,,3067,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,2565,15.18,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2009,2009
,,3121,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,1922,11.37,0,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2009,2009
,,3117,NEUROLOGIA - HOSPITALIZACJA,9007,83.95,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2009,2009
,,3121,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,1681,15.67,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2009,2009
,,3149,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,25257,52.65,3,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2009,2009
,,3152,CHIRURGIA DZIECIĘCA -  HOSPITALIZACJA,8926,18.61,3,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2009,2009
,,3188,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,7132,14.87,3,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2009,2009
,,3179,NEUROCHIRURGIA - HOSPITALIZACJA,3927,8.19,5,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2009,2009
,,3117,NEUROLOGIA - HOSPITALIZACJA,2464,5.14,9,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2009,2009
,,3149,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,26049,71.47,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2009,2009
,,3188,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,4921,13.5,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2009,2009
,,3152,CHIRURGIA DZIECIĘCA -  HOSPITALIZACJA,3773,10.35,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2009,2009
,,3179,NEUROCHIRURGIA - HOSPITALIZACJA,525,1.44,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2009,2009
,,3204,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,457,1.25,3,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2009,2009
,,3117,NEUROLOGIA - HOSPITALIZACJA,378,1.04,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2009,2009
,,3117,NEUROLOGIA - HOSPITALIZACJA,875,86.98,8,A86 CHOROBY NEURONU RUCHOWEGO,1a,2009,2009
,,3067,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,77,7.65,6,A86 CHOROBY NEURONU RUCHOWEGO,1a,2009,2009
,,3121,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,34,3.38,6,A86 CHOROBY NEURONU RUCHOWEGO,1a,2009,2009
,,3179,NEUROCHIRURGIA - HOSPITALIZACJA,19,1.89,1,A86 CHOROBY NEURONU RUCHOWEGO,1a,2009,2009
,,3117,NEUROLOGIA - HOSPITALIZACJA,34758,62.21,7,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2009,2009
,,3067,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,6515,11.66,6,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2009,2009
,,3141,PEDIATRIA -  HOSPITALIZACJA,3530,6.32,3,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2009,2009
,,3179,NEUROCHIRURGIA - HOSPITALIZACJA,3195,5.72,3,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2009,2009
,,3188,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,2321,4.15,4,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2009,2009
,,3121,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,2184,3.91,3,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2009,2009
,,3149,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,1532,2.74,3,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2009,2009
,,3198,OKULISTYKA - HOSPITALIZACJA,1043,100.0,0,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2009,2009
,,3338,"OKULISTYKA - HOSPITALIZACJA B04, B05, B06",46,54.12,7,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2009,2009
,,3198,OKULISTYKA - HOSPITALIZACJA,39,45.88,7,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2009,2009
,,3338,"OKULISTYKA - HOSPITALIZACJA B04, B05, B06",318,62.6,6,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2009,2009
,,3198,OKULISTYKA - HOSPITALIZACJA,190,37.4,6,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2009,2009
,,3338,"OKULISTYKA - HOSPITALIZACJA B04, B05, B06",19,59.38,5,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2009,2009
,,3198,OKULISTYKA - HOSPITALIZACJA,13,40.63,5,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2009,2009
,,3198,OKULISTYKA - HOSPITALIZACJA,1438,87.95,3,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2009,2009
,,3200,OKULISTYKA -  ZESPÓŁ CHIRURGII JEDNEGO DNIA,98,5.99,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2009,2009
,,3199,OKULISTYKA - HOSPITALIZACJA PLANOWA,98,5.99,2,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2009,2009
,,3270,"OKULISTYKA - HOSPITALIZACJA B12,B13,B14,B15",39992,75.52,2,B12 USUNIĘCIE ZAĆMY POWIKŁANEJ METODĄ EMULSYFIKACJI Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2009,2009
