branch,hospital-types,age-group-code,age-group-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,1,poniżej 1,0,0.0,0,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2017,2017
,,2,1 - 6,7,1.78,3,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2017,2017
,,5,41 - 60,117,29.77,4,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2017,2017
,,6,61 - 80,185,47.07,5,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2017,2017
,,7,81 i więcej,0,0.0,0,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2017,2017
,,8,brak danych,0,0.0,0,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2017,2017
,,3,7 - 17,32,8.14,2,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2017,2017
,,4,18 - 40,52,13.23,4,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2017,2017
,,1,poniżej 1,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2017,2017
,,2,1 - 6,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2017,2017
,,5,41 - 60,266,40.67,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2017,2017
,,6,61 - 80,299,45.72,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2017,2017
,,7,81 i więcej,5,0.76,5,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2017,2017
,,8,brak danych,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2017,2017
,,3,7 - 17,4,0.61,1,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2017,2017
,,4,18 - 40,80,12.23,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2017,2017
,,1,poniżej 1,60,0.8,7,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,2,1 - 6,112,1.5,11,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,5,41 - 60,2722,36.47,9,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,6,61 - 80,2959,39.65,10,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,7,81 i więcej,137,1.84,11,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,8,brak danych,0,0.0,0,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,3,7 - 17,228,3.06,11,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,4,18 - 40,1245,16.68,9,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,1,poniżej 1,41,0.7,8,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,2,1 - 6,199,3.41,10,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,5,41 - 60,1891,32.43,10,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,6,61 - 80,2321,39.8,10,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,7,81 i więcej,217,3.72,11,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,8,brak danych,0,0.0,0,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,3,7 - 17,326,5.59,8,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,4,18 - 40,836,14.34,9,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,1,poniżej 1,63,3.08,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,2,1 - 6,126,6.15,4,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,5,41 - 60,558,27.25,4,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,6,61 - 80,665,32.47,3,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,7,81 i więcej,102,4.98,4,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,8,brak danych,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,3,7 - 17,190,9.28,5,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,4,18 - 40,344,16.8,6,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,1,poniżej 1,2,0.35,3,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,2,1 - 6,4,0.71,3,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,5,41 - 60,210,37.17,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,6,61 - 80,186,32.92,1,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,7,81 i więcej,17,3.01,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,8,brak danych,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,3,7 - 17,27,4.78,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,4,18 - 40,119,21.06,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,1,poniżej 1,10,0.09,14,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,2,1 - 6,77,0.73,7,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,5,41 - 60,4375,41.4,5,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,6,61 - 80,2766,26.18,7,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,7,81 i więcej,136,1.29,9,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,8,brak danych,0,0.0,0,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,3,7 - 17,148,1.4,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,4,18 - 40,3055,28.91,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,1,poniżej 1,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,2,1 - 6,1,0.04,9,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,5,41 - 60,1072,44.85,5,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,6,61 - 80,360,15.06,5,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,7,81 i więcej,12,0.5,7,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,8,brak danych,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,3,7 - 17,7,0.29,4,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,4,18 - 40,938,39.25,4,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,1,poniżej 1,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,2,1 - 6,2,8.7,1,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,5,41 - 60,10,43.48,5,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,6,61 - 80,7,30.43,5,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,7,81 i więcej,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,8,brak danych,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,3,7 - 17,1,4.35,10,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,4,18 - 40,3,13.04,3,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,1,poniżej 1,1,0.01,5,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2017,2017
,,2,1 - 6,3,0.04,4,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2017,2017
,,5,41 - 60,3722,44.01,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2017,2017
,,6,61 - 80,2994,35.4,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2017,2017
,,7,81 i więcej,501,5.92,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2017,2017
,,8,brak danych,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2017,2017
,,3,7 - 17,52,0.61,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2017,2017
,,4,18 - 40,1184,14.0,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2017,2017
,,1,poniżej 1,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2017,2017
,,2,1 - 6,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2017,2017
,,5,41 - 60,466,37.34,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2017,2017
,,6,61 - 80,519,41.59,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2017,2017
,,7,81 i więcej,76,6.09,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2017,2017
,,8,brak danych,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2017,2017
,,3,7 - 17,15,1.2,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2017,2017
,,4,18 - 40,172,13.78,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2017,2017
,,1,poniżej 1,0,0.0,0,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,2,1 - 6,9,0.43,5,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,5,41 - 60,893,42.34,6,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,6,61 - 80,571,27.07,7,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,7,81 i więcej,33,1.56,11,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,8,brak danych,0,0.0,0,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,3,7 - 17,27,1.28,8,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,4,18 - 40,576,27.31,5,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,1,poniżej 1,1,0.02,4,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2017,2017
,,2,1 - 6,36,0.82,5,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2017,2017
,,5,41 - 60,1465,33.23,6,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2017,2017
,,6,61 - 80,1919,43.52,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2017,2017
,,7,81 i więcej,246,5.58,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2017,2017
,,8,brak danych,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2017,2017
,,3,7 - 17,113,2.56,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2017,2017
,,4,18 - 40,629,14.27,6,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2017,2017
,,1,poniżej 1,9,0.06,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2017,2017
,,2,1 - 6,71,0.45,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2017,2017
,,5,41 - 60,6094,38.9,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2017,2017
,,6,61 - 80,5220,33.32,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2017,2017
,,7,81 i więcej,744,4.75,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2017,2017
,,8,brak danych,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2017,2017
,,3,7 - 17,396,2.53,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2017,2017
,,4,18 - 40,3133,20.0,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2017,2017
,,1,poniżej 1,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2017,2017
,,2,1 - 6,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2017,2017
,,5,41 - 60,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2017,2017
,,6,61 - 80,505,82.25,7,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2017,2017
,,7,81 i więcej,109,17.75,10,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2017,2017
,,8,brak danych,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2017,2017
,,3,7 - 17,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2017,2017
,,4,18 - 40,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2017,2017
,,1,poniżej 1,30,1.81,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2017,2017
,,2,1 - 6,148,8.92,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2017,2017
,,5,41 - 60,583,35.12,5,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2017,2017
,,6,61 - 80,189,11.39,7,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2017,2017
,,7,81 i więcej,0,0.0,0,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2017,2017
,,8,brak danych,0,0.0,0,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2017,2017
,,3,7 - 17,207,12.47,4,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2017,2017
,,4,18 - 40,503,30.3,4,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2017,2017
,,1,poniżej 1,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2017,2017
,,2,1 - 6,5,0.07,4,A33 ZABURZENIA RÓWNOWAGI,1a,2017,2017
,,5,41 - 60,2425,35.84,4,A33 ZABURZENIA RÓWNOWAGI,1a,2017,2017
,,6,61 - 80,2670,39.46,4,A33 ZABURZENIA RÓWNOWAGI,1a,2017,2017
,,7,81 i więcej,460,6.8,4,A33 ZABURZENIA RÓWNOWAGI,1a,2017,2017
,,8,brak danych,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2017,2017
,,3,7 - 17,48,0.71,4,A33 ZABURZENIA RÓWNOWAGI,1a,2017,2017
,,4,18 - 40,1159,17.13,4,A33 ZABURZENIA RÓWNOWAGI,1a,2017,2017
,,1,poniżej 1,56,0.88,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2017,2017
,,2,1 - 6,762,11.98,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2017,2017
,,5,41 - 60,1429,22.46,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2017,2017
,,6,61 - 80,1885,29.62,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2017,2017
,,7,81 i więcej,228,3.58,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2017,2017
,,8,brak danych,0,0.0,0,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2017,2017
,,3,7 - 17,1084,17.04,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2017,2017
,,4,18 - 40,919,14.44,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2017,2017
,,1,poniżej 1,33,0.27,6,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2017,2017
,,2,1 - 6,238,1.92,5,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2017,2017
,,5,41 - 60,3200,25.8,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2017,2017
,,6,61 - 80,6043,48.73,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2017,2017
,,7,81 i więcej,1256,10.13,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2017,2017
,,8,brak danych,0,0.0,0,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2017,2017
,,3,7 - 17,448,3.61,5,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2017,2017
,,4,18 - 40,1183,9.54,6,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2017,2017
,,1,poniżej 1,24,0.45,2,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2017,2017
,,2,1 - 6,44,0.82,2,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2017,2017
,,5,41 - 60,1190,22.08,4,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2017,2017
,,6,61 - 80,2749,51.0,5,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2017,2017
,,7,81 i więcej,737,13.67,6,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2017,2017
,,8,brak danych,0,0.0,0,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2017,2017
,,3,7 - 17,92,1.71,3,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2017,2017
,,4,18 - 40,554,10.28,3,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2017,2017
,,1,poniżej 1,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2017,2017
,,2,1 - 6,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2017,2017
,,5,41 - 60,569,21.01,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2017,2017
,,6,61 - 80,1594,58.86,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2017,2017
,,7,81 i więcej,361,13.33,7,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2017,2017
,,8,brak danych,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2017,2017
,,3,7 - 17,6,0.22,5,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2017,2017
,,4,18 - 40,178,6.57,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2017,2017
,,1,poniżej 1,1,0.01,0,A36 CHOROBY DEMIELINIZACYJNE,1a,2017,2017
,,2,1 - 6,36,0.24,3,A36 CHOROBY DEMIELINIZACYJNE,1a,2017,2017
,,5,41 - 60,6767,45.96,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2017,2017
,,6,61 - 80,1707,11.59,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2017,2017
,,7,81 i więcej,11,0.07,13,A36 CHOROBY DEMIELINIZACYJNE,1a,2017,2017
,,8,brak danych,0,0.0,0,A36 CHOROBY DEMIELINIZACYJNE,1a,2017,2017
,,3,7 - 17,415,2.82,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2017,2017
,,4,18 - 40,5786,39.3,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2017,2017
,,1,poniżej 1,41,0.13,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2017,2017
,,2,1 - 6,114,0.35,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2017,2017
,,5,41 - 60,5655,17.54,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2017,2017
,,6,61 - 80,16387,50.83,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2017,2017
,,7,81 i więcej,8175,25.36,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2017,2017
,,8,brak danych,0,0.0,0,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2017,2017
,,3,7 - 17,267,0.83,2,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2017,2017
,,4,18 - 40,1599,4.96,4,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2017,2017
,,1,poniżej 1,0,0.0,0,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2017,2017
,,2,1 - 6,4,0.04,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2017,2017
,,5,41 - 60,2010,21.29,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2017,2017
,,6,61 - 80,4894,51.83,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2017,2017
