branch,hospital-types,type-of-admission-code,type-of-admission-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,2,przeniesienie z innego szpitala,169,2.73,11,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,1,planowe,2511,40.58,9,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,4,inne,60,0.97,10,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,3,nagły,747,37.71,9,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,2,przeniesienie z innego szpitala,23,1.16,14,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,1,planowe,1209,61.03,3,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,4,inne,2,0.1,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,3,nagły,83,12.43,4,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,2,przeniesienie z innego szpitala,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,1,planowe,585,87.57,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,4,inne,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2015,2015
,,3,nagły,4263,26.5,7,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,2,przeniesienie z innego szpitala,130,0.81,6,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,1,planowe,11673,72.58,5,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,4,inne,18,0.11,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,3,nagły,838,32.9,6,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,2,przeniesienie z innego szpitala,9,0.35,5,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,1,planowe,1698,66.67,5,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,4,inne,2,0.08,18,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,3,nagły,8,44.44,7,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,2,przeniesienie z innego szpitala,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,1,planowe,10,55.56,2,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,4,inne,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2015,2015
,,3,nagły,830,9.71,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2015,2015
,,2,przeniesienie z innego szpitala,6,0.07,4,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2015,2015
,,1,planowe,7711,90.22,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2015,2015
,,4,inne,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2015,2015
,,3,nagły,280,19.38,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2015,2015
,,2,przeniesienie z innego szpitala,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2015,2015
,,1,planowe,1165,80.62,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2015,2015
,,4,inne,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2015,2015
,,3,nagły,1642,44.02,9,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2015,2015
,,2,przeniesienie z innego szpitala,11,0.29,18,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2015,2015
,,1,planowe,2077,55.68,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2015,2015
,,4,inne,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2015,2015
,,3,nagły,9391,60.29,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2015,2015
,,2,przeniesienie z innego szpitala,21,0.13,8,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2015,2015
,,1,planowe,6163,39.57,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2015,2015
,,4,inne,1,0.01,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2015,2015
,,3,nagły,1047,49.93,7,A32 CHOROBY MIĘŚNI,1a,2015,2015
,,2,przeniesienie z innego szpitala,10,0.48,13,A32 CHOROBY MIĘŚNI,1a,2015,2015
,,1,planowe,1040,49.59,5,A32 CHOROBY MIĘŚNI,1a,2015,2015
,,4,inne,0,0.0,0,A32 CHOROBY MIĘŚNI,1a,2015,2015
,,3,nagły,5931,80.25,4,A33 ZABURZENIA RÓWNOWAGI,1a,2015,2015
,,2,przeniesienie z innego szpitala,1,0.01,14,A33 ZABURZENIA RÓWNOWAGI,1a,2015,2015
,,1,planowe,1458,19.73,4,A33 ZABURZENIA RÓWNOWAGI,1a,2015,2015
,,4,inne,1,0.01,5,A33 ZABURZENIA RÓWNOWAGI,1a,2015,2015
,,3,nagły,3115,51.87,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2015,2015
,,2,przeniesienie z innego szpitala,25,0.42,6,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2015,2015
,,1,planowe,2826,47.06,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2015,2015
,,4,inne,39,0.65,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2015,2015
,,3,nagły,10009,83.37,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2015,2015
,,2,przeniesienie z innego szpitala,60,0.5,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2015,2015
,,1,planowe,1928,16.06,6,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2015,2015
,,4,inne,9,0.07,6,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2015,2015
,,3,nagły,3014,53.09,6,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2015,2015
,,2,przeniesienie z innego szpitala,14,0.25,17,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2015,2015
,,1,planowe,2649,46.66,4,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2015,2015
,,4,inne,0,0.0,0,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2015,2015
,,3,nagły,895,36.89,7,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2015,2015
,,2,przeniesienie z innego szpitala,1,0.04,14,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2015,2015
,,1,planowe,1530,63.07,7,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2015,2015
,,4,inne,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2015,2015
,,3,nagły,7849,53.39,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2015,2015
,,2,przeniesienie z innego szpitala,13,0.09,8,A36 CHOROBY DEMIELINIZACYJNE,1a,2015,2015
,,1,planowe,6838,46.51,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2015,2015
,,4,inne,2,0.01,9,A36 CHOROBY DEMIELINIZACYJNE,1a,2015,2015
,,3,nagły,23478,72.15,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2015,2015
,,2,przeniesienie z innego szpitala,198,0.61,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2015,2015
,,1,planowe,8865,27.24,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2015,2015
,,4,inne,1,0.0,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2015,2015
,,3,nagły,10753,87.21,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2015,2015
,,2,przeniesienie z innego szpitala,18,0.15,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2015,2015
,,1,planowe,1558,12.64,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2015,2015
,,4,inne,1,0.01,56,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2015,2015
,,3,nagły,25883,85.1,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2015,2015
,,2,przeniesienie z innego szpitala,51,0.17,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2015,2015
,,1,planowe,4481,14.73,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2015,2015
,,4,inne,1,0.0,14,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2015,2015
,,3,nagły,47185,97.47,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2015,2015
,,2,przeniesienie z innego szpitala,156,0.32,12,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2015,2015
,,1,planowe,1066,2.2,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2015,2015
,,4,inne,5,0.01,9,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2015,2015
,,3,nagły,18550,93.93,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2015,2015
,,2,przeniesienie z innego szpitala,112,0.57,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2015,2015
,,1,planowe,1085,5.49,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2015,2015
,,4,inne,1,0.01,252,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2015,2015
,,4,inne,2,0.01,7,A50 UDAR MÓZGU - LECZENIE,1a,2015,2015
,,3,nagły,12949,95.2,3,A50 UDAR MÓZGU - LECZENIE,1a,2015,2015
,,2,przeniesienie z innego szpitala,63,0.46,7,A50 UDAR MÓZGU - LECZENIE,1a,2015,2015
,,1,planowe,588,4.32,5,A50 UDAR MÓZGU - LECZENIE,1a,2015,2015
,,3,nagły,6438,98.71,10,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2015,2015
,,2,przeniesienie z innego szpitala,13,0.2,9,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2015,2015
,,1,planowe,71,1.09,12,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2015,2015
,,4,inne,0,0.0,0,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2015,2015
,,3,nagły,2755,74.99,6,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2015,2015
,,2,przeniesienie z innego szpitala,7,0.19,6,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2015,2015
,,1,planowe,912,24.82,4,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2015,2015
,,4,inne,0,0.0,0,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2015,2015
,,3,nagły,4480,82.49,11,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2015,2015
,,2,przeniesienie z innego szpitala,32,0.59,14,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2015,2015
,,1,planowe,917,16.88,6,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2015,2015
,,4,inne,2,0.04,6,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2015,2015
,,3,nagły,793,73.43,6,A58 ENCEFALOPATIA,1a,2015,2015
,,2,przeniesienie z innego szpitala,1,0.09,16,A58 ENCEFALOPATIA,1a,2015,2015
,,1,planowe,286,26.48,3,A58 ENCEFALOPATIA,1a,2015,2015
,,4,inne,0,0.0,0,A58 ENCEFALOPATIA,1a,2015,2015
,,3,nagły,20301,71.73,3,A59 BÓLE GŁOWY,1a,2015,2015
,,2,przeniesienie z innego szpitala,26,0.09,4,A59 BÓLE GŁOWY,1a,2015,2015
,,1,planowe,7975,28.18,3,A59 BÓLE GŁOWY,1a,2015,2015
,,4,inne,0,0.0,0,A59 BÓLE GŁOWY,1a,2015,2015
,,3,nagły,8645,85.11,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2015,2015
,,2,przeniesienie z innego szpitala,16,0.16,4,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2015,2015
,,1,planowe,1496,14.73,1,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2015,2015
,,4,inne,1,0.01,0,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2015,2015
,,3,nagły,9496,81.71,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2015,2015
,,2,przeniesienie z innego szpitala,51,0.44,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2015,2015
,,1,planowe,2074,17.85,5,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2015,2015
,,4,inne,0,0.0,0,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2015,2015
,,3,nagły,11312,95.47,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2015,2015
,,2,przeniesienie z innego szpitala,63,0.53,5,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2015,2015
,,1,planowe,474,4.0,3,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2015,2015
,,4,inne,0,0.0,0,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2015,2015
,,3,nagły,18097,95.83,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2015,2015
,,2,przeniesienie z innego szpitala,9,0.05,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2015,2015
,,1,planowe,777,4.11,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2015,2015
,,4,inne,1,0.01,3,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2015,2015
,,3,nagły,646,46.24,7,A86 CHOROBY NEURONU RUCHOWEGO,1a,2015,2015
,,2,przeniesienie z innego szpitala,6,0.43,7,A86 CHOROBY NEURONU RUCHOWEGO,1a,2015,2015
,,1,planowe,745,53.33,5,A86 CHOROBY NEURONU RUCHOWEGO,1a,2015,2015
,,4,inne,0,0.0,0,A86 CHOROBY NEURONU RUCHOWEGO,1a,2015,2015
,,3,nagły,35668,62.59,5,A87A INNE CHOROBY UKŁADU NERWOWEGO>17 R.Ż.,1a,2015,2015
,,2,przeniesienie z innego szpitala,108,0.19,7,A87A INNE CHOROBY UKŁADU NERWOWEGO>17 R.Ż.,1a,2015,2015
,,1,planowe,21207,37.21,5,A87A INNE CHOROBY UKŁADU NERWOWEGO>17 R.Ż.,1a,2015,2015
,,4,inne,4,0.01,5,A87A INNE CHOROBY UKŁADU NERWOWEGO>17 R.Ż.,1a,2015,2015
,,3,nagły,6673,50.84,3,A87B INNE CHOROBY UKŁADU NERWOWEGO<18 R.Ż.,1a,2015,2015
,,2,przeniesienie z innego szpitala,17,0.13,3,A87B INNE CHOROBY UKŁADU NERWOWEGO<18 R.Ż.,1a,2015,2015
,,1,planowe,6435,49.02,2,A87B INNE CHOROBY UKŁADU NERWOWEGO<18 R.Ż.,1a,2015,2015
,,4,inne,1,0.01,25,A87B INNE CHOROBY UKŁADU NERWOWEGO<18 R.Ż.,1a,2015,2015
,,3,nagły,0,0.0,0,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2015,2015
,,2,przeniesienie z innego szpitala,0,0.0,0,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2015,2015
,,1,planowe,93,100.0,1,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2015,2015
,,4,inne,0,0.0,0,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2015,2015
,,3,nagły,1164,4.91,0,B02 LECZENIE WYSIĘKOWEJ POSTACI AMD Z ZASTOSOWANIEM INIEKCJI DOSZKLISTKOWYCH PRZECIWCIAŁA MONOKLONALNEGO ANTY-VEGF/ REKOMBINOWANEGO BIAŁKA FUZYJNEGO,1a,2015,2015
,,2,przeniesienie z innego szpitala,6,0.03,0,B02 LECZENIE WYSIĘKOWEJ POSTACI AMD Z ZASTOSOWANIEM INIEKCJI DOSZKLISTKOWYCH PRZECIWCIAŁA MONOKLONALNEGO ANTY-VEGF/ REKOMBINOWANEGO BIAŁKA FUZYJNEGO,1a,2015,2015
,,1,planowe,22554,95.06,0,B02 LECZENIE WYSIĘKOWEJ POSTACI AMD Z ZASTOSOWANIEM INIEKCJI DOSZKLISTKOWYCH PRZECIWCIAŁA MONOKLONALNEGO ANTY-VEGF/ REKOMBINOWANEGO BIAŁKA FUZYJNEGO,1a,2015,2015
,,4,inne,2,0.01,0,B02 LECZENIE WYSIĘKOWEJ POSTACI AMD Z ZASTOSOWANIEM INIEKCJI DOSZKLISTKOWYCH PRZECIWCIAŁA MONOKLONALNEGO ANTY-VEGF/ REKOMBINOWANEGO BIAŁKA FUZYJNEGO,1a,2015,2015
,,3,nagły,94,78.99,5,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2015,2015
,,2,przeniesienie z innego szpitala,0,0.0,0,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2015,2015
,,1,planowe,25,21.01,5,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2015,2015
,,4,inne,0,0.0,0,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2015,2015
,,3,nagły,516,67.01,4,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2015,2015
,,2,przeniesienie z innego szpitala,2,0.26,6,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2015,2015
,,1,planowe,252,32.73,4,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2015,2015
,,4,inne,0,0.0,0,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2015,2015
,,3,nagły,11,39.29,5,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2015,2015
,,2,przeniesienie z innego szpitala,0,0.0,0,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2015,2015
,,1,planowe,17,60.71,2,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2015,2015
,,4,inne,0,0.0,0,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2015,2015
,,3,nagły,308,15.14,3,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2015,2015
,,2,przeniesienie z innego szpitala,0,0.0,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2015,2015
,,1,planowe,1727,84.86,2,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2015,2015
,,4,inne,0,0.0,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2015,2015
,,3,nagły,2495,29.19,2,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2015,2015
,,2,przeniesienie z innego szpitala,1,0.01,3,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2015,2015
,,1,planowe,6049,70.78,2,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2015,2015
,,4,inne,1,0.01,2,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2015,2015
,,3,nagły,1288,13.84,3,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2015,2015
,,2,przeniesienie z innego szpitala,1,0.01,2,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2015,2015
,,1,planowe,8017,86.13,2,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2015,2015
,,4,inne,2,0.02,1,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2015,2015
,,3,nagły,2975,3.24,2,B18 USUNIĘCIE ZAĆMY POWIKŁANEJ Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2015,2015
,,2,przeniesienie z innego szpitala,4,0.0,1,B18 USUNIĘCIE ZAĆMY POWIKŁANEJ Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2015,2015
,,1,planowe,88811,96.75,1,B18 USUNIĘCIE ZAĆMY POWIKŁANEJ Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2015,2015
,,4,inne,9,0.01,0,B18 USUNIĘCIE ZAĆMY POWIKŁANEJ Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2015,2015
,,3,nagły,2808,2.08,1,B19 USUNIĘCIE ZAĆMY NIEPOWIKŁANEJ Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2015,2015
