disease-code,disease-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
G55.2,Ucisk korzeni nerwów rdzeniowych i splotów nerwowych w zmianach zwyrodnieniowych kręgów (M47.-+),20,6.12,7,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2013,2013
G55.1,Ucisk korzeni nerwów rdzeniowych i splotów nerwowych w zaburzeniach krążka międzykręgowego (M50-M51+),18,5.5,6,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2013,2013
G55.3,"Ucisk korzeni nerwów rdzeniowych i splotów nerwowych w innych (dolegliwościach kręgosłupa) dorsopatiach (M45-M46, M48.-+, M53-M5",17,5.2,6,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2013,2013
G54.5,Nerwoból z zanikiem mięśni,161,49.24,5,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2013,2013
G20,Choroba Parkinsona,58,17.74,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2013,2013
G24.9,"Dystonia, nie określona",18,5.5,1,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2013,2013
G54.6,Zespół bólu fantomowego kończyny z bólem,13,3.98,6,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2013,2013
G24.8,Inne dystonie,11,3.36,1,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2013,2013
G25.9,"Zaburzenia pozapiramidowe i zaburzenia czynności ruchowych, nie określone",6,1.83,16,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2013,2013
G23.0,Choroba Hellervordena-Spatza,4,1.22,1,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2013,2013
G56.1,Inne uszkodzenia nerwu pośrodkowego,2989,48.07,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2013,2013
G56.2,Uszkodzenie nerwu łokciowego,845,13.59,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2013,2013
G56.8,Inne mononeuropatie kończyny górnej,719,11.56,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2013,2013
M79.2,"Nerwoból [neuralgia] i zapalenie nerwów, nie określone",179,2.88,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2013,2013
G64,Inne zaburzenia obwodowego układu nerwowego,171,2.75,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2013,2013
G54.4,Zaburzenia korzeni nerwów rdzeniowych lędźwiowo-krzyżowych niesklasyfikowanych gdzie indziej,163,2.62,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2013,2013
G57.3,Uszkodzenie nerwu strzałkowego wspólnego,62,1.0,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2013,2013
G62.9,"Polineuropatia, nie określona",942,31.93,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2013,2013
G62.8,Inne określone polineuropatie,824,27.93,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2013,2013
G61.0,Zespół Gullaina-Barrego,314,10.64,16,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2013,2013
G70.0,Miastenia ciężka rzekomoporaźna,238,8.07,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2013,2013
G72.9,"Miopatia, nie określona",180,6.1,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2013,2013
G71.0,Dystrofia mięśniowa,79,2.68,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2013,2013
G61.8,Inne polineuropatie zakaźne,54,1.83,12,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2013,2013
G72.8,Inne określone miopatie,52,1.76,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2013,2013
G62.2,Polineuropatia wywołana innymi czynnikami toksycznymi,43,1.46,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2013,2013
G71.9,"Pierwotne zaburzenia mięśni, nie określone",38,1.29,5,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2013,2013
G61.9,"Polineuropatia zakaźna, nie określona",30,1.02,12,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2013,2013
G54.4,Zaburzenia korzeni nerwów rdzeniowych lędźwiowo-krzyżowych niesklasyfikowanych gdzie indziej,4014,27.6,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
G54.2,Zaburzenia korzeni nerwów rdzeniowych szyjnych niesklasyfikowanych gdzie indziej,1151,7.91,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
G54.1,Zaburzenia splotu lędźwiowo-krzyżowego,1142,7.85,7,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
G62.8,Inne określone polineuropatie,1097,7.54,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
G54.9,"Zaburzenia korzeni nerwów rdzeniowych i splotów nerwowych, nie określone",791,5.44,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
G62.9,"Polineuropatia, nie określona",747,5.14,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
G54.8,Inne zaburzenia korzeni nerwów rdzeniowych i splotów nerwowych,605,4.16,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
G54.3,Zaburzenia korzeni nerwów rdzeniowych piersiowych niesklasyfikowanych gdzie indziej,524,3.6,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
M79.2,"Nerwoból [neuralgia] i zapalenie nerwów, nie określone",400,2.75,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
G54.0,Zaburzenia splotu ramiennego,370,2.54,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
G57.3,Uszkodzenie nerwu strzałkowego wspólnego,330,2.27,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
G61.0,Zespół Gullaina-Barrego,282,1.94,11,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
G56.1,Inne uszkodzenia nerwu pośrodkowego,257,1.77,2,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
G70.9,"Zaburzenia mięśniowo-nerwowe, nie określone",190,1.31,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
E11.4,Cukrzyca insulinoniezależna (z powikłaniami neurologicznymi),187,1.29,7,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
G56.2,Uszkodzenie nerwu łokciowego,181,1.24,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
R20.2,Parestezje,157,1.08,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
G70.0,Miastenia ciężka rzekomoporaźna,1167,56.82,7,A32 CHOROBY MIĘŚNI,1a,2013,2013
G72.9,"Miopatia, nie określona",256,12.46,5,A32 CHOROBY MIĘŚNI,1a,2013,2013
G71.0,Dystrofia mięśniowa,164,7.98,4,A32 CHOROBY MIĘŚNI,1a,2013,2013
G72.8,Inne określone miopatie,92,4.48,5,A32 CHOROBY MIĘŚNI,1a,2013,2013
G71.9,"Pierwotne zaburzenia mięśni, nie określone",68,3.31,3,A32 CHOROBY MIĘŚNI,1a,2013,2013
G71.1,Zaburzenia miotoniczne,59,2.87,6,A32 CHOROBY MIĘŚNI,1a,2013,2013
G71.8,Inne pierwotne zaburzenia mięśni,51,2.48,5,A32 CHOROBY MIĘŚNI,1a,2013,2013
G71.2,Miopatie wrodzone,38,1.85,2,A32 CHOROBY MIĘŚNI,1a,2013,2013
G72.0,Miopatia polekowa,38,1.85,7,A32 CHOROBY MIĘŚNI,1a,2013,2013
G72.4,Miopatia zapalna niesklasyfikowana gdzie indziej,35,1.7,7,A32 CHOROBY MIĘŚNI,1a,2013,2013
G70.2,Miastenia wrodzona i wieku rozwojowego,25,1.22,5,A32 CHOROBY MIĘŚNI,1a,2013,2013
R42,Zawroty głowy i odurzenie,18000,96.83,3,A33 ZABURZENIA RÓWNOWAGI,1a,2013,2013
R26.8,Inne i nie określone zaburzenia chodu i poruszania się,233,1.25,4,A33 ZABURZENIA RÓWNOWAGI,1a,2013,2013
R27.8,Inne i nie określone zaburzenia koordynacji ruchów,228,1.23,4,A33 ZABURZENIA RÓWNOWAGI,1a,2013,2013
C79.3,Wtórny nowotwór złośliwy mózgu i opon mózgowych,2927,16.13,7,A34 GUZY MÓZGU,1a,2013,2013
D43.0,"Nowotwór o nieokreślonym charakterze (mózg, nadnamiotowe)",2117,11.66,6,A34 GUZY MÓZGU,1a,2013,2013
C71.9,"Nowotwór złośliwy (mózg, nie określony)",1625,8.95,6,A34 GUZY MÓZGU,1a,2013,2013
G93.0,Torbiele mózgu,1209,6.66,3,A34 GUZY MÓZGU,1a,2013,2013
C71.1,Nowotwór złośliwy (płat czołowy),869,4.79,7,A34 GUZY MÓZGU,1a,2013,2013
D33.0,"Nowotwór niezłośliwy (mózg, nadnamiotowe)",818,4.51,3,A34 GUZY MÓZGU,1a,2013,2013
C71.2,Nowotwór złośliwy (płat skroniowy),674,3.71,7,A34 GUZY MÓZGU,1a,2013,2013
D43.2,"Nowotwór o nieokreślonym charakterze (mózg, nie określony)",645,3.55,6,A34 GUZY MÓZGU,1a,2013,2013
C71.3,Nowotwór złośliwy (płat ciemienowy),584,3.22,7,A34 GUZY MÓZGU,1a,2013,2013
C79.4,Wtórny nowotwór złośliwy innych i nieokreślonych części układu nerwowego,481,2.65,8,A34 GUZY MÓZGU,1a,2013,2013
D32.0,Nowotwór niezłośliwy (opony mózgowe),472,2.6,5,A34 GUZY MÓZGU,1a,2013,2013
D43.9,"Nowotwór o nieokreślonym charakterze (centralny system nerwowy, nie określone)",459,2.53,6,A34 GUZY MÓZGU,1a,2013,2013
D43.1,"Nowotwór o nieokreślonym charakterze (mózg, podnamiotowe)",407,2.24,6,A34 GUZY MÓZGU,1a,2013,2013
C71.0,Nowotwór złośliwy (mózg z wyjątkiem płatów i komór),395,2.18,4,A34 GUZY MÓZGU,1a,2013,2013
D35.2,Nowotwór niezłośliwy (przysadka),387,2.13,4,A34 GUZY MÓZGU,1a,2013,2013
Q85.0,Nerwiakowłókniakowatość niezłośliwa,367,2.02,2,A34 GUZY MÓZGU,1a,2013,2013
C71.6,Nowotwór złośliwy (móżdżek),364,2.01,3,A34 GUZY MÓZGU,1a,2013,2013
D43.4,Nowotwór o nieokreślonym charakterze (rdzeń kręgowy),287,1.58,7,A34 GUZY MÓZGU,1a,2013,2013
D33.1,"Nowotwór niezłośliwy (mózg, podnamiotowe)",282,1.55,3,A34 GUZY MÓZGU,1a,2013,2013
D44.3,Nowotwór o nieokreślonym charakterze (przysadka),251,1.38,4,A34 GUZY MÓZGU,1a,2013,2013
D43.7,Nowotwór o nieokreślonym charakterze (inne części centralnego systemu nerwowego),204,1.12,7,A34 GUZY MÓZGU,1a,2013,2013
C72.9,"Nowotwór złośliwy (centralny system nerwowy, nie określone)",202,1.11,7,A34 GUZY MÓZGU,1a,2013,2013
D33.2,"Nowotwór niezłośliwy (mózg, nie określony)",195,1.07,5,A34 GUZY MÓZGU,1a,2013,2013
C71.8,Nowotwór złośliwy (zmiana przekraczająca granice mózgu),183,1.01,8,A34 GUZY MÓZGU,1a,2013,2013
G30.8,Otępienie typu alzheimerowskiego,3395,15.65,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
G31.1,Starcze zwyrodnienie mózgu niesklasyfikowane gdzie indziej,2842,13.1,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
G20,Choroba Parkinsona,2795,12.88,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
G31.8,Inne określone choroby zwyrodnieniowe układu nerwowego,1791,8.26,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
G31.9,"Choroby zwyrodnieniowe układu nerwowego, nie określone",1627,7.5,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
G31.0,Zanik mózgu ograniczony,1493,6.88,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
G30.9,"Choroba Alzheimera, nie określona",827,3.81,5,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
G21.9,"Parkinsonizm wtórny, nie określony",673,3.1,8,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
G93.1,Uszkodzenie mózgu z niedotlenienia niesklasyfikowane gdzie indziej,627,2.89,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
G31.2,Zwyrodnienie układu nerwowego wywołane przez alkohol,582,2.68,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
G21.8,Inny parkinsonizm wtórny,537,2.48,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
I67.3,Postępująca naczyniowa leukoencefalopatia,495,2.28,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
G25.9,"Zaburzenia pozapiramidowe i zaburzenia czynności ruchowych, nie określone",337,1.55,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
G25.0,Drżenie samoistne,320,1.48,5,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
G30.1,Choroba Alzheimera o późnym początku,310,1.43,5,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
Q85.1,Stwardnienie guzowate,300,1.38,2,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
G25.8,Inne określone zaburzenia pozapiramidowe i zaburzenia czynności ruchowych,294,1.36,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
G35,Stwardnienie rozsiane,12671,83.38,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2013,2013
G37.9,"Choroby demielinizacyjne ośrodkowego układu nerwowego, nie określone",1475,9.71,6,A36 CHOROBY DEMIELINIZACYJNE,1a,2013,2013
G37.8,Inne określone choroby demielinizacyjne ośrodkowego układu nerwowego,585,3.85,6,A36 CHOROBY DEMIELINIZACYJNE,1a,2013,2013
G36.9,"Ostre rozsiane demielinizacje, nie określone",181,1.19,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2013,2013
I69.3,Następstwa zawału mózgu,12021,47.81,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2013,2013
I69.4,Następstwa udaru nie określone czy krwotoczny czy zawałowy,3568,14.19,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2013,2013
I66.9,Niedrożność i zwężenie nieokreślonych tętnic mózgowych,1924,7.65,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2013,2013
I65.2,Niedrożność i zwężenie tętnicy szyjnej wewnętrznej,1250,4.97,4,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2013,2013
I67.1,"Tętniak mózgu, niepęknięty",1199,4.77,4,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2013,2013
I69.1,Następstwa krwotoku mózgowego,1051,4.18,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2013,2013
I69.0,Następstwa krwotoku podpajęczynówkowego,962,3.83,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2013,2013
I65.8,Niedrożność i zwężenie innych tętnic przedmózgowych,507,2.02,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2013,2013
Q28.3,Inne wady rozwojowe naczyń mózgowych,425,1.69,4,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2013,2013
Q28.2,Tętniczo-żylne wady rozwojowe naczyń mózgowych,355,1.41,4,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2013,2013
I65.3,"Niedrożność i zwężenie tętnic przedmózgowych, mnogie i obustronne",321,1.28,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2013,2013
I65.0,Niedrożność i zwężenie tętnicy kręgowej,276,1.1,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2013,2013
G45.9,"Przemijające mózgowe napady niedokrwienia, nie określone",5440,52.64,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2013,2013
G45.0,Zespół tętnicy kręgowo-podstawnej,2154,20.84,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2013,2013
G45.6,Inne przemijające mózgowe napady niedokrwienia i zespoły pokrewne,1857,17.97,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2013,2013
G45.1,Zespół tętnicy szyjnej (półkulowy),636,6.15,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2013,2013
G45.4,Przemijająca niepamięć całkowita,182,1.76,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2013,2013
G45.0,Zespół tętnicy kręgowo-podstawnej,13589,39.56,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2013,2013
G45.9,"Przemijające mózgowe napady niedokrwienia, nie określone",7549,21.98,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2013,2013
G45.1,Zespół tętnicy szyjnej (półkulowy),6406,18.65,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2013,2013
G45.6,Inne przemijające mózgowe napady niedokrwienia i zespoły pokrewne,5300,15.43,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2013,2013
G45.4,Przemijająca niepamięć całkowita,1263,3.68,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2013,2013
I63.9,"Zawał mózgu, nie określony",10215,20.89,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2013,2013
I63.3,Zawał mózgu wywołany przez zakrzep tętnic mózgowych,10178,20.81,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2013,2013
I63.5,Zawał mózgu wywołany przez nieokreśloną niedrożność lub zwężenie tętnic mózgowych,8325,17.02,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2013,2013
I63.8,Inne zawały mózgu,6247,12.77,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2013,2013
I63.4,Zawał mózgu wywołany przez zator tętnic mózgowych,5865,11.99,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2013,2013
I61.0,"Krwotok mózgowy do półkul, podkorowy",1884,3.85,19,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2013,2013
I63.2,Zawał mózgu wywołany przez nieokreśloną niedrożność lub zwężenie  tętnic przedmózgowych,1776,3.63,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2013,2013
I63.0,Zawał mózgu wywołany przez zakrzep tętnic przedmózgowych,863,1.76,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2013,2013
I63.1,Zawał mózgu wywołany przez zator tętnic przedmózgowych,488,1.0,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2013,2013
I63.9,"Zawał mózgu, nie określony",8277,32.95,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2013,2013
I63.5,Zawał mózgu wywołany przez nieokreśloną niedrożność lub zwężenie tętnic mózgowych,4484,17.85,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2013,2013
I63.3,Zawał mózgu wywołany przez zakrzep tętnic mózgowych,3704,14.75,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2013,2013
I63.8,Inne zawały mózgu,2774,11.04,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2013,2013
I63.4,Zawał mózgu wywołany przez zator tętnic mózgowych,1495,5.95,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2013,2013
I64,"Udar, nie określony jako krwotoczny lub zawałowy",1261,5.02,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2013,2013
I61.0,"Krwotok mózgowy do półkul, podkorowy",726,2.89,14,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2013,2013
I63.2,Zawał mózgu wywołany przez nieokreśloną niedrożność lub zwężenie  tętnic przedmózgowych,569,2.27,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2013,2013
I63.0,Zawał mózgu wywołany przez zakrzep tętnic przedmózgowych,270,1.07,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2013,2013
I63.9,"Zawał mózgu, nie określony",3463,24.92,5,A50 UDAR MÓZGU - LECZENIE,1a,2013,2013
I63.5,Zawał mózgu wywołany przez nieokreśloną niedrożność lub zwężenie tętnic mózgowych,1414,10.18,4,A50 UDAR MÓZGU - LECZENIE,1a,2013,2013
I63.3,Zawał mózgu wywołany przez zakrzep tętnic mózgowych,1235,8.89,3,A50 UDAR MÓZGU - LECZENIE,1a,2013,2013
I63.8,Inne zawały mózgu,1194,8.59,4,A50 UDAR MÓZGU - LECZENIE,1a,2013,2013
I61.0,"Krwotok mózgowy do półkul, podkorowy",1047,7.54,2,A50 UDAR MÓZGU - LECZENIE,1a,2013,2013
I64,"Udar, nie określony jako krwotoczny lub zawałowy",947,6.82,5,A50 UDAR MÓZGU - LECZENIE,1a,2013,2013
