branch,hospital-types,contract-product-code,contract-product-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,3671,NEUROCHIRURGIA - HOSPITALIZACJA,166,100.0,7,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2010,2010
,,3671,NEUROCHIRURGIA - HOSPITALIZACJA,6300,95.3,11,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3704,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,73,1.1,17,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3676,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,216,3.27,16,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3671,NEUROCHIRURGIA - HOSPITALIZACJA,5262,88.74,12,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3643,CHIRURGIA DZIECIĘCA -  HOSPITALIZACJA,97,1.64,11,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3676,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,472,7.96,11,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3671,NEUROCHIRURGIA - HOSPITALIZACJA,1039,68.76,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3643,CHIRURGIA DZIECIĘCA -  HOSPITALIZACJA,95,6.29,6,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3716,CHIRURGIA SZCZĘKOWO-TWARZOWA - HOSPITALIZACJA,35,2.32,7,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3676,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,202,13.37,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3680,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,56,3.71,3,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3639,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,53,3.51,2,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3704,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,19,1.26,10,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3716,CHIRURGIA SZCZĘKOWO-TWARZOWA - HOSPITALIZACJA,213,54.48,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3704,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,8,2.05,4,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3717,CHIRURGIA SZCZĘKOWO-TWARZOWA - HOSPITALIZACJA PLANOWA,5,1.28,1,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3598,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,18,4.6,4,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3680,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,6,1.53,3,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3594,NEUROLOGIA - HOSPITALIZACJA,24,6.14,7,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3671,NEUROCHIRURGIA - HOSPITALIZACJA,91,23.27,6,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3643,CHIRURGIA DZIECIĘCA -  HOSPITALIZACJA,9,2.3,6,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3676,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,7,1.79,4,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3639,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,4,1.02,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2010,2010
,,3671,NEUROCHIRURGIA - HOSPITALIZACJA,8825,80.18,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,3680,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,1796,16.32,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,3681,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA PLANOWA,197,1.79,2,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,3639,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,446,10.63,7,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,3671,NEUROCHIRURGIA - HOSPITALIZACJA,3311,78.89,7,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,3680,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,280,6.67,4,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,3640,CHIRURGIA OGÓLNA - HOSPITALIZACJA PLANOWA,137,3.26,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2010,2010
,,3639,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,593,12.17,1,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,3663,CHIRURGIA PLASTYCZNA - HOSPITALIZACJA,188,3.86,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,3641,CHIRURGIA OGÓLNA -  ZESPÓŁ CHIRURGII JEDNEGO DNIA,129,2.65,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,3682,ORTOPEDIA I TRAUMAT NARZ RUCHU - ZESPÓŁ CHIRURGII JEDNEGO DNIA,511,10.49,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,3680,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,2016,41.37,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,3671,NEUROCHIRURGIA - HOSPITALIZACJA,796,16.33,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,3681,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA PLANOWA,400,8.21,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,3594,NEUROLOGIA - HOSPITALIZACJA,71,1.46,4,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2010,2010
,,3639,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,96,7.88,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,3671,NEUROCHIRURGIA - HOSPITALIZACJA,594,48.77,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,3680,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,133,10.92,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,3681,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA PLANOWA,87,7.14,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,3676,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,140,11.49,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,3682,ORTOPEDIA I TRAUMAT NARZ RUCHU - ZESPÓŁ CHIRURGII JEDNEGO DNIA,53,4.35,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,3657,CHIRURGIA ONKOLOGICZNA - HOSPITALIZACJA,26,2.13,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,3601,ONKOLOGIA KLINICZNA - HOSPITALIZACJA,53,4.35,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,3641,CHIRURGIA OGÓLNA -  ZESPÓŁ CHIRURGII JEDNEGO DNIA,14,1.15,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2010,2010
,,3594,NEUROLOGIA - HOSPITALIZACJA,2142,96.62,9,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2010,2010
,,3598,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,70,3.16,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2010,2010
,,3540,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,2680,17.46,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,3594,NEUROLOGIA - HOSPITALIZACJA,11062,72.07,7,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,3598,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,349,2.27,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,3639,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,326,2.12,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,3671,NEUROCHIRURGIA - HOSPITALIZACJA,168,1.09,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,3680,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,564,3.67,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2010,2010
,,3598,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,229,11.13,3,A32 CHOROBY MIĘŚNI,1a,2010,2010
,,3594,NEUROLOGIA - HOSPITALIZACJA,1657,80.55,7,A32 CHOROBY MIĘŚNI,1a,2010,2010
,,3540,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,150,7.29,7,A32 CHOROBY MIĘŚNI,1a,2010,2010
,,3540,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,5829,35.63,4,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
,,3594,NEUROLOGIA - HOSPITALIZACJA,8114,49.6,4,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
,,3598,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,324,1.98,4,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
,,3704,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,1581,9.66,1,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
,,3705,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA PLANOWA,281,1.72,0,A33 ZABURZENIA RÓWNOWAGI,1a,2010,2010
,,3540,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,2087,12.67,7,A34 GUZY MÓZGU,1a,2010,2010
,,3594,NEUROLOGIA - HOSPITALIZACJA,10598,64.35,7,A34 GUZY MÓZGU,1a,2010,2010
,,3598,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,1097,6.66,3,A34 GUZY MÓZGU,1a,2010,2010
,,3671,NEUROCHIRURGIA - HOSPITALIZACJA,1238,7.52,4,A34 GUZY MÓZGU,1a,2010,2010
,,3601,ONKOLOGIA KLINICZNA - HOSPITALIZACJA,442,2.68,4,A34 GUZY MÓZGU,1a,2010,2010
,,3570,ONKOLOGIA I HEMATOLOGIA DZIECIĘCA -  HOSPITALIZACJA,555,3.37,1,A34 GUZY MÓZGU,1a,2010,2010
,,3676,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,354,2.15,2,A34 GUZY MÓZGU,1a,2010,2010
,,3540,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,6503,32.75,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
,,3594,NEUROLOGIA - HOSPITALIZACJA,10952,55.16,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
,,3565,GERIATRIA -  HOSPITALIZACJA,1711,8.62,9,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
,,3598,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,688,3.47,3,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2010,2010
,,3594,NEUROLOGIA - HOSPITALIZACJA,14683,97.0,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2010,2010
,,3598,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,418,2.76,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2010,2010
,,3540,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,11838,45.16,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
,,3594,NEUROLOGIA - HOSPITALIZACJA,10869,41.46,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
,,3671,NEUROCHIRURGIA - HOSPITALIZACJA,1643,6.27,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
,,3565,GERIATRIA -  HOSPITALIZACJA,1000,3.81,9,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
,,3639,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,342,1.3,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2010,2010
,,3540,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,11006,68.65,6,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2010,2010
,,3594,NEUROLOGIA - HOSPITALIZACJA,4966,30.98,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2010,2010
,,3594,NEUROLOGIA - HOSPITALIZACJA,31121,99.76,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2010,2010
,,3597,"NEUROLOGIA - HOSPITALIZACJA - A48, A51",38687,100.0,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,3540,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,8109,25.01,10,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2010,2010
,,3594,NEUROLOGIA - HOSPITALIZACJA,24161,74.53,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2010,2010
,,3594,NEUROLOGIA - HOSPITALIZACJA,12226,62.08,4,A50 UDAR MÓZGU - LECZENIE,1a,2010,2010
,,3540,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,7090,36.0,8,A50 UDAR MÓZGU - LECZENIE,1a,2010,2010
,,3671,NEUROCHIRURGIA - HOSPITALIZACJA,302,1.53,5,A50 UDAR MÓZGU - LECZENIE,1a,2010,2010
,,3597,"NEUROLOGIA - HOSPITALIZACJA - A48, A51",1204,100.0,11,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2010,2010
,,3598,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,579,16.19,9,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2010,2010
,,3594,NEUROLOGIA - HOSPITALIZACJA,2164,60.5,6,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2010,2010
,,3704,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,584,16.33,7,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2010,2010
,,3690,OKULISTYKA - HOSPITALIZACJA,68,1.9,4,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2010,2010
,,3671,NEUROCHIRURGIA - HOSPITALIZACJA,36,1.01,3,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2010,2010
,,3594,NEUROLOGIA - HOSPITALIZACJA,1877,32.3,10,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2010,2010
,,3621,CHOROBY ZAKAŹNE - HOSPITALIZACJA,3139,54.01,12,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2010,2010
,,3540,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,273,4.7,4,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2010,2010
,,3622,CHOROBY ZAKAŹNE DZIECIĘCE - HOSPITALIZACJA,201,3.46,8,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2010,2010
,,3598,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,212,3.65,8,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2010,2010
,,3598,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,688,33.5,3,A58 ENCEFALOPATIA,1a,2010,2010
,,3594,NEUROLOGIA - HOSPITALIZACJA,1366,66.5,6,A58 ENCEFALOPATIA,1a,2010,2010
,,3594,NEUROLOGIA - HOSPITALIZACJA,19336,69.75,3,A59 BÓLE GŁOWY,1a,2010,2010
,,3598,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,3444,12.42,3,A59 BÓLE GŁOWY,1a,2010,2010
,,3540,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,2217,8.0,3,A59 BÓLE GŁOWY,1a,2010,2010
,,3639,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,1069,3.86,2,A59 BÓLE GŁOWY,1a,2010,2010
,,3671,NEUROCHIRURGIA - HOSPITALIZACJA,499,1.8,2,A59 BÓLE GŁOWY,1a,2010,2010
,,3643,CHIRURGIA DZIECIĘCA -  HOSPITALIZACJA,327,1.18,2,A59 BÓLE GŁOWY,1a,2010,2010
,,3704,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,585,2.11,1,A59 BÓLE GŁOWY,1a,2010,2010
,,3594,NEUROLOGIA - HOSPITALIZACJA,10733,72.48,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2010,2010
,,3540,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,2194,14.82,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2010,2010
,,3598,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,1825,12.32,0,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2010,2010
,,3594,NEUROLOGIA - HOSPITALIZACJA,9672,86.6,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2010,2010
,,3598,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,1432,12.82,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2010,2010
,,3639,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,23086,51.6,3,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2010,2010
,,3594,NEUROLOGIA - HOSPITALIZACJA,2354,5.26,9,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2010,2010
,,3671,NEUROCHIRURGIA - HOSPITALIZACJA,4036,9.02,5,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2010,2010
,,3680,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,6278,14.03,3,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2010,2010
,,3643,CHIRURGIA DZIECIĘCA -  HOSPITALIZACJA,8685,19.41,3,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2010,2010
,,3639,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,21698,70.12,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2010,2010
,,3680,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,4049,13.09,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2010,2010
,,3643,CHIRURGIA DZIECIĘCA -  HOSPITALIZACJA,3550,11.47,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2010,2010
,,3594,NEUROLOGIA - HOSPITALIZACJA,351,1.13,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2010,2010
,,3704,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,372,1.2,4,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2010,2010
,,3671,NEUROCHIRURGIA - HOSPITALIZACJA,447,1.44,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2010,2010
,,3594,NEUROLOGIA - HOSPITALIZACJA,1002,89.15,8,A86 CHOROBY NEURONU RUCHOWEGO,1a,2010,2010
,,3540,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,67,5.96,6,A86 CHOROBY NEURONU RUCHOWEGO,1a,2010,2010
,,3671,NEUROCHIRURGIA - HOSPITALIZACJA,13,1.16,3,A86 CHOROBY NEURONU RUCHOWEGO,1a,2010,2010
,,3598,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,35,3.11,4,A86 CHOROBY NEURONU RUCHOWEGO,1a,2010,2010
,,3594,NEUROLOGIA - HOSPITALIZACJA,35473,63.0,7,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2010,2010
,,3540,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,6421,11.4,6,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2010,2010
,,3639,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,1332,2.37,3,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2010,2010
,,3623,PEDIATRIA -  HOSPITALIZACJA,3515,6.24,2,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2010,2010
,,3598,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,2159,3.83,3,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2010,2010
,,3671,NEUROCHIRURGIA - HOSPITALIZACJA,3099,5.5,3,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2010,2010
,,3680,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,2492,4.43,4,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2010,2010
,,3690,OKULISTYKA - HOSPITALIZACJA,860,100.0,0,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2010,2010
,,3690,OKULISTYKA - HOSPITALIZACJA,1772,88.29,0,B02 LECZENIE WYSIĘKOWEJ POSTACI AMD Z ZASTOSOWANIEM INIEKCJI DOSZKLISTKOWYCH PRZECIWCIAŁA MONOKLONALNEGO ANTY-VEGF/ REKOMBINOWANEGO BIAŁKA FUZYJNEGO,1a,2010,2010
,,3691,OKULISTYKA - HOSPITALIZACJA PLANOWA,59,2.94,0,B02 LECZENIE WYSIĘKOWEJ POSTACI AMD Z ZASTOSOWANIEM INIEKCJI DOSZKLISTKOWYCH PRZECIWCIAŁA MONOKLONALNEGO ANTY-VEGF/ REKOMBINOWANEGO BIAŁKA FUZYJNEGO,1a,2010,2010
,,3692,OKULISTYKA -  ZESPÓŁ CHIRURGII JEDNEGO DNIA,176,8.77,0,B02 LECZENIE WYSIĘKOWEJ POSTACI AMD Z ZASTOSOWANIEM INIEKCJI DOSZKLISTKOWYCH PRZECIWCIAŁA MONOKLONALNEGO ANTY-VEGF/ REKOMBINOWANEGO BIAŁKA FUZYJNEGO,1a,2010,2010
,,3696,"OKULISTYKA - HOSPITALIZACJA B04, B05, B06",126,100.0,8,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2010,2010
,,3696,"OKULISTYKA - HOSPITALIZACJA B04, B05, B06",748,98.55,6,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2010,2010
,,3703,"OKULISTYKA DZIECIĘCA - HOSPITALIZACJA B04,B05,B06",11,1.45,8,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2010,2010
