branch,hospital-types,product-category-code,product-category-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,value,value-percentage,name,catalog,year,period
,,0,pozostałe świadczenia,486,10.44,0,614534.86,44.54,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
,,6,przetoczenie preparatów krwi i innych substancji,470,10.1,0,84130.12,6.1,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
,,11,konsylium,225,4.83,0,60794.4,4.41,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
,,5,pobyt w OAiIT,79,5.35,0,3798.04,4.65,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
,,0,pozostałe świadczenia,74,5.01,0,62029.75,75.99,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
,,6,przetoczenie preparatów krwi i innych substancji,65,4.4,0,1997.0,2.45,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
,,4,leczenie żywieniowe,65,4.4,0,0.0,0.0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
,,0,pozostałe świadczenia,14,3.27,0,29065.0,92.75,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
,,6,przetoczenie preparatów krwi i innych substancji,6,1.4,0,2000.0,6.38,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
,,0,pozostałe świadczenia,766,5.98,0,17385.28,3.54,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,6,przetoczenie preparatów krwi i innych substancji,187,1.46,0,38232.8,7.79,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,0,pozostałe świadczenia,2,6.45,0,0.0,0.0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,7,rehabilitacja,1,3.23,0,9528.75,100.0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,0,pozostałe świadczenia,249,2.96,0,9725.0,42.78,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2019,2019
,,0,pozostałe świadczenia,51,2.57,0,6834.57,3.86,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,6,przetoczenie preparatów krwi i innych substancji,31,1.56,0,5441.0,3.07,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,0,pozostałe świadczenia,257,5.0,0,34499.4,2.37,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2019,2019
,,6,przetoczenie preparatów krwi i innych substancji,117,2.27,0,3072.0,0.21,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2019,2019
,,0,pozostałe świadczenia,450,3.23,0,644.06,0.04,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2019,2019
,,6,przetoczenie preparatów krwi i innych substancji,165,1.19,0,24516.25,1.4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2019,2019
,,0,pozostałe świadczenia,100,12.2,0,0.0,0.0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2019,2019
,,6,przetoczenie preparatów krwi i innych substancji,50,6.1,0,0.0,0.0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2019,2019
,,5,pobyt w OAiIT,49,5.98,0,0.0,0.0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2019,2019
,,4,leczenie żywieniowe,47,5.73,0,0.0,0.0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2019,2019
,,1,programy lekowe,10,1.22,0,233685.49,97.18,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2019,2019
,,0,pozostałe świadczenia,156,11.07,0,270.4,0.12,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2019,2019
,,6,przetoczenie preparatów krwi i innych substancji,39,2.77,0,0.0,0.0,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2019,2019
,,4,leczenie żywieniowe,33,2.34,0,0.0,0.0,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2019,2019
,,5,pobyt w OAiIT,32,2.27,0,0.0,0.0,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2019,2019
,,0,pozostałe świadczenia,152,2.64,0,1162.44,22.22,A33 ZABURZENIA RÓWNOWAGI,1a,2019,2019
,,0,pozostałe świadczenia,460,9.05,0,96474.99,27.27,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2019,2019
,,6,przetoczenie preparatów krwi i innych substancji,89,1.75,0,40561.0,11.47,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2019,2019
,,11,konsylium,55,1.08,0,14860.4,4.2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2019,2019
,,0,pozostałe świadczenia,1017,8.48,0,96847.92,21.93,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2019,2019
,,6,przetoczenie preparatów krwi i innych substancji,191,1.59,0,24951.0,5.65,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2019,2019
,,4,leczenie żywieniowe,142,1.18,0,10915.04,2.47,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2019,2019
,,0,pozostałe świadczenia,194,3.75,0,122124.25,52.96,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2019,2019
,,4,leczenie żywieniowe,109,2.11,0,1946.88,0.84,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2019,2019
,,6,przetoczenie preparatów krwi i innych substancji,89,1.72,0,372.0,0.16,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2019,2019
,,5,pobyt w OAiIT,76,1.47,0,19860.89,8.61,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2019,2019
,,0,pozostałe świadczenia,64,2.56,0,3241.44,9.97,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2019,2019
,,0,pozostałe świadczenia,436,3.06,0,20752.01,2.09,A36 CHOROBY DEMIELINIZACYJNE,1a,2019,2019
,,1,programy lekowe,160,1.12,0,770717.77,77.62,A36 CHOROBY DEMIELINIZACYJNE,1a,2019,2019
,,0,pozostałe świadczenia,2021,7.19,0,52030.92,5.46,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2019,2019
,,6,przetoczenie preparatów krwi i innych substancji,598,2.13,0,2481.0,0.26,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2019,2019
,,4,leczenie żywieniowe,527,1.88,0,8316.96,0.87,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2019,2019
,,0,pozostałe świadczenia,352,4.6,0,2753.62,13.94,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2019,2019
,,0,pozostałe świadczenia,1773,5.92,0,4920.22,12.76,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2019,2019
,,0,pozostałe świadczenia,15538,25.68,0,28899809.44,73.56,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2019,2019
,,4,leczenie żywieniowe,2672,4.42,0,49492.96,0.13,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2019,2019
,,6,przetoczenie preparatów krwi i innych substancji,1139,1.88,0,9958.5,0.03,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2019,2019
,,7,rehabilitacja,793,1.31,0,10300972.26,26.22,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2019,2019
,,0,pozostałe świadczenia,1579,11.92,0,3033331.54,70.44,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2019,2019
,,4,leczenie żywieniowe,725,5.47,0,19888.48,0.46,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2019,2019
,,6,przetoczenie preparatów krwi i innych substancji,307,2.32,0,1282.0,0.03,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2019,2019
,,5,pobyt w OAiIT,177,1.34,0,41819.53,0.97,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2019,2019
,,7,rehabilitacja,138,1.04,0,1210065.12,28.1,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2019,2019
,,0,pozostałe świadczenia,2331,20.73,0,5342668.38,89.14,A50 UDAR MÓZGU - LECZENIE,1a,2019,2019
,,4,leczenie żywieniowe,1009,8.97,0,7996.8,0.13,A50 UDAR MÓZGU - LECZENIE,1a,2019,2019
,,5,pobyt w OAiIT,606,5.39,0,226032.77,3.77,A50 UDAR MÓZGU - LECZENIE,1a,2019,2019
,,6,przetoczenie preparatów krwi i innych substancji,555,4.93,0,9134.0,0.15,A50 UDAR MÓZGU - LECZENIE,1a,2019,2019
,,0,pozostałe świadczenia,154,5.53,0,0.0,0.0,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2019,2019
,,0,pozostałe świadczenia,638,9.99,0,64419.75,12.69,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2019,2019
,,4,leczenie żywieniowe,233,3.65,0,0.0,0.0,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2019,2019
,,5,pobyt w OAiIT,220,3.45,0,0.0,0.0,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2019,2019
,,6,przetoczenie preparatów krwi i innych substancji,189,2.96,0,0.0,0.0,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2019,2019
,,0,pozostałe świadczenia,37,6.13,0,0.0,0.0,A58 ENCEFALOPATIA,1a,2019,2019
,,4,leczenie żywieniowe,23,3.81,0,0.0,0.0,A58 ENCEFALOPATIA,1a,2019,2019
,,5,pobyt w OAiIT,22,3.64,0,0.0,0.0,A58 ENCEFALOPATIA,1a,2019,2019
,,6,przetoczenie preparatów krwi i innych substancji,16,2.65,0,0.0,0.0,A58 ENCEFALOPATIA,1a,2019,2019
,,0,pozostałe świadczenia,613,4.34,0,9038.54,77.12,A59 BÓLE GŁOWY,1a,2019,2019
,,0,pozostałe świadczenia,373,5.86,0,224250.22,57.01,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2019,2019
,,5,pobyt w OAiIT,184,2.89,0,130840.11,33.26,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2019,2019
,,4,leczenie żywieniowe,173,2.72,0,1514.24,0.38,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2019,2019
,,6,przetoczenie preparatów krwi i innych substancji,64,1.01,0,372.0,0.09,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2019,2019
,,0,pozostałe świadczenia,1273,10.81,0,36174.37,25.01,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2019,2019
,,4,leczenie żywieniowe,211,1.79,0,2378.88,1.64,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2019,2019
,,5,pobyt w OAiIT,126,1.07,0,0.0,0.0,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2019,2019
,,0,pozostałe świadczenia,766,8.73,0,37183.99,8.74,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,5,pobyt w OAiIT,316,3.6,0,233828.94,54.98,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,4,leczenie żywieniowe,275,3.13,0,0.0,0.0,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,6,przetoczenie preparatów krwi i innych substancji,260,2.96,0,2990.0,0.7,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,0,pozostałe świadczenia,260,2.95,0,0.0,0.0,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,4,leczenie żywieniowe,93,5.14,0,1296.0,0.05,A86 CHOROBY NEURONU RUCHOWEGO,1a,2019,2019
,,0,pozostałe świadczenia,87,4.81,0,15.0,0.0,A86 CHOROBY NEURONU RUCHOWEGO,1a,2019,2019
,,5,pobyt w OAiIT,32,1.77,0,177278.8,7.31,A86 CHOROBY NEURONU RUCHOWEGO,1a,2019,2019
,,6,przetoczenie preparatów krwi i innych substancji,26,1.44,0,372.0,0.02,A86 CHOROBY NEURONU RUCHOWEGO,1a,2019,2019
,,0,pozostałe świadczenia,1310,2.74,0,135891.56,11.15,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2019,2019
,,0,pozostałe świadczenia,55,64.71,0,183600.0,100.0,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2019,2019
,,0,pozostałe świadczenia,670,54.87,0,2255300.0,100.0,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2019,2019
,,0,pozostałe świadczenia,8,33.33,0,27200.0,100.0,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2019,2019
,,0,pozostałe świadczenia,125,6.58,0,6190.0,100.0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2019,2019
,,0,pozostałe świadczenia,37,1.24,0,2199.0,100.0,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,0,pozostałe świadczenia,373,3.26,0,33679.0,100.0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2019,2019
,,0,pozostałe świadczenia,11096,3.23,0,1059981.97,98.75,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2019,2019
,,0,pozostałe świadczenia,22,2.14,0,589.0,100.0,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2019,2019
,,0,pozostałe świadczenia,10,1.17,0,500.0,100.0,B25 WSZCZEPIENIE WTÓRNE SOCZEWKI *,1a,2019,2019
,,0,pozostałe świadczenia,34,10.18,0,210.0,100.0,B31 DUŻE REKONSTRUKCJE NA APARACIE OCHRONNYM OKA *,1a,2019,2019
,,0,pozostałe świadczenia,71,2.79,0,3370.0,92.58,B32 DUŻE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2019,2019
,,0,pozostałe świadczenia,156,1.93,0,7688.6,54.24,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2019,2019
,,0,pozostałe świadczenia,53,6.24,0,265.0,7.93,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2019,2019
,,0,pozostałe świadczenia,53,3.06,0,841.0,3.58,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2019,2019
,,11,konsylium,19,1.1,0,5133.2,21.85,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2019,2019
,,0,pozostałe świadczenia,35,1.79,0,0.0,0.0,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2019,2019
,,0,pozostałe świadczenia,27,1.52,0,15.0,100.0,B53 ŚREDNIE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2019,2019
,,0,pozostałe świadczenia,243,6.74,0,13320.0,100.0,B63 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH *,1a,2019,2019
,,0,pozostałe świadczenia,63,1.61,0,380.0,100.0,B72 DUŻE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2019,2019
,,0,pozostałe świadczenia,19,1.54,0,650.0,17.94,B73 ŚREDNIE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2019,2019
,,0,pozostałe świadczenia,12,1.55,0,0.0,0.0,B74 MAŁE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2019,2019
,,9,"teleradioterapia, brachyterapia, terapia izotopowa",64,9.44,0,190336.0,100.0,B81 DUŻE ZABIEGI NA SIATKÓWCE *,1a,2019,2019
,,0,pozostałe świadczenia,7,1.03,0,0.0,0.0,B81 DUŻE ZABIEGI NA SIATKÓWCE *,1a,2019,2019
,,0,pozostałe świadczenia,3,10.71,0,0.0,0.0,B83 ŚREDNIE ZABIEGI WITREORETINALNE *,1a,2019,2019
,,0,pozostałe świadczenia,686,9.78,0,18012.48,75.18,B94 INNE PROCEDURY W ZAKRESIE OKA *,1a,2019,2019
,,0,pozostałe świadczenia,225,1.77,0,545.13,15.49,B98A LECZENIE ZACHOWAWCZE OKULISTYCZNE > 17 R.Ż.,1a,2019,2019
,,4,leczenie żywieniowe,646,45.78,0,845313.76,75.6,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2019,2019
,,11,konsylium,385,27.29,0,103961.53,9.3,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2019,2019
,,6,przetoczenie preparatów krwi i innych substancji,316,22.4,0,151504.3,13.55,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2019,2019
,,5,pobyt w OAiIT,248,17.58,0,0.0,0.0,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2019,2019
,,0,pozostałe świadczenia,221,15.66,0,17386.0,1.55,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2019,2019
,,0,pozostałe świadczenia,28,3.99,0,0.0,0.0,C05G LECZENIE ZABURZEŃ SŁUCHU ZA POMOCĄ IMPLANTÓW ŚLIMAKOWYCH *,1a,2019,2019
,,0,pozostałe świadczenia,17,11.33,0,0.0,0.0,C06H LECZENIE ZABURZEŃ SŁUCHU ZA POMOCĄ INNYCH WSZCZEPIALNYCH ELEKTRONICZNYCH PROTEZ SŁUCHU *,1a,2019,2019
,,0,pozostałe świadczenia,931,15.63,0,27073.0,6.17,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2019,2019
,,11,konsylium,505,8.48,0,136396.17,31.11,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2019,2019
,,4,leczenie żywieniowe,217,3.64,0,237754.69,54.22,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2019,2019
,,5,pobyt w OAiIT,106,1.78,0,0.0,0.0,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2019,2019
,,6,przetoczenie preparatów krwi i innych substancji,83,1.39,0,37240.16,8.49,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2019,2019
,,0,pozostałe świadczenia,464,6.84,0,139922.52,45.3,"C12 DUŻE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2019,2019
,,4,leczenie żywieniowe,231,3.4,0,91837.66,29.73,"C12 DUŻE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2019,2019
,,11,konsylium,190,2.8,0,51289.74,16.61,"C12 DUŻE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2019,2019
,,6,przetoczenie preparatów krwi i innych substancji,106,1.56,0,17088.0,5.53,"C12 DUŻE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2019,2019
,,5,pobyt w OAiIT,91,1.34,0,0.0,0.0,"C12 DUŻE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2019,2019
,,0,pozostałe świadczenia,6175,12.13,0,57974.9,58.97,"C14 ŚREDNIE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI",1a,2019,2019
,,0,pozostałe świadczenia,167,5.91,0,7482.4,80.29,"C15 MAŁE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2019,2019
,,6,przetoczenie preparatów krwi i innych substancji,33,17.65,0,11669.0,33.23,C21E KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE > 65 R.Ż. *,1a,2019,2019
,,4,leczenie żywieniowe,27,14.44,0,15996.96,45.55,C21E KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE > 65 R.Ż. *,1a,2019,2019
,,5,pobyt w OAiIT,24,12.83,0,0.0,0.0,C21E KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE > 65 R.Ż. *,1a,2019,2019
,,0,pozostałe świadczenia,23,12.3,0,2048.96,5.83,C21E KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE > 65 R.Ż. *,1a,2019,2019
,,11,konsylium,20,10.7,0,5403.6,15.39,C21E KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE > 65 R.Ż. *,1a,2019,2019
,,6,przetoczenie preparatów krwi i innych substancji,112,8.09,0,31437.46,15.4,C21F KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE < 66 R.Ż. *,1a,2019,2019
,,0,pozostałe świadczenia,102,7.36,0,3388.0,1.66,C21F KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE < 66 R.Ż. *,1a,2019,2019
,,4,leczenie żywieniowe,89,6.43,0,42786.8,20.96,C21F KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE < 66 R.Ż. *,1a,2019,2019
,,5,pobyt w OAiIT,87,6.28,0,0.0,0.0,C21F KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE < 66 R.Ż. *,1a,2019,2019
,,11,konsylium,35,2.53,0,9460.8,4.63,C21F KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE < 66 R.Ż. *,1a,2019,2019
,,0,pozostałe świadczenia,487,4.52,0,7747.82,15.42,C22 DUŻE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2019,2019
,,0,pozostałe świadczenia,103,4.03,0,100.0,100.0,C24 MAŁE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2019,2019
,,0,pozostałe świadczenia,1,9.09,0,0.0,0.0,"C26 KOMPLEKSOWE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2019,2019
,,0,pozostałe świadczenia,5,6.76,0,0.0,0.0,"C27 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2019,2019
,,5,pobyt w OAiIT,2,2.7,0,1838.72,100.0,"C27 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2019,2019
,,0,pozostałe świadczenia,10,27.78,0,0.0,0.0,"C28 ŚREDNIE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2019,2019
,,0,pozostałe świadczenia,60,4.89,0,1575.0,100.0,"C29 MAŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2019,2019
,,0,pozostałe świadczenia,287,4.4,0,2198.0,15.64,C31 KOMPLEKSOWE ZABIEGI USZU *,1a,2019,2019
