catalog,name,year,period,id,header,type,link
1a,A01 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU POWAŻNEGO URAZU *,2023,2023,3c8b5e52-df4a-0391-7d00-049fbe4b64f4,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/3c8b5e52-df4a-0391-7d00-049fbe4b64f4?format=json
1a,A01 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU POWAŻNEGO URAZU *,2023,2023,133dcdb1-5ac8-d87e-819b-adc46911787a,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/133dcdb1-5ac8-d87e-819b-adc46911787a?format=json
1a,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,2023,2023,7eae0a8a-effd-c8dc-cba2-c46f2756b11c,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/7eae0a8a-effd-c8dc-cba2-c46f2756b11c?format=json
1a,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,2023,2023,bdc6b3a6-e4c7-1ede-af43-c98e1fea3e2a,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/bdc6b3a6-e4c7-1ede-af43-c98e1fea3e2a?format=json
1a,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,2023,2023,8c41fdbf-02ad-e665-4cdc-21ed347ab359,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/8c41fdbf-02ad-e665-4cdc-21ed347ab359?format=json
1a,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,2023,2023,35f31ec1-a860-888a-b4ce-4faef771abeb,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/35f31ec1-a860-888a-b4ce-4faef771abeb?format=json
1a,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,2023,2023,76c33673-0263-a79c-1289-412f8e7faf37,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/76c33673-0263-a79c-1289-412f8e7faf37?format=json
1a,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,2023,2023,7cb7502b-143a-3c36-96ed-2b1f9767979f,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/7cb7502b-143a-3c36-96ed-2b1f9767979f?format=json
1a,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,2023,2023,1b43285f-2b24-a201-0db7-14cb64715c0c,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/1b43285f-2b24-a201-0db7-14cb64715c0c?format=json
1a,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,2023,2023,df4a1ada-ea39-aea3-d7ec-1638feeda2fd,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/df4a1ada-ea39-aea3-d7ec-1638feeda2fd?format=json
1a,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,2023,2023,4513261e-e4c7-1ede-af43-c98e1fea3e2a,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/4513261e-e4c7-1ede-af43-c98e1fea3e2a?format=json
1a,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,2023,2023,b91e5a98-b2e9-9180-0d44-8e69fcaf1398,Rozpoznania ICD 10,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/b91e5a98-b2e9-9180-0d44-8e69fcaf1398?format=json
1a,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,2023,2023,3a0aafbe-581a-7ef9-c5c8-65cbd8878b54,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/3a0aafbe-581a-7ef9-c5c8-65cbd8878b54?format=json
1a,A02 ZABIEGI WEWNĄTRZCZASZKOWE Z POWODU URAZU *,2023,2023,e0c81ae5-98ff-dfe7-27b4-c636fd77aba4,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/e0c81ae5-98ff-dfe7-27b4-c636fd77aba4?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2023,2023,c621f967-303b-7696-4c85-37d8709b72f1,Procedury ICD 9  - Kody dodatkowe listy A04,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/c621f967-303b-7696-4c85-37d8709b72f1?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2023,2023,0d23a660-497f-76a7-cd32-c94d187563bb,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/0d23a660-497f-76a7-cd32-c94d187563bb?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2023,2023,f1e658a8-303b-7696-4c85-37d8709b72f1,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/f1e658a8-303b-7696-4c85-37d8709b72f1?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2023,2023,9b20471c-87bd-bc0a-d98e-8cc33b55cfac,Rozpoznania ICD 10,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/9b20471c-87bd-bc0a-d98e-8cc33b55cfac?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2023,2023,496b29c0-fdc7-667f-b6fe-3c4365aaa782,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/496b29c0-fdc7-667f-b6fe-3c4365aaa782?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2023,2023,f1b3d487-7761-e8cb-54bf-095a3f9e0af5,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/f1b3d487-7761-e8cb-54bf-095a3f9e0af5?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2023,2023,a11be819-87bd-bc0a-d98e-8cc33b55cfac,Rozpoznania ICD 10,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/a11be819-87bd-bc0a-d98e-8cc33b55cfac?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2023,2023,6eae4e0b-e443-3333-535c-d952d772713b,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/6eae4e0b-e443-3333-535c-d952d772713b?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2023,2023,a0e2fe62-0fc8-46e0-5ece-cd55c0e308bb,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/a0e2fe62-0fc8-46e0-5ece-cd55c0e308bb?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2023,2023,b4d34634-303b-7696-4c85-37d8709b72f1,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/b4d34634-303b-7696-4c85-37d8709b72f1?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2023,2023,2415bf5d-303b-7696-4c85-37d8709b72f1,Procedury ICD 9  - Kody dodatkowe listy A04,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/2415bf5d-303b-7696-4c85-37d8709b72f1?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2023,2023,241637cc-7775-f1fd-e17b-f3aa4ef03a07,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/241637cc-7775-f1fd-e17b-f3aa4ef03a07?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2023,2023,3d7049c5-303b-7696-4c85-37d8709b72f1,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/3d7049c5-303b-7696-4c85-37d8709b72f1?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2023,2023,f0116ae0-303b-7696-4c85-37d8709b72f1,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/f0116ae0-303b-7696-4c85-37d8709b72f1?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2023,2023,fa6c9e6c-d2c0-3022-5250-0e6a32fb7e4e,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/fa6c9e6c-d2c0-3022-5250-0e6a32fb7e4e?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2023,2023,12aa0c9c-ac38-dcfa-0857-03f2d74fb528,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/12aa0c9c-ac38-dcfa-0857-03f2d74fb528?format=json
1a,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,2023,2023,c071a64c-398a-8744-a11b-6cebe71a1b14,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/c071a64c-398a-8744-a11b-6cebe71a1b14?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2023,2023,0c95abf1-276c-472e-a3f9-91cd44c82e21,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/0c95abf1-276c-472e-a3f9-91cd44c82e21?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2023,2023,f4d025e7-99ee-cbf0-7c91-c2db0c2e3286,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/f4d025e7-99ee-cbf0-7c91-c2db0c2e3286?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2023,2023,f1957828-51c0-3e38-c1a8-031a112a1d72,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/f1957828-51c0-3e38-c1a8-031a112a1d72?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2023,2023,b75834f5-4414-3a1b-010f-9b3761b00eba,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/b75834f5-4414-3a1b-010f-9b3761b00eba?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2023,2023,31ca7cd5-a4a3-5f3d-4d07-fc7bb4c1b354,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/31ca7cd5-a4a3-5f3d-4d07-fc7bb4c1b354?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2023,2023,c7f20388-276c-472e-a3f9-91cd44c82e21,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/c7f20388-276c-472e-a3f9-91cd44c82e21?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2023,2023,65c16ed3-cafb-a859-cb43-fd085aed99bf,Rozpoznania ICD 10,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/65c16ed3-cafb-a859-cb43-fd085aed99bf?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2023,2023,6f8219bc-a4f6-f664-0f9d-d0b7ef6096a6,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/6f8219bc-a4f6-f664-0f9d-d0b7ef6096a6?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2023,2023,b33f5c43-8747-962d-0744-f1c8be79184b,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/b33f5c43-8747-962d-0744-f1c8be79184b?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2023,2023,b5c09b92-f926-5075-b51b-464479730666,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/b5c09b92-f926-5075-b51b-464479730666?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2023,2023,70b39dec-87c6-8926-dcb6-5dd70b6f7463,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/70b39dec-87c6-8926-dcb6-5dd70b6f7463?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2023,2023,376a9f3c-cafb-a859-cb43-fd085aed99bf,Rozpoznania ICD 10,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/376a9f3c-cafb-a859-cb43-fd085aed99bf?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2023,2023,81d0f4d5-cafb-a859-cb43-fd085aed99bf,Rozpoznania ICD 10,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/81d0f4d5-cafb-a859-cb43-fd085aed99bf?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2023,2023,afc22ec0-276c-472e-a3f9-91cd44c82e21,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/afc22ec0-276c-472e-a3f9-91cd44c82e21?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2023,2023,c31b1f2f-276c-472e-a3f9-91cd44c82e21,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/c31b1f2f-276c-472e-a3f9-91cd44c82e21?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2023,2023,82b51163-cafb-a859-cb43-fd085aed99bf,Rozpoznania ICD 10,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/82b51163-cafb-a859-cb43-fd085aed99bf?format=json
1a,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,2023,2023,b0147eac-32c8-bb62-b9cc-a76fc1dc7e73,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/b0147eac-32c8-bb62-b9cc-a76fc1dc7e73?format=json
1a,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,2023,2023,c8a320dc-8e50-749e-e678-d49431599264,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/c8a320dc-8e50-749e-e678-d49431599264?format=json
1a,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,2023,2023,8aa8ffd5-8ec3-a017-57ef-9ef52f4db78d,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/8aa8ffd5-8ec3-a017-57ef-9ef52f4db78d?format=json
1a,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,2023,2023,2f7b466c-a54c-0ede-1398-f345f4a0f8e2,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/2f7b466c-a54c-0ede-1398-f345f4a0f8e2?format=json
1a,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,2023,2023,b287d134-8ec3-a017-57ef-9ef52f4db78d,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/b287d134-8ec3-a017-57ef-9ef52f4db78d?format=json
1a,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,2023,2023,90d3261c-cec2-16a4-5db1-3392cf9a6125,Rozpoznania ICD 10,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/90d3261c-cec2-16a4-5db1-3392cf9a6125?format=json
1a,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,2023,2023,94feec2d-f6a5-6e83-b767-e9978f2c21c9,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/94feec2d-f6a5-6e83-b767-e9978f2c21c9?format=json
1a,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,2023,2023,d26bea47-2558-4d41-06e3-5c67b74b3247,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/d26bea47-2558-4d41-06e3-5c67b74b3247?format=json
1a,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,2023,2023,089e9967-545e-25e4-0c15-96a7ff18ee73,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/089e9967-545e-25e4-0c15-96a7ff18ee73?format=json
1a,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,2023,2023,e348fe0d-fcb6-65b5-05d9-2413829e48ba,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/e348fe0d-fcb6-65b5-05d9-2413829e48ba?format=json
1a,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,2023,2023,dc8303b1-3589-4a3f-7b85-be2f1fd2597e,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/dc8303b1-3589-4a3f-7b85-be2f1fd2597e?format=json
1a,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,2023,2023,c2ff3e48-8ec3-a017-57ef-9ef52f4db78d,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/c2ff3e48-8ec3-a017-57ef-9ef52f4db78d?format=json
