branch,hospital-types,type-of-admission-code,type-of-admission-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,1,planowe,2503,42.93,8,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,4,inne,82,1.41,11,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,3,nagły,3112,53.37,12,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,2,przeniesienie z innego szpitala,134,2.3,9,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,1,planowe,1251,61.08,3,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,4,inne,3,0.15,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,3,nagły,757,36.96,7,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,2,przeniesienie z innego szpitala,37,1.81,11,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,1,planowe,494,87.43,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,4,inne,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,3,nagły,71,12.57,4,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,2,przeniesienie z innego szpitala,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2017,2017
,,1,planowe,7824,74.04,5,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,4,inne,21,0.2,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,3,nagły,2635,24.94,6,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,2,przeniesienie z innego szpitala,87,0.82,5,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,1,planowe,1765,73.85,4,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,4,inne,3,0.13,11,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,3,nagły,613,25.65,6,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,2,przeniesienie z innego szpitala,9,0.38,7,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,3,nagły,8,34.78,5,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,2,przeniesienie z innego szpitala,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,1,planowe,15,65.22,4,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,4,inne,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,1,planowe,7820,92.47,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2017,2017
,,4,inne,11,0.13,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2017,2017
,,3,nagły,623,7.37,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2017,2017
,,2,przeniesienie z innego szpitala,3,0.04,7,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2017,2017
,,3,nagły,245,19.63,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2017,2017
,,2,przeniesienie z innego szpitala,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2017,2017
,,1,planowe,1003,80.37,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2017,2017
,,4,inne,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2017,2017
,,3,nagły,680,32.24,6,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,2,przeniesienie z innego szpitala,9,0.43,6,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,1,planowe,1416,67.14,6,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,4,inne,4,0.19,9,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2017,2017
,,3,nagły,1753,39.76,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2017,2017
,,2,przeniesienie z innego szpitala,11,0.25,11,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2017,2017
,,1,planowe,2645,59.99,5,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2017,2017
,,4,inne,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2017,2017
,,1,planowe,6325,40.37,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2017,2017
,,4,inne,1,0.01,15,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2017,2017
,,3,nagły,9313,59.44,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2017,2017
,,2,przeniesienie z innego szpitala,28,0.18,8,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2017,2017
,,3,nagły,420,68.4,8,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2017,2017
,,2,przeniesienie z innego szpitala,4,0.65,20,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2017,2017
,,1,planowe,190,30.94,6,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2017,2017
,,4,inne,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2017,2017
,,3,nagły,670,40.36,6,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2017,2017
,,2,przeniesienie z innego szpitala,6,0.36,8,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2017,2017
,,1,planowe,984,59.28,4,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2017,2017
,,4,inne,0,0.0,0,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2017,2017
,,3,nagły,5318,78.59,4,A33 ZABURZENIA RÓWNOWAGI,1a,2017,2017
,,2,przeniesienie z innego szpitala,2,0.03,3,A33 ZABURZENIA RÓWNOWAGI,1a,2017,2017
,,1,planowe,1447,21.38,4,A33 ZABURZENIA RÓWNOWAGI,1a,2017,2017
,,4,inne,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2017,2017
,,3,nagły,3023,47.51,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2017,2017
,,2,przeniesienie z innego szpitala,38,0.6,4,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2017,2017
,,1,planowe,3251,51.09,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2017,2017
,,4,inne,51,0.8,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2017,2017
,,3,nagły,10223,82.44,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2017,2017
,,2,przeniesienie z innego szpitala,50,0.4,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2017,2017
,,1,planowe,2106,16.98,6,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2017,2017
,,4,inne,22,0.18,6,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2017,2017
,,3,nagły,2813,52.19,6,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2017,2017
,,2,przeniesienie z innego szpitala,7,0.13,21,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2017,2017
,,1,planowe,2570,47.68,3,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2017,2017
,,4,inne,0,0.0,0,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2017,2017
,,3,nagły,1083,39.99,7,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2017,2017
,,2,przeniesienie z innego szpitala,1,0.04,4,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2017,2017
,,1,planowe,1624,59.97,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2017,2017
,,4,inne,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2017,2017
,,1,planowe,7090,48.16,3,A36 CHOROBY DEMIELINIZACYJNE,1a,2017,2017
,,4,inne,0,0.0,0,A36 CHOROBY DEMIELINIZACYJNE,1a,2017,2017
,,3,nagły,7623,51.78,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2017,2017
,,2,przeniesienie z innego szpitala,10,0.07,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2017,2017
,,1,planowe,8991,27.89,4,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2017,2017
,,4,inne,2,0.01,11,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2017,2017
,,3,nagły,23098,71.65,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2017,2017
,,2,przeniesienie z innego szpitala,147,0.46,9,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2017,2017
,,1,planowe,1148,12.16,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2017,2017
,,4,inne,0,0.0,0,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2017,2017
,,3,nagły,8282,87.71,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2017,2017
,,2,przeniesienie z innego szpitala,12,0.13,6,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2017,2017
,,1,planowe,4486,14.24,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2017,2017
,,4,inne,0,0.0,0,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2017,2017
,,3,nagły,26986,85.65,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2017,2017
,,2,przeniesienie z innego szpitala,35,0.11,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2017,2017
,,1,planowe,1271,2.59,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2017,2017
,,4,inne,3,0.01,8,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2017,2017
,,3,nagły,47737,97.1,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2017,2017
,,2,przeniesienie z innego szpitala,154,0.31,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2017,2017
,,3,nagły,14989,94.75,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2017,2017
,,2,przeniesienie z innego szpitala,50,0.32,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2017,2017
,,1,planowe,779,4.92,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2017,2017
,,4,inne,1,0.01,18,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2017,2017
,,3,nagły,11079,95.41,3,A50 UDAR MÓZGU - LECZENIE,1a,2017,2017
,,2,przeniesienie z innego szpitala,75,0.65,7,A50 UDAR MÓZGU - LECZENIE,1a,2017,2017
,,1,planowe,455,3.92,4,A50 UDAR MÓZGU - LECZENIE,1a,2017,2017
,,4,inne,3,0.03,3,A50 UDAR MÓZGU - LECZENIE,1a,2017,2017
,,3,nagły,8690,98.67,10,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2017,2017
,,2,przeniesienie z innego szpitala,16,0.18,14,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2017,2017
,,1,planowe,101,1.15,10,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2017,2017
,,4,inne,0,0.0,0,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2017,2017
,,1,planowe,795,22.3,4,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2017,2017
,,4,inne,0,0.0,0,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2017,2017
,,3,nagły,2762,77.48,6,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2017,2017
,,2,przeniesienie z innego szpitala,8,0.22,9,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2017,2017
,,1,planowe,1048,17.5,5,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2017,2017
,,4,inne,1,0.02,2,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2017,2017
,,3,nagły,4887,81.59,11,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2017,2017
,,2,przeniesienie z innego szpitala,54,0.9,16,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2017,2017
,,1,planowe,178,24.02,3,A58 ENCEFALOPATIA,1a,2017,2017
,,4,inne,0,0.0,0,A58 ENCEFALOPATIA,1a,2017,2017
,,3,nagły,559,75.44,6,A58 ENCEFALOPATIA,1a,2017,2017
,,2,przeniesienie z innego szpitala,4,0.54,10,A58 ENCEFALOPATIA,1a,2017,2017
,,1,planowe,7232,29.25,3,A59 BÓLE GŁOWY,1a,2017,2017
,,4,inne,1,0.0,2,A59 BÓLE GŁOWY,1a,2017,2017
,,3,nagły,17478,70.69,3,A59 BÓLE GŁOWY,1a,2017,2017
,,2,przeniesienie z innego szpitala,13,0.05,4,A59 BÓLE GŁOWY,1a,2017,2017
,,1,planowe,794,10.21,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2017,2017
,,4,inne,2,0.03,5,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2017,2017
,,3,nagły,6975,89.68,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2017,2017
,,2,przeniesienie z innego szpitala,7,0.09,4,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2017,2017
,,3,nagły,9881,81.79,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2017,2017
,,2,przeniesienie z innego szpitala,34,0.28,8,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2017,2017
,,1,planowe,2165,17.92,5,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2017,2017
,,4,inne,1,0.01,13,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2017,2017
,,1,planowe,422,3.59,3,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2017,2017
,,4,inne,3,0.03,11,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2017,2017
,,3,nagły,11246,95.74,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2017,2017
,,2,przeniesienie z innego szpitala,76,0.65,5,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2017,2017
,,1,planowe,705,4.14,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2017,2017
,,4,inne,4,0.02,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2017,2017
,,3,nagły,16296,95.61,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2017,2017
,,2,przeniesienie z innego szpitala,40,0.23,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2017,2017
,,1,planowe,807,55.16,4,A86 CHOROBY NEURONU RUCHOWEGO,1a,2017,2017
,,4,inne,0,0.0,0,A86 CHOROBY NEURONU RUCHOWEGO,1a,2017,2017
,,3,nagły,652,44.57,6,A86 CHOROBY NEURONU RUCHOWEGO,1a,2017,2017
,,2,przeniesienie z innego szpitala,4,0.27,6,A86 CHOROBY NEURONU RUCHOWEGO,1a,2017,2017
,,3,nagły,34702,61.88,5,A87A INNE CHOROBY UKŁADU NERWOWEGO>17 R.Ż.,1a,2017,2017
,,2,przeniesienie z innego szpitala,105,0.19,7,A87A INNE CHOROBY UKŁADU NERWOWEGO>17 R.Ż.,1a,2017,2017
,,1,planowe,21271,37.93,4,A87A INNE CHOROBY UKŁADU NERWOWEGO>17 R.Ż.,1a,2017,2017
,,4,inne,6,0.01,3,A87A INNE CHOROBY UKŁADU NERWOWEGO>17 R.Ż.,1a,2017,2017
,,3,nagły,7778,49.41,3,A87B INNE CHOROBY UKŁADU NERWOWEGO<18 R.Ż.,1a,2017,2017
,,2,przeniesienie z innego szpitala,21,0.13,7,A87B INNE CHOROBY UKŁADU NERWOWEGO<18 R.Ż.,1a,2017,2017
,,1,planowe,7942,50.45,2,A87B INNE CHOROBY UKŁADU NERWOWEGO<18 R.Ż.,1a,2017,2017
,,4,inne,2,0.01,2,A87B INNE CHOROBY UKŁADU NERWOWEGO<18 R.Ż.,1a,2017,2017
,,1,planowe,75,96.15,1,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2017,2017
,,4,inne,0,0.0,0,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2017,2017
,,3,nagły,3,3.85,2,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2017,2017
,,2,przeniesienie z innego szpitala,0,0.0,0,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2017,2017
,,3,nagły,109,67.28,4,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2017,2017
,,2,przeniesienie z innego szpitala,0,0.0,0,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2017,2017
,,1,planowe,53,32.72,5,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2017,2017
,,4,inne,0,0.0,0,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2017,2017
,,3,nagły,643,58.51,5,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2017,2017
,,2,przeniesienie z innego szpitala,2,0.18,4,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2017,2017
,,1,planowe,454,41.31,4,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2017,2017
,,4,inne,0,0.0,0,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2017,2017
,,3,nagły,11,39.29,5,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2017,2017
,,2,przeniesienie z innego szpitala,0,0.0,0,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2017,2017
,,1,planowe,17,60.71,4,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2017,2017
,,4,inne,0,0.0,0,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2017,2017
,,1,planowe,1760,89.29,2,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2017,2017
,,4,inne,0,0.0,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2017,2017
,,3,nagły,211,10.71,4,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2017,2017
,,2,przeniesienie z innego szpitala,0,0.0,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2017,2017
,,1,planowe,5603,71.19,2,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2017,2017
,,4,inne,6,0.08,1,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2017,2017
,,3,nagły,2261,28.73,2,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2017,2017
,,2,przeniesienie z innego szpitala,0,0.0,0,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2017,2017
,,3,nagły,665,31.97,3,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2017,2017
,,2,przeniesienie z innego szpitala,0,0.0,0,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2017,2017
,,1,planowe,1415,68.03,2,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2017,2017
,,4,inne,0,0.0,0,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2017,2017
,,1,planowe,7665,86.36,2,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2017,2017
,,4,inne,5,0.06,1,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2017,2017
,,3,nagły,1204,13.56,3,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2017,2017
,,2,przeniesienie z innego szpitala,2,0.02,12,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2017,2017
,,3,nagły,344,12.63,4,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2017,2017
