branch,hospital-types,contract-product-code,contract-product-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,4867,ONKOLOGIA KLINICZNA - HOSPITALIZACJA,25,1.52,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2012,2012
,,4860,NEUROLOGIA - HOSPITALIZACJA,2323,97.52,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2012,2012
,,4864,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,56,2.35,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2012,2012
,,4860,NEUROLOGIA - HOSPITALIZACJA,10670,71.31,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2012,2012
,,4806,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,2469,16.5,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2012,2012
,,4949,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,742,4.96,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2012,2012
,,4907,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,332,2.22,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2012,2012
,,4864,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,342,2.29,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2012,2012
,,4939,NEUROCHIRURGIA - HOSPITALIZACJA,179,1.2,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2012,2012
,,4860,NEUROLOGIA - HOSPITALIZACJA,1777,83.43,7,A32 CHOROBY MIĘŚNI,1a,2012,2012
,,4806,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,135,6.34,6,A32 CHOROBY MIĘŚNI,1a,2012,2012
,,4881,REUMATOLOGIA - HOSPITALIZACJA,45,2.11,8,A32 CHOROBY MIĘŚNI,1a,2012,2012
,,4864,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,167,7.84,4,A32 CHOROBY MIĘŚNI,1a,2012,2012
,,4806,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,5362,29.67,4,A33 ZABURZENIA RÓWNOWAGI,1a,2012,2012
,,4860,NEUROLOGIA - HOSPITALIZACJA,9344,51.7,4,A33 ZABURZENIA RÓWNOWAGI,1a,2012,2012
,,4973,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,2495,13.8,0,A33 ZABURZENIA RÓWNOWAGI,1a,2012,2012
,,4974,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA PLANOWA,333,1.84,2,A33 ZABURZENIA RÓWNOWAGI,1a,2012,2012
,,4864,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,465,2.57,3,A33 ZABURZENIA RÓWNOWAGI,1a,2012,2012
,,4860,NEUROLOGIA - HOSPITALIZACJA,10783,62.24,7,A34 GUZY MÓZGU,1a,2012,2012
,,4939,NEUROCHIRURGIA - HOSPITALIZACJA,1362,7.86,4,A34 GUZY MÓZGU,1a,2012,2012
,,4836,ONKOLOGIA I HEMATOLOGIA DZIECIĘCA -  HOSPITALIZACJA,710,4.1,2,A34 GUZY MÓZGU,1a,2012,2012
,,4806,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,2342,13.52,6,A34 GUZY MÓZGU,1a,2012,2012
,,4867,ONKOLOGIA KLINICZNA - HOSPITALIZACJA,515,2.97,5,A34 GUZY MÓZGU,1a,2012,2012
,,4864,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,1066,6.15,3,A34 GUZY MÓZGU,1a,2012,2012
,,4944,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,491,2.83,2,A34 GUZY MÓZGU,1a,2012,2012
,,4806,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,7155,33.43,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2012,2012
,,4860,NEUROLOGIA - HOSPITALIZACJA,10956,51.2,5,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2012,2012
,,4831,GERIATRIA -  HOSPITALIZACJA,2504,11.7,8,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2012,2012
,,4864,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,785,3.67,3,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2012,2012
,,4860,NEUROLOGIA - HOSPITALIZACJA,14766,97.23,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2012,2012
,,4864,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,395,2.6,3,A36 CHOROBY DEMIELINIZACYJNE,1a,2012,2012
,,4806,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,10867,42.42,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2012,2012
,,4860,NEUROLOGIA - HOSPITALIZACJA,10921,42.63,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2012,2012
,,4939,NEUROCHIRURGIA - HOSPITALIZACJA,1508,5.89,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2012,2012
,,4831,GERIATRIA -  HOSPITALIZACJA,1340,5.23,8,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2012,2012
,,4907,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,386,1.51,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2012,2012
,,4847,ANGIOLOGIA -  HOSPITALIZACJA,291,1.14,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2012,2012
,,4806,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,7958,65.11,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2012,2012
,,4860,NEUROLOGIA - HOSPITALIZACJA,4201,34.37,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2012,2012
,,4860,NEUROLOGIA - HOSPITALIZACJA,34154,99.8,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2012,2012
,,4863,"NEUROLOGIA - HOSPITALIZACJA - A48, A51",46944,100.0,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2012,2012
,,4806,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,8141,28.98,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2012,2012
,,4860,NEUROLOGIA - HOSPITALIZACJA,19815,70.55,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2012,2012
,,4860,NEUROLOGIA - HOSPITALIZACJA,9764,63.78,3,A50 UDAR MÓZGU - LECZENIE,1a,2012,2012
,,4806,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,5108,33.36,7,A50 UDAR MÓZGU - LECZENIE,1a,2012,2012
,,4939,NEUROCHIRURGIA - HOSPITALIZACJA,380,2.48,5,A50 UDAR MÓZGU - LECZENIE,1a,2012,2012
,,4863,"NEUROLOGIA - HOSPITALIZACJA - A48, A51",3182,100.0,11,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2012,2012
,,4860,NEUROLOGIA - HOSPITALIZACJA,2128,59.42,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2012,2012
,,4973,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,576,16.08,7,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2012,2012
,,4864,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,680,18.99,8,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2012,2012
,,4959,OKULISTYKA - HOSPITALIZACJA,56,1.56,4,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2012,2012
,,4885,CHOROBY ZAKAŹNE - HOSPITALIZACJA,3129,52.3,11,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2012,2012
,,4860,NEUROLOGIA - HOSPITALIZACJA,1848,30.89,10,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2012,2012
,,4886,CHOROBY ZAKAŹNE DZIECIĘCE - HOSPITALIZACJA,304,5.08,10,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2012,2012
,,4864,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,370,6.18,7,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2012,2012
,,4806,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,251,4.2,4,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2012,2012
,,4860,NEUROLOGIA - HOSPITALIZACJA,1280,64.13,6,A58 ENCEFALOPATIA,1a,2012,2012
,,4864,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,716,35.87,3,A58 ENCEFALOPATIA,1a,2012,2012
,,4860,NEUROLOGIA - HOSPITALIZACJA,16797,69.84,3,A59 BÓLE GŁOWY,1a,2012,2012
,,4939,NEUROCHIRURGIA - HOSPITALIZACJA,421,1.75,2,A59 BÓLE GŁOWY,1a,2012,2012
,,4806,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,1732,7.2,3,A59 BÓLE GŁOWY,1a,2012,2012
,,4973,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,333,1.38,2,A59 BÓLE GŁOWY,1a,2012,2012
,,4864,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,3316,13.79,3,A59 BÓLE GŁOWY,1a,2012,2012
,,4907,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,857,3.56,2,A59 BÓLE GŁOWY,1a,2012,2012
,,4806,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,1638,11.7,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2012,2012
,,4860,NEUROLOGIA - HOSPITALIZACJA,10215,72.97,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2012,2012
,,4864,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,2007,14.34,0,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2012,2012
,,4860,NEUROLOGIA - HOSPITALIZACJA,10487,85.69,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2012,2012
,,4864,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,1679,13.72,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2012,2012
,,4907,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,18887,50.48,3,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2012,2012
,,4860,NEUROLOGIA - HOSPITALIZACJA,2406,6.43,9,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2012,2012
,,4949,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,4294,11.48,3,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2012,2012
,,4939,NEUROCHIRURGIA - HOSPITALIZACJA,3029,8.1,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2012,2012
,,4911,CHIRURGIA DZIECIĘCA -  HOSPITALIZACJA,8317,22.23,2,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2012,2012
,,4973,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,324,1.24,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2012,2012
,,4907,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,17511,67.21,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2012,2012
,,4949,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,3316,12.73,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2012,2012
,,4911,CHIRURGIA DZIECIĘCA -  HOSPITALIZACJA,3742,14.36,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2012,2012
,,4860,NEUROLOGIA - HOSPITALIZACJA,432,1.66,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2012,2012
,,4860,NEUROLOGIA - HOSPITALIZACJA,991,89.6,8,A86 CHOROBY NEURONU RUCHOWEGO,1a,2012,2012
,,4864,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,27,2.44,3,A86 CHOROBY NEURONU RUCHOWEGO,1a,2012,2012
,,4806,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,70,6.33,6,A86 CHOROBY NEURONU RUCHOWEGO,1a,2012,2012
,,4939,NEUROCHIRURGIA - HOSPITALIZACJA,15,1.36,0,A86 CHOROBY NEURONU RUCHOWEGO,1a,2012,2012
,,4860,NEUROLOGIA - HOSPITALIZACJA,36821,64.71,6,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2012,2012
,,4806,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,5928,10.42,5,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2012,2012
,,4887,PEDIATRIA -  HOSPITALIZACJA,3565,6.26,3,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2012,2012
,,4939,NEUROCHIRURGIA - HOSPITALIZACJA,2858,5.02,3,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2012,2012
,,4907,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,922,1.62,3,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2012,2012
,,4949,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,1692,2.97,4,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2012,2012
,,4864,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,2970,5.22,2,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2012,2012
,,4944,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,785,1.38,2,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2012,2012
,,4959,OKULISTYKA - HOSPITALIZACJA,305,100.0,1,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2012,2012
,,4960,OKULISTYKA - HOSPITALIZACJA PLANOWA,1008,7.83,0,B02 LECZENIE WYSIĘKOWEJ POSTACI AMD Z ZASTOSOWANIEM INIEKCJI DOSZKLISTKOWYCH PRZECIWCIAŁA MONOKLONALNEGO ANTY-VEGF/ REKOMBINOWANEGO BIAŁKA FUZYJNEGO,1a,2012,2012
,,4959,OKULISTYKA - HOSPITALIZACJA,11100,86.19,0,B02 LECZENIE WYSIĘKOWEJ POSTACI AMD Z ZASTOSOWANIEM INIEKCJI DOSZKLISTKOWYCH PRZECIWCIAŁA MONOKLONALNEGO ANTY-VEGF/ REKOMBINOWANEGO BIAŁKA FUZYJNEGO,1a,2012,2012
