branch,hospital-types,type-of-admission-code,type-of-admission-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,2,przeniesienie z innego szpitala,142,3.54,9,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,3,nagły,2123,52.93,11,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,4,inne,48,1.2,7,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,1,planowe,560,54.21,3,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,2,przeniesienie z innego szpitala,25,2.42,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,3,nagły,444,42.98,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,4,inne,4,0.39,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,1,planowe,400,83.51,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,3,nagły,79,16.49,4,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2022,2022
,,1,planowe,13751,79.72,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,2,przeniesienie z innego szpitala,115,0.67,5,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,3,nagły,3356,19.46,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,4,inne,27,0.16,6,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,1,planowe,1180,85.63,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,2,przeniesienie z innego szpitala,2,0.15,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,3,nagły,196,14.22,5,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,1,planowe,27,61.36,2,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,3,nagły,17,38.64,5,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,1,planowe,7202,91.42,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2022,2022
,,2,przeniesienie z innego szpitala,5,0.06,7,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2022,2022
,,3,nagły,671,8.52,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2022,2022
,,1,planowe,1500,85.67,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2022,2022
,,3,nagły,249,14.22,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2022,2022
,,4,inne,2,0.11,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2022,2022
,,1,planowe,1425,73.11,3,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,2,przeniesienie z innego szpitala,7,0.36,5,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,3,nagły,516,26.48,3,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,4,inne,1,0.05,5,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2022,2022
,,1,planowe,3287,62.37,4,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2022,2022
,,2,przeniesienie z innego szpitala,15,0.28,21,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2022,2022
,,3,nagły,1968,37.34,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2022,2022
,,1,planowe,3871,42.87,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2022,2022
,,2,przeniesienie z innego szpitala,28,0.31,11,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2022,2022
,,3,nagły,5131,56.82,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2022,2022
,,1,planowe,279,31.85,5,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2022,2022
,,2,przeniesienie z innego szpitala,3,0.34,10,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2022,2022
,,3,nagły,594,67.81,8,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2022,2022
,,1,planowe,878,64.18,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2022,2022
,,2,przeniesienie z innego szpitala,2,0.15,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2022,2022
,,3,nagły,488,35.67,6,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2022,2022
,,1,planowe,832,24.75,4,A33 ZABURZENIA RÓWNOWAGI,1a,2022,2022
,,2,przeniesienie z innego szpitala,5,0.15,4,A33 ZABURZENIA RÓWNOWAGI,1a,2022,2022
,,3,nagły,2524,75.1,4,A33 ZABURZENIA RÓWNOWAGI,1a,2022,2022
,,1,planowe,1918,46.46,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2022,2022
,,2,przeniesienie z innego szpitala,31,0.75,5,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2022,2022
,,3,nagły,2093,50.7,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2022,2022
,,4,inne,86,2.08,0,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2022,2022
,,1,planowe,1924,17.54,6,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2022,2022
,,2,przeniesienie z innego szpitala,34,0.31,9,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2022,2022
,,3,nagły,9001,82.04,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2022,2022
,,4,inne,12,0.11,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2022,2022
,,1,planowe,2131,53.7,3,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2022,2022
,,2,przeniesienie z innego szpitala,13,0.33,14,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2022,2022
,,3,nagły,1824,45.97,7,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2022,2022
,,1,planowe,1451,61.12,5,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2022,2022
,,2,przeniesienie z innego szpitala,2,0.08,13,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2022,2022
,,3,nagły,921,38.8,7,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2022,2022
,,1,planowe,5936,50.79,3,A36 CHOROBY DEMIELINIZACYJNE,1a,2022,2022
,,2,przeniesienie z innego szpitala,12,0.1,7,A36 CHOROBY DEMIELINIZACYJNE,1a,2022,2022
,,3,nagły,5738,49.1,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2022,2022
,,4,inne,1,0.01,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2022,2022
,,1,planowe,7374,30.4,4,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2022,2022
,,2,przeniesienie z innego szpitala,223,0.92,8,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2022,2022
,,3,nagły,16662,68.68,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2022,2022
,,4,inne,1,0.0,8,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2022,2022
,,1,planowe,1052,11.6,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2022,2022
,,2,przeniesienie z innego szpitala,15,0.17,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2022,2022
,,3,nagły,7999,88.23,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2022,2022
,,1,planowe,1747,11.76,4,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2022,2022
,,2,przeniesienie z innego szpitala,38,0.26,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2022,2022
,,3,nagły,13065,87.98,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2022,2022
,,1,planowe,1550,2.5,9,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2022,2022
,,2,przeniesienie z innego szpitala,531,0.86,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2022,2022
,,3,nagły,59887,96.64,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2022,2022
,,4,inne,2,0.0,12,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2022,2022
,,1,planowe,535,4.95,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2022,2022
,,2,przeniesienie z innego szpitala,67,0.62,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2022,2022
,,3,nagły,10216,94.43,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2022,2022
,,4,inne,1,0.01,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2022,2022
,,1,planowe,353,3.04,4,A50 UDAR MÓZGU - LECZENIE,1a,2022,2022
,,2,przeniesienie z innego szpitala,118,1.02,4,A50 UDAR MÓZGU - LECZENIE,1a,2022,2022
,,3,nagły,11145,95.95,2,A50 UDAR MÓZGU - LECZENIE,1a,2022,2022
,,1,planowe,720,32.1,3,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2022,2022
,,2,przeniesienie z innego szpitala,4,0.18,6,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2022,2022
,,3,nagły,1519,67.72,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2022,2022
,,1,planowe,1394,23.89,7,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2022,2022
,,2,przeniesienie z innego szpitala,118,2.02,12,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2022,2022
,,3,nagły,4323,74.07,11,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2022,2022
,,4,inne,1,0.02,89,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2022,2022
,,1,planowe,65,15.55,5,A58 ENCEFALOPATIA,1a,2022,2022
,,2,przeniesienie z innego szpitala,3,0.72,10,A58 ENCEFALOPATIA,1a,2022,2022
,,3,nagły,350,83.73,8,A58 ENCEFALOPATIA,1a,2022,2022
,,1,planowe,2135,27.03,3,A59 BÓLE GŁOWY,1a,2022,2022
,,2,przeniesienie z innego szpitala,8,0.1,4,A59 BÓLE GŁOWY,1a,2022,2022
,,3,nagły,5755,72.87,4,A59 BÓLE GŁOWY,1a,2022,2022
,,1,planowe,852,14.1,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2022,2022
,,2,przeniesienie z innego szpitala,15,0.25,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2022,2022
,,3,nagły,5175,85.64,4,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2022,2022
,,4,inne,1,0.02,77,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2022,2022
,,1,planowe,1034,16.24,5,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2022,2022
,,2,przeniesienie z innego szpitala,12,0.19,8,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2022,2022
,,3,nagły,5321,83.57,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2022,2022
,,1,planowe,230,2.91,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2022,2022
,,2,przeniesienie z innego szpitala,42,0.53,6,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2022,2022
,,3,nagły,7639,96.55,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2022,2022
,,4,inne,1,0.01,5,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2022,2022
,,1,planowe,245,5.59,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2022,2022
,,2,przeniesienie z innego szpitala,2,0.05,3,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2022,2022
,,3,nagły,4132,94.36,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2022,2022
,,1,planowe,907,62.51,3,A86 CHOROBY NEURONU RUCHOWEGO,1a,2022,2022
,,2,przeniesienie z innego szpitala,3,0.21,7,A86 CHOROBY NEURONU RUCHOWEGO,1a,2022,2022
,,3,nagły,541,37.28,6,A86 CHOROBY NEURONU RUCHOWEGO,1a,2022,2022
,,1,planowe,13536,36.69,3,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2022,2022
,,2,przeniesienie z innego szpitala,100,0.27,9,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2022,2022
,,3,nagły,23256,63.04,5,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2022,2022
,,4,inne,1,0.0,6,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2022,2022
,,1,planowe,37,32.46,4,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2022,2022
,,3,nagły,77,67.54,4,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2022,2022
,,1,planowe,490,41.99,3,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2022,2022
,,2,przeniesienie z innego szpitala,4,0.34,4,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2022,2022
,,3,nagły,673,57.67,3,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2022,2022
,,1,planowe,16,38.1,2,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2022,2022
,,3,nagły,26,61.9,2,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2022,2022
,,1,planowe,2194,95.85,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2022,2022
,,3,nagły,95,4.15,3,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2022,2022
,,1,planowe,7087,73.74,2,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2022,2022
,,2,przeniesienie z innego szpitala,2,0.02,3,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2022,2022
,,3,nagły,2522,26.24,2,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2022,2022
,,1,planowe,1892,65.13,2,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2022,2022
,,2,przeniesienie z innego szpitala,1,0.03,5,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2022,2022
,,3,nagły,1012,34.84,2,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2022,2022
,,1,planowe,8738,87.21,1,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2022,2022
,,2,przeniesienie z innego szpitala,2,0.02,4,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2022,2022
,,3,nagły,1280,12.77,2,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2022,2022
,,1,planowe,2974,89.12,0,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2022,2022
,,2,przeniesienie z innego szpitala,2,0.06,15,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2022,2022
,,3,nagły,361,10.82,2,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2022,2022
,,1,planowe,16670,98.47,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2022,2022
,,3,nagły,258,1.52,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2022,2022
,,4,inne,1,0.01,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2022,2022
,,1,planowe,286536,98.99,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2022,2022
,,2,przeniesienie z innego szpitala,2,0.0,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2022,2022
,,3,nagły,2913,1.01,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2022,2022
,,4,inne,8,0.0,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2022,2022
,,1,planowe,809,91.41,0,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2022,2022
,,3,nagły,76,8.59,2,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2022,2022
,,1,planowe,684,93.7,0,B25 WSZCZEPIENIE WTÓRNE SOCZEWKI *,1a,2022,2022
,,3,nagły,46,6.3,1,B25 WSZCZEPIENIE WTÓRNE SOCZEWKI *,1a,2022,2022
,,1,planowe,871,97.54,1,B31 DUŻE REKONSTRUKCJE NA APARACIE OCHRONNYM OKA *,1a,2022,2022
,,3,nagły,21,2.35,1,B31 DUŻE REKONSTRUKCJE NA APARACIE OCHRONNYM OKA *,1a,2022,2022
,,4,inne,1,0.11,3,B31 DUŻE REKONSTRUKCJE NA APARACIE OCHRONNYM OKA *,1a,2022,2022
,,1,planowe,3860,97.6,0,B32 DUŻE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2022,2022
,,3,nagły,95,2.4,0,B32 DUŻE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2022,2022
,,1,planowe,10944,97.67,0,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2022,2022
,,2,przeniesienie z innego szpitala,1,0.01,9,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2022,2022
,,3,nagły,259,2.31,0,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2022,2022
,,4,inne,1,0.01,3,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2022,2022
,,1,planowe,871,83.83,2,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2022,2022
,,3,nagły,162,15.59,2,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2022,2022
,,4,inne,6,0.58,12,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2022,2022
,,1,planowe,2541,87.2,0,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2022,2022
,,2,przeniesienie z innego szpitala,2,0.07,6,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2022,2022
,,3,nagły,369,12.66,4,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2022,2022
,,4,inne,2,0.07,5,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2022,2022
,,1,planowe,971,47.39,0,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2022,2022
,,2,przeniesienie z innego szpitala,2,0.1,6,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2022,2022
,,3,nagły,1076,52.51,3,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2022,2022
,,1,planowe,1497,92.64,0,B53 ŚREDNIE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2022,2022
,,3,nagły,119,7.36,0,B53 ŚREDNIE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2022,2022
,,1,planowe,2765,98.22,0,B63 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH *,1a,2022,2022
,,3,nagły,50,1.78,2,B63 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH *,1a,2022,2022
,,1,planowe,3657,76.24,2,B72 DUŻE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2022,2022
,,3,nagły,1140,23.76,2,B72 DUŻE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2022,2022
,,1,planowe,2331,77.19,0,B73 ŚREDNIE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2022,2022
,,3,nagły,689,22.81,2,B73 ŚREDNIE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2022,2022
,,1,planowe,405,79.26,0,B74 MAŁE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2022,2022
,,3,nagły,106,20.74,1,B74 MAŁE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2022,2022
,,1,planowe,313,45.23,2,B81 DUŻE ZABIEGI NA SIATKÓWCE *,1a,2022,2022
,,3,nagły,379,54.77,2,B81 DUŻE ZABIEGI NA SIATKÓWCE *,1a,2022,2022
,,1,planowe,10,52.63,2,B83 ŚREDNIE ZABIEGI WITREORETINALNE *,1a,2022,2022
,,3,nagły,9,47.37,4,B83 ŚREDNIE ZABIEGI WITREORETINALNE *,1a,2022,2022
,,1,planowe,64835,95.71,0,B84 MAŁE ZABIEGI WITREORETINALNE *,1a,2022,2022
,,2,przeniesienie z innego szpitala,5,0.01,0,B84 MAŁE ZABIEGI WITREORETINALNE *,1a,2022,2022
,,3,nagły,2897,4.28,0,B84 MAŁE ZABIEGI WITREORETINALNE *,1a,2022,2022
,,4,inne,1,0.0,0,B84 MAŁE ZABIEGI WITREORETINALNE *,1a,2022,2022
,,1,planowe,6066,90.75,0,B94 INNE PROCEDURY W ZAKRESIE OKA *,1a,2022,2022
,,3,nagły,617,9.23,1,B94 INNE PROCEDURY W ZAKRESIE OKA *,1a,2022,2022
,,4,inne,1,0.02,1,B94 INNE PROCEDURY W ZAKRESIE OKA *,1a,2022,2022
