branch,hospital-types,type-of-admission-code,type-of-admission-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,3,przyjęcie w trybie nagłym - inne przypadki,2784,19.83,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,6,przyjęcie planowe na podstawie skierowania,10909,77.69,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,7,przyjęcie planowe  - poza kolejnością,18,0.13,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,8,przeniesienie z innego szpitala,86,0.61,6,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,1,0.01,16,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,14,0.95,5,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,3,przyjęcie w trybie nagłym - inne przypadki,181,12.31,4,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,6,przyjęcie planowe na podstawie skierowania,1274,86.67,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,8,przeniesienie z innego szpitala,1,0.07,7,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,3,przyjęcie w trybie nagłym - inne przypadki,9,26.47,3,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,6,przyjęcie planowe na podstawie skierowania,25,73.53,3,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,17,0.25,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2021,2021
,,3,przyjęcie w trybie nagłym - inne przypadki,564,8.24,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2021,2021
,,6,przyjęcie planowe na podstawie skierowania,6230,91.02,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2021,2021
,,7,przyjęcie planowe  - poza kolejnością,28,0.41,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2021,2021
,,8,przeniesienie z innego szpitala,6,0.09,5,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2021,2021
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,2,0.15,3,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2021,2021
,,3,przyjęcie w trybie nagłym - inne przypadki,223,16.91,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2021,2021
,,6,przyjęcie planowe na podstawie skierowania,1092,82.79,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2021,2021
,,7,przyjęcie planowe  - poza kolejnością,1,0.08,2,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2021,2021
,,8,przeniesienie z innego szpitala,1,0.08,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2021,2021
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,3,0.16,21,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,27,1.48,6,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,3,przyjęcie w trybie nagłym - inne przypadki,464,25.45,3,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,6,przyjęcie planowe na podstawie skierowania,1316,72.19,4,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,7,przyjęcie planowe  - poza kolejnością,1,0.05,5,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,8,przeniesienie z innego szpitala,12,0.66,9,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,197,5.21,11,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2021,2021
,,3,przyjęcie w trybie nagłym - inne przypadki,1515,40.1,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2021,2021
,,6,przyjęcie planowe na podstawie skierowania,2059,54.5,5,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2021,2021
,,7,przyjęcie planowe  - poza kolejnością,1,0.03,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2021,2021
,,8,przeniesienie z innego szpitala,6,0.16,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2021,2021
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,586,7.99,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2021,2021
,,3,przyjęcie w trybie nagłym - inne przypadki,3712,50.62,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2021,2021
,,6,przyjęcie planowe na podstawie skierowania,3015,41.12,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2021,2021
,,7,przyjęcie planowe  - poza kolejnością,4,0.05,2,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2021,2021
,,8,przeniesienie z innego szpitala,16,0.22,13,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2021,2021
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,144,21.79,9,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2021,2021
,,3,przyjęcie w trybie nagłym - inne przypadki,295,44.63,8,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2021,2021
,,6,przyjęcie planowe na podstawie skierowania,220,33.28,4,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2021,2021
,,8,przeniesienie z innego szpitala,2,0.3,34,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2021,2021
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,61,5.91,8,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2021,2021
,,3,przyjęcie w trybie nagłym - inne przypadki,380,36.82,7,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2021,2021
,,6,przyjęcie planowe na podstawie skierowania,590,57.17,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2021,2021
,,8,przeniesienie z innego szpitala,1,0.1,6,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2021,2021
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,684,23.7,5,A33 ZABURZENIA RÓWNOWAGI,1a,2021,2021
,,3,przyjęcie w trybie nagłym - inne przypadki,1547,53.6,4,A33 ZABURZENIA RÓWNOWAGI,1a,2021,2021
,,6,przyjęcie planowe na podstawie skierowania,653,22.63,4,A33 ZABURZENIA RÓWNOWAGI,1a,2021,2021
,,8,przeniesienie z innego szpitala,2,0.07,7,A33 ZABURZENIA RÓWNOWAGI,1a,2021,2021
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,49,1.28,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2021,2021
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,625,16.28,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2021,2021
,,3,przyjęcie w trybie nagłym - inne przypadki,1421,37.01,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2021,2021
,,6,przyjęcie planowe na podstawie skierowania,1713,44.61,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2021,2021
,,8,przeniesienie z innego szpitala,32,0.83,4,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2021,2021
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,17,0.18,12,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2021,2021
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,3131,33.24,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2021,2021
,,3,przyjęcie w trybie nagłym - inne przypadki,4707,49.97,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2021,2021
,,6,przyjęcie planowe na podstawie skierowania,1533,16.27,6,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2021,2021
,,8,przeniesienie z innego szpitala,32,0.34,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2021,2021
,,10,przyjęcie przymusowe,1,0.03,78,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2021,2021
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,480,14.22,9,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2021,2021
,,3,przyjęcie w trybie nagłym - inne przypadki,1192,35.32,6,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2021,2021
,,6,przyjęcie planowe na podstawie skierowania,1694,50.19,3,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2021,2021
,,7,przyjęcie planowe  - poza kolejnością,1,0.03,3,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2021,2021
,,8,przeniesienie z innego szpitala,7,0.21,12,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2021,2021
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,175,10.2,8,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2021,2021
,,3,przyjęcie w trybie nagłym - inne przypadki,579,33.74,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2021,2021
,,6,przyjęcie planowe na podstawie skierowania,961,56.0,5,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2021,2021
,,8,przeniesienie z innego szpitala,1,0.06,5,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2021,2021
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,360,3.63,7,A36 CHOROBY DEMIELINIZACYJNE,1a,2021,2021
,,3,przyjęcie w trybie nagłym - inne przypadki,4774,48.15,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2021,2021
,,6,przyjęcie planowe na podstawie skierowania,4773,48.14,3,A36 CHOROBY DEMIELINIZACYJNE,1a,2021,2021
,,8,przeniesienie z innego szpitala,8,0.08,6,A36 CHOROBY DEMIELINIZACYJNE,1a,2021,2021
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,5937,28.14,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2021,2021
,,3,przyjęcie w trybie nagłym - inne przypadki,9106,43.15,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2021,2021
,,6,przyjęcie planowe na podstawie skierowania,5881,27.87,4,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2021,2021
,,7,przyjęcie planowe  - poza kolejnością,7,0.03,8,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2021,2021
,,8,przeniesienie z innego szpitala,170,0.81,8,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2021,2021
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,3777,43.5,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2021,2021
,,3,przyjęcie w trybie nagłym - inne przypadki,3976,45.8,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2021,2021
,,6,przyjęcie planowe na podstawie skierowania,907,10.45,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2021,2021
,,8,przeniesienie z innego szpitala,22,0.25,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2021,2021
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,4526,39.12,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2021,2021
,,3,przyjęcie w trybie nagłym - inne przypadki,5629,48.66,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2021,2021
,,6,przyjęcie planowe na podstawie skierowania,1381,11.94,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2021,2021
,,8,przeniesienie z innego szpitala,33,0.29,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2021,2021
,,11,przyjęcie na podstawie karty diagnostyki i leczenia onkologicznego,6,0.01,13,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2021,2021
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,33741,59.59,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2021,2021
,,3,przyjęcie w trybie nagłym - inne przypadki,21047,37.17,9,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2021,2021
,,6,przyjęcie planowe na podstawie skierowania,1399,2.47,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2021,2021
,,8,przeniesienie z innego szpitala,432,0.76,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2021,2021
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,7050,56.35,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2021,2021
,,3,przyjęcie w trybie nagłym - inne przypadki,4841,38.69,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2021,2021
,,6,przyjęcie planowe na podstawie skierowania,543,4.34,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2021,2021
,,8,przeniesienie z innego szpitala,77,0.62,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2021,2021
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,7941,62.84,2,A50 UDAR MÓZGU - LECZENIE,1a,2021,2021
,,3,przyjęcie w trybie nagłym - inne przypadki,4071,32.22,3,A50 UDAR MÓZGU - LECZENIE,1a,2021,2021
,,6,przyjęcie planowe na podstawie skierowania,428,3.39,5,A50 UDAR MÓZGU - LECZENIE,1a,2021,2021
,,8,przeniesienie z innego szpitala,196,1.55,2,A50 UDAR MÓZGU - LECZENIE,1a,2021,2021
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,182,8.73,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2021,2021
,,3,przyjęcie w trybie nagłym - inne przypadki,1255,60.19,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2021,2021
,,6,przyjęcie planowe na podstawie skierowania,643,30.84,3,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2021,2021
,,8,przeniesienie z innego szpitala,5,0.24,4,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2021,2021
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,863,20.29,14,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2021,2021
,,3,przyjęcie w trybie nagłym - inne przypadki,2455,57.71,11,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2021,2021
,,6,przyjęcie planowe na podstawie skierowania,870,20.45,6,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2021,2021
,,8,przeniesienie z innego szpitala,65,1.53,14,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2021,2021
,,9,przyjęcie osoby podlegającej obowiązkowemu leczeniu,1,0.02,4,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2021,2021
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,196,45.27,9,A58 ENCEFALOPATIA,1a,2021,2021
,,3,przyjęcie w trybie nagłym - inne przypadki,172,39.72,7,A58 ENCEFALOPATIA,1a,2021,2021
,,6,przyjęcie planowe na podstawie skierowania,59,13.63,4,A58 ENCEFALOPATIA,1a,2021,2021
,,8,przeniesienie z innego szpitala,6,1.39,13,A58 ENCEFALOPATIA,1a,2021,2021
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,629,9.8,4,A59 BÓLE GŁOWY,1a,2021,2021
,,3,przyjęcie w trybie nagłym - inne przypadki,4110,64.02,4,A59 BÓLE GŁOWY,1a,2021,2021
,,6,przyjęcie planowe na podstawie skierowania,1678,26.14,3,A59 BÓLE GŁOWY,1a,2021,2021
,,7,przyjęcie planowe  - poza kolejnością,1,0.02,0,A59 BÓLE GŁOWY,1a,2021,2021
,,8,przeniesienie z innego szpitala,2,0.03,5,A59 BÓLE GŁOWY,1a,2021,2021
,,2,przyjęcie w trybie nagłym w wyniku przekazania przez zespół ratownictwa medycznego,3288,55.98,5,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2021,2021
