branch,hospital-types,age-group-code,age-group-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,2,1 - 6,0,0.0,0,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2013,2013
,,5,41 - 60,113,39.65,4,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2013,2013
,,6,61 - 80,136,47.72,6,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2013,2013
,,7,81 i więcej,1,0.35,15,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2013,2013
,,8,brak danych,0,0.0,0,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2013,2013
,,3,7 - 17,3,1.05,3,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2013,2013
,,4,18 - 40,32,11.23,6,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2013,2013
,,1,poniżej 1,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2013,2013
,,2,1 - 6,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2013,2013
,,5,41 - 60,166,50.76,4,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2013,2013
,,6,61 - 80,106,32.42,4,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2013,2013
,,7,81 i więcej,1,0.31,3,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2013,2013
,,8,brak danych,0,0.0,0,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2013,2013
,,3,7 - 17,4,1.22,1,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2013,2013
,,4,18 - 40,50,15.29,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2013,2013
,,1,poniżej 1,45,0.59,11,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,2,1 - 6,122,1.61,15,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,5,41 - 60,3153,41.55,11,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,6,61 - 80,2611,34.41,11,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,7,81 i więcej,162,2.13,13,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,8,brak danych,0,0.0,0,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,3,7 - 17,180,2.37,13,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,4,18 - 40,1315,17.33,10,A11 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,1,poniżej 1,66,1.18,8,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,2,1 - 6,239,4.29,10,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,5,41 - 60,1811,32.5,11,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,6,61 - 80,2016,36.17,12,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,7,81 i więcej,165,2.96,10,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,8,brak danych,0,0.0,0,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,3,7 - 17,304,5.45,9,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,4,18 - 40,972,17.44,10,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,1,poniżej 1,77,4.25,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,2,1 - 6,118,6.52,5,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,5,41 - 60,503,27.79,5,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,6,61 - 80,500,27.62,5,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,7,81 i więcej,77,4.25,7,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,8,brak danych,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,3,7 - 17,156,8.62,5,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,4,18 - 40,379,20.94,7,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,1,poniżej 1,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,2,1 - 6,5,1.87,3,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,5,41 - 60,59,22.01,3,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,6,61 - 80,57,21.27,3,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,7,81 i więcej,7,2.61,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,8,brak danych,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,3,7 - 17,19,7.09,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,4,18 - 40,121,45.15,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2013,2013
,,1,poniżej 1,15,0.1,12,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2013,2013
,,2,1 - 6,56,0.39,9,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2013,2013
,,5,41 - 60,6568,45.39,6,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2013,2013
,,6,61 - 80,3045,21.04,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2013,2013
,,7,81 i więcej,139,0.96,10,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2013,2013
,,8,brak danych,0,0.0,0,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2013,2013
,,3,7 - 17,140,0.97,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2013,2013
,,4,18 - 40,4506,31.14,5,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2013,2013
,,1,poniżej 1,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2013,2013
,,2,1 - 6,1,0.04,4,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2013,2013
,,5,41 - 60,1257,44.61,7,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2013,2013
,,6,61 - 80,319,11.32,7,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2013,2013
,,7,81 i więcej,5,0.18,9,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2013,2013
,,8,brak danych,0,0.0,0,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2013,2013
,,3,7 - 17,10,0.35,5,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2013,2013
,,4,18 - 40,1226,43.51,6,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2013,2013
,,1,poniżej 1,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2013,2013
,,2,1 - 6,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2013,2013
,,5,41 - 60,11,68.75,6,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2013,2013
,,6,61 - 80,5,31.25,5,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2013,2013
,,7,81 i więcej,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2013,2013
,,8,brak danych,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2013,2013
,,3,7 - 17,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2013,2013
,,4,18 - 40,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2013,2013
,,1,poniżej 1,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2013,2013
,,2,1 - 6,30,0.48,4,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2013,2013
,,5,41 - 60,3016,48.5,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2013,2013
,,6,61 - 80,1828,29.4,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2013,2013
,,7,81 i więcej,205,3.3,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2013,2013
,,8,brak danych,0,0.0,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2013,2013
,,3,7 - 17,93,1.5,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2013,2013
,,4,18 - 40,1046,16.82,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2013,2013
,,1,poniżej 1,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2013,2013
,,2,1 - 6,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2013,2013
,,5,41 - 60,776,46.75,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2013,2013
,,6,61 - 80,597,35.96,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2013,2013
,,7,81 i więcej,73,4.4,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2013,2013
,,8,brak danych,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2013,2013
,,3,7 - 17,30,1.81,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2013,2013
,,4,18 - 40,184,11.08,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2013,2013
,,1,poniżej 1,2,0.07,27,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2013,2013
,,2,1 - 6,58,1.97,6,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2013,2013
,,5,41 - 60,1027,34.81,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2013,2013
,,6,61 - 80,1086,36.81,9,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2013,2013
,,7,81 i więcej,106,3.59,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2013,2013
,,8,brak danych,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2013,2013
,,3,7 - 17,104,3.53,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2013,2013
,,4,18 - 40,567,19.22,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2013,2013
,,1,poniżej 1,12,0.08,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
,,2,1 - 6,75,0.52,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
,,5,41 - 60,6008,41.3,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
,,6,61 - 80,4367,30.02,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
,,7,81 i więcej,620,4.26,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
,,8,brak danych,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
,,3,7 - 17,333,2.29,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
,,4,18 - 40,3131,21.52,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2013,2013
,,1,poniżej 1,11,0.54,6,A32 CHOROBY MIĘŚNI,1a,2013,2013
,,2,1 - 6,112,5.45,3,A32 CHOROBY MIĘŚNI,1a,2013,2013
,,5,41 - 60,579,28.19,6,A32 CHOROBY MIĘŚNI,1a,2013,2013
,,6,61 - 80,627,30.53,8,A32 CHOROBY MIĘŚNI,1a,2013,2013
,,7,81 i więcej,99,4.82,10,A32 CHOROBY MIĘŚNI,1a,2013,2013
,,8,brak danych,0,0.0,0,A32 CHOROBY MIĘŚNI,1a,2013,2013
,,3,7 - 17,140,6.82,4,A32 CHOROBY MIĘŚNI,1a,2013,2013
,,4,18 - 40,486,23.66,5,A32 CHOROBY MIĘŚNI,1a,2013,2013
,,1,poniżej 1,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2013,2013
,,2,1 - 6,182,0.98,3,A33 ZABURZENIA RÓWNOWAGI,1a,2013,2013
,,5,41 - 60,6424,34.56,3,A33 ZABURZENIA RÓWNOWAGI,1a,2013,2013
,,6,61 - 80,6772,36.43,4,A33 ZABURZENIA RÓWNOWAGI,1a,2013,2013
,,7,81 i więcej,1350,7.26,4,A33 ZABURZENIA RÓWNOWAGI,1a,2013,2013
,,8,brak danych,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2013,2013
,,3,7 - 17,341,1.83,3,A33 ZABURZENIA RÓWNOWAGI,1a,2013,2013
,,4,18 - 40,3520,18.94,3,A33 ZABURZENIA RÓWNOWAGI,1a,2013,2013
,,1,poniżej 1,102,0.56,2,A34 GUZY MÓZGU,1a,2013,2013
,,2,1 - 6,1060,5.84,2,A34 GUZY MÓZGU,1a,2013,2013
,,5,41 - 60,5088,28.03,6,A34 GUZY MÓZGU,1a,2013,2013
,,6,61 - 80,7228,39.83,7,A34 GUZY MÓZGU,1a,2013,2013
,,7,81 i więcej,1292,7.12,8,A34 GUZY MÓZGU,1a,2013,2013
,,8,brak danych,0,0.0,0,A34 GUZY MÓZGU,1a,2013,2013
,,3,7 - 17,1416,7.8,2,A34 GUZY MÓZGU,1a,2013,2013
,,4,18 - 40,1963,10.82,4,A34 GUZY MÓZGU,1a,2013,2013
,,1,poniżej 1,148,0.68,2,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
,,2,1 - 6,344,1.59,3,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
,,5,41 - 60,3196,14.73,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
,,6,61 - 80,9739,44.9,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
,,7,81 i więcej,6806,31.38,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
,,8,brak danych,0,0.0,0,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
,,3,7 - 17,408,1.88,3,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
,,4,18 - 40,1051,4.85,4,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2013,2013
,,1,poniżej 1,2,0.01,8,A36 CHOROBY DEMIELINIZACYJNE,1a,2013,2013
,,2,1 - 6,20,0.13,3,A36 CHOROBY DEMIELINIZACYJNE,1a,2013,2013
,,5,41 - 60,7049,46.38,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2013,2013
,,6,61 - 80,1081,7.11,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2013,2013
,,7,81 i więcej,4,0.03,9,A36 CHOROBY DEMIELINIZACYJNE,1a,2013,2013
,,8,brak danych,0,0.0,0,A36 CHOROBY DEMIELINIZACYJNE,1a,2013,2013
,,3,7 - 17,400,2.63,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2013,2013
,,4,18 - 40,6641,43.7,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2013,2013
,,1,poniżej 1,20,0.08,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2013,2013
,,2,1 - 6,58,0.23,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2013,2013
,,5,41 - 60,4943,19.66,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2013,2013
,,6,61 - 80,12585,50.05,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2013,2013
,,7,81 i więcej,6194,24.63,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2013,2013
,,8,brak danych,0,0.0,0,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2013,2013
,,3,7 - 17,193,0.77,4,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2013,2013
,,4,18 - 40,1152,4.58,4,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2013,2013
,,1,poniżej 1,0,0.0,0,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2013,2013
,,2,1 - 6,12,0.12,3,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2013,2013
,,5,41 - 60,2001,19.36,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2013,2013
,,6,61 - 80,5316,51.44,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2013,2013
,,7,81 i więcej,2649,25.63,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2013,2013
,,8,brak danych,0,0.0,0,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2013,2013
,,3,7 - 17,57,0.55,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2013,2013
,,4,18 - 40,300,2.9,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2013,2013
,,1,poniżej 1,0,0.0,0,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2013,2013
,,2,1 - 6,6,0.02,8,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2013,2013
,,5,41 - 60,9269,26.98,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2013,2013
,,6,61 - 80,18043,52.52,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2013,2013
,,7,81 i więcej,5767,16.79,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2013,2013
,,8,brak danych,0,0.0,0,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2013,2013
,,3,7 - 17,52,0.15,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2013,2013
,,4,18 - 40,1215,3.54,4,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2013,2013
,,1,poniżej 1,0,0.0,0,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2013,2013
,,2,1 - 6,0,0.0,0,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2013,2013
,,5,41 - 60,8757,17.91,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2013,2013
,,6,61 - 80,25849,52.85,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2013,2013
,,7,81 i więcej,13542,27.69,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2013,2013
,,8,brak danych,0,0.0,0,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2013,2013
,,3,7 - 17,0,0.0,0,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2013,2013
,,4,18 - 40,760,1.55,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2013,2013
,,1,poniżej 1,1,0.0,24,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2013,2013
,,2,1 - 6,5,0.02,25,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2013,2013
,,5,41 - 60,3884,15.46,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2013,2013
,,6,61 - 80,13283,52.88,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2013,2013
,,7,81 i więcej,7629,30.37,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2013,2013
,,8,brak danych,0,0.0,0,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2013,2013
,,3,7 - 17,13,0.05,12,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2013,2013
,,4,18 - 40,302,1.2,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2013,2013
,,1,poniżej 1,8,0.06,9,A50 UDAR MÓZGU - LECZENIE,1a,2013,2013
,,2,1 - 6,4,0.03,12,A50 UDAR MÓZGU - LECZENIE,1a,2013,2013
,,5,41 - 60,2181,15.7,2,A50 UDAR MÓZGU - LECZENIE,1a,2013,2013
,,6,61 - 80,6349,45.7,3,A50 UDAR MÓZGU - LECZENIE,1a,2013,2013
