branch,hospital-types,type-of-admission-code,type-of-admission-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,4,inne,81,1.74,8,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
,,1,planowe,1013,68.54,3,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
,,3,nagły,440,29.77,8,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
,,2,przeniesienie z innego szpitala,25,1.69,6,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
,,4,inne,0,0.0,0,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
,,1,planowe,359,83.88,1,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
,,2,przeniesienie z innego szpitala,3,0.7,16,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
,,4,inne,0,0.0,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
,,3,nagły,66,15.42,7,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2019,2019
,,1,planowe,9789,76.44,5,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,2,przeniesienie z innego szpitala,72,0.56,6,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,3,nagły,2917,22.78,5,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,4,inne,28,0.22,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,1,planowe,1480,77.32,4,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,3,nagły,424,22.15,5,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,2,przeniesienie z innego szpitala,9,0.47,7,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,4,inne,1,0.05,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,1,planowe,23,74.19,4,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,2,przeniesienie z innego szpitala,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,3,nagły,8,25.81,9,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,4,inne,0,0.0,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,1,planowe,7784,92.44,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2019,2019
,,2,przeniesienie z innego szpitala,5,0.06,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2019,2019
,,4,inne,1,0.01,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2019,2019
,,3,nagły,631,7.49,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2019,2019
,,2,przeniesienie z innego szpitala,0,0.0,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2019,2019
,,3,nagły,293,14.99,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2019,2019
,,4,inne,1,0.05,3,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2019,2019
,,1,planowe,1660,84.95,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2019,2019
,,2,przeniesienie z innego szpitala,11,0.55,7,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,3,nagły,582,29.28,5,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,4,inne,7,0.35,13,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,1,planowe,1388,69.82,4,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2019,2019
,,1,planowe,3242,63.04,5,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2019,2019
,,3,nagły,1889,36.73,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2019,2019
,,2,przeniesienie z innego szpitala,12,0.23,16,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2019,2019
,,4,inne,0,0.0,0,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2019,2019
,,1,planowe,5611,40.32,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2019,2019
,,3,nagły,8287,59.55,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2019,2019
,,2,przeniesienie z innego szpitala,18,0.13,9,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2019,2019
,,4,inne,0,0.0,0,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2019,2019
,,1,planowe,300,36.59,5,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2019,2019
,,3,nagły,514,62.68,8,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2019,2019
,,2,przeniesienie z innego szpitala,6,0.73,7,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2019,2019
,,4,inne,0,0.0,0,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2019,2019
,,1,planowe,879,62.38,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2019,2019
,,2,przeniesienie z innego szpitala,7,0.5,4,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2019,2019
,,3,nagły,523,37.12,6,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2019,2019
,,4,inne,0,0.0,0,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2019,2019
,,2,przeniesienie z innego szpitala,3,0.05,3,A33 ZABURZENIA RÓWNOWAGI,1a,2019,2019
,,3,nagły,4480,77.87,4,A33 ZABURZENIA RÓWNOWAGI,1a,2019,2019
,,4,inne,0,0.0,0,A33 ZABURZENIA RÓWNOWAGI,1a,2019,2019
,,1,planowe,1270,22.08,4,A33 ZABURZENIA RÓWNOWAGI,1a,2019,2019
,,1,planowe,2259,44.44,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2019,2019
,,3,nagły,2676,52.65,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2019,2019
,,2,przeniesienie z innego szpitala,50,0.98,4,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2019,2019
,,4,inne,98,1.93,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2019,2019
,,1,planowe,1985,16.55,6,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2019,2019
,,2,przeniesienie z innego szpitala,45,0.38,10,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2019,2019
,,4,inne,35,0.29,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2019,2019
,,3,nagły,9926,82.78,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2019,2019
,,1,planowe,2687,51.97,3,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2019,2019
,,2,przeniesienie z innego szpitala,16,0.31,9,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2019,2019
,,4,inne,0,0.0,0,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2019,2019
,,3,nagły,2467,47.72,6,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2019,2019
,,1,planowe,1592,63.76,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2019,2019
,,3,nagły,904,36.2,7,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2019,2019
,,2,przeniesienie z innego szpitala,1,0.04,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2019,2019
,,4,inne,0,0.0,0,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2019,2019
,,1,planowe,7449,52.34,3,A36 CHOROBY DEMIELINIZACYJNE,1a,2019,2019
,,2,przeniesienie z innego szpitala,6,0.04,7,A36 CHOROBY DEMIELINIZACYJNE,1a,2019,2019
,,3,nagły,6778,47.62,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2019,2019
,,4,inne,0,0.0,0,A36 CHOROBY DEMIELINIZACYJNE,1a,2019,2019
,,1,planowe,8084,28.76,4,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2019,2019
,,2,przeniesienie z innego szpitala,178,0.63,9,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2019,2019
,,3,nagły,19842,70.6,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2019,2019
,,4,inne,1,0.0,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2019,2019
,,1,planowe,1107,14.48,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2019,2019
,,2,przeniesienie z innego szpitala,13,0.17,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2019,2019
,,3,nagły,6527,85.35,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2019,2019
,,4,inne,0,0.0,0,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2019,2019
,,1,planowe,3671,12.26,4,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2019,2019
,,2,przeniesienie z innego szpitala,29,0.1,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2019,2019
,,4,inne,0,0.0,0,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2019,2019
,,3,nagły,26250,87.65,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2019,2019
,,1,planowe,949,1.57,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2019,2019
,,2,przeniesienie z innego szpitala,223,0.37,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2019,2019
,,3,nagły,59330,98.06,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2019,2019
,,4,inne,3,0.0,13,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2019,2019
,,1,planowe,615,4.64,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2019,2019
,,3,nagły,12577,94.92,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2019,2019
,,2,przeniesienie z innego szpitala,58,0.44,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2019,2019
,,4,inne,0,0.0,0,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2019,2019
,,1,planowe,387,3.44,5,A50 UDAR MÓZGU - LECZENIE,1a,2019,2019
,,2,przeniesienie z innego szpitala,94,0.84,5,A50 UDAR MÓZGU - LECZENIE,1a,2019,2019
,,3,nagły,10766,95.72,3,A50 UDAR MÓZGU - LECZENIE,1a,2019,2019
,,4,inne,0,0.0,0,A50 UDAR MÓZGU - LECZENIE,1a,2019,2019
,,2,przeniesienie z innego szpitala,4,0.14,8,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2019,2019
,,3,nagły,2032,72.91,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2019,2019
,,4,inne,0,0.0,0,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2019,2019
,,1,planowe,751,26.95,4,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2019,2019
,,2,przeniesienie z innego szpitala,153,2.4,14,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2019,2019
,,3,nagły,5120,80.19,10,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2019,2019
,,4,inne,1,0.02,15,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2019,2019
,,1,planowe,1111,17.4,5,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2019,2019
,,2,przeniesienie z innego szpitala,3,0.5,13,A58 ENCEFALOPATIA,1a,2019,2019
,,3,nagły,512,84.77,7,A58 ENCEFALOPATIA,1a,2019,2019
,,4,inne,0,0.0,0,A58 ENCEFALOPATIA,1a,2019,2019
,,1,planowe,89,14.74,6,A58 ENCEFALOPATIA,1a,2019,2019
,,2,przeniesienie z innego szpitala,12,0.09,4,A59 BÓLE GŁOWY,1a,2019,2019
,,3,nagły,10319,73.11,4,A59 BÓLE GŁOWY,1a,2019,2019
,,4,inne,0,0.0,0,A59 BÓLE GŁOWY,1a,2019,2019
,,1,planowe,3784,26.81,3,A59 BÓLE GŁOWY,1a,2019,2019
,,2,przeniesienie z innego szpitala,13,0.2,5,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2019,2019
,,3,nagły,5576,87.59,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2019,2019
,,4,inne,0,0.0,0,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2019,2019
,,1,planowe,777,12.21,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2019,2019
,,1,planowe,2048,17.4,5,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2019,2019
,,2,przeniesienie z innego szpitala,37,0.31,8,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2019,2019
,,3,nagły,9685,82.28,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2019,2019
,,4,inne,1,0.01,10,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2019,2019
,,1,planowe,281,3.2,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,3,nagły,8440,96.19,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,2,przeniesienie z innego szpitala,53,0.6,5,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,4,inne,0,0.0,0,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,1,planowe,551,6.24,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,3,nagły,8273,93.72,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,2,przeniesienie z innego szpitala,3,0.03,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,4,inne,0,0.0,0,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2019,2019
,,1,planowe,1126,62.21,3,A86 CHOROBY NEURONU RUCHOWEGO,1a,2019,2019
,,2,przeniesienie z innego szpitala,5,0.28,24,A86 CHOROBY NEURONU RUCHOWEGO,1a,2019,2019
,,4,inne,2,0.11,24,A86 CHOROBY NEURONU RUCHOWEGO,1a,2019,2019
,,3,nagły,677,37.4,6,A86 CHOROBY NEURONU RUCHOWEGO,1a,2019,2019
,,2,przeniesienie z innego szpitala,116,0.24,7,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2019,2019
,,3,nagły,28965,60.49,5,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2019,2019
,,4,inne,7,0.01,6,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2019,2019
,,1,planowe,18794,39.25,4,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2019,2019
,,2,przeniesienie z innego szpitala,0,0.0,0,B03 LECZENIE WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2019,2019
,,3,nagły,0,0.0,0,B03 LECZENIE WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2019,2019
,,4,inne,0,0.0,0,B03 LECZENIE WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2019,2019
,,1,planowe,12,100.0,0,B03 LECZENIE WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2019,2019
,,1,planowe,34,40.0,6,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2019,2019
,,3,nagły,51,60.0,4,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2019,2019
,,2,przeniesienie z innego szpitala,0,0.0,0,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2019,2019
,,4,inne,0,0.0,0,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2019,2019
,,1,planowe,503,41.2,3,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2019,2019
,,2,przeniesienie z innego szpitala,2,0.16,5,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2019,2019
,,4,inne,0,0.0,0,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2019,2019
,,3,nagły,716,58.64,4,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2019,2019
,,1,planowe,12,50.0,2,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2019,2019
,,2,przeniesienie z innego szpitala,0,0.0,0,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2019,2019
,,4,inne,0,0.0,0,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2019,2019
,,3,nagły,12,50.0,3,B06 PRZESZCZEP ROGÓWKI - KATEGORIA III *,1a,2019,2019
,,1,planowe,1773,93.27,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2019,2019
,,2,przeniesienie z innego szpitala,0,0.0,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2019,2019
,,3,nagły,128,6.73,3,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2019,2019
,,4,inne,0,0.0,0,B11 KOMPLEKSOWE ZABIEGI W ZAĆMIE I JASKRZE *,1a,2019,2019
,,1,planowe,5788,68.99,2,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,3,nagły,2600,30.99,2,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,2,przeniesienie z innego szpitala,2,0.02,7,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,4,inne,0,0.0,0,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,1,planowe,1630,65.12,2,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,2,przeniesienie z innego szpitala,1,0.04,1,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,3,nagły,872,34.84,3,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,4,inne,0,0.0,0,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,1,planowe,7940,86.4,2,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,2,przeniesienie z innego szpitala,4,0.04,5,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,4,inne,0,0.0,0,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,3,nagły,1246,13.56,2,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,1,planowe,2603,87.47,1,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,3,nagły,372,12.5,3,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,4,inne,0,0.0,0,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,2,przeniesienie z innego szpitala,1,0.03,0,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2019,2019
,,2,przeniesienie z innego szpitala,0,0.0,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2019,2019
,,3,nagły,267,2.33,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2019,2019
,,4,inne,0,0.0,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2019,2019
,,1,planowe,11189,97.67,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2019,2019
,,1,planowe,338817,98.5,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2019,2019
,,3,nagły,5135,1.49,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2019,2019
,,4,inne,11,0.0,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2019,2019
,,2,przeniesienie z innego szpitala,8,0.0,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2019,2019
,,1,planowe,924,89.88,1,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2019,2019
