disease-code,disease-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
G20,Choroba Parkinsona,213,75.53,4,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2012,2012
G24.8,Inne dystonie,21,7.45,5,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2012,2012
G24.9,"Dystonia, nie określona",12,4.26,4,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2012,2012
G25.0,Drżenie samoistne,11,3.9,9,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2012,2012
G24.3,Kurczowy kręcz karku,7,2.48,8,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2012,2012
G25.8,Inne określone zaburzenia pozapiramidowe i zaburzenia czynności ruchowych,4,1.42,9,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2012,2012
G23.0,Choroba Hellervordena-Spatza,3,1.06,3,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2012,2012
G24.2,Dystonia samoistna niedziedziczna,3,1.06,3,A03 WSZCZEPIENIE STYMULATORA STRUKTUR GŁĘBOKICH MÓZGU/STYMULATORA NERWU BŁĘDNEGO *,1a,2012,2012
G54.5,Nerwoból z zanikiem mięśni,147,49.16,4,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2012,2012
G20,Choroba Parkinsona,66,22.07,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2012,2012
G24.9,"Dystonia, nie określona",14,4.68,2,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2012,2012
G54.6,Zespół bólu fantomowego kończyny z bólem,10,3.34,7,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2012,2012
G24.8,Inne dystonie,5,1.67,1,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2012,2012
G23.0,Choroba Hellervordena-Spatza,4,1.34,1,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2012,2012
G55.1,Ucisk korzeni nerwów rdzeniowych i splotów nerwowych w zaburzeniach krążka międzykręgowego (M50-M51+),21,7.02,4,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2012,2012
G55.3,"Ucisk korzeni nerwów rdzeniowych i splotów nerwowych w innych (dolegliwościach kręgosłupa) dorsopatiach (M45-M46, M48.-+, M53-M5",16,5.35,8,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2012,2012
G55.2,Ucisk korzeni nerwów rdzeniowych i splotów nerwowych w zmianach zwyrodnieniowych kręgów (M47.-+),15,5.02,14,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2012,2012
G55.8,Ucisk korzeni nerwów rdzeniowych i splotów nerwowych w innych chorobach sklasyfikowanych gdzie indziej,3,1.0,10,A04 WSZCZEPIENIE/WYMIANA STYMULATORA RDZENIA KRĘGOWEGO LUB WYMIANA GENERATORA DO STYMULACJI STRUKTUR GŁĘBOKICH MÓZGU *,1a,2012,2012
G56.1,Inne uszkodzenia nerwu pośrodkowego,3510,46.17,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2012,2012
G56.2,Uszkodzenie nerwu łokciowego,1165,15.32,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2012,2012
G56.8,Inne mononeuropatie kończyny górnej,664,8.73,1,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2012,2012
G54.4,Zaburzenia korzeni nerwów rdzeniowych lędźwiowo-krzyżowych niesklasyfikowanych gdzie indziej,346,4.55,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2012,2012
M79.2,"Nerwoból [neuralgia] i zapalenie nerwów, nie określone",288,3.79,2,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2012,2012
G56.9,Mononeuropatie kończyny górnej nie określone,180,2.37,0,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2012,2012
G64,Inne zaburzenia obwodowego układu nerwowego,173,2.28,1,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2012,2012
G62.9,"Polineuropatia, nie określona",735,30.86,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2012,2012
G62.8,Inne określone polineuropatie,678,28.46,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2012,2012
G61.0,Zespół Gullaina-Barrego,244,10.24,16,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2012,2012
G70.0,Miastenia ciężka rzekomoporaźna,205,8.61,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2012,2012
G72.9,"Miopatia, nie określona",133,5.58,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2012,2012
G71.0,Dystrofia mięśniowa,72,3.02,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2012,2012
G72.8,Inne określone miopatie,52,2.18,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2012,2012
G62.2,Polineuropatia wywołana innymi czynnikami toksycznymi,34,1.43,10,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2012,2012
G71.9,"Pierwotne zaburzenia mięśni, nie określone",33,1.39,6,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2012,2012
G61.9,"Polineuropatia zakaźna, nie określona",30,1.26,10,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2012,2012
G61.8,Inne polineuropatie zakaźne,28,1.18,13,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2012,2012
G71.8,Inne pierwotne zaburzenia mięśni,28,1.18,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2012,2012
G54.4,Zaburzenia korzeni nerwów rdzeniowych lędźwiowo-krzyżowych niesklasyfikowanych gdzie indziej,4051,27.07,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2012,2012
G54.2,Zaburzenia korzeni nerwów rdzeniowych szyjnych niesklasyfikowanych gdzie indziej,1227,8.2,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2012,2012
G54.1,Zaburzenia splotu lędźwiowo-krzyżowego,1073,7.17,7,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2012,2012
G62.8,Inne określone polineuropatie,992,6.63,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2012,2012
G62.9,"Polineuropatia, nie określona",794,5.31,7,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2012,2012
G54.9,"Zaburzenia korzeni nerwów rdzeniowych i splotów nerwowych, nie określone",731,4.89,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2012,2012
G54.8,Inne zaburzenia korzeni nerwów rdzeniowych i splotów nerwowych,689,4.6,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2012,2012
G54.3,Zaburzenia korzeni nerwów rdzeniowych piersiowych niesklasyfikowanych gdzie indziej,627,4.19,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2012,2012
G54.0,Zaburzenia splotu ramiennego,499,3.33,7,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2012,2012
M79.2,"Nerwoból [neuralgia] i zapalenie nerwów, nie określone",385,2.57,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2012,2012
G57.3,Uszkodzenie nerwu strzałkowego wspólnego,310,2.07,6,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2012,2012
G56.1,Inne uszkodzenia nerwu pośrodkowego,291,1.94,2,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2012,2012
G61.0,Zespół Gullaina-Barrego,275,1.84,10,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2012,2012
E11.4,Cukrzyca insulinoniezależna (z powikłaniami neurologicznymi),227,1.52,7,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2012,2012
G58.0,Neuropatia międzyżebrowa,187,1.25,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2012,2012
G56.2,Uszkodzenie nerwu łokciowego,182,1.22,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2012,2012
G70.9,"Zaburzenia mięśniowo-nerwowe, nie określone",156,1.04,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2012,2012
R20.2,Parestezje,150,1.0,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2012,2012
G70.0,Miastenia ciężka rzekomoporaźna,1158,54.37,7,A32 CHOROBY MIĘŚNI,1a,2012,2012
G72.9,"Miopatia, nie określona",304,14.27,6,A32 CHOROBY MIĘŚNI,1a,2012,2012
G71.0,Dystrofia mięśniowa,160,7.51,6,A32 CHOROBY MIĘŚNI,1a,2012,2012
G72.8,Inne określone miopatie,90,4.23,6,A32 CHOROBY MIĘŚNI,1a,2012,2012
G71.9,"Pierwotne zaburzenia mięśni, nie określone",82,3.85,5,A32 CHOROBY MIĘŚNI,1a,2012,2012
G71.1,Zaburzenia miotoniczne,55,2.58,7,A32 CHOROBY MIĘŚNI,1a,2012,2012
G72.4,Miopatia zapalna niesklasyfikowana gdzie indziej,54,2.54,7,A32 CHOROBY MIĘŚNI,1a,2012,2012
G71.2,Miopatie wrodzone,38,1.78,2,A32 CHOROBY MIĘŚNI,1a,2012,2012
G71.8,Inne pierwotne zaburzenia mięśni,37,1.74,4,A32 CHOROBY MIĘŚNI,1a,2012,2012
G72.0,Miopatia polekowa,33,1.55,8,A32 CHOROBY MIĘŚNI,1a,2012,2012
G72.3,Porażenie okresowe,31,1.46,6,A32 CHOROBY MIĘŚNI,1a,2012,2012
G70.2,Miastenia wrodzona i wieku rozwojowego,22,1.03,5,A32 CHOROBY MIĘŚNI,1a,2012,2012
G73.6,Miopatia w chorobach metabolicznych,23,1.08,0,A32 CHOROBY MIĘŚNI,1a,2012,2012
R42,Zawroty głowy i odurzenie,17547,97.08,4,A33 ZABURZENIA RÓWNOWAGI,1a,2012,2012
R26.8,Inne i nie określone zaburzenia chodu i poruszania się,267,1.48,4,A33 ZABURZENIA RÓWNOWAGI,1a,2012,2012
C79.3,Wtórny nowotwór złośliwy mózgu i opon mózgowych,2753,15.89,7,A34 GUZY MÓZGU,1a,2012,2012
D43.0,"Nowotwór o nieokreślonym charakterze (mózg, nadnamiotowe)",1997,11.53,6,A34 GUZY MÓZGU,1a,2012,2012
C71.9,"Nowotwór złośliwy (mózg, nie określony)",1459,8.42,7,A34 GUZY MÓZGU,1a,2012,2012
G93.0,Torbiele mózgu,988,5.7,3,A34 GUZY MÓZGU,1a,2012,2012
D33.0,"Nowotwór niezłośliwy (mózg, nadnamiotowe)",803,4.64,3,A34 GUZY MÓZGU,1a,2012,2012
C71.1,Nowotwór złośliwy (płat czołowy),782,4.51,7,A34 GUZY MÓZGU,1a,2012,2012
C71.3,Nowotwór złośliwy (płat ciemienowy),704,4.06,7,A34 GUZY MÓZGU,1a,2012,2012
D43.2,"Nowotwór o nieokreślonym charakterze (mózg, nie określony)",676,3.9,6,A34 GUZY MÓZGU,1a,2012,2012
C71.2,Nowotwór złośliwy (płat skroniowy),669,3.86,7,A34 GUZY MÓZGU,1a,2012,2012
D32.0,Nowotwór niezłośliwy (opony mózgowe),495,2.86,6,A34 GUZY MÓZGU,1a,2012,2012
C79.4,Wtórny nowotwór złośliwy innych i nieokreślonych części układu nerwowego,459,2.65,8,A34 GUZY MÓZGU,1a,2012,2012
D35.2,Nowotwór niezłośliwy (przysadka),404,2.33,4,A34 GUZY MÓZGU,1a,2012,2012
Q85.0,Nerwiakowłókniakowatość niezłośliwa,402,2.32,2,A34 GUZY MÓZGU,1a,2012,2012
D43.9,"Nowotwór o nieokreślonym charakterze (centralny system nerwowy, nie określone)",369,2.13,6,A34 GUZY MÓZGU,1a,2012,2012
C71.0,Nowotwór złośliwy (mózg z wyjątkiem płatów i komór),359,2.07,5,A34 GUZY MÓZGU,1a,2012,2012
D43.1,"Nowotwór o nieokreślonym charakterze (mózg, podnamiotowe)",356,2.05,6,A34 GUZY MÓZGU,1a,2012,2012
C71.6,Nowotwór złośliwy (móżdżek),352,2.03,3,A34 GUZY MÓZGU,1a,2012,2012
D43.4,Nowotwór o nieokreślonym charakterze (rdzeń kręgowy),334,1.93,8,A34 GUZY MÓZGU,1a,2012,2012
D33.1,"Nowotwór niezłośliwy (mózg, podnamiotowe)",296,1.71,3,A34 GUZY MÓZGU,1a,2012,2012
D43.7,Nowotwór o nieokreślonym charakterze (inne części centralnego systemu nerwowego),233,1.34,7,A34 GUZY MÓZGU,1a,2012,2012
D44.3,Nowotwór o nieokreślonym charakterze (przysadka),215,1.24,4,A34 GUZY MÓZGU,1a,2012,2012
C71.8,Nowotwór złośliwy (zmiana przekraczająca granice mózgu),191,1.1,6,A34 GUZY MÓZGU,1a,2012,2012
C72.9,"Nowotwór złośliwy (centralny system nerwowy, nie określone)",185,1.07,7,A34 GUZY MÓZGU,1a,2012,2012
D33.2,"Nowotwór niezłośliwy (mózg, nie określony)",175,1.01,5,A34 GUZY MÓZGU,1a,2012,2012
G30.8,Otępienie typu alzheimerowskiego,3507,16.39,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2012,2012
G20,Choroba Parkinsona,2866,13.39,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2012,2012
G31.1,Starcze zwyrodnienie mózgu niesklasyfikowane gdzie indziej,2518,11.77,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2012,2012
G31.8,Inne określone choroby zwyrodnieniowe układu nerwowego,1615,7.55,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2012,2012
G31.9,"Choroby zwyrodnieniowe układu nerwowego, nie określone",1536,7.18,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2012,2012
G31.0,Zanik mózgu ograniczony,1383,6.46,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2012,2012
G30.9,"Choroba Alzheimera, nie określona",802,3.75,5,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2012,2012
G93.1,Uszkodzenie mózgu z niedotlenienia niesklasyfikowane gdzie indziej,684,3.2,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2012,2012
G21.9,"Parkinsonizm wtórny, nie określony",624,2.92,8,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2012,2012
G21.8,Inny parkinsonizm wtórny,606,2.83,8,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2012,2012
G31.2,Zwyrodnienie układu nerwowego wywołane przez alkohol,598,2.79,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2012,2012
G30.1,Choroba Alzheimera o późnym początku,541,2.53,4,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2012,2012
I67.3,Postępująca naczyniowa leukoencefalopatia,501,2.34,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2012,2012
G25.9,"Zaburzenia pozapiramidowe i zaburzenia czynności ruchowych, nie określone",330,1.54,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2012,2012
G25.0,Drżenie samoistne,317,1.48,5,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2012,2012
G25.8,Inne określone zaburzenia pozapiramidowe i zaburzenia czynności ruchowych,302,1.41,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2012,2012
G30.0,Choroba Alzheimera o wczesnym początku,250,1.17,4,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2012,2012
G83.8,Inne określone zespoły porażenne,245,1.14,5,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2012,2012
Q85.1,Stwardnienie guzowate,220,1.03,2,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2012,2012
G35,Stwardnienie rozsiane,12793,84.24,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2012,2012
G37.9,"Choroby demielinizacyjne ośrodkowego układu nerwowego, nie określone",1431,9.42,6,A36 CHOROBY DEMIELINIZACYJNE,1a,2012,2012
G37.8,Inne określone choroby demielinizacyjne ośrodkowego układu nerwowego,509,3.35,6,A36 CHOROBY DEMIELINIZACYJNE,1a,2012,2012
G36.9,"Ostre rozsiane demielinizacje, nie określone",192,1.26,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2012,2012
I69.3,Następstwa zawału mózgu,11828,46.17,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2012,2012
I69.4,Następstwa udaru nie określone czy krwotoczny czy zawałowy,3341,13.04,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2012,2012
I66.9,Niedrożność i zwężenie nieokreślonych tętnic mózgowych,2140,8.35,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2012,2012
I67.1,"Tętniak mózgu, niepęknięty",1402,5.47,4,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2012,2012
I65.2,Niedrożność i zwężenie tętnicy szyjnej wewnętrznej,1324,5.17,4,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2012,2012
I69.0,Następstwa krwotoku podpajęczynówkowego,1122,4.38,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2012,2012
I69.1,Następstwa krwotoku mózgowego,1050,4.1,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2012,2012
I65.8,Niedrożność i zwężenie innych tętnic przedmózgowych,529,2.06,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2012,2012
Q28.3,Inne wady rozwojowe naczyń mózgowych,443,1.73,4,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2012,2012
Q28.2,Tętniczo-żylne wady rozwojowe naczyń mózgowych,377,1.47,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2012,2012
I65.3,"Niedrożność i zwężenie tętnic przedmózgowych, mnogie i obustronne",329,1.28,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2012,2012
I65.0,Niedrożność i zwężenie tętnicy kręgowej,269,1.05,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2012,2012
G45.9,"Przemijające mózgowe napady niedokrwienia, nie określone",6371,52.13,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2012,2012
G45.0,Zespół tętnicy kręgowo-podstawnej,2751,22.51,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2012,2012
G45.6,Inne przemijające mózgowe napady niedokrwienia i zespoły pokrewne,2160,17.67,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2012,2012
G45.1,Zespół tętnicy szyjnej (półkulowy),639,5.23,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2012,2012
G45.4,Przemijająca niepamięć całkowita,202,1.65,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2012,2012
G45.0,Zespół tętnicy kręgowo-podstawnej,13940,40.73,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2012,2012
G45.9,"Przemijające mózgowe napady niedokrwienia, nie określone",6636,19.39,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2012,2012
G45.1,Zespół tętnicy szyjnej (półkulowy),6326,18.48,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2012,2012
G45.6,Inne przemijające mózgowe napady niedokrwienia i zespoły pokrewne,5761,16.83,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2012,2012
G45.4,Przemijająca niepamięć całkowita,1278,3.73,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2012,2012
I63.3,Zawał mózgu wywołany przez zakrzep tętnic mózgowych,9486,20.21,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2012,2012
I63.9,"Zawał mózgu, nie określony",9189,19.57,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2012,2012
I63.5,Zawał mózgu wywołany przez nieokreśloną niedrożność lub zwężenie tętnic mózgowych,9016,19.21,9,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2012,2012
I63.8,Inne zawały mózgu,5538,11.8,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2012,2012
I63.4,Zawał mózgu wywołany przez zator tętnic mózgowych,5531,11.78,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2012,2012
I63.2,Zawał mózgu wywołany przez nieokreśloną niedrożność lub zwężenie  tętnic przedmózgowych,2075,4.42,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2012,2012
I61.0,"Krwotok mózgowy do półkul, podkorowy",1888,4.02,19,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2012,2012
I63.0,Zawał mózgu wywołany przez zakrzep tętnic przedmózgowych,1008,2.15,11,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2012,2012
I63.1,Zawał mózgu wywołany przez zator tętnic przedmózgowych,483,1.03,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2012,2012
I63.9,"Zawał mózgu, nie określony",8744,31.13,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2012,2012
I63.5,Zawał mózgu wywołany przez nieokreśloną niedrożność lub zwężenie tętnic mózgowych,5459,19.44,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2012,2012
I63.3,Zawał mózgu wywołany przez zakrzep tętnic mózgowych,4043,14.39,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2012,2012
I63.8,Inne zawały mózgu,3498,12.45,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2012,2012
I63.4,Zawał mózgu wywołany przez zator tętnic mózgowych,1583,5.64,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2012,2012
I64,"Udar, nie określony jako krwotoczny lub zawałowy",1243,4.43,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2012,2012
I61.0,"Krwotok mózgowy do półkul, podkorowy",742,2.64,15,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2012,2012
I63.2,Zawał mózgu wywołany przez nieokreśloną niedrożność lub zwężenie  tętnic przedmózgowych,718,2.56,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2012,2012
I63.0,Zawał mózgu wywołany przez zakrzep tętnic przedmózgowych,329,1.17,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2012,2012
I61.9,"Krwotok mózgowy, nie określony",324,1.15,13,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2012,2012
