branch,hospital-types,contract-product-code,contract-product-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,4331,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,85,5.36,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2011,2011
,,4373,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,229,14.43,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2011,2011
,,4289,ONKOLOGIA KLINICZNA - HOSPITALIZACJA,23,1.45,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2011,2011
,,4333,CHIRURGIA OGÓLNA -  ZESPÓŁ CHIRURGII JEDNEGO DNIA,20,1.26,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2011,2011
,,4368,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,104,6.55,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2011,2011
,,4398,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA PLANOWA,46,2.9,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2011,2011
,,4349,CHIRURGIA ONKOLOGICZNA - HOSPITALIZACJA,71,4.47,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2011,2011
,,4282,NEUROLOGIA - HOSPITALIZACJA,2492,96.66,9,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
,,4286,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,85,3.3,8,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2011,2011
,,4228,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,2541,16.79,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
,,4286,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,307,2.03,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
,,4282,NEUROLOGIA - HOSPITALIZACJA,11050,73.0,7,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
,,4331,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,323,2.13,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
,,4373,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,548,3.62,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
,,4363,NEUROCHIRURGIA - HOSPITALIZACJA,175,1.16,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2011,2011
,,4286,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,181,9.69,3,A32 CHOROBY MIĘŚNI,1a,2011,2011
,,4282,NEUROLOGIA - HOSPITALIZACJA,1508,80.77,6,A32 CHOROBY MIĘŚNI,1a,2011,2011
,,4228,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,141,7.55,6,A32 CHOROBY MIĘŚNI,1a,2011,2011
,,4305,REUMATOLOGIA - HOSPITALIZACJA,31,1.66,8,A32 CHOROBY MIĘŚNI,1a,2011,2011
,,4286,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,410,2.37,3,A33 ZABURZENIA RÓWNOWAGI,1a,2011,2011
,,4282,NEUROLOGIA - HOSPITALIZACJA,8612,49.69,4,A33 ZABURZENIA RÓWNOWAGI,1a,2011,2011
,,4228,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,5923,34.17,4,A33 ZABURZENIA RÓWNOWAGI,1a,2011,2011
,,4397,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,1902,10.97,1,A33 ZABURZENIA RÓWNOWAGI,1a,2011,2011
,,4398,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA PLANOWA,373,2.15,0,A33 ZABURZENIA RÓWNOWAGI,1a,2011,2011
,,4282,NEUROLOGIA - HOSPITALIZACJA,10785,62.96,7,A34 GUZY MÓZGU,1a,2011,2011
,,4363,NEUROCHIRURGIA - HOSPITALIZACJA,1285,7.5,4,A34 GUZY MÓZGU,1a,2011,2011
,,4286,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,1038,6.06,3,A34 GUZY MÓZGU,1a,2011,2011
,,4228,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,2454,14.32,7,A34 GUZY MÓZGU,1a,2011,2011
,,4258,ONKOLOGIA I HEMATOLOGIA DZIECIĘCA -  HOSPITALIZACJA,607,3.54,1,A34 GUZY MÓZGU,1a,2011,2011
,,4289,ONKOLOGIA KLINICZNA - HOSPITALIZACJA,478,2.79,5,A34 GUZY MÓZGU,1a,2011,2011
,,4368,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,422,2.46,2,A34 GUZY MÓZGU,1a,2011,2011
,,4282,NEUROLOGIA - HOSPITALIZACJA,10866,51.46,6,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
,,4228,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,7794,36.91,7,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
,,4286,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,705,3.34,3,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
,,4253,GERIATRIA -  HOSPITALIZACJA,1751,8.29,9,A35 CHOROBY ZWYRODNIENIOWE OUN,1a,2011,2011
,,4282,NEUROLOGIA - HOSPITALIZACJA,14725,97.27,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2011,2011
,,4286,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,384,2.54,3,A36 CHOROBY DEMIELINIZACYJNE,1a,2011,2011
,,4228,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,11538,43.11,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2011,2011
,,4282,NEUROLOGIA - HOSPITALIZACJA,11253,42.04,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2011,2011
,,4331,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,430,1.61,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2011,2011
,,4363,NEUROCHIRURGIA - HOSPITALIZACJA,1878,7.02,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2011,2011
,,4253,GERIATRIA -  HOSPITALIZACJA,1132,4.23,8,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2011,2011
,,4228,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,9374,67.51,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2011,2011
,,4282,NEUROLOGIA - HOSPITALIZACJA,4439,31.97,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2011,2011
,,4282,NEUROLOGIA - HOSPITALIZACJA,33470,99.81,6,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2011,2011
,,4285,"NEUROLOGIA - HOSPITALIZACJA - A48, A51",42318,100.0,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2011,2011
,,4282,NEUROLOGIA - HOSPITALIZACJA,22273,70.86,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2011,2011
,,4228,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,9023,28.7,9,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2011,2011
,,4282,NEUROLOGIA - HOSPITALIZACJA,10448,60.77,3,A50 UDAR MÓZGU - LECZENIE,1a,2011,2011
,,4228,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,6282,36.54,7,A50 UDAR MÓZGU - LECZENIE,1a,2011,2011
,,4363,NEUROCHIRURGIA - HOSPITALIZACJA,402,2.34,5,A50 UDAR MÓZGU - LECZENIE,1a,2011,2011
,,4285,"NEUROLOGIA - HOSPITALIZACJA - A48, A51",2285,100.0,11,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2011,2011
,,4286,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,615,17.44,8,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2011,2011
,,4282,NEUROLOGIA - HOSPITALIZACJA,2049,58.11,6,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2011,2011
,,4397,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,604,17.13,7,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2011,2011
,,4398,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA PLANOWA,59,1.67,7,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2011,2011
,,4383,OKULISTYKA - HOSPITALIZACJA,58,1.64,4,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2011,2011
,,4363,NEUROCHIRURGIA - HOSPITALIZACJA,51,1.45,4,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2011,2011
,,4282,NEUROLOGIA - HOSPITALIZACJA,1883,33.45,10,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2011,2011
,,4310,CHOROBY ZAKAŹNE DZIECIĘCE - HOSPITALIZACJA,183,3.25,9,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2011,2011
,,4309,CHOROBY ZAKAŹNE - HOSPITALIZACJA,2912,51.73,12,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2011,2011
,,4228,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,278,4.94,5,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2011,2011
,,4286,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,285,5.06,8,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2011,2011
,,4282,NEUROLOGIA - HOSPITALIZACJA,1352,63.15,6,A58 ENCEFALOPATIA,1a,2011,2011
,,4286,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,789,36.85,2,A58 ENCEFALOPATIA,1a,2011,2011
,,4282,NEUROLOGIA - HOSPITALIZACJA,18294,72.04,4,A59 BÓLE GŁOWY,1a,2011,2011
,,4286,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,2745,10.81,3,A59 BÓLE GŁOWY,1a,2011,2011
,,4228,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,1942,7.65,3,A59 BÓLE GŁOWY,1a,2011,2011
,,4331,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,955,3.76,3,A59 BÓLE GŁOWY,1a,2011,2011
,,4363,NEUROCHIRURGIA - HOSPITALIZACJA,412,1.62,2,A59 BÓLE GŁOWY,1a,2011,2011
,,4397,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,359,1.41,3,A59 BÓLE GŁOWY,1a,2011,2011
,,4282,NEUROLOGIA - HOSPITALIZACJA,10110,70.75,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2011,2011
,,4228,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,2021,14.14,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2011,2011
,,4286,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,2065,14.45,0,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2011,2011
,,4282,NEUROLOGIA - HOSPITALIZACJA,10485,86.03,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2011,2011
,,4286,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,1631,13.38,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2011,2011
,,4335,CHIRURGIA DZIECIĘCA -  HOSPITALIZACJA,8803,20.93,3,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2011,2011
,,4331,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,21362,50.79,3,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2011,2011
,,4363,NEUROCHIRURGIA - HOSPITALIZACJA,3433,8.16,5,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2011,2011
,,4282,NEUROLOGIA - HOSPITALIZACJA,2337,5.56,9,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2011,2011
,,4373,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,5555,13.21,3,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2011,2011
,,4368,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,428,1.02,2,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2011,2011
,,4331,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,20554,69.81,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2011,2011
,,4335,CHIRURGIA DZIECIĘCA -  HOSPITALIZACJA,3627,12.32,1,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2011,2011
,,4373,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,3885,13.19,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2011,2011
,,4282,NEUROLOGIA - HOSPITALIZACJA,478,1.62,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2011,2011
,,4397,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,296,1.01,3,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2011,2011
,,4286,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,25,2.35,3,A86 CHOROBY NEURONU RUCHOWEGO,1a,2011,2011
,,4282,NEUROLOGIA - HOSPITALIZACJA,947,89.0,8,A86 CHOROBY NEURONU RUCHOWEGO,1a,2011,2011
,,4228,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,84,7.89,5,A86 CHOROBY NEURONU RUCHOWEGO,1a,2011,2011
,,4228,CHOROBY WEWNĘTRZNE -  HOSPITALIZACJA,6408,11.49,6,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2011,2011
,,4282,NEUROLOGIA - HOSPITALIZACJA,35182,63.09,7,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2011,2011
,,4286,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,2457,4.41,3,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2011,2011
,,4311,PEDIATRIA -  HOSPITALIZACJA,3453,6.19,2,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2011,2011
,,4331,CHIRURGIA OGÓLNA -  HOSPITALIZACJA,1202,2.16,3,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2011,2011
,,4363,NEUROCHIRURGIA - HOSPITALIZACJA,2782,4.99,3,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2011,2011
,,4373,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,2290,4.11,3,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2011,2011
,,4368,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,718,1.29,2,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2011,2011
,,4383,OKULISTYKA - HOSPITALIZACJA,586,100.0,0,B01 LECZENIE WYSIĘKOWEJ POSTACI AMD WERTEPORFINĄ PRZY ZASTOSOWANIU TERAPII FOTODYNAMICZNEJ,1a,2011,2011
,,4385,OKULISTYKA -  ZESPÓŁ CHIRURGII JEDNEGO DNIA,1252,12.44,0,B02 LECZENIE WYSIĘKOWEJ POSTACI AMD Z ZASTOSOWANIEM INIEKCJI DOSZKLISTKOWYCH PRZECIWCIAŁA MONOKLONALNEGO ANTY-VEGF/ REKOMBINOWANEGO BIAŁKA FUZYJNEGO,1a,2011,2011
,,4383,OKULISTYKA - HOSPITALIZACJA,8285,82.3,0,B02 LECZENIE WYSIĘKOWEJ POSTACI AMD Z ZASTOSOWANIEM INIEKCJI DOSZKLISTKOWYCH PRZECIWCIAŁA MONOKLONALNEGO ANTY-VEGF/ REKOMBINOWANEGO BIAŁKA FUZYJNEGO,1a,2011,2011
,,4384,OKULISTYKA - HOSPITALIZACJA PLANOWA,530,5.26,0,B02 LECZENIE WYSIĘKOWEJ POSTACI AMD Z ZASTOSOWANIEM INIEKCJI DOSZKLISTKOWYCH PRZECIWCIAŁA MONOKLONALNEGO ANTY-VEGF/ REKOMBINOWANEGO BIAŁKA FUZYJNEGO,1a,2011,2011
,,4389,"OKULISTYKA - HOSPITALIZACJA B04, B05, B06",189,98.44,6,B04 PRZESZCZEP ROGÓWKI - KATEGORIA I *,1a,2011,2011
