branch,hospital-types,contract-product-code,contract-product-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,16160,CHIRURGIA OGÓLNA - HOSPITALIZACJA,57,6.54,3,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,16653,NEUROCHIRURGIA - HOSPITALIZACJA,157,30.25,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,16160,CHIRURGIA OGÓLNA - HOSPITALIZACJA,17,3.28,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,16247,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,244,47.01,0,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,16574,CHIRURGIA SZCZĘKOWO-TWARZOWA - HOSPITALIZACJA,75,14.45,1,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,20116,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,11,2.12,4,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2020,2020
,,16653,NEUROCHIRURGIA - HOSPITALIZACJA,7497,72.02,5,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,17279,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA PLANOWA,426,4.09,3,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,16247,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,1849,17.76,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,16440,NEUROCHIRURGIA - HOSPITALIZACJA - PAKIET ONKOLOGICZNY,237,2.28,7,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,20116,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,128,1.23,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,16593,NEUROCHIRURGIA - HOSPITALIZACJA - ŚWIADCZENIA DIAGNOSTYKI I LECZENIA ONKOLOGICZNEGO - POZA PAKIETEM ONKOLOGICZNYM,246,2.36,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,16160,CHIRURGIA OGÓLNA - HOSPITALIZACJA,423,31.88,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,17263,CHIRURGIA OGÓLNA - HOSPITALIZACJA PLANOWA,291,21.93,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,16653,NEUROCHIRURGIA - HOSPITALIZACJA,563,42.43,5,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,16247,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,38,2.86,4,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,16653,NEUROCHIRURGIA - HOSPITALIZACJA,31,93.94,4,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,20116,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,2,6.06,5,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,17263,CHIRURGIA OGÓLNA - HOSPITALIZACJA PLANOWA,56,1.04,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2020,2020
,,16247,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,2707,50.08,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2020,2020
,,16160,CHIRURGIA OGÓLNA - HOSPITALIZACJA,1780,32.93,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2020,2020
,,16653,NEUROCHIRURGIA - HOSPITALIZACJA,550,10.18,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2020,2020
,,16131,CHIRURGIA ONKOLOGICZNA - HOSPITALIZACJA,186,3.44,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2020,2020
,,16653,NEUROCHIRURGIA - HOSPITALIZACJA,799,66.64,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2020,2020
,,16247,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,287,23.94,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2020,2020
,,16566,NEUROLOGIA - HOSPITALIZACJA,16,1.33,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2020,2020
,,16160,CHIRURGIA OGÓLNA - HOSPITALIZACJA,35,2.92,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2020,2020
,,17263,CHIRURGIA OGÓLNA - HOSPITALIZACJA PLANOWA,30,2.5,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2020,2020
,,17279,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA PLANOWA,16,1.33,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2020,2020
,,16653,NEUROCHIRURGIA - HOSPITALIZACJA,1260,80.0,4,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,16247,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,237,15.05,3,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,16440,NEUROCHIRURGIA - HOSPITALIZACJA - PAKIET ONKOLOGICZNY,22,1.4,7,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,16593,NEUROCHIRURGIA - HOSPITALIZACJA - ŚWIADCZENIA DIAGNOSTYKI I LECZENIA ONKOLOGICZNEGO - POZA PAKIETEM ONKOLOGICZNYM,31,1.97,10,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2020,2020
,,16566,NEUROLOGIA - HOSPITALIZACJA,2821,90.94,6,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2020,2020
,,16554,REUMATOLOGIA - HOSPITALIZACJA,105,3.38,5,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2020,2020
,,19961,NEUROLOGIA SPECJALISTYCZNA - HOSPITALIZACJA,128,4.13,5,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2020,2020
,,16452,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,47,1.52,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2020,2020
,,16566,NEUROLOGIA - HOSPITALIZACJA,5384,72.69,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2020,2020
,,16247,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,348,4.7,2,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2020,2020
,,16183,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,928,12.53,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2020,2020
,,16653,NEUROCHIRURGIA - HOSPITALIZACJA,187,2.52,1,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2020,2020
,,16452,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,207,2.79,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2020,2020
,,16160,CHIRURGIA OGÓLNA - HOSPITALIZACJA,190,2.57,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2020,2020
,,16566,NEUROLOGIA - HOSPITALIZACJA,348,62.59,8,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2020,2020
,,16183,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,90,16.19,7,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2020,2020
,,16554,REUMATOLOGIA - HOSPITALIZACJA,98,17.63,8,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2020,2020
,,16239,GERIATRIA - HOSPITALIZACJA,19,3.42,9,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2020,2020
,,16566,NEUROLOGIA - HOSPITALIZACJA,601,68.22,5,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2020,2020
,,16554,REUMATOLOGIA - HOSPITALIZACJA,116,13.17,6,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2020,2020
,,16183,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,93,10.56,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2020,2020
,,16452,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,65,7.38,4,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2020,2020
,,16566,NEUROLOGIA - HOSPITALIZACJA,2598,87.45,4,A33 ZABURZENIA RÓWNOWAGI,1a,2020,2020
,,16183,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,272,9.16,4,A33 ZABURZENIA RÓWNOWAGI,1a,2020,2020
,,20462,NEUROLOGIA DLA DZIECI SPECJALISTYCZNA - HOSPITALIZACJA,33,1.11,3,A33 ZABURZENIA RÓWNOWAGI,1a,2020,2020
,,16717,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,52,1.75,5,A33 ZABURZENIA RÓWNOWAGI,1a,2020,2020
,,16183,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,485,12.44,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2020,2020
,,16566,NEUROLOGIA - HOSPITALIZACJA,1668,42.79,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2020,2020
,,16593,NEUROCHIRURGIA - HOSPITALIZACJA - ŚWIADCZENIA DIAGNOSTYKI I LECZENIA ONKOLOGICZNEGO - POZA PAKIETEM ONKOLOGICZNYM,446,11.44,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2020,2020
,,16653,NEUROCHIRURGIA - HOSPITALIZACJA,361,9.26,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2020,2020
,,16506,ONKOLOGIA KLINICZNA - HOSPITALIZACJA - ŚWIADCZENIA DIAGNOSTYKI I LECZENIA ONKOLOGICZNEGO - POZA PAKIETEM ONKOLOGICZNYM,214,5.49,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2020,2020
,,20181,ONKOLOGIA I HEMATOLOGIA DZIECIĘCA - HOSPITALIZACJA - ŚWIADCZENIA DIAGNOSTYKI I LECZENIA ONKOLOGICZNEGO - POZA PAKIETEM ONKOLOGICZNYM,174,4.46,0,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2020,2020
,,20116,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,271,6.95,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2020,2020
,,20133,ONKOLOGIA I HEMATOLOGIA DZIECIĘCA - HOSPITALIZACJA,72,1.85,0,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2020,2020
,,16452,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,62,1.59,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2020,2020
,,16664,ONKOLOGIA KLINICZNA - HOSPITALIZACJA,105,2.69,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2020,2020
,,16566,NEUROLOGIA - HOSPITALIZACJA,7874,81.85,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2020,2020
,,16506,ONKOLOGIA KLINICZNA - HOSPITALIZACJA - ŚWIADCZENIA DIAGNOSTYKI I LECZENIA ONKOLOGICZNEGO - POZA PAKIETEM ONKOLOGICZNYM,197,2.05,10,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2020,2020
,,16653,NEUROCHIRURGIA - HOSPITALIZACJA,142,1.48,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2020,2020
,,16183,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,828,8.61,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2020,2020
,,16452,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,219,2.28,5,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2020,2020
,,16593,NEUROCHIRURGIA - HOSPITALIZACJA - ŚWIADCZENIA DIAGNOSTYKI I LECZENIA ONKOLOGICZNEGO - POZA PAKIETEM ONKOLOGICZNYM,174,1.81,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2020,2020
,,16566,NEUROLOGIA - HOSPITALIZACJA,2368,81.66,5,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2020,2020
,,16183,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,370,12.76,6,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2020,2020
,,16239,GERIATRIA - HOSPITALIZACJA,115,3.97,8,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2020,2020
,,16452,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,44,1.52,2,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2020,2020
,,16239,GERIATRIA - HOSPITALIZACJA,43,2.88,8,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2020,2020
,,16566,NEUROLOGIA - HOSPITALIZACJA,1448,96.86,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2020,2020
,,16566,NEUROLOGIA - HOSPITALIZACJA,8779,95.6,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2020,2020
,,16452,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,332,3.62,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2020,2020
,,16566,NEUROLOGIA - HOSPITALIZACJA,13383,63.88,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2020,2020
,,16183,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,5377,25.66,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2020,2020
,,16653,NEUROCHIRURGIA - HOSPITALIZACJA,719,3.43,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2020,2020
,,16239,GERIATRIA - HOSPITALIZACJA,756,3.61,7,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2020,2020
,,16160,CHIRURGIA OGÓLNA - HOSPITALIZACJA,361,1.72,4,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2020,2020
,,16566,NEUROLOGIA - HOSPITALIZACJA,6216,83.58,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2020,2020
,,16183,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,1143,15.37,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2020,2020
,,16566,NEUROLOGIA - HOSPITALIZACJA,15223,96.63,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2020,2020
,,19961,NEUROLOGIA SPECJALISTYCZNA - HOSPITALIZACJA,525,3.33,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2020,2020
,,16557,NEUROLOGIA - HOSPITALIZACJA - A48,54120,99.27,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2020,2020
,,16566,NEUROLOGIA - HOSPITALIZACJA,11228,87.4,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2020,2020
,,16183,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,1504,11.71,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2020,2020
,,16183,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,1409,11.24,5,A50 UDAR MÓZGU - LECZENIE,1a,2020,2020
,,16566,NEUROLOGIA - HOSPITALIZACJA,10722,85.53,2,A50 UDAR MÓZGU - LECZENIE,1a,2020,2020
,,16653,NEUROCHIRURGIA - HOSPITALIZACJA,314,2.5,5,A50 UDAR MÓZGU - LECZENIE,1a,2020,2020
,,16566,NEUROLOGIA - HOSPITALIZACJA,1283,66.0,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2020,2020
,,19961,NEUROLOGIA SPECJALISTYCZNA - HOSPITALIZACJA,40,2.06,4,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2020,2020
,,16452,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,99,5.09,3,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2020,2020
,,16437,OKULISTYKA - HOSPITALIZACJA,143,7.36,4,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2020,2020
,,16717,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,245,12.6,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2020,2020
,,16653,NEUROCHIRURGIA - HOSPITALIZACJA,74,3.81,0,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2020,2020
,,16566,NEUROLOGIA - HOSPITALIZACJA,2163,56.21,12,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2020,2020
,,16451,CHOROBY ZAKAŹNE - HOSPITALIZACJA,860,22.35,12,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2020,2020
,,16183,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,209,5.43,9,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2020,2020
,,16452,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,389,10.11,8,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2020,2020
,,20360,CHOROBY ZAKAŹNE DZIECIĘCE - HOSPITALIZACJA,111,2.88,9,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2020,2020
,,16653,NEUROCHIRURGIA - HOSPITALIZACJA,50,1.3,7,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2020,2020
,,16566,NEUROLOGIA - HOSPITALIZACJA,448,93.92,7,A58 ENCEFALOPATIA,1a,2020,2020
,,19961,NEUROLOGIA SPECJALISTYCZNA - HOSPITALIZACJA,12,2.52,6,A58 ENCEFALOPATIA,1a,2020,2020
,,16452,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,17,3.56,7,A58 ENCEFALOPATIA,1a,2020,2020
,,16566,NEUROLOGIA - HOSPITALIZACJA,6331,89.38,4,A59 BÓLE GŁOWY,1a,2020,2020
,,16160,CHIRURGIA OGÓLNA - HOSPITALIZACJA,194,2.74,3,A59 BÓLE GŁOWY,1a,2020,2020
,,16183,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,395,5.58,3,A59 BÓLE GŁOWY,1a,2020,2020
,,16566,NEUROLOGIA - HOSPITALIZACJA,6218,93.18,4,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2020,2020
,,16452,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,110,1.65,1,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2020,2020
,,16183,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,287,4.3,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2020,2020
,,16452,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,122,2.88,7,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2020,2020
,,16566,NEUROLOGIA - HOSPITALIZACJA,3910,92.37,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2020,2020
,,19961,NEUROLOGIA SPECJALISTYCZNA - HOSPITALIZACJA,156,3.69,7,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2020,2020
,,16653,NEUROCHIRURGIA - HOSPITALIZACJA,2065,28.57,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2020,2020
,,16160,CHIRURGIA OGÓLNA - HOSPITALIZACJA,3631,50.23,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2020,2020
,,16247,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,535,7.4,4,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2020,2020
,,16566,NEUROLOGIA - HOSPITALIZACJA,962,13.31,5,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2020,2020
,,16160,CHIRURGIA OGÓLNA - HOSPITALIZACJA,4256,86.05,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2020,2020
,,16247,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,442,8.94,2,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2020,2020
,,16566,NEUROLOGIA - HOSPITALIZACJA,120,2.43,3,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2020,2020
,,16717,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,54,1.09,3,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2020,2020
,,16566,NEUROLOGIA - HOSPITALIZACJA,1002,83.36,4,A86 CHOROBY NEURONU RUCHOWEGO,1a,2020,2020
