branch,hospital-types,product-category-code,product-category-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,value,value-percentage,name,catalog,year,period
,,6,przetoczenie preparatów krwi i innych substancji,456,1.06,0,280944.84,2.67,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2009,2009
,,0,pozostałe świadczenia,825,6.23,0,23423.5,0.28,A50 UDAR MÓZGU - LECZENIE,1a,2009,2009
,,5,pobyt w OAiIT,484,3.66,0,7850429.33,95.15,A50 UDAR MÓZGU - LECZENIE,1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,192,1.45,0,137426.18,1.67,A50 UDAR MÓZGU - LECZENIE,1a,2009,2009
,,4,leczenie żywieniowe,161,1.22,0,82611.66,1.0,A50 UDAR MÓZGU - LECZENIE,1a,2009,2009
,,0,pozostałe świadczenia,40,5.83,0,0.0,0.0,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
,,4,leczenie żywieniowe,39,5.69,0,54669.6,14.44,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,12,1.75,0,7140.0,1.89,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
,,5,pobyt w OAiIT,9,1.31,0,257536.74,68.01,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
,,7,rehabilitacja,8,1.17,0,59336.1,15.67,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,1a,2009,2009
,,0,pozostałe świadczenia,175,4.79,0,10618.0,27.58,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2009,2009
,,0,pozostałe świadczenia,208,3.99,0,96227.28,2.71,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2009,2009
,,5,pobyt w OAiIT,142,2.73,0,3043614.47,85.69,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,77,1.48,0,260452.2,7.33,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2009,2009
,,0,pozostałe świadczenia,209,9.54,0,73635.37,3.21,A58 ENCEFALOPATIA,1a,2009,2009
,,5,pobyt w OAiIT,58,2.65,0,2046701.88,89.24,A58 ENCEFALOPATIA,1a,2009,2009
,,4,leczenie żywieniowe,25,1.14,0,93330.0,4.07,A58 ENCEFALOPATIA,1a,2009,2009
,,0,pozostałe świadczenia,948,3.09,0,34450.31,16.73,A59 BÓLE GŁOWY,1a,2009,2009
,,0,pozostałe świadczenia,846,5.01,0,91279.9,6.76,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2009,2009
,,0,pozostałe świadczenia,600,5.59,0,76808.5,8.46,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2009,2009
,,0,pozostałe świadczenia,3165,6.6,0,112778.37,0.68,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2009,2009
,,5,pobyt w OAiIT,775,1.62,0,15821454.12,95.31,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,479,1.0,0,302497.67,1.82,A76 URAZY GŁOWY Z ISTOTNYM USZKODZENIEM MÓZGU LECZONE ZACHOWAWCZO,1a,2009,2009
,,0,pozostałe świadczenia,1405,3.86,0,21295.35,3.44,A77 URAZY GŁOWY BEZ ISTOTNEGO USZKODZENIA MÓZGU LECZONE ZACHOWAWCZO,1a,2009,2009
,,0,pozostałe świadczenia,33,3.28,0,76045.86,13.3,A86 CHOROBY NEURONU RUCHOWEGO,1a,2009,2009
,,4,leczenie żywieniowe,19,1.89,0,40494.0,7.08,A86 CHOROBY NEURONU RUCHOWEGO,1a,2009,2009
,,5,pobyt w OAiIT,14,1.39,0,386736.06,67.62,A86 CHOROBY NEURONU RUCHOWEGO,1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,12,1.19,0,57375.0,10.03,A86 CHOROBY NEURONU RUCHOWEGO,1a,2009,2009
,,0,pozostałe świadczenia,2445,4.38,0,566075.58,7.38,A87 INNE CHOROBY UKŁADU NERWOWEGO,1a,2009,2009
,,4,leczenie żywieniowe,11,2.17,0,1224.0,100.0,B05 PRZESZCZEP ROGÓWKI - KATEGORIA II *,1a,2009,2009
,,4,leczenie żywieniowe,38,1.22,0,3978.0,77.23,B14 USUNIĘCIE ZAĆMY POWIKŁANEJ METODAMI INNYMI NIŻ EMULSYFIKACJA Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2009,2009
,,4,leczenie żywieniowe,63,1.38,0,6426.0,100.0,B15 USUNIĘCIE ZAĆMY NIEPOWIKŁANEJ METODAMI INNYMI NIŻ EMULSYFIKACJA Z JEDNOCZESNYM WSZCZEPIENIEM SOCZEWKI,1a,2009,2009
,,4,leczenie żywieniowe,74,1.55,0,8160.0,79.06,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2009,2009
,,4,leczenie żywieniowe,25,1.05,0,2550.0,76.12,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2009,2009
,,0,pozostałe świadczenia,286,2.28,0,68333.5,99.85,B34 MAŁE ZABIEGI NA APARACIE OCHRONNYM OKA,1a,2009,2009
,,0,pozostałe świadczenia,669,13.71,0,170048.85,100.0,B44 MAŁE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM,1a,2009,2009
,,0,pozostałe świadczenia,47,2.23,0,0.0,0.0,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2009,2009
,,4,leczenie żywieniowe,95,1.82,0,14688.0,90.57,B63 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH *,1a,2009,2009
,,4,leczenie żywieniowe,52,1.77,0,6942.84,69.42,B72 DUŻE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2009,2009
,,4,leczenie żywieniowe,21,1.29,0,2244.0,15.46,B81 DUŻE ZABIEGI NA SIATKÓWCE *,1a,2009,2009
,,0,pozostałe świadczenia,608,1.94,0,35808.0,4.79,B96 LECZENIE ZACHOWAWCZE OKULISTYCZNE Z CZASEM POBYTU > 1 DNIA,1a,2009,2009
,,0,pozostałe świadczenia,422,3.54,0,99093.0,99.04,B97 LECZENIE ZACHOWAWCZE OKULISTYCZNE Z CZASEM POBYTU < 2 DNI,1a,2009,2009
,,4,leczenie żywieniowe,276,30.73,0,416248.0,55.22,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,123,13.7,0,62408.7,8.28,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2009,2009
,,5,pobyt w OAiIT,82,9.13,0,275122.56,36.5,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2009,2009
,,0,pozostałe świadczenia,21,2.34,0,0.0,0.0,"C01 ROZLEGŁE OPERACJE NOWOTWORÓW JAMY USTNEJ, GARDŁA I KRTANI Z REKONSTRUKCJĄ *",1a,2009,2009
,,0,pozostałe świadczenia,7,1.31,0,0.0,0.0,C05 LECZENIE ZABURZEŃ SŁUCHU ZA POMOCĄ IMPLANTÓW ŚLIMAKOWYCH I PNIOWYCH *,1a,2009,2009
,,0,pozostałe świadczenia,3,1.65,0,0.0,0.0,C06 LECZENIE ZABURZEŃ SŁUCHU ZA POMOCĄ INNYCH WSZCZEPIALNYCH ELEKTRONICZNYCH PROTEZ SŁUCHU *,1a,2009,2009
,,4,leczenie żywieniowe,213,5.22,0,334269.3,39.9,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,85,2.08,0,44829.0,5.35,"C11 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2009,2009
,,0,pozostałe świadczenia,85,1.11,0,2223.0,0.07,"C12 DUŻE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2009,2009
,,5,pobyt w OAiIT,77,1.0,0,2919240.27,95.87,"C12 DUŻE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2009,2009
,,0,pozostałe świadczenia,1067,2.19,0,239460.0,96.04,"C13 ŚREDNIE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI < 18 R.Ż.",1a,2009,2009
,,0,pozostałe świadczenia,103,2.63,0,23190.5,99.56,"C15 MAŁE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI *",1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,119,15.78,0,53349.93,17.94,C21 KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2009,2009
,,4,leczenie żywieniowe,29,3.85,0,33185.7,11.16,C21 KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2009,2009
,,5,pobyt w OAiIT,22,2.92,0,210868.68,70.9,C21 KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2009,2009
,,0,pozostałe świadczenia,115,1.58,0,2832.4,0.43,C22 DUŻE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2009,2009
,,0,pozostałe świadczenia,33,2.47,0,255.0,2.51,C23 ŚREDNIE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2009,2009
,,0,pozostałe świadczenia,334,10.49,0,80852.1,99.62,C34 MAŁE ZABIEGI USZU *,1a,2009,2009
,,0,pozostałe świadczenia,101,1.97,0,16948.74,99.11,C44 MAŁE ZABIEGI NOSA *,1a,2009,2009
,,0,pozostałe świadczenia,6,2.42,0,765.0,100.0,C48 OSTRE ZAPALENIE ZATOK PRZYNOSOWYCH < 18 R.Ż Z PW,1a,2009,2009
,,0,pozostałe świadczenia,299,1.91,0,23843.4,5.4,"C56 POWAŻNE CHOROBY GARDŁA, USZU I NOSA",1a,2009,2009
,,0,pozostałe świadczenia,1600,2.35,0,105586.95,17.21,"C57 INNE CHOROBY GARDŁA, USZU I NOSA",1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,545,20.54,0,343670.34,9.9,D01 ZŁOŻONE ZABIEGI KLATKI PIERSIOWEJ *,1a,2009,2009
,,5,pobyt w OAiIT,402,15.15,0,3063895.38,88.23,D01 ZŁOŻONE ZABIEGI KLATKI PIERSIOWEJ *,1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,651,11.57,0,441745.71,8.9,D02 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ *,1a,2009,2009
,,5,pobyt w OAiIT,395,7.02,0,4279783.07,86.2,D02 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ *,1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,437,4.21,0,361699.79,8.19,D03 DUŻE ZABIEGI KLATKI PIERSIOWEJ *,1a,2009,2009
,,5,pobyt w OAiIT,236,2.28,0,3730313.5,84.46,D03 DUŻE ZABIEGI KLATKI PIERSIOWEJ *,1a,2009,2009
,,0,pozostałe świadczenia,57,2.45,0,43636.0,48.06,D04 ŚREDNIE I MAŁE ZABIEGI KLATKI PIERSIOWEJ,1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,44,1.89,0,35144.1,38.71,D04 ŚREDNIE I MAŁE ZABIEGI KLATKI PIERSIOWEJ,1a,2009,2009
,,0,pozostałe świadczenia,74,1.41,0,2040.0,29.98,D05 BRONCHOSKOPIA *,1a,2009,2009
,,0,pozostałe świadczenia,544,1.65,0,7293.0,0.6,D10 DYCHAWICA OSKRZELOWA,1a,2009,2009
,,0,pozostałe świadczenia,527,4.41,0,34153.0,1.01,D16 ZATOR PŁUCNY,1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,319,2.67,0,195163.17,5.76,D16 ZATOR PŁUCNY,1a,2009,2009
,,5,pobyt w OAiIT,202,1.69,0,3032780.92,89.45,D16 ZATOR PŁUCNY,1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,218,6.0,0,130425.36,8.24,"D17 ROPIEŃ PŁUC, ROPOWICA",1a,2009,2009
,,0,pozostałe świadczenia,134,3.69,0,57983.2,3.66,"D17 ROPIEŃ PŁUC, ROPOWICA",1a,2009,2009
,,5,pobyt w OAiIT,52,1.43,0,1279622.75,80.86,"D17 ROPIEŃ PŁUC, ROPOWICA",1a,2009,2009
,,0,pozostałe świadczenia,1232,3.56,0,248893.45,2.71,"D18 ZAPALENIE PŁUC NIETYPOWE, WIRUSOWE",1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,684,1.97,0,572788.14,6.23,"D18 ZAPALENIE PŁUC NIETYPOWE, WIRUSOWE",1a,2009,2009
,,5,pobyt w OAiIT,373,1.08,0,7900628.5,85.98,"D18 ZAPALENIE PŁUC NIETYPOWE, WIRUSOWE",1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,121,2.81,0,617381.04,73.16,D19 ROZSTRZENIE OSKRZELI,1a,2009,2009
,,0,pozostałe świadczenia,64,1.49,0,5023.0,0.6,D19 ROZSTRZENIE OSKRZELI,1a,2009,2009
,,0,pozostałe świadczenia,25,1.13,0,5334.0,10.23,D20 GRUŹLICA,1a,2009,2009
,,4,leczenie żywieniowe,72,3.39,0,107843.54,38.0,D21 ZWŁÓKNIENIE TORBIELOWATE,1a,2009,2009
,,0,pozostałe świadczenia,39,1.84,0,17554.05,6.18,D21 ZWŁÓKNIENIE TORBIELOWATE,1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,25,1.18,0,28650.0,10.09,D21 ZWŁÓKNIENIE TORBIELOWATE,1a,2009,2009
,,0,pozostałe świadczenia,295,4.06,0,7414.5,1.56,D26 WYSIĘKOWE ZAPALENIE OPŁUCNEJ,1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,213,2.93,0,137615.24,29.01,D26 WYSIĘKOWE ZAPALENIE OPŁUCNEJ,1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,2503,4.06,0,1132449.07,22.12,D28 CHOROBY NOWOTWOROWE UKŁADU ODDECHOWEGO I KLATKI PIERSIOWEJ,1a,2009,2009
,,0,pozostałe świadczenia,1665,2.7,0,184433.5,3.6,D28 CHOROBY NOWOTWOROWE UKŁADU ODDECHOWEGO I KLATKI PIERSIOWEJ,1a,2009,2009
,,2,chemioterapia,1657,2.68,0,2238774.59,43.73,D28 CHOROBY NOWOTWOROWE UKŁADU ODDECHOWEGO I KLATKI PIERSIOWEJ,1a,2009,2009
,,0,pozostałe świadczenia,494,1.5,0,32626.95,2.55,D37 INNE CHOROBY UKŁADU ODDECHOWEGO,1a,2009,2009
,,0,pozostałe świadczenia,352,4.33,0,21962.0,0.63,D38 OBRZĘK PŁUC,1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,234,2.88,0,120491.7,3.44,D38 OBRZĘK PŁUC,1a,2009,2009
,,5,pobyt w OAiIT,213,2.62,0,3297158.63,94.08,D38 OBRZĘK PŁUC,1a,2009,2009
,,0,pozostałe świadczenia,2785,2.58,0,79381.79,0.67,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2009,2009
,,0,pozostałe świadczenia,811,4.42,0,107562.7,2.2,D47 ZAPALENIE PŁUC Z PW,1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,611,3.33,0,376788.72,7.71,D47 ZAPALENIE PŁUC Z PW,1a,2009,2009
,,5,pobyt w OAiIT,193,1.05,0,4263572.75,87.23,D47 ZAPALENIE PŁUC Z PW,1a,2009,2009
,,0,pozostałe świadczenia,1802,5.01,0,191565.8,3.15,D48 ZAPALENIE PŁUC BEZ PW,1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,676,1.88,0,419992.41,6.9,D48 ZAPALENIE PŁUC BEZ PW,1a,2009,2009
,,5,pobyt w OAiIT,70,5.26,0,1210252.17,91.64,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2009,2009
,,0,pozostałe świadczenia,64,4.81,0,1966.22,0.15,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2009,2009
,,4,leczenie żywieniowe,50,3.76,0,80172.0,6.07,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,32,2.4,0,22297.2,1.69,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2009,2009
,,0,pozostałe świadczenia,184,2.42,0,125625.0,7.2,D50 ZWŁÓKNIENIE I PYLICA PŁUC,1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,104,1.37,0,341871.12,19.6,D50 ZWŁÓKNIENIE I PYLICA PŁUC,1a,2009,2009
,,0,pozostałe świadczenia,70,3.57,0,1530.0,0.27,D51 ODMA OPŁUCNOWA,1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,48,2.45,0,22410.24,3.99,D51 ODMA OPŁUCNOWA,1a,2009,2009
,,5,pobyt w OAiIT,40,2.04,0,534205.62,95.03,D51 ODMA OPŁUCNOWA,1a,2009,2009
,,5,pobyt w OAiIT,1265,5.03,0,29196963.21,95.63,D52 NIEWYDOLNOŚĆ ODDECHOWA,1a,2009,2009
,,0,pozostałe świadczenia,1022,4.07,0,340615.75,1.12,D52 NIEWYDOLNOŚĆ ODDECHOWA,1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,584,2.32,0,454393.93,1.49,D52 NIEWYDOLNOŚĆ ODDECHOWA,1a,2009,2009
,,2,chemioterapia,55,6.14,0,495886.15,80.33,D53 NADCIŚNIENIE PŁUCNE > 17 R.Ż.,1a,2009,2009
,,0,pozostałe świadczenia,37,4.13,0,1283.5,0.21,D53 NADCIŚNIENIE PŁUCNE > 17 R.Ż.,1a,2009,2009
,,1,programy lekowe,37,4.13,0,16933.18,2.74,D53 NADCIŚNIENIE PŁUCNE > 17 R.Ż.,1a,2009,2009
,,5,pobyt w OAiIT,12,1.34,0,74480.4,12.06,D53 NADCIŚNIENIE PŁUCNE > 17 R.Ż.,1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,10,1.12,0,7344.0,1.19,D53 NADCIŚNIENIE PŁUCNE > 17 R.Ż.,1a,2009,2009
,,0,pozostałe świadczenia,15,2.72,0,255.0,0.98,D54 ZAPALENIE OPŁUCNEJ,1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,7,1.27,0,1989.0,7.62,D54 ZAPALENIE OPŁUCNEJ,1a,2009,2009
,,0,pozostałe świadczenia,62,1.03,0,36210.0,10.38,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2009,2009
,,0,pozostałe świadczenia,4,9.52,0,1020.0,9.3,D56 CIĘŻKIE WADY ROZWOJOWE < 18 R.Ż,1a,2009,2009
,,5,pobyt w OAiIT,1,2.38,0,9082.59,82.8,D56 CIĘŻKIE WADY ROZWOJOWE < 18 R.Ż,1a,2009,2009
,,6,przetoczenie preparatów krwi i innych substancji,1,2.38,0,255.0,2.32,D56 CIĘŻKIE WADY ROZWOJOWE < 18 R.Ż,1a,2009,2009
