branch,hospital-types,contract-product-code,contract-product-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,22393,NEUROCHIRURGIA - HOSPITALIZACJA - PAKIET ONKOLOGICZNY,483,65.63,8,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2021,2021
,,23784,NEUROCHIRURGIA - HOSPITALIZACJA - ŚWIADCZENIA DIAGNOSTYKI I LECZENIA ONKOLOGICZNEGO - POZA PAKIETEM ONKOLOGICZNYM,240,32.61,10,A11O KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH * *,1a,2021,2021
,,22389,NEUROCHIRURGIA - HOSPITALIZACJA,2240,57.75,9,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2021,2021
,,22393,NEUROCHIRURGIA - HOSPITALIZACJA - PAKIET ONKOLOGICZNY,762,19.64,7,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2021,2021
,,23784,NEUROCHIRURGIA - HOSPITALIZACJA - ŚWIADCZENIA DIAGNOSTYKI I LECZENIA ONKOLOGICZNEGO - POZA PAKIETEM ONKOLOGICZNYM,833,21.47,8,A12 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2021,2021
,,22297,CHIRURGIA OGÓLNA - HOSPITALIZACJA,53,5.44,3,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2021,2021
,,22389,NEUROCHIRURGIA - HOSPITALIZACJA,722,74.05,6,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2021,2021
,,23784,NEUROCHIRURGIA - HOSPITALIZACJA - ŚWIADCZENIA DIAGNOSTYKI I LECZENIA ONKOLOGICZNEGO - POZA PAKIETEM ONKOLOGICZNYM,56,5.74,6,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2021,2021
,,22293,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,72,7.38,3,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2021,2021
,,22341,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,39,4.0,3,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2021,2021
,,22274,CHIRURGIA SZCZĘKOWO-TWARZOWA - HOSPITALIZACJA,17,1.74,3,A13 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2021,2021
,,22297,CHIRURGIA OGÓLNA - HOSPITALIZACJA,31,7.42,1,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2021,2021
,,22389,NEUROCHIRURGIA - HOSPITALIZACJA,168,40.19,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2021,2021
,,24293,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,17,4.07,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2021,2021
,,22293,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,69,16.51,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2021,2021
,,22274,CHIRURGIA SZCZĘKOWO-TWARZOWA - HOSPITALIZACJA,107,25.6,1,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2021,2021
,,25010,CHIRURGIA SZCZĘKOWO-TWARZOWA - HOSPITALIZACJA- ŚWIADCZENIA UDZIELANE OSOBOM DO UKOŃCZENIA 18. ROKU ŻYCIA (ŚWIADCZENIA FINANSOWANE ODRĘBNIE W PSZ),9,2.15,2,A14 MAŁE ZABIEGI WEWNĄTRZCZASZKOWE *,1a,2021,2021
,,22389,NEUROCHIRURGIA - HOSPITALIZACJA,10092,71.87,4,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,22393,NEUROCHIRURGIA - HOSPITALIZACJA - PAKIET ONKOLOGICZNY,325,2.31,7,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,23784,NEUROCHIRURGIA - HOSPITALIZACJA - ŚWIADCZENIA DIAGNOSTYKI I LECZENIA ONKOLOGICZNEGO - POZA PAKIETEM ONKOLOGICZNYM,251,1.79,8,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,22293,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,2720,19.37,3,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,22331,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA PLANOWA,464,3.3,3,A22 DUŻE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,22297,CHIRURGIA OGÓLNA - HOSPITALIZACJA,539,36.67,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,22362,CHIRURGIA OGÓLNA - HOSPITALIZACJA PLANOWA,211,14.35,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,22389,NEUROCHIRURGIA - HOSPITALIZACJA,552,37.55,5,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,22293,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,153,10.41,3,A23 ŚREDNIE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,22389,NEUROCHIRURGIA - HOSPITALIZACJA,33,97.06,3,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,22293,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,1,2.94,0,A24 MAŁE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,22297,CHIRURGIA OGÓLNA - HOSPITALIZACJA,1876,27.41,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2021,2021
,,22385,CHIRURGIA ONKOLOGICZNA - HOSPITALIZACJA,310,4.53,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2021,2021
,,22389,NEUROCHIRURGIA - HOSPITALIZACJA,864,12.62,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2021,2021
,,22293,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,3554,51.92,3,A25 ZABIEGI NA NERWACH OBWODOWYCH *,1a,2021,2021
,,22297,CHIRURGIA OGÓLNA - HOSPITALIZACJA,27,2.05,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2021,2021
,,22362,CHIRURGIA OGÓLNA - HOSPITALIZACJA PLANOWA,69,5.23,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2021,2021
,,22389,NEUROCHIRURGIA - HOSPITALIZACJA,705,53.45,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2021,2021
,,22293,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,444,33.66,1,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2021,2021
,,22246,ORTOPEDIA I TRAUMAT NARZ RUCHU - ZESPÓŁ CHIRURGII JEDNEGO DNIA,29,2.2,0,A26 ZABIEGI ZWALCZAJĄCE BÓL I NA UKŁADZIE WSPÓŁCZULNYM *,1a,2021,2021
,,22389,NEUROCHIRURGIA - HOSPITALIZACJA,1349,74.0,4,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,23784,NEUROCHIRURGIA - HOSPITALIZACJA - ŚWIADCZENIA DIAGNOSTYKI I LECZENIA ONKOLOGICZNEGO - POZA PAKIETEM ONKOLOGICZNYM,36,1.97,7,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,22293,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,400,21.94,2,A27 INNE ZABIEGI NA RDZENIU KRĘGOWYM I W KANALE KRĘGOWYM *,1a,2021,2021
,,22319,NEUROLOGIA - HOSPITALIZACJA,3310,87.61,6,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2021,2021
,,22314,NEUROLOGIA SPECJALISTYCZNA - HOSPITALIZACJA,114,3.02,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2021,2021
,,25029,NEUROLOGIA - HOSPITALIZACJA- ŚWIADCZENIA UDZIELANE OSOBOM DO UKOŃCZENIA 18. ROKU ŻYCIA (ŚWIADCZENIA FINANSOWANE ODRĘBNIE W PSZ),65,1.72,3,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2021,2021
,,23879,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,96,2.54,7,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2021,2021
,,22288,REUMATOLOGIA - HOSPITALIZACJA,192,5.08,4,A30 KOMPLEKSOWA DIAGNOSTYKA POLINEUROPATII I CHORÓB MIĘŚNI,1a,2021,2021
,,22400,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,734,10.01,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2021,2021
,,22319,NEUROLOGIA - HOSPITALIZACJA,5352,72.99,5,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2021,2021
,,23879,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,225,3.07,4,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2021,2021
,,22297,CHIRURGIA OGÓLNA - HOSPITALIZACJA,174,2.37,3,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2021,2021
,,22389,NEUROCHIRURGIA - HOSPITALIZACJA,230,3.14,1,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2021,2021
,,22293,ORTOPEDIA I TRAUMAT NARZ RUCHU - HOSPITALIZACJA,419,5.71,2,A31 CHOROBY NERWÓW OBWODOWYCH,1a,2021,2021
,,22400,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,64,9.68,8,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2021,2021
,,22242,GERIATRIA - HOSPITALIZACJA,41,6.2,4,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2021,2021
,,22319,NEUROLOGIA - HOSPITALIZACJA,423,63.99,7,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2021,2021
,,22288,REUMATOLOGIA - HOSPITALIZACJA,133,20.12,8,A32E CHOROBY MIĘŚNI > 65 R.Ż.,1a,2021,2021
,,22400,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,98,9.5,4,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2021,2021
,,22319,NEUROLOGIA - HOSPITALIZACJA,598,57.95,5,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2021,2021
,,25029,NEUROLOGIA - HOSPITALIZACJA- ŚWIADCZENIA UDZIELANE OSOBOM DO UKOŃCZENIA 18. ROKU ŻYCIA (ŚWIADCZENIA FINANSOWANE ODRĘBNIE W PSZ),114,11.05,3,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2021,2021
,,23879,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,84,8.14,4,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2021,2021
,,22288,REUMATOLOGIA - HOSPITALIZACJA,130,12.6,6,A32F CHOROBY MIĘŚNI < 66 R.Ż.,1a,2021,2021
,,22400,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,216,7.48,4,A33 ZABURZENIA RÓWNOWAGI,1a,2021,2021
,,22319,NEUROLOGIA - HOSPITALIZACJA,2578,89.33,4,A33 ZABURZENIA RÓWNOWAGI,1a,2021,2021
,,22341,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,54,1.87,5,A33 ZABURZENIA RÓWNOWAGI,1a,2021,2021
,,22400,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,444,11.56,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2021,2021
,,24275,ONKOLOGIA I HEMATOLOGIA DZIECIĘCA - HOSPITALIZACJA,117,3.05,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2021,2021
,,24236,ONKOLOGIA I HEMATOLOGIA DZIECIĘCA - HOSPITALIZACJA - ŚWIADCZENIA DIAGNOSTYKI I LECZENIA ONKOLOGICZNEGO - POZA PAKIETEM ONKOLOGICZNYM,208,5.42,0,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2021,2021
,,22319,NEUROLOGIA - HOSPITALIZACJA,1527,39.77,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2021,2021
,,23879,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,76,1.98,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2021,2021
,,22354,ONKOLOGIA KLINICZNA - HOSPITALIZACJA,104,2.71,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2021,2021
,,23884,ONKOLOGIA KLINICZNA - HOSPITALIZACJA - ŚWIADCZENIA DIAGNOSTYKI I LECZENIA ONKOLOGICZNEGO - POZA PAKIETEM ONKOLOGICZNYM,184,4.79,3,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2021,2021
,,22389,NEUROCHIRURGIA - HOSPITALIZACJA,348,9.06,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2021,2021
,,23784,NEUROCHIRURGIA - HOSPITALIZACJA - ŚWIADCZENIA DIAGNOSTYKI I LECZENIA ONKOLOGICZNEGO - POZA PAKIETEM ONKOLOGICZNYM,466,12.14,2,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2021,2021
,,24293,NEUROCHIRURGIA DZIECIĘCA - HOSPITALIZACJA,336,8.75,1,A34C GUZY MÓZGU I RDZENIA KRĘGOWEGO,1a,2021,2021
,,22400,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,679,7.21,8,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2021,2021
,,22319,NEUROLOGIA - HOSPITALIZACJA,7829,83.11,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2021,2021
,,23879,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,235,2.49,5,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2021,2021
,,23884,ONKOLOGIA KLINICZNA - HOSPITALIZACJA - ŚWIADCZENIA DIAGNOSTYKI I LECZENIA ONKOLOGICZNEGO - POZA PAKIETEM ONKOLOGICZNYM,188,2.0,9,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2021,2021
,,22389,NEUROCHIRURGIA - HOSPITALIZACJA,119,1.26,6,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2021,2021
,,23784,NEUROCHIRURGIA - HOSPITALIZACJA - ŚWIADCZENIA DIAGNOSTYKI I LECZENIA ONKOLOGICZNEGO - POZA PAKIETEM ONKOLOGICZNYM,177,1.88,7,A34D GUZY MÓZGU I RDZENIA KRĘGOWEGO>3 DNI,1a,2021,2021
,,22400,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,327,9.69,4,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2021,2021
,,22242,GERIATRIA - HOSPITALIZACJA,109,3.23,7,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2021,2021
,,22319,NEUROLOGIA - HOSPITALIZACJA,2871,85.07,4,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2021,2021
,,23879,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,65,1.93,2,A35C CHOROBY ZWYRODNIENIOWE OUN,1a,2021,2021
,,22242,GERIATRIA - HOSPITALIZACJA,39,2.27,13,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2021,2021
,,22319,NEUROLOGIA - HOSPITALIZACJA,1674,97.55,6,A35D CHOROBY ZWYRODNIENIOWE OUN>3 DNI,1a,2021,2021
,,22319,NEUROLOGIA - HOSPITALIZACJA,9479,95.6,4,A36 CHOROBY DEMIELINIZACYJNE,1a,2021,2021
,,23879,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,339,3.42,5,A36 CHOROBY DEMIELINIZACYJNE,1a,2021,2021
,,22400,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,4365,20.69,6,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2021,2021
,,22242,GERIATRIA - HOSPITALIZACJA,750,3.55,8,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2021,2021
,,22319,NEUROLOGIA - HOSPITALIZACJA,14446,68.46,5,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2021,2021
,,22297,CHIRURGIA OGÓLNA - HOSPITALIZACJA,339,1.61,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2021,2021
,,22389,NEUROCHIRURGIA - HOSPITALIZACJA,825,3.91,3,A45 CHOROBY NACZYŃ MÓZGOWYCH - LECZENIE ZACHOWAWCZE,1a,2021,2021
,,22400,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,695,8.01,4,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2021,2021
,,22319,NEUROLOGIA - HOSPITALIZACJA,7887,90.84,5,A46 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU,1a,2021,2021
,,22319,NEUROLOGIA - HOSPITALIZACJA,11146,96.34,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2021,2021
,,22314,NEUROLOGIA SPECJALISTYCZNA - HOSPITALIZACJA,400,3.46,5,A47 PRZEMIJAJĄCE NIEDOKRWIENIE MÓZGU - ROZSZERZONA DIAGNOSTYKA,1a,2021,2021
,,22296,NEUROLOGIA - HOSPITALIZACJA - A48,56164,99.19,10,A48 KOMPLEKSOWE LECZENIE UDARÓW MÓZGU > 7 DNI W ODDZIALE UDAROWYM,1a,2021,2021
,,22400,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,981,7.84,8,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2021,2021
,,22319,NEUROLOGIA - HOSPITALIZACJA,11462,91.62,7,A49 UDAR MÓZGU - LECZENIE > 3 DNI,1a,2021,2021
,,22400,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,1058,8.37,6,A50 UDAR MÓZGU - LECZENIE,1a,2021,2021
,,22319,NEUROLOGIA - HOSPITALIZACJA,11202,88.65,2,A50 UDAR MÓZGU - LECZENIE,1a,2021,2021
,,22389,NEUROCHIRURGIA - HOSPITALIZACJA,291,2.3,5,A50 UDAR MÓZGU - LECZENIE,1a,2021,2021
,,22319,NEUROLOGIA - HOSPITALIZACJA,1260,60.43,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2021,2021
,,22314,NEUROLOGIA SPECJALISTYCZNA - HOSPITALIZACJA,36,1.73,5,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2021,2021
,,23879,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,81,3.88,4,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2021,2021
,,22389,NEUROCHIRURGIA - HOSPITALIZACJA,90,4.32,0,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2021,2021
,,22388,OKULISTYKA - HOSPITALIZACJA,180,8.63,4,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2021,2021
,,22341,OTORYNOLARYNGOLOGIA - HOSPITALIZACJA,330,15.83,3,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2021,2021
,,24321,AUDIOLOGIA I FONIATRIA - HOSPITALIZACJA,46,2.21,0,A56 CHOROBY NERWÓW CZASZKOWYCH,1a,2021,2021
,,22400,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,207,4.87,9,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2021,2021
,,22267,DERMATOLOGIA I WENEROLOGIA - HOSPITALIZACJA,47,1.1,10,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2021,2021
,,22319,NEUROLOGIA - HOSPITALIZACJA,2388,56.14,12,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2021,2021
,,23879,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,544,12.79,7,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2021,2021
,,23926,CHOROBY ZAKAŹNE - HOSPITALIZACJA,830,19.51,11,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2021,2021
,,24344,CHOROBY ZAKAŹNE DZIECIĘCE - HOSPITALIZACJA,111,2.61,7,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2021,2021
,,22389,NEUROCHIRURGIA - HOSPITALIZACJA,54,1.27,6,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,1a,2021,2021
,,22319,NEUROLOGIA - HOSPITALIZACJA,408,94.23,8,A58 ENCEFALOPATIA,1a,2021,2021
,,22314,NEUROLOGIA SPECJALISTYCZNA - HOSPITALIZACJA,11,2.54,7,A58 ENCEFALOPATIA,1a,2021,2021
,,23879,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,14,3.23,4,A58 ENCEFALOPATIA,1a,2021,2021
,,22400,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,359,5.59,3,A59 BÓLE GŁOWY,1a,2021,2021
,,22319,NEUROLOGIA - HOSPITALIZACJA,5774,89.94,4,A59 BÓLE GŁOWY,1a,2021,2021
,,22297,CHIRURGIA OGÓLNA - HOSPITALIZACJA,132,2.06,3,A59 BÓLE GŁOWY,1a,2021,2021
,,22400,CHOROBY WEWNĘTRZNE - HOSPITALIZACJA,210,3.58,3,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2021,2021
,,22319,NEUROLOGIA - HOSPITALIZACJA,5504,93.7,4,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2021,2021
,,23879,NEUROLOGIA DZIECIĘCA - HOSPITALIZACJA,93,1.58,2,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,1a,2021,2021
,,22319,NEUROLOGIA - HOSPITALIZACJA,4504,91.56,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2021,2021
,,22314,NEUROLOGIA SPECJALISTYCZNA - HOSPITALIZACJA,260,5.29,6,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2021,2021
